row  column  (images_14_017.edf Zn-K*images_14_017.edf Ar-K**(2.3))
77  5  6.48696e+07
77  6  8.35129e+07
77  7  4.44084e+07
77  8  3.59811e+07
77  9  5.62744e+07
77  10  5.4443e+07
77  11  8.7694e+07
77  12  6.53755e+07
77  13  6.64377e+07
77  14  8.64518e+07
77  15  6.89177e+07
77  16  3.73976e+07
77  17  5.79564e+07
77  18  7.9871e+07
77  19  3.92997e+07
77  20  5.98663e+07
77  21  4.37935e+07
77  22  6.12686e+07
77  23  6.83847e+07
77  24  8.82834e+07
77  25  5.35453e+07
77  26  3.85298e+07
77  27  8.50032e+07
77  28  4.91722e+07
77  29  8.48563e+07
77  30  4.78805e+07
77  31  8.93089e+07
77  32  6.23784e+07
77  33  9.09093e+07
77  34  4.44205e+07
77  35  6.77322e+07
77  36  6.59555e+07
77  37  7.13408e+07
77  38  1.01825e+08
77  39  7.78998e+07
77  40  1.17613e+08
77  41  7.1253e+07
77  42  4.21295e+07
77  43  8.27209e+07
77  44  5.36942e+07
77  45  6.21269e+07
77  46  6.85727e+07
77  47  7.31368e+07
77  48  5.28431e+07
77  49  7.10942e+07
77  50  7.32963e+07
77  51  6.13697e+07
77  52  6.6996e+07
77  53  5.70468e+07
77  54  4.39184e+07
77  55  6.72914e+07
77  56  5.32628e+07
77  57  7.54178e+07
77  58  8.68585e+07
77  59  8.23549e+07
77  60  1.1772e+08
77  61  1.00033e+08
77  62  7.96455e+07
77  63  1.21214e+08
77  64  9.02655e+07
77  65  1.163e+08
77  66  1.44003e+08
77  67  8.84434e+07
77  68  8.29981e+07
77  69  1.22699e+08
77  70  7.94527e+07
77  71  8.21541e+07
77  72  7.17085e+07
77  73  9.033e+07
77  74  9.91754e+07
77  75  9.6094e+07
77  76  7.83265e+07
77  77  7.21249e+07
77  78  6.29931e+07
77  79  5.9288e+07
77  80  1.74006e+07
77  81  4.37011e+07
77  82  4.0552e+07
77  83  6.71622e+07
77  84  6.20627e+07
77  85  4.15313e+07
77  86  2.89995e+07
77  87  5.22795e+07
77  88  3.22707e+07
77  89  3.98006e+07
77  90  9.50702e+07
77  91  3.18968e+07
77  92  4.15976e+07
77  93  5.8964e+07
77  94  6.66142e+07
77  95  8.45585e+07
77  96  4.76567e+07
77  97  9.79188e+07
77  98  3.72231e+07
77  99  3.3872e+07
77  100  1.04339e+08
78  0  1.20381e+07
78  1  5.89338e+07
78  2  2.82151e+07
78  3  4.94888e+07
78  4  4.1386e+07
78  5  5.81416e+07
78  6  4.37499e+07
78  7  3.26224e+07
78  8  3.03859e+07
78  9  3.14405e+07
78  10  4.39337e+07
78  11  5.06819e+07
78  12  7.56696e+07
78  13  9.68422e+07
78  14  5.84494e+07
78  15  7.73966e+07
78  16  4.58378e+07
78  17  7.58205e+07
78  18  9.49044e+07
78  19  5.28123e+07
78  20  5.19046e+07
78  21  7.35039e+07
78  22  6.89566e+07
78  23  8.92222e+07
78  24  8.21124e+07
78  25  7.26578e+07
78  26  7.39454e+07
78  27  6.5811e+07
78  28  6.1161e+07
78  29  4.86937e+07
78  30  1.08241e+08
78  31  6.63676e+07
78  32  7.28167e+07
78  33  5.98011e+07
78  34  1.06177e+08
78  35  8.91186e+07
78  36  1.00027e+08
78  37  1.04701e+08
78  38  1.22557e+08
78  39  1.04684e+08
78  40  1.00475e+08
78  41  9.79907e+07
78  42  5.4465e+07
78  43  3.78064e+07
78  44  1.34811e+07
78  45  6.65136e+07
78  46  1.13468e+08
78  47  6.90265e+07
78  48  5.78539e+07
78  49  1.06513e+08
78  50  7.08342e+07
78  51  6.091e+07
78  52  7.9791e+07
78  53  5.18149e+07
78  54  6.68821e+07
78  55  3.66805e+07
78  56  6.04515e+07
78  57  8.87416e+07
78  58  6.07311e+07
78  59  9.71268e+07
78  60  7.04353e+07
78  61  6.13876e+07
78  62  6.31367e+07
78  63  7.51396e+07
78  64  6.94527e+07
78  65  8.59478e+07
78  66  9.18271e+07
78  67  9.31263e+07
78  68  5.49973e+07
78  69  7.11627e+07
78  70  1.22603e+08
78  71  1.17131e+08
78  72  1.28994e+08
78  73  1.64099e+08
78  74  9.97143e+07
78  75  1.05583e+08
78  76  8.0686e+07
78  77  7.70959e+07
78  78  6.39767e+07
78  79  5.06039e+07
78  80  2.81923e+07
78  81  2.90506e+07
78  82  7.45198e+07
78  83  4.03493e+07
78  84  4.7035e+07
78  85  1.51135e+07
78  86  4.34983e+07
78  87  6.7789e+07
78  88  8.81483e+07
78  89  4.70085e+07
78  90  4.8874e+07
78  91  4.3786e+07
78  92  7.54997e+07
78  93  6.10586e+07
78  94  1.2535e+08
78  95  5.42578e+07
78  96  3.86462e+07
78  97  5.87029e+07
78  98  1.96496e+07
78  99  3.23192e+07
78  100  4.44676e+07
79  0  2.66241e+07
79  1  2.16088e+07
79  2  2.99282e+07
79  3  4.1907e+07
79  4  4.40739e+07
79  5  3.50234e+07
79  6  5.09134e+07
79  7  2.44618e+07
79  8  2.21554e+07
79  9  3.17638e+07
79  10  7.39653e+07
79  11  8.73501e+07
79  12  7.01141e+07
79  13  9.05402e+07
79  14  6.21884e+07
79  15  5.39016e+07
79  16  7.18047e+07
79  17  4.17082e+07
79  18  7.7291e+07
79  19  5.4416e+07
79  20  5.2093e+07
79  21  1.28385e+08
79  22  5.67396e+07
79  23  7.03403e+07
79  24  1.24412e+08
79  25  6.6554e+07
79  26  6.03832e+07
79  27  6.44076e+07
79  28  4.75184e+07
79  29  9.09932e+07
79  30  7.50844e+07
79  31  9.83041e+07
79  32  5.38004e+07
79  33  7.20934e+07
79  34  1.09055e+08
79  35  1.20144e+08
79  36  7.062e+07
79  37  6.76157e+07
79  38  1.26026e+08
79  39  9.14782e+07
79  40  2.47136e+07
79  41  5.05795e+07
79  42  7.61185e+07
79  43  5.13718e+07
79  44  7.73101e+07
79  45  7.24927e+07
79  46  7.16151e+07
79  47  6.7842e+07
79  48  5.52931e+07
79  49  3.99532e+07
79  50  5.03697e+07
79  51  7.06634e+07
79  52  7.33402e+07
79  53  6.44263e+07
79  54  4.28428e+07
79  55  7.80982e+07
79  56  1.03095e+08
79  57  1.29483e+08
79  58  7.5686e+07
79  59  6.3821e+07
79  60  9.75802e+07
79  61  7.09624e+07
79  62  1.58271e+08
79  63  1.0851e+08
79  64  1.41781e+08
79  65  9.15513e+07
79  66  8.72671e+07
79  67  5.25074e+07
79  68  1.02492e+08
79  69  1.20108e+08
79  70  7.74993e+07
79  71  1.13121e+08
79  72  9.26624e+07
79  73  8.93666e+07
79  74  7.82875e+07
79  75  7.81524e+07
79  76  8.56579e+07
79  77  6.16559e+07
79  78  3.50218e+07
79  79  2.60194e+07
79  80  4.45108e+07
79  81  3.08755e+07
79  82  4.51896e+07
79  83  5.01339e+07
79  84  3.95852e+07
79  85  4.34821e+07
79  86  4.96601e+07
79  87  3.97268e+07
79  88  3.94897e+07
79  89  3.04602e+07
79  90  8.21157e+07
79  91  3.93428e+07
79  92  5.7424e+07
79  93  1.14121e+08
79  94  6.44498e+07
79  95  4.25743e+07
79  96  3.19237e+07
79  97  5.34544e+07
79  98  4.34622e+07
79  99  6.72219e+07
79  100  3.77917e+07
80  0  2.06762e+07
80  1  2.75997e+07
80  2  2.48596e+07
80  3  3.07028e+07
80  4  6.11367e+07
80  5  5.46839e+07
80  6  4.58564e+07
80  7  3.88604e+07
80  8  3.81222e+07
80  9  2.14232e+07
80  10  2.74037e+07
80  11  4.58881e+07
80  12  6.8395e+07
80  13  4.04805e+07
80  14  0
80  15  5.39585e+07
80  16  4.52736e+07
80  17  1.01121e+08
80  18  1.06439e+08
80  19  5.02638e+07
80  20  4.83548e+07
80  21  7.70012e+07
80  22  6.54551e+07
80  23  8.48318e+07
80  24  8.51202e+07
80  25  6.53676e+07
80  26  6.59411e+07
80  27  4.25643e+07
80  28  4.05747e+07
80  29  6.0599e+07
80  30  9.54252e+07
80  31  9.40123e+07
80  32  6.76229e+07
80  33  7.07574e+07
80  34  4.98193e+07
80  35  6.68824e+07
80  36  7.25502e+07
80  37  8.42628e+07
80  38  9.04801e+07
80  39  8.09773e+07
80  40  6.42508e+07
80  41  8.53858e+07
80  42  2.58641e+07
80  43  6.32104e+07
80  44  4.21978e+07
80  45  6.61458e+07
80  46  3.49682e+07
80  47  9.6666e+07
80  48  5.98961e+07
80  49  4.62301e+07
80  50  6.08354e+07
80  51  6.56155e+07
80  52  4.6365e+07
80  53  3.70687e+07
80  54  3.73653e+07
80  55  4.66922e+07
80  56  5.66072e+07
80  57  6.56441e+07
80  58  7.51132e+07
80  59  1.31239e+08
80  60  5.01755e+07
80  61  8.92137e+07
80  62  5.78583e+07
80  63  1.02019e+08
80  64  7.23776e+07
80  65  8.67686e+07
80  66  7.287e+07
80  67  7.23473e+07
80  68  6.06505e+07
80  69  6.89521e+07
80  70  9.85897e+07
80  71  1.18991e+08
80  72  1.1537e+08
80  73  1.20281e+08
80  74  9.37333e+07
80  75  1.06651e+08
80  76  6.14064e+07
80  77  6.08826e+07
80  78  5.21716e+07
80  79  4.57638e+07
80  80  4.11907e+07
80  81  5.26321e+07
80  82  6.2289e+07
80  83  5.7189e+07
80  84  6.69212e+07
80  85  4.94898e+07
80  86  2.83837e+07
80  87  1.28393e+07
80  88  4.89185e+07
80  89  4.3437e+07
80  90  3.50467e+07
80  91  7.21729e+07
80  92  6.83991e+07
80  93  5.40507e+07
80  94  8.18819e+07
80  95  7.11518e+07
80  96  4.4851e+07
80  97  6.258e+07
80  98  3.82176e+07
80  99  6.44077e+07
80  100  5.8293e+07
81  0  9.10877e+06
81  1  1.66692e+07
81  2  3.79493e+07
81  3  2.90921e+07
81  4  3.75104e+07
81  5  3.52707e+07
81  6  2.12817e+07
81  7  3.94366e+07
81  8  9.08141e+06
81  9  3.94307e+07
81  10  3.31153e+07
81  11  5.77916e+07
81  12  5.57396e+07
81  13  7.25034e+07
81  14  5.20548e+07
81  15  3.15207e+07
81  16  3.02157e+07
81  17  5.34019e+07
81  18  7.18961e+07
81  19  5.67136e+07
81  20  6.11521e+07
81  21  7.43786e+07
81  22  9.87041e+07
81  23  8.49493e+07
81  24  3.71139e+07
81  25  7.18263e+07
81  26  5.80923e+07
81  27  6.69243e+07
81  28  6.15139e+07
81  29  5.19554e+07
81  30  7.70876e+07
81  31  6.33386e+07
81  32  3.301e+07
81  33  6.00305e+07
81  34  6.322e+07
81  35  1.84618e+07
81  36  7.60409e+07
81  37  7.01486e+07
81  38  1.12962e+08
81  39  8.262e+07
81  40  5.67048e+07
81  41  8.61808e+07
81  42  6.36398e+07
81  43  9.8813e+07
81  44  3.15255e+07
81  45  7.14511e+07
81  46  9.77456e+07
81  47  8.36725e+07
81  48  6.01347e+07
81  49  2.01474e+07
81  50  6.0444e+07
81  51  3.79403e+07
81  52  9.62082e+07
81  53  3.53394e+07
81  54  0
81  55  5.94586e+07
81  56  1.15038e+08
81  57  7.23385e+07
81  58  8.62196e+07
81  59  9.50023e+07
81  60  7.29208e+07
81  61  7.80814e+07
81  62  5.23065e+07
81  63  9.91883e+07
81  64  8.17143e+07
81  65  7.45994e+07
81  66  5.64996e+07
81  67  3.9455e+07
81  68  5.91525e+07
81  69  7.92785e+07
81  70  1.27492e+08
81  71  1.25536e+08
81  72  1.11366e+08
81  73  1.48287e+08
81  74  7.57366e+07
81  75  1.28245e+08
81  76  6.9309e+07
81  77  4.07862e+07
81  78  3.62441e+07
81  79  4.51432e+07
81  80  3.02361e+07
81  81  6.83388e+07
81  82  4.76655e+07
81  83  3.00574e+07
81  84  3.58026e+07
81  85  5.89163e+07
81  86  4.41557e+07
81  87  4.20257e+07
81  88  4.29898e+07
81  89  2.62796e+07
81  90  3.3733e+07
81  91  7.1145e+07
81  92  5.32697e+07
81  93  5.93564e+07
81  94  6.33992e+07
81  95  6.55923e+07
81  96  0
81  97  5.22538e+07
81  98  7.45252e+06
81  99  5.10754e+07
81  100  5.05817e+07
82  0  2.50446e+07
82  1  3.56806e+07
82  2  3.62268e+07
82  3  5.41431e+07
82  4  4.69533e+07
82  5  2.423e+07
82  6  2.7031e+07
82  7  3.62557e+07
82  8  2.79803e+07
82  9  5.46844e+07
82  10  4.88791e+07
82  11  4.49227e+07
82  12  5.13155e+07
82  13  5.52508e+07
82  14  5.6007e+07
82  15  6.30131e+07
82  16  5.65829e+07
82  17  4.49849e+07
82  18  3.87607e+07
82  19  3.81954e+07
82  20  3.86547e+07
82  21  2.36599e+07
82  22  8.61104e+07
82  23  8.37236e+07
82  24  8.86891e+07
82  25  6.61215e+07
82  26  7.6423e+07
82  27  5.76036e+07
82  28  6.83725e+07
82  29  5.81424e+07
82  30  9.04673e+07
82  31  5.6117e+07
82  32  1.0318e+08
82  33  5.32112e+07
82  34  6.71602e+07
82  35  6.51476e+07
82  36  9.57868e+07
82  37  8.10846e+07
82  38  8.2394e+07
82  39  8.54127e+07
82  40  1.112e+08
82  41  4.6002e+07
82  42  9.8464e+07
82  43  4.72611e+07
82  44  8.84849e+07
82  45  5.36974e+07
82  46  5.67705e+07
82  47  6.92268e+07
82  48  5.55692e+07
82  49  9.46738e+07
82  50  7.82419e+07
82  51  1.7287e+07
82  52  2.78714e+07
82  53  5.64051e+07
82  54  3.89974e+07
82  55  7.08061e+07
82  56  5.60519e+07
82  57  1.38041e+08
82  58  8.22187e+07
82  59  5.69472e+07
82  60  9.36376e+07
82  61  7.50566e+07
82  62  1.02694e+08
82  63  9.25568e+07
82  64  6.43693e+07
82  65  4.65583e+07
82  66  1.16484e+08
82  67  5.90723e+07
82  68  6.63724e+07
82  69  3.25414e+07
82  70  1.26233e+08
82  71  1.11195e+08
82  72  1.34373e+08
82  73  1.08142e+08
82  74  5.92763e+07
82  75  4.23628e+07
82  76  5.54675e+07
82  77  4.09866e+07
82  78  3.59692e+07
82  79  4.66386e+07
82  80  5.76345e+07
82  81  7.31662e+07
82  82  3.77104e+07
82  83  7.58849e+07
82  84  3.81122e+07
82  85  2.78146e+07
82  86  3.21493e+07
82  87  5.6183e+07
82  88  4.89253e+07
82  89  5.02744e+07
82  90  2.44965e+07
82  91  5.14019e+07
82  92  3.97324e+07
82  93  4.93107e+07
82  94  1.17228e+07
82  95  2.94409e+07
82  96  6.6008e+07
82  97  7.18441e+07
82  98  5.06156e+07
82  99  9.24652e+07
82  100  6.96404e+07
83  0  1.39348e+07
83  1  1.35628e+07
83  2  5.19336e+07
83  3  3.98919e+07
83  4  2.34561e+07
83  5  2.94047e+07
83  6  4.2752e+07
83  7  2.80537e+07
83  8  4.58055e+07
83  9  3.96504e+07
83  10  3.23719e+07
83  11  4.32617e+07
83  12  5.60014e+07
83  13  7.38693e+07
83  14  6.66492e+07
83  15  5.30923e+07
83  16  0
83  17  7.19518e+07
83  18  5.10223e+07
83  19  4.58876e+07
83  20  3.62627e+07
83  21  5.43767e+07
83  22  9.94854e+07
83  23  1.0556e+08
83  24  9.00289e+07
83  25  6.49047e+07
83  26  9.27433e+07
83  27  6.53219e+07
83  28  8.72551e+07
83  29  6.11997e+07
83  30  4.26728e+07
83  31  8.69078e+07
83  32  5.22777e+07
83  33  6.69198e+07
83  34  5.20706e+07
83  35  4.78937e+07
83  36  8.46929e+07
83  37  5.49015e+07
83  38  5.71018e+07
83  39  0
83  40  3.01553e+07
83  41  5.64115e+07
83  42  9.75678e+07
83  43  6.26669e+07
83  44  6.70914e+07
83  45  5.91835e+07
83  46  5.84984e+07
83  47  1.22883e+08
83  48  3.40592e+07
83  49  1.11978e+08
83  50  8.00024e+07
83  51  6.48725e+07
83  52  4.18404e+07
83  53  5.73076e+07
83  54  7.65899e+07
83  55  7.07775e+07
83  56  8.28157e+07
83  57  7.47981e+07
83  58  7.66835e+07
83  59  8.662e+07
83  60  3.58114e+07
83  61  6.62244e+07
83  62  8.64242e+07
83  63  7.28778e+07
83  64  6.88065e+07
83  65  8.69723e+07
83  66  5.87458e+07
83  67  1.11661e+08
83  68  1.11008e+08
83  69  1.14936e+08
83  70  1.22525e+08
83  71  1.31116e+08
83  72  1.0346e+08
83  73  1.00433e+08
83  74  7.3665e+07
83  75  3.83988e+07
83  76  5.54403e+07
83  77  1.31379e+07
83  78  3.25004e+07
83  79  4.50379e+07
83  80  5.74207e+07
83  81  4.66358e+07
83  82  5.98078e+07
83  83  4.90549e+07
83  84  3.87779e+07
83  85  6.5122e+07
83  86  4.78648e+07
83  87  8.90641e+07
83  88  6.47438e+07
83  89  5.23323e+07
83  90  3.92809e+07
83  91  4.77102e+07
83  92  6.51288e+07
83  93  1.02686e+08
83  94  8.36563e+07
83  95  3.79893e+07
83  96  4.64136e+07
83  97  3.84702e+07
83  98  5.86932e+07
83  99  0
83  100  4.10303e+07
84  0  1.83682e+07
84  1  1.1687e+07
84  2  3.58702e+07
84  3  4.92364e+07
84  4  4.79779e+07
84  5  4.49856e+07
84  6  2.7601e+07
84  7  1.50178e+07
84  8  3.79085e+07
84  9  4.80904e+07
84  10  3.4375e+07
84  11  4.64874e+07
84  12  5.04543e+07
84  13  3.74291e+07
84  14  8.73077e+07
84  15  4.2782e+07
84  16  1.01852e+08
84  17  6.31783e+07
84  18  1.30654e+07
84  19  5.04016e+07
84  20  5.28043e+07
84  21  2.07691e+07
84  22  5.36221e+07
84  23  6.3997e+07
84  24  4.17598e+07
84  25  6.03793e+07
84  26  4.29118e+07
84  27  0
84  28  4.0143e+07
84  29  4.95244e+07
84  30  4.34517e+07
84  31  2.88809e+07
84  32  8.68441e+07
84  33  6.01496e+07
84  34  8.39487e+07
84  35  8.43007e+07
84  36  4.82689e+07
84  37  4.70136e+07
84  38  6.35878e+07
84  39  5.10425e+07
84  40  4.07607e+07
84  41  8.31405e+07
84  42  2.72433e+07
84  43  4.74595e+07
84  44  4.92561e+07
84  45  5.29654e+07
84  46  7.01825e+07
84  47  4.0189e+07
84  48  9.41074e+07
84  49  7.45844e+07
84  50  8.67508e+07
84  51  4.64941e+07
84  52  6.34109e+07
84  53  1.21581e+08
84  54  7.41187e+07
84  55  5.76666e+07
84  56  7.95137e+07
84  57  7.73479e+07
84  58  9.02056e+07
84  59  9.13659e+07
84  60  4.3015e+07
84  61  4.08073e+07
84  62  6.17155e+07
84  63  7.09418e+07
84  64  5.17645e+07
84  65  6.70128e+07
84  66  8.52776e+07
84  67  4.39002e+07
84  68  7.67095e+07
84  69  6.28933e+07
84  70  1.22838e+08
84  71  1.05394e+08
84  72  1.33695e+08
84  73  8.96643e+07
84  74  5.85135e+07
84  75  5.3774e+07
84  76  6.65536e+07
84  77  7.28338e+07
84  78  4.98358e+07
84  79  6.7943e+07
84  80  5.72532e+07
84  81  6.51119e+07
84  82  2.98839e+07
84  83  3.40393e+07
84  84  1.19484e+07
84  85  7.06776e+07
84  86  4.51654e+07
84  87  4.80701e+07
84  88  5.28666e+07
84  89  3.36824e+07
84  90  3.66697e+07
84  91  1.83933e+07
84  92  4.457e+07
84  93  6.85639e+07
84  94  4.63672e+07
84  95  4.96233e+07
84  96  1.13678e+07
84  97  4.83477e+07
84  98  4.68785e+07
84  99  9.32137e+07
84  100  4.51919e+07
85  0  1.47138e+07
85  1  2.32227e+07
85  2  3.19614e+07
85  3  5.23205e+07
85  4  2.48513e+07
85  5  1.58821e+07
85  6  2.60007e+06
85  7  1.3575e+07
85  8  2.16157e+07
85  9  5.62267e+07
85  10  4.27115e+07
85  11  4.31002e+07
85  12  7.12628e+07
85  13  6.77622e+07
85  14  831631
85  15  5.66278e+07
85  16  5.21646e+07
85  17  7.56574e+07
85  18  4.27614e+07
85  19  3.86275e+07
85  20  5.03724e+07
85  21  7.79312e+07
85  22  2.9457e+07
85  23  6.84464e+07
85  24  5.57187e+07
85  25  7.9128e+07
85  26  7.00977e+07
85  27  5.00662e+07
85  28  4.50445e+07
85  29  1.14775e+07
85  30  5.29412e+07
85  31  6.68948e+07
85  32  3.70052e+07
85  33  2.21771e+07
85  34  7.35245e+07
85  35  6.23014e+07
85  36  4.99634e+07
85  37  8.47404e+07
85  38  8.50253e+07
85  39  6.24353e+07
85  40  4.42604e+07
85  41  0
85  42  6.22222e+07
85  43  5.17102e+07
85  44  1.05841e+08
85  45  6.55655e+07
85  46  7.62745e+07
85  47  5.76488e+07
85  48  2.60345e+07
85  49  4.03637e+07
85  50  3.96713e+07
85  51  5.30258e+07
85  52  5.07013e+07
85  53  3.05876e+07
85  54  3.75147e+07
85  55  6.23018e+07
85  56  6.26535e+07
85  57  8.89596e+07
85  58  7.38836e+07
85  59  4.38585e+07
85  60  6.23445e+07
85  61  7.87532e+07
85  62  1.04889e+08
85  63  5.63477e+07
85  64  8.17934e+07
85  65  6.63098e+07
85  66  8.38479e+07
85  67  7.98227e+07
85  68  8.06087e+07
85  69  7.72597e+07
85  70  7.50207e+07
85  71  8.30614e+07
85  72  1.59123e+08
85  73  9.85614e+07
85  74  3.66114e+07
85  75  6.19588e+07
85  76  4.0525e+07
85  77  5.25291e+07
85  78  4.16367e+07
85  79  4.95776e+07
85  80  3.78968e+07
85  81  5.59062e+07
85  82  5.04725e+07
85  83  3.92931e+07
85  84  3.95726e+07
85  85  4.60825e+07
85  86  3.78725e+07
85  87  3.185e+07
85  88  7.38283e+07
85  89  3.40875e+07
85  90  2.38304e+07
85  91  3.88779e+07
85  92  4.97487e+07
85  93  3.47224e+07
85  94  2.99992e+07
85  95  3.64205e+07
85  96  4.77043e+07
85  97  3.61563e+07
85  98  1.88693e+07
85  99  4.02273e+07
85  100  4.44021e+07
86  0  3.44696e+07
86  1  5.72916e+07
86  2  3.96212e+07
86  3  3.30264e+07
86  4  1.18088e+07
86  5  2.96882e+07
86  6  1.13621e+07
86  7  2.92114e+07
86  8  3.32348e+07
86  9  3.00379e+07
86  10  1.54918e+07
86  11  2.70528e+07
86  12  6.43629e+07
86  13  4.78606e+07
86  14  9.21616e+07
86  15  3.70132e+07
86  16  3.24586e+07
86  17  4.99976e+07
86  18  3.31557e+07
86  19  3.15154e+07
86  20  6.45298e+07
86  21  3.90511e+07
86  22  8.87701e+07
86  23  4.80675e+07
86  24  6.06126e+07
86  25  7.2845e+07
86  26  7.25013e+07
86  27  9.01576e+07
86  28  4.71358e+07
86  29  3.26355e+07
86  30  6.76687e+07
86  31  3.2167e+07
86  32  4.39112e+07
86  33  4.22032e+07
86  34  5.38926e+07
86  35  4.4716e+07
86  36  4.22531e+07
86  37  5.47605e+07
86  38  4.72754e+07
86  39  2.95574e+07
86  40  5.56912e+07
86  41  2.7996e+07
86  42  3.44153e+07
86  43  5.07141e+07
86  44  4.22821e+07
86  45  6.85483e+07
86  46  5.08543e+07
86  47  4.27936e+07
86  48  0
86  49  1.98888e+07
86  50  4.55631e+07
86  51  4.05155e+07
86  52  1.0892e+08
86  53  4.11059e+07
86  54  5.45391e+07
86  55  5.57458e+07
86  56  9.16974e+07
86  57  9.25103e+07
86  58  7.07481e+07
86  59  1.05507e+08
86  60  4.56725e+07
86  61  8.29927e+07
86  62  9.77407e+07
86  63  2.42066e+07
86  64  4.51382e+07
86  65  1.66876e+07
86  66  8.5405e+07
86  67  4.12635e+07
86  68  1.39302e+08
86  69  4.41747e+07
86  70  6.06044e+07
86  71  1.4562e+08
86  72  1.12776e+08
86  73  8.21053e+07
86  74  6.52145e+07
86  75  7.6301e+07
86  76  4.27896e+07
86  77  4.96687e+07
86  78  4.14586e+07
86  79  4.16622e+07
86  80  4.94436e+07
86  81  6.02648e+07
86  82  4.62612e+07
86  83  3.65831e+07
86  84  2.04201e+07
86  85  2.83241e+07
86  86  7.24069e+07
86  87  7.32793e+07
86  88  3.67442e+07
86  89  5.04383e+07
86  90  4.44945e+07
86  91  3.48844e+07
86  92  3.90008e+07
86  93  3.78362e+07
86  94  8.55216e+07
86  95  6.28098e+07
86  96  3.81292e+07
86  97  1.11316e+08
86  98  4.31004e+07
86  99  7.63296e+07
86  100  1.98599e+07
87  0  1.65097e+07
87  1  9.10781e+06
87  2  3.25613e+07
87  3  1.54462e+07
87  4  2.06563e+07
87  5  3.5986e+07
87  6  3.23662e+07
87  7  2.0257e+07
87  8  2.00902e+07
87  9  4.02509e+07
87  10  3.47373e+07
87  11  4.13109e+07
87  12  5.83169e+07
87  13  4.51175e+07
87  14  5.75715e+07
87  15  6.03743e+07
87  16  5.43404e+07
87  17  5.681e+07
87  18  5.36691e+07
87  19  3.99234e+07
87  20  2.78397e+07
87  21  3.87773e+07
87  22  6.03889e+07
87  23  5.15801e+07
87  24  4.75047e+07
87  25  3.72244e+07
87  26  7.67277e+07
87  27  5.8763e+07
87  28  5.33677e+07
87  29  3.58575e+07
87  30  5.98772e+07
87  31  2.06301e+07
87  32  2.89949e+07
87  33  3.42159e+07
87  34  4.64658e+07
87  35  8.84775e+07
87  36  8.21436e+07
87  37  3.86277e+07
87  38  4.0804e+07
87  39  6.33949e+07
87  40  4.4888e+07
87  41  3.41079e+07
87  42  4.34289e+07
87  43  4.10144e+07
87  44  3.02004e+07
87  45  3.67836e+07
87  46  6.44985e+07
87  47  6.99579e+07
87  48  5.65032e+07
87  49  5.88065e+07
87  50  6.88446e+07
87  51  6.05939e+07
87  52  7.88846e+07
87  53  6.70617e+07
87  54  2.94938e+07
87  55  3.78015e+07
87  56  0
87  57  7.15189e+07
87  58  6.26918e+07
87  59  4.3506e+07
87  60  3.5231e+07
87  61  4.45014e+07
87  62  6.09696e+07
87  63  5.94677e+07
87  64  6.45454e+07
87  65  8.42979e+07
87  66  3.8554e+07
87  67  8.17306e+07
87  68  4.42337e+07
87  69  8.79545e+07
87  70  7.74602e+07
87  71  1.0603e+08
87  72  1.29445e+08
87  73  7.84399e+07
87  74  6.08839e+07
87  75  5.04661e+07
87  76  5.30003e+07
87  77  8.17108e+07
87  78  3.57757e+07
87  79  4.38992e+07
87  80  5.67833e+07
87  81  8.30014e+07
87  82  1.38141e+08
87  83  4.66972e+07
87  84  3.15719e+07
87  85  2.88295e+07
87  86  5.3903e+07
87  87  0
87  88  7.45265e+07
87  89  2.61423e+07
87  90  0
87  91  2.96065e+07
87  92  8.45782e+07
87  93  4.58994e+07
87  94  8.48769e+07
87  95  2.78597e+07
87  96  3.64134e+07
87  97  5.44821e+07
87  98  2.83097e+07
87  99  3.11955e+07
87  100  3.13826e+07
88  0  1.17053e+07
88  1  2.23879e+06
88  2  3.89079e+07
88  3  1.96356e+06
88  4  2.09359e+07
88  5  2.80081e+07
88  6  2.29355e+07
88  7  2.61495e+07
88  8  3.81454e+07
88  9  3.33404e+07
88  10  5.04988e+07
88  11  4.7069e+07
88  12  4.24946e+07
88  13  2.59678e+07
88  14  5.28802e+07
88  15  2.44146e+07
88  16  5.82592e+07
88  17  5.69536e+07
88  18  7.65046e+07
88  19  5.52795e+07
88  20  4.81137e+07
88  21  2.99301e+07
88  22  5.01028e+07
88  23  6.92714e+07
88  24  6.96279e+07
88  25  7.55212e+07
88  26  8.02472e+07
88  27  7.98857e+07
88  28  5.28798e+07
88  29  4.65363e+07
88  30  5.0282e+07
88  31  7.03226e+07
88  32  0
88  33  6.63737e+07
88  34  5.28441e+07
88  35  3.89168e+07
88  36  2.2729e+07
88  37  3.74071e+07
88  38  3.3303e+07
88  39  4.12193e+07
88  40  2.94131e+07
88  41  4.82375e+07
88  42  6.47175e+07
88  43  3.89901e+07
88  44  4.0557e+07
88  45  4.671e+07
88  46  3.40799e+07
88  47  7.54918e+07
88  48  5.42071e+07
88  49  3.90707e+07
88  50  5.5553e+07
88  51  4.00334e+07
88  52  8.29158e+07
88  53  9.71947e+07
88  54  4.97233e+07
88  55  2.49324e+07
88  56  5.30971e+07
88  57  6.74826e+07
88  58  5.26555e+07
88  59  0
88  60  0
88  61  6.51321e+07
88  62  5.01408e+07
88  63  7.23658e+07
88  64  4.3426e+07
88  65  3.1826e+07
