row  column  (images_14_017.edf Fe-K*images_14_017.edf Ar-K**(2.3))
35  50  8.40746e+07
35  51  6.90731e+07
35  52  5.67019e+07
35  53  6.30604e+07
35  54  7.93052e+07
35  55  6.77538e+07
35  56  1.0223e+08
35  57  8.77759e+07
35  58  6.25128e+07
35  59  7.49365e+07
35  60  7.71931e+07
35  61  1.09927e+08
35  62  9.21208e+07
35  63  8.57524e+07
35  64  7.56808e+07
35  65  8.53825e+07
35  66  8.01942e+07
35  67  7.38786e+07
35  68  8.74837e+07
35  69  9.89259e+07
35  70  8.87123e+07
35  71  9.79073e+07
35  72  8.72908e+07
35  73  7.46709e+07
35  74  9.04511e+07
35  75  1.55869e+08
35  76  3.11022e+08
35  77  3.86628e+08
35  78  1.84808e+08
35  79  1.45961e+08
35  80  1.14244e+08
35  81  1.20323e+08
35  82  8.04755e+07
35  83  1.22543e+08
35  84  1.19356e+08
35  85  1.26863e+08
35  86  9.14837e+07
35  87  9.14066e+07
35  88  8.91347e+07
35  89  8.95135e+07
35  90  7.0776e+07
35  91  9.98258e+07
35  92  8.07033e+07
35  93  9.25811e+07
35  94  1.01539e+08
35  95  1.47131e+08
35  96  9.83536e+07
35  97  9.34527e+07
35  98  1.1423e+08
35  99  1.18309e+08
35  100  1.08153e+08
36  0  1.04517e+08
36  1  1.05235e+08
36  2  1.11538e+08
36  3  1.11769e+08
36  4  1.4721e+08
36  5  1.51623e+08
36  6  1.37616e+08
36  7  1.39484e+08
36  8  1.14837e+08
36  9  9.85375e+07
36  10  9.52175e+07
36  11  1.24269e+08
36  12  1.37094e+08
36  13  1.2792e+08
36  14  9.62131e+07
36  15  7.31994e+07
36  16  1.12761e+08
36  17  1.16415e+08
36  18  1.19735e+08
36  19  1.04624e+08
36  20  1.38059e+08
36  21  1.91822e+08
36  22  9.74087e+08
36  23  4.48654e+08
36  24  1.12256e+08
36  25  1.28796e+08
36  26  1.29288e+08
36  27  1.93221e+08
36  28  3.30727e+08
36  29  5.59255e+08
36  30  2.55338e+08
36  31  1.27353e+08
36  32  1.06297e+08
36  33  7.64598e+07
36  34  8.69771e+07
36  35  7.60022e+07
36  36  8.75429e+07
36  37  7.20138e+07
36  38  6.95401e+07
36  39  5.28414e+07
36  40  8.94073e+07
36  41  1.19872e+08
36  42  1.87742e+08
36  43  1.02043e+08
36  44  8.88952e+07
36  45  1.68236e+08
36  46  2.81521e+08
36  47  6.37518e+07
36  48  6.92086e+07
36  49  7.03059e+07
36  50  8.02009e+07
36  51  6.78295e+07
36  52  8.0273e+07
36  53  6.64794e+07
36  54  8.86315e+07
36  55  8.86468e+07
36  56  7.95083e+07
36  57  7.53262e+07
36  58  6.83774e+07
36  59  8.97169e+07
36  60  9.00848e+07
36  61  1.16493e+08
36  62  1.12245e+08
36  63  7.86962e+07
36  64  6.95821e+07
36  65  8.77172e+07
36  66  8.23183e+07
36  67  6.78271e+07
36  68  7.56331e+07
36  69  6.63945e+07
36  70  9.48324e+07
36  71  1.1968e+08
36  72  9.35304e+07
36  73  8.35658e+07
36  74  1.06976e+08
36  75  1.05913e+08
36  76  2.63915e+08
36  77  4.24401e+08
36  78  2.14315e+08
36  79  1.423e+08
36  80  1.06885e+08
36  81  1.03421e+08
36  82  9.32172e+07
36  83  1.34228e+08
36  84  6.90969e+07
36  85  1.05248e+08
36  86  9.14882e+07
36  87  8.88247e+07
36  88  9.57463e+07
36  89  8.72854e+07
36  90  9.04501e+07
36  91  1.00295e+08
36  92  8.33659e+07
36  93  8.44642e+07
36  94  1.24752e+08
36  95  1.02543e+08
36  96  9.83301e+07
36  97  1.08993e+08
36  98  1.02005e+08
36  99  1.27439e+08
36  100  1.13031e+08
37  0  1.22724e+08
37  1  1.09979e+08
37  2  1.34425e+08
37  3  9.78727e+07
37  4  1.52029e+08
37  5  1.61998e+08
37  6  1.3428e+08
37  7  1.16501e+08
37  8  1.36136e+08
37  9  9.06915e+07
37  10  1.22053e+08
37  11  1.38525e+08
37  12  1.53626e+08
37  13  1.22035e+08
37  14  9.04839e+07
37  15  8.95822e+07
37  16  1.39712e+08
37  17  1.12193e+08
37  18  1.09961e+08
37  19  1.15795e+08
37  20  1.41455e+08
37  21  2.04786e+08
37  22  7.45048e+08
37  23  1.72613e+08
37  24  1.13561e+08
37  25  1.17069e+08
37  26  1.3737e+08
37  27  2.97744e+08
37  28  4.55274e+08
37  29  4.4679e+08
37  30  1.66846e+08
37  31  9.383e+07
37  32  8.16011e+07
37  33  7.16594e+07
37  34  8.71024e+07
37  35  7.14658e+07
37  36  6.05154e+07
37  37  6.18578e+07
37  38  7.37281e+07
37  39  1.0409e+08
37  40  9.61383e+07
37  41  1.31537e+08
37  42  1.78702e+08
37  43  8.18002e+07
37  44  1.06573e+08
37  45  1.65456e+08
37  46  2.24235e+08
37  47  1.35227e+08
37  48  7.6874e+07
37  49  7.22619e+07
37  50  7.03229e+07
37  51  4.76484e+07
37  52  5.03069e+07
37  53  5.94984e+07
37  54  5.03154e+07
37  55  6.78845e+07
37  56  9.90079e+07
37  57  7.64698e+07
37  58  5.26585e+07
37  59  6.20426e+07
37  60  9.37876e+07
37  61  1.03486e+08
37  62  7.43485e+07
37  63  8.42315e+07
37  64  7.86527e+07
37  65  8.4787e+07
37  66  7.97978e+07
37  67  2.97707e+07
37  68  1.08627e+08
37  69  8.00517e+07
37  70  9.07502e+07
37  71  1.15855e+08
37  72  1.32366e+08
37  73  9.83094e+07
37  74  8.62723e+07
37  75  1.45212e+08
37  76  2.54084e+08
37  77  5.14493e+08
37  78  2.46384e+08
37  79  1.3173e+08
37  80  1.19591e+08
37  81  1.09566e+08
37  82  1.18794e+08
37  83  1.31881e+08
37  84  1.36312e+08
37  85  9.07134e+07
37  86  1.01144e+08
37  87  1.243e+08
37  88  7.20934e+07
37  89  9.41287e+07
37  90  9.75678e+07
37  91  1.01338e+08
37  92  9.86917e+07
37  93  7.31475e+07
37  94  8.90779e+07
37  95  1.01142e+08
37  96  1.09659e+08
37  97  1.04736e+08
37  98  1.07116e+08
37  99  1.11063e+08
37  100  9.87541e+07
38  0  1.04788e+08
38  1  1.06137e+08
38  2  1.35675e+08
38  3  1.05724e+08
38  4  1.37305e+08
38  5  1.86344e+08
38  6  1.186e+08
38  7  9.47604e+07
38  8  1.28666e+08
38  9  1.22855e+08
38  10  1.03033e+08
38  11  1.18817e+08
38  12  1.36566e+08
38  13  1.38968e+08
38  14  1.13345e+08
38  15  8.00915e+07
38  16  9.49765e+07
38  17  1.16294e+08
38  18  1.11509e+08
38  19  1.00127e+08
38  20  1.15064e+08
38  21  1.51606e+08
38  22  4.13175e+08
38  23  3.78562e+08
38  24  1.15146e+08
38  25  1.41612e+08
38  26  1.24043e+08
38  27  1.86483e+08
38  28  3.97511e+08
38  29  7.00619e+08
38  30  3.34557e+08
38  31  1.27158e+08
38  32  9.21344e+07
38  33  9.71009e+07
38  34  1.01283e+08
38  35  8.40914e+07
38  36  7.41182e+07
38  37  5.96833e+07
38  38  9.51774e+07
38  39  8.12503e+07
38  40  9.70231e+07
38  41  1.39456e+08
38  42  9.56598e+07
38  43  1.15097e+08
38  44  7.44929e+07
38  45  1.73456e+08
38  46  1.55703e+08
38  47  6.05859e+07
38  48  6.50131e+07
38  49  7.91501e+07
38  50  7.06134e+07
38  51  7.45989e+07
38  52  3.93783e+07
38  53  7.1095e+07
38  54  6.96536e+07
38  55  6.7742e+07
38  56  5.2934e+07
38  57  9.15394e+07
38  58  6.3426e+07
38  59  9.45567e+07
38  60  9.52068e+07
38  61  1.11633e+08
38  62  8.0794e+07
38  63  8.79656e+07
38  64  9.94746e+07
38  65  8.29852e+07
38  66  7.791e+07
38  67  8.14346e+07
38  68  6.9389e+07
38  69  2.62508e+07
38  70  8.95188e+07
38  71  1.00689e+08
38  72  8.30548e+07
38  73  1.16838e+08
38  74  1.20443e+08
38  75  1.35921e+08
38  76  3.39776e+08
38  77  5.45065e+08
38  78  2.13334e+08
38  79  1.59315e+08
38  80  1.17372e+08
38  81  1.06873e+08
38  82  1.06034e+08
38  83  1.32196e+08
38  84  1.55706e+08
38  85  8.30249e+07
38  86  1.05601e+08
38  87  1.02319e+08
38  88  8.82986e+07
38  89  1.07155e+08
38  90  1.08702e+08
38  91  7.47222e+07
38  92  8.92171e+07
38  93  9.53133e+07
38  94  9.05506e+07
38  95  1.11922e+08
38  96  1.06184e+08
38  97  8.2995e+07
38  98  1.17695e+08
38  99  1.06412e+08
38  100  1.01118e+08
39  0  1.03644e+08
39  1  1.05851e+08
39  2  1.31614e+08
39  3  1.1754e+08
39  4  1.53195e+08
39  5  1.39875e+08
39  6  9.94813e+07
39  7  1.11956e+08
39  8  1.29499e+08
39  9  1.07205e+08
39  10  1.16762e+08
39  11  1.27815e+08
39  12  1.45687e+08
39  13  8.71443e+07
39  14  8.32653e+07
39  15  7.42453e+07
39  16  9.3027e+07
39  17  9.15411e+07
39  18  8.83566e+07
39  19  1.10634e+08
39  20  1.05309e+08
39  21  1.63062e+08
39  22  4.25001e+08
39  23  4.00013e+07
39  24  1.14131e+08
39  25  1.13752e+08
39  26  1.51109e+08
39  27  2.68718e+08
39  28  6.63302e+08
39  29  6.74218e+08
39  30  1.7988e+08
39  31  1.10953e+08
39  32  1.15204e+08
39  33  9.28304e+07
39  34  1.17171e+08
39  35  7.83975e+07
39  36  8.05886e+07
39  37  7.86888e+07
39  38  8.54589e+07
39  39  6.64428e+07
39  40  8.44019e+07
39  41  1.1613e+08
39  42  1.07693e+08
39  43  6.68861e+07
39  44  8.94527e+07
39  45  1.15338e+08
39  46  1.70408e+08
39  47  9.46922e+07
39  48  7.19512e+07
39  49  5.50245e+07
39  50  6.84648e+07
39  51  5.89206e+07
39  52  6.50698e+07
39  53  6.48815e+07
39  54  6.31949e+07
39  55  6.29871e+07
39  56  8.07153e+07
39  57  8.38691e+07
39  58  6.64032e+07
39  59  8.43183e+07
39  60  6.63375e+07
39  61  8.18419e+07
39  62  9.90999e+07
39  63  6.54298e+07
39  64  8.38893e+07
39  65  6.63751e+07
39  66  7.67425e+07
39  67  9.10455e+07
39  68  6.77671e+07
39  69  9.94389e+07
39  70  9.22572e+07
39  71  9.68463e+07
39  72  1.29273e+08
39  73  1.02993e+08
39  74  1.11562e+08
39  75  1.18825e+08
39  76  4.58712e+08
39  77  6.87988e+08
39  78  2.54036e+08
39  79  1.29251e+08
39  80  1.5786e+08
39  81  1.12222e+08
39  82  1.42755e+08
39  83  1.56693e+08
39  84  1.60501e+08
39  85  1.12552e+08
39  86  1.08687e+08
39  87  1.02613e+08
39  88  9.99554e+07
39  89  7.94908e+07
39  90  8.68382e+07
39  91  1.08787e+08
39  92  9.4144e+07
39  93  8.53285e+07
39  94  1.00658e+08
39  95  1.32005e+08
39  96  7.64517e+07
39  97  9.57633e+07
39  98  1.09489e+08
39  99  9.60927e+07
39  100  1.02026e+08
40  0  1.27022e+08
40  1  1.17931e+08
40  2  8.61193e+07
40  3  1.06883e+08
40  4  1.37078e+08
40  5  1.32684e+08
40  6  9.57832e+07
40  7  1.26049e+08
40  8  1.07994e+08
40  9  1.09164e+08
40  10  1.02992e+08
40  11  1.1456e+08
40  12  1.23078e+08
40  13  1.07192e+08
40  14  1.00793e+08
40  15  8.48675e+07
40  16  6.54049e+07
40  17  1.00025e+08
40  18  8.39607e+07
40  19  9.85059e+07
40  20  1.11754e+08
40  21  1.45588e+08
40  22  4.17157e+08
40  23  1.75444e+08
40  24  1.35695e+08
40  25  1.31331e+08
40  26  1.12502e+08
40  27  1.52337e+08
40  28  2.55253e+08
40  29  5.82887e+08
40  30  2.20988e+08
40  31  1.23865e+08
40  32  1.2082e+08
40  33  8.83783e+07
40  34  9.24621e+07
40  35  4.69298e+07
40  36  8.55606e+07
40  37  7.05079e+07
40  38  6.87865e+07
40  39  8.64973e+07
40  40  9.43465e+07
40  41  1.21261e+08
40  42  9.24141e+07
40  43  8.59495e+07
40  44  9.92988e+07
40  45  1.83401e+08
40  46  1.06761e+08
40  47  6.36705e+07
40  48  5.54174e+07
40  49  5.90026e+07
40  50  5.10846e+07
40  51  7.76718e+07
40  52  5.88725e+07
40  53  5.00762e+07
40  54  5.33284e+07
40  55  7.09873e+07
40  56  5.63633e+07
40  57  6.17494e+07
40  58  6.09792e+07
40  59  7.86271e+07
40  60  7.86195e+07
40  61  9.46714e+07
40  62  8.22078e+07
40  63  7.13928e+07
40  64  8.53046e+07
40  65  8.13321e+07
40  66  7.57547e+07
40  67  7.77818e+07
40  68  7.80614e+07
40  69  8.48946e+07
40  70  1.01189e+08
40  71  1.08445e+08
40  72  1.49942e+08
40  73  7.76344e+07
40  74  1.10326e+08
40  75  1.05441e+08
40  76  3.29593e+08
40  77  4.5144e+08
40  78  2.07998e+08
40  79  1.47622e+08
40  80  1.16475e+08
40  81  1.28971e+08
40  82  1.52071e+08
40  83  2.05868e+08
40  84  8.7155e+07
40  85  7.90464e+07
40  86  7.82066e+07
40  87  9.1472e+07
40  88  9.49294e+07
40  89  9.78993e+07
40  90  9.08312e+07
40  91  1.03396e+08
40  92  1.04787e+08
40  93  7.00272e+07
40  94  9.41299e+07
40  95  1.12329e+08
40  96  9.26243e+07
40  97  8.16864e+07
40  98  1.06117e+08
40  99  9.61484e+07
40  100  7.03516e+07
41  0  1.07412e+08
41  1  1.0146e+08
41  2  1.10977e+08
41  3  9.02556e+07
41  4  1.17828e+08
41  5  1.36481e+08
41  6  1.15164e+08
41  7  1.10611e+08
41  8  9.82759e+07
41  9  1.12562e+08
41  10  8.53972e+07
41  11  1.01871e+08
41  12  9.98204e+07
41  13  1.00211e+08
41  14  9.46541e+07
41  15  7.96473e+07
41  16  9.84212e+07
41  17  9.92251e+07
41  18  9.94471e+07
41  19  9.35348e+07
41  20  8.66851e+07
41  21  2.10011e+08
41  22  2.90217e+08
41  23  1.41182e+08
41  24  1.30051e+08
41  25  9.95802e+07
41  26  1.2043e+08
41  27  1.84198e+08
41  28  3.84426e+08
41  29  3.49648e+08
41  30  1.20256e+08
41  31  9.78332e+07
41  32  8.31625e+07
41  33  8.29041e+07
41  34  7.52517e+07
41  35  5.71158e+07
41  36  7.30032e+07
41  37  7.32677e+07
41  38  8.81023e+07
41  39  7.59859e+07
41  40  9.34733e+07
41  41  1.35116e+08
41  42  9.2357e+07
41  43  6.96831e+07
41  44  9.65956e+07
41  45  1.40519e+08
41  46  1.51583e+08
41  47  6.48629e+07
41  48  7.32722e+07
41  49  6.39574e+07
41  50  5.55087e+07
41  51  4.42733e+07
41  52  5.93817e+07
41  53  6.8439e+07
41  54  6.74156e+07
41  55  5.34407e+07
41  56  6.24348e+07
41  57  7.7508e+07
41  58  2.2595e+07
41  59  8.03705e+07
41  60  9.1513e+07
41  61  8.45443e+07
41  62  6.12884e+07
41  63  7.66545e+07
41  64  7.42101e+07
41  65  6.94742e+07
41  66  8.21185e+07
41  67  8.41409e+07
41  68  8.1294e+07
41  69  8.55901e+07
41  70  7.303e+07
41  71  1.02277e+08
41  72  8.28241e+07
41  73  1.08024e+08
41  74  1.06935e+08
41  75  1.30277e+08
41  76  2.84835e+08
41  77  3.59628e+08
41  78  2.0116e+08
41  79  1.50505e+08
41  80  1.1401e+08
41  81  1.16903e+08
41  82  1.67795e+08
41  83  1.77325e+08
41  84  1.57657e+08
41  85  1.19813e+08
41  86  1.11964e+08
41  87  1.07949e+08
41  88  4.81015e+07
41  89  8.28871e+07
41  90  9.44573e+07
41  91  8.86905e+07
41  92  7.5544e+07
41  93  9.60497e+07
41  94  7.78419e+07
41  95  7.25792e+07
41  96  9.62785e+07
41  97  9.34297e+07
41  98  1.18208e+08
41  99  7.21875e+07
41  100  8.34515e+07
42  0  1.12183e+08
42  1  1.37878e+08
42  2  1.28667e+08
42  3  1.4122e+08
42  4  1.37888e+08
42  5  1.43202e+08
42  6  1.27058e+08
42  7  1.26712e+08
42  8  1.06568e+08
42  9  1.08377e+08
42  10  1.02122e+08
42  11  8.32089e+07
42  12  1.16617e+08
42  13  1.07705e+08
42  14  8.71693e+07
42  15  8.7856e+07
42  16  7.54545e+07
42  17  9.37985e+07
42  18  8.89835e+07
42  19  1.17199e+08
42  20  7.84077e+07
42  21  1.21183e+08
42  22  2.72792e+08
42  23  1.65284e+08
42  24  1.13871e+08
42  25  8.58471e+07
42  26  1.24271e+08
42  27  1.38067e+08
42  28  2.15622e+08
42  29  4.20779e+08
42  30  2.14041e+08
42  31  1.03693e+08
42  32  9.4392e+07
42  33  7.63272e+07
42  34  8.50544e+07
42  35  8.28209e+07
42  36  6.21398e+07
42  37  6.25997e+07
42  38  9.12621e+07
42  39  7.53022e+07
42  40  1.21782e+08
42  41  1.08004e+08
42  42  8.86816e+07
42  43  5.89396e+07
42  44  1.01201e+08
42  45  1.25236e+08
42  46  1.13276e+08
42  47  7.46666e+07
42  48  5.46593e+07
42  49  6.66417e+07
42  50  7.26975e+07
42  51  6.00449e+07
42  52  3.99831e+07
42  53  5.57503e+07
42  54  7.19763e+07
42  55  5.67417e+07
42  56  6.45324e+07
42  57  7.14108e+07
42  58  8.00795e+07
42  59  7.23754e+07
42  60  6.56127e+07
42  61  5.24848e+07
42  62  5.39967e+07
42  63  5.69054e+07
42  64  7.33473e+07
42  65  8.58299e+07
42  66  1.05824e+08
42  67  7.70652e+07
42  68  8.49328e+07
42  69  7.68599e+07
42  70  1.16909e+08
42  71  1.00288e+08
42  72  1.01052e+08
42  73  6.61729e+07
42  74  1.2446e+08
42  75  9.75007e+07
42  76  2.62689e+08
42  77  3.30366e+08
42  78  1.77811e+08
42  79  1.31737e+08
42  80  1.45257e+08
42  81  1.02179e+08
42  82  1.54732e+08
42  83  2.37339e+08
42  84  1.89346e+08
42  85  2.42943e+07
42  86  1.21514e+08
42  87  1.34239e+08
42  88  1.14912e+08
42  89  9.23698e+07
42  90  1.13161e+08
42  91  6.83258e+07
42  92  9.20463e+07
42  93  7.52135e+07
42  94  9.61552e+07
42  95  7.20271e+07
42  96  1.16954e+08
42  97  1.05981e+08
42  98  1.1233e+08
42  99  1.04547e+08
42  100  9.78546e+07
43  0  1.17053e+08
43  1  1.23371e+08
43  2  1.32955e+08
43  3  1.14669e+08
43  4  1.62558e+08
43  5  1.59077e+08
43  6  1.1292e+08
43  7  1.27336e+08
43  8  9.8403e+07
43  9  8.46939e+07
43  10  1.62665e+07
43  11  9.95291e+07
43  12  9.51245e+07
43  13  8.60408e+07
43  14  8.45592e+07
43  15  7.85746e+07
43  16  9.9099e+07
43  17  8.61317e+07
43  18  8.83532e+07
43  19  8.23341e+07
43  20  1.10588e+08
43  21  1.47252e+08
43  22  2.67932e+08
43  23  1.50173e+08
43  24  9.84219e+07
43  25  1.08817e+08
43  26  6.1159e+07
43  27  1.31158e+08
43  28  1.99994e+08
43  29  3.30513e+08
43  30  1.02971e+08
43  31  9.05472e+07
43  32  8.57395e+07
43  33  7.5135e+07
43  34  7.64204e+07
43  35  8.336e+07
43  36  5.73061e+07
43  37  7.15876e+07
43  38  8.78209e+07
43  39  7.80513e+07
43  40  9.38155e+07
43  41  1.04855e+08
43  42  8.1992e+07
43  43  7.54503e+07
43  44  8.5412e+07
43  45  1.1199e+08
43  46  6.35036e+07
43  47  6.5469e+07
43  48  5.06531e+07
43  49  5.19507e+07
43  50  6.69024e+07
43  51  5.71543e+07
43  52  4.84551e+07
43  53  6.85977e+07
43  54  5.94372e+07
43  55  5.84511e+07
43  56  6.82476e+07
43  57  6.72661e+07
43  58  5.98342e+07
43  59  1.98998e+07
43  60  7.47841e+07
43  61  6.72481e+07
43  62  5.98958e+07
43  63  5.90276e+07
43  64  7.46327e+07
43  65  4.13931e+07
43  66  6.64561e+07
43  67  7.69577e+07
43  68  8.33161e+07
43  69  7.27299e+07
43  70  8.97883e+07
43  71  9.40935e+07
43  72  6.4493e+07
43  73  8.27633e+07
43  74  9.58532e+07
43  75  1.10429e+08
43  76  2.6339e+08
43  77  2.88466e+08
43  78  1.61355e+08
43  79  1.33276e+08
43  80  1.09342e+08
43  81  1.31087e+08
43  82  1.77464e+08
43  83  3.16197e+08
43  84  2.1956e+08
43  85  1.00769e+08
43  86  9.9358e+07
43  87  1.27692e+08
43  88  8.75354e+07
43  89  8.23809e+07
43  90  8.69367e+07
43  91  9.75093e+07
43  92  9.33671e+07
43  93  1.09196e+08
43  94  9.2807e+07
43  95  8.79014e+07
43  96  9.2052e+07
43  97  7.97297e+07
43  98  1.00065e+08
43  99  9.1511e+07
43  100  9.97841e+07
44  0  1.07746e+08
44  1  1.25812e+08
44  2  1.06436e+08
44  3  1.30577e+08
44  4  1.47269e+08
44  5  1.31825e+08
44  6  1.06786e+08
44  7  1.27183e+08
44  8  1.12754e+08
44  9  8.00912e+07
44  10  8.48219e+07
44  11  9.91367e+07
44  12  9.63098e+07
44  13  7.86197e+07
44  14  9.34749e+07
44  15  4.90069e+07
44  16  1.08368e+08
44  17  1.06421e+08
44  18  8.29044e+07
44  19  1.00986e+08
44  20  7.42705e+07
44  21  8.4901e+07
44  22  1.95311e+08
44  23  2.13723e+08
44  24  7.29243e+07
44  25  7.62929e+07
44  26  8.16675e+07
44  27  1.11462e+08
44  28  1.55448e+08
44  29  2.69426e+08
44  30  1.71486e+08
44  31  1.02742e+08
44  32  7.97245e+07
44  33  7.97313e+07
44  34  5.82206e+07
44  35  7.40664e+07
44  36  8.71249e+07
44  37  5.32748e+07
44  38  5.09523e+07
44  39  9.10593e+07
44  40  9.22515e+07
44  41  1.11073e+08
44  42  7.50108e+07
44  43  6.53428e+07
44  44  6.94291e+07
44  45  9.29971e+07
44  46  9.28657e+07
44  47  7.61409e+07
44  48  4.90652e+07
44  49  7.77057e+07
44  50  3.64061e+07
44  51  6.75614e+07
44  52  6.41431e+07
44  53  6.70254e+07
44  54  5.62152e+07
44  55  6.3051e+07
44  56  7.11943e+07
44  57  6.29559e+07
44  58  8.76759e+07
44  59  7.05464e+07
44  60  8.07869e+07
44  61  8.35961e+07
44  62  6.13168e+07
44  63  5.68163e+07
44  64  8.66866e+07
44  65  7.43067e+07
44  66  5.32864e+07
44  67  5.40025e+07
44  68  2.70486e+07
44  69  8.79129e+07
44  70  8.55089e+07
44  71  8.81065e+07
44  72  8.81458e+07
44  73  9.20194e+07
44  74  9.10691e+07
44  75  9.04562e+07
44  76  1.52392e+08
44  77  2.63727e+08
44  78  1.64055e+08
44  79  1.25264e+08
44  80  1.26702e+08
44  81  1.28625e+08
44  82  1.49864e+08
44  83  2.58777e+08
44  84  2.75146e+08
44  85  1.45434e+08
44  86  9.59866e+07
44  87  1.02786e+08
44  88  9.42413e+07
44  89  9.15748e+07
44  90  8.75683e+07
44  91  9.63035e+07
44  92  9.43252e+07
44  93  1.01934e+08
44  94  9.24408e+07
44  95  8.97337e+07
44  96  1.06483e+08
44  97  8.93763e+07
44  98  1.07178e+08
44  99  1.13838e+08
44  100  9.60791e+07
45  0  1.10415e+08
45  1  1.24544e+08
45  2  1.07285e+08
45  3  1.21144e+08
45  4  1.71227e+08
45  5  1.32384e+08
45  6  1.14963e+08
45  7  1.10146e+08
45  8  7.36376e+07
45  9  9.0511e+07
45  10  8.81792e+07
45  11  8.27014e+07
45  12  8.55664e+07
45  13  7.10026e+07
45  14  8.4862e+07
45  15  7.80938e+07
45  16  8.06262e+07
45  17  9.10504e+07
45  18  8.65902e+07
45  19  9.32755e+07
45  20  9.08415e+07
45  21  1.17186e+08
45  22  1.91201e+08
45  23  8.38048e+07
45  24  8.08955e+07
45  25  9.02162e+07
45  26  9.77608e+07
45  27  1.36205e+08
45  28  2.03488e+08
45  29  1.73787e+08
45  30  1.12679e+08
45  31  8.36174e+07
45  32  7.26047e+07
45  33  6.29371e+07
45  34  7.48437e+07
45  35  6.99414e+07
45  36  6.40441e+07
45  37  5.67174e+07
45  38  6.21588e+07
45  39  7.10588e+07
45  40  6.71388e+07
45  41  8.12014e+07
45  42  7.16428e+07
45  43  6.81862e+07
45  44  6.54899e+07
45  45  1.09733e+08
45  46  1.14369e+08
45  47  6.40244e+07
45  48  7.25473e+07
45  49  5.82745e+07
45  50  6.22047e+07
45  51  6.00765e+07
45  52  5.69381e+07
45  53  5.88818e+07
45  54  6.70711e+07
45  55  5.10258e+07
45  56  6.52389e+07
45  57  6.23844e+07
45  58  6.67345e+07
45  59  4.60706e+07
45  60  4.93309e+07
45  61  8.6672e+07
45  62  5.39471e+07
45  63  5.59389e+07
45  64  6.63173e+07
45  65  6.28521e+07
45  66  7.12874e+07
45  67  6.0958e+07
45  68  5.99224e+07
45  69  6.82245e+07
45  70  6.66482e+07
45  71  9.21949e+07
45  72  8.50388e+07
45  73  7.51254e+07
45  74  8.91672e+07
45  75  1.3133e+08
45  76  2.06525e+08
45  77  1.85037e+08
45  78  1.48817e+08
45  79  1.07723e+08
45  80  1.05453e+08
45  81  1.46971e+08
45  82  1.9133e+08
45  83  3.57012e+08
45  84  2.72091e+08
45  85  1.24077e+08
45  86  1.22603e+08
45  87  1.00896e+08
45  88  1.05733e+08
45  89  7.15243e+07
45  90  8.76808e+07
45  91  9.00027e+07
45  92  1.32736e+08
45  93  9.72162e+07
45  94  1.07209e+08
45  95  8.87981e+07
45  96  9.22343e+07
45  97  7.68815e+07
45  98  1.21473e+08
45  99  1.05155e+08
45  100  7.11181e+07
46  0  1.36391e+08
46  1  1.02675e+08
46  2  1.02302e+08
46  3  1.21771e+08
46  4  1.30267e+08
46  5  1.4994e+08
46  6  1.22833e+08
46  7  1.19238e+08
46  8  9.98465e+07
46  9  6.23452e+07
46  10  8.35734e+07
46  11  9.31213e+07
46  12  8.16102e+07
46  13  6.65088e+07
46  14  7.8178e+07
46  15  6.76311e+07
46  16  6.47202e+07
46  17  7.76203e+07
46  18  8.27792e+07
46  19  8.67958e+07
46  20  6.3999e+07
46  21  1.21738e+08
46  22  1.5268e+08
46  23  9.39769e+07
46  24  8.59178e+07
46  25  6.9657e+07
46  26  9.27668e+07
46  27  1.18424e+08
46  28  1.93913e+08
46  29  1.6313e+08
46  30  9.70773e+07
46  31  8.25732e+07
46  32  8.24838e+07
46  33  5.21809e+07
46  34  8.49876e+07
46  35  7.4468e+07
46  36  6.45486e+07
46  37  7.31259e+07
46  38  6.38815e+07
46  39  7.14041e+07
46  40  9.83511e+07
46  41  5.60425e+07
46  42  4.64708e+07
46  43  5.69847e+07
46  44  6.4306e+07
46  45  1.18218e+08
46  46  6.59945e+07
46  47  4.84954e+07
