row  column  (images_14_017.edf S-K*images_14_017.edf Ar-K**(2.3))
11  53  5.96564e+07
11  54  5.56789e+07
11  55  6.05192e+07
11  56  4.54417e+07
11  57  5.47967e+07
11  58  6.39154e+07
11  59  5.14348e+07
11  60  3.63669e+07
11  61  5.63886e+07
11  62  6.66795e+07
11  63  5.08057e+07
11  64  8.20141e+07
11  65  5.35496e+07
11  66  3.65713e+07
11  67  3.88313e+07
11  68  4.26113e+07
11  69  2.50497e+07
11  70  5.80481e+07
11  71  6.30943e+07
11  72  4.28952e+07
11  73  4.06651e+07
11  74  4.30566e+07
11  75  5.62411e+07
11  76  3.16403e+07
11  77  3.65327e+07
11  78  3.32096e+07
11  79  2.0533e+07
11  80  2.12372e+07
11  81  5.03913e+07
11  82  2.04801e+07
11  83  1.44001e+07
11  84  2.07881e+07
11  85  1.3658e+07
11  86  3.26626e+06
11  87  8.07236e+06
11  88  0
11  89  8.09956e+06
11  90  1.02614e+06
11  91  1e+07
11  92  1.10202e+06
11  93  8.62918e+06
11  94  1.2934e+07
11  95  1.64969e+07
11  96  1.1894e+07
11  97  9.19353e+06
11  98  7.37144e+06
11  99  1.19409e+07
11  100  1.50148e+07
12  0  5.91469e+06
12  1  6.81397e+06
12  2  5.44856e+06
12  3  0
12  4  4.28783e+06
12  5  6.68332e+06
12  6  9.08976e+06
12  7  3.11652e+06
12  8  7.04485e+06
12  9  8.94795e+06
12  10  7.65463e+06
12  11  1.93169e+07
12  12  7.23657e+06
12  13  6.1143e+06
12  14  1.56183e+07
12  15  2.69776e+07
12  16  7.19759e+06
12  17  2.17057e+07
12  18  1.71861e+07
12  19  1.34417e+07
12  20  1.56049e+07
12  21  2.37826e+07
12  22  9.82272e+06
12  23  1.06862e+07
12  24  2.31512e+07
12  25  2.69659e+07
12  26  3.37153e+07
12  27  2.71825e+07
12  28  1.49236e+07
12  29  2.02119e+07
12  30  2.67321e+07
12  31  1.50765e+07
12  32  2.04881e+07
12  33  2.71799e+07
12  34  2.20749e+07
12  35  1.38642e+07
12  36  1.39065e+07
12  37  2.02755e+07
12  38  1.42854e+07
12  39  2.27141e+07
12  40  6.86989e+06
12  41  1.36304e+07
12  42  3.88377e+07
12  43  1.72971e+07
12  44  1.57331e+07
12  45  1.45987e+07
12  46  1.88157e+07
12  47  1.42642e+07
12  48  2.40236e+07
12  49  3.95179e+07
12  50  2.45245e+07
12  51  4.96976e+07
12  52  5.05363e+07
12  53  6.39794e+07
12  54  6.04587e+07
12  55  5.91631e+07
12  56  5.87314e+07
12  57  5.35464e+07
12  58  6.01446e+07
12  59  5.19441e+07
12  60  4.5133e+07
12  61  4.62818e+07
12  62  6.22407e+07
12  63  7.66832e+07
12  64  4.72345e+07
12  65  7.37193e+07
12  66  4.96783e+07
12  67  4.81121e+07
12  68  5.86499e+07
12  69  3.76377e+07
12  70  5.13435e+07
12  71  5.4251e+07
12  72  7.26418e+07
12  73  3.65289e+07
12  74  4.31531e+07
12  75  4.24605e+07
12  76  5.32976e+07
12  77  5.5023e+07
12  78  2.2968e+07
12  79  3.45309e+07
12  80  1.98022e+07
12  81  1.66191e+07
12  82  1.01887e+07
12  83  1.552e+07
12  84  1.15165e+07
12  85  7.89366e+06
12  86  1.68257e+07
12  87  6.90826e+06
12  88  8.35327e+06
12  89  0
12  90  3.90465e+06
12  91  1.2882e+07
12  92  1.69881e+07
12  93  0
12  94  6.86142e+06
12  95  5.04993e+06
12  96  1.07092e+07
12  97  8.82004e+06
12  98  2.07382e+07
12  99  2.82315e+07
12  100  2.95523e+07
13  0  2.17665e+06
13  1  4.28447e+06
13  2  1.00467e+07
13  3  5.59955e+06
13  4  7.11407e+06
13  5  2.6605e+06
13  6  9.76818e+06
13  7  5.04379e+06
13  8  2.21707e+06
13  9  1.08799e+07
13  10  1.10492e+07
13  11  1.17639e+07
13  12  6.85418e+06
13  13  1.13359e+07
13  14  1.17063e+07
13  15  1.5954e+07
13  16  3.44272e+07
13  17  1.11502e+07
13  18  2.31188e+07
13  19  2.4553e+07
13  20  1.44529e+07
13  21  9.29396e+06
13  22  2.46102e+07
13  23  1.41417e+07
13  24  5.83644e+06
13  25  2.50559e+07
13  26  1.61953e+07
13  27  2.49592e+07
13  28  1.74674e+07
13  29  2.475e+07
13  30  2.27525e+07
13  31  1.44057e+07
13  32  2.10802e+07
13  33  2.93891e+07
13  34  2.53653e+07
13  35  2.52242e+07
13  36  2.58992e+07
13  37  1.47916e+07
13  38  2.29634e+07
13  39  1.74385e+07
13  40  2.91118e+07
13  41  1.34635e+07
13  42  1.91898e+07
13  43  1.45156e+07
13  44  1.21676e+07
13  45  2.61778e+07
13  46  2.01134e+07
13  47  2.11524e+07
13  48  3.08983e+07
13  49  4.00827e+07
13  50  2.29653e+07
13  51  3.15531e+07
13  52  4.2014e+07
13  53  7.5527e+07
13  54  7.2428e+07
13  55  7.28948e+07
13  56  8.18832e+07
13  57  5.91635e+07
13  58  6.31883e+07
13  59  3.01581e+07
13  60  5.47604e+07
13  61  8.38467e+07
13  62  7.92086e+07
13  63  6.46511e+07
13  64  6.80731e+07
13  65  5.31598e+07
13  66  3.91023e+07
13  67  4.88412e+07
13  68  3.10188e+07
13  69  4.936e+07
13  70  6.10502e+07
13  71  7.32261e+07
13  72  6.11664e+07
13  73  4.56843e+07
13  74  4.41373e+07
13  75  4.52115e+07
13  76  2.89995e+07
13  77  2.78894e+07
13  78  2.90294e+07
13  79  1.4723e+07
13  80  2.30234e+07
13  81  1.4797e+07
13  82  2.19552e+06
13  83  2.52451e+07
13  84  2.08765e+07
13  85  3.88143e+06
13  86  1.45921e+07
13  87  2.85086e+06
13  88  1.37971e+07
13  89  1.25622e+06
13  90  3.69267e+06
13  91  3.79444e+06
13  92  7.3417e+06
13  93  9.55342e+06
13  94  5.43778e+06
13  95  5.26711e+06
13  96  2.50084e+07
13  97  9.7265e+06
13  98  2.59295e+07
13  99  9.47631e+06
13  100  1.68948e+07
14  0  2.43274e+06
14  1  3.29249e+06
14  2  4.17344e+06
14  3  954180
14  4  3.00046e+06
14  5  4.96397e+06
14  6  5.29727e+06
14  7  3.07024e+06
14  8  9.34426e+06
14  9  1.47149e+07
14  10  1.69394e+07
14  11  1.02652e+07
14  12  1.60258e+07
14  13  6.71292e+06
14  14  1.81749e+07
14  15  1.67738e+07
14  16  8.37987e+06
14  17  1.81435e+07
14  18  1.41632e+07
14  19  1.98418e+07
14  20  2.05116e+07
14  21  7.37177e+06
14  22  2.41631e+07
14  23  2.9518e+07
14  24  1.87253e+07
14  25  2.50985e+07
14  26  2.32509e+07
14  27  1.68109e+07
14  28  1.86889e+07
14  29  1.70752e+07
14  30  1.1747e+07
14  31  1.59847e+07
14  32  1.54594e+07
14  33  8.51078e+06
14  34  8.96296e+06
14  35  2.13559e+07
14  36  1.3864e+07
14  37  8.41126e+06
14  38  3.1116e+07
14  39  1.43935e+07
14  40  1.45806e+07
14  41  1.77286e+07
14  42  2.35504e+07
14  43  1.03929e+07
14  44  1.08954e+07
14  45  1.01723e+07
14  46  1.73448e+07
14  47  2.34694e+07
14  48  1.73803e+07
14  49  4.37642e+07
14  50  2.89118e+07
14  51  2.46906e+07
14  52  5.27704e+07
14  53  6.20264e+07
14  54  7.47521e+07
14  55  6.97952e+07
14  56  5.65107e+07
14  57  6.2387e+07
14  58  4.51585e+07
14  59  4.95214e+07
14  60  5.35083e+07
14  61  5.84408e+07
14  62  7.26078e+07
14  63  5.52798e+07
14  64  6.90434e+07
14  65  7.19585e+07
14  66  4.65971e+07
14  67  4.93903e+07
14  68  4.3258e+07
14  69  6.36995e+07
14  70  4.31683e+07
14  71  8.31001e+07
14  72  7.22184e+07
14  73  6.4347e+07
14  74  5.52965e+07
14  75  3.92553e+07
14  76  4.44785e+07
14  77  5.21133e+07
14  78  3.20441e+07
14  79  1.69359e+07
14  80  2.05587e+07
14  81  1.91889e+07
14  82  1.72179e+07
14  83  1.78284e+07
14  84  1.15184e+07
14  85  5.59602e+06
14  86  8.84127e+06
14  87  4.78727e+06
14  88  3.54265e+06
14  89  4.01914e+06
14  90  1.09229e+07
14  91  4.32081e+06
14  92  6.04679e+06
14  93  1.05768e+07
14  94  7.73209e+06
14  95  6.19508e+06
14  96  8.46577e+06
14  97  9.71268e+06
14  98  7.36302e+06
14  99  1.04276e+07
14  100  1.62785e+07
15  0  5.96054e+06
15  1  3.67352e+06
15  2  4.73035e+06
15  3  6.36026e+06
15  4  5.1627e+06
15  5  8.9445e+06
15  6  6.28001e+06
15  7  7.35884e+06
15  8  8.83357e+06
15  9  1.96403e+07
15  10  9.86903e+06
15  11  1.26768e+07
15  12  1.59974e+07
15  13  5.35495e+06
15  14  2.02692e+07
15  15  6.5863e+06
15  16  1.90904e+07
15  17  1.82581e+07
15  18  2.28612e+07
15  19  1.58047e+07
15  20  1.13331e+07
15  21  1.19411e+07
15  22  1.31949e+07
15  23  1.58353e+07
15  24  1.65992e+07
15  25  3.19307e+07
15  26  2.0259e+07
15  27  1.63843e+07
15  28  1.05832e+07
15  29  1.58345e+07
15  30  1.94684e+07
15  31  1.07057e+07
15  32  1.5017e+07
15  33  1.85071e+07
15  34  2.62319e+07
15  35  2.87842e+07
15  36  2.05445e+07
15  37  1.85978e+07
15  38  3.47429e+07
15  39  1.14744e+07
15  40  2.43503e+07
15  41  2.07169e+07
15  42  1.92992e+07
15  43  6.4048e+06
15  44  4.60883e+06
15  45  2.1303e+07
15  46  1.50538e+07
15  47  1.97862e+07
15  48  5.21542e+07
15  49  5.19959e+07
15  50  8.62664e+06
15  51  4.12057e+07
15  52  7.13322e+07
15  53  7.39743e+07
15  54  6.04138e+07
15  55  8.95985e+07
15  56  5.74073e+07
15  57  6.73371e+07
15  58  5.33887e+07
15  59  6.56676e+07
15  60  6.3953e+07
15  61  7.27758e+07
15  62  6.25676e+07
15  63  9.79046e+07
15  64  5.95424e+07
15  65  4.58276e+07
15  66  6.09575e+07
15  67  5.41836e+07
15  68  6.22868e+07
15  69  6.28264e+07
15  70  4.32588e+07
15  71  7.62478e+07
15  72  5.52912e+07
15  73  4.58566e+07
15  74  5.15361e+07
15  75  3.85989e+07
15  76  3.85874e+07
15  77  4.12214e+07
15  78  3.0116e+07
15  79  1.92383e+07
15  80  4.34303e+07
15  81  1.92353e+07
15  82  2.34204e+07
15  83  1.16142e+07
15  84  1.57033e+07
15  85  3.54781e+07
15  86  1.96448e+07
15  87  8.17223e+06
15  88  3.59723e+06
15  89  1.1171e+07
15  90  1.20531e+07
15  91  6.42682e+06
15  92  5.56339e+06
15  93  4.92581e+06
15  94  2.91718e+06
15  95  7.71555e+06
15  96  1.40263e+07
15  97  6.56189e+06
15  98  7.83366e+06
15  99  1.06959e+07
15  100  1.58444e+07
16  0  6.49604e+06
16  1  3.02465e+06
16  2  8.15795e+06
16  3  1.17026e+07
16  4  6.31415e+06
16  5  9.03855e+06
16  6  1.02755e+07
16  7  7.89928e+06
16  8  9.67692e+06
16  9  9.97802e+06
16  10  1.50974e+07
16  11  8.60355e+06
16  12  1.29724e+07
16  13  1.78036e+07
16  14  2.16612e+07
16  15  8.94739e+06
16  16  1.6293e+07
16  17  1.4195e+07
16  18  1.72861e+07
16  19  1.37861e+07
16  20  1.7775e+07
16  21  1.70094e+07
16  22  1.86344e+07
16  23  3.05108e+07
16  24  3.14214e+07
16  25  4.11602e+07
16  26  1.29212e+07
16  27  2.21584e+07
16  28  1.89325e+07
16  29  1.78784e+07
16  30  1.47212e+07
16  31  2.51179e+07
16  32  1.42777e+07
16  33  1.86545e+07
16  34  1.88209e+07
16  35  2.32018e+07
16  36  3.04312e+07
16  37  1.39e+07
16  38  2.24985e+07
16  39  1.07367e+07
16  40  1.62117e+07
16  41  1.85216e+07
16  42  3.13855e+07
16  43  1.50482e+07
16  44  1.27072e+07
16  45  9.35387e+06
16  46  2.22737e+07
16  47  3.86657e+07
16  48  3.15421e+07
16  49  4.15919e+07
16  50  2.59182e+07
16  51  1.54806e+07
16  52  8.49461e+07
16  53  6.53394e+07
16  54  6.35523e+07
16  55  8.0941e+07
16  56  4.61201e+07
16  57  4.43782e+07
16  58  3.89823e+07
16  59  6.10961e+07
16  60  7.4682e+07
16  61  7.1403e+07
16  62  8.47182e+07
16  63  7.73833e+07
16  64  6.84924e+07
16  65  4.50831e+07
16  66  7.04351e+07
16  67  6.22636e+07
16  68  3.53895e+07
16  69  7.6076e+07
16  70  5.08474e+07
16  71  6.80244e+07
16  72  5.41896e+07
16  73  4.41752e+07
16  74  4.58887e+07
16  75  4.0573e+07
16  76  5.11635e+07
16  77  3.20248e+07
16  78  3.77948e+07
16  79  2.81881e+07
16  80  2.60853e+07
16  81  1.22876e+07
16  82  2.15208e+07
16  83  2.38011e+07
16  84  1.86033e+07
16  85  2.30624e+07
16  86  7.40399e+06
16  87  8.73215e+06
16  88  4.16069e+06
16  89  5.31199e+06
16  90  4.26508e+06
16  91  5.02795e+06
16  92  9.24991e+06
16  93  1.01759e+07
16  94  8.6943e+06
16  95  5.73747e+06
16  96  5.63742e+06
16  97  1.2574e+07
16  98  6.09181e+06
16  99  8.17122e+06
16  100  1.30729e+07
17  0  9.29024e+06
17  1  4.58358e+06
17  2  6.60586e+06
17  3  6.0216e+06
17  4  5.3857e+06
17  5  5.22622e+06
17  6  9.64831e+06
17  7  1.15134e+07
17  8  1.34016e+07
17  9  3.38963e+06
17  10  2.74611e+07
17  11  1.04158e+07
17  12  1.40878e+07
17  13  1.945e+07
17  14  3.06891e+07
17  15  2.29802e+07
17  16  1.15071e+07
17  17  1.01772e+07
17  18  1.42125e+06
17  19  1.94459e+07
17  20  3.25593e+07
17  21  2.64282e+07
17  22  1.85767e+07
17  23  2.03371e+07
17  24  2.24111e+07
17  25  1.91273e+07
17  26  1.97476e+07
17  27  2.08101e+07
17  28  1.59809e+07
17  29  2.64135e+07
17  30  2.13098e+07
17  31  2.02757e+07
17  32  2.09824e+07
17  33  2.35331e+07
17  34  1.11621e+07
17  35  1.42044e+07
17  36  3.64244e+06
17  37  1.69793e+07
17  38  1.74443e+07
17  39  4.46072e+06
17  40  1.32707e+07
17  41  2.18458e+07
17  42  1.94267e+07
17  43  1.65778e+07
17  44  1.7285e+07
17  45  1.72526e+07
17  46  1.30588e+07
17  47  2.04619e+07
17  48  2.24532e+07
17  49  2.66287e+07
17  50  2.09889e+07
17  51  3.84842e+07
17  52  5.80662e+07
17  53  8.30434e+07
17  54  6.7411e+07
17  55  5.60175e+07
17  56  7.12542e+07
17  57  5.73761e+07
17  58  4.63688e+07
17  59  7.52691e+07
17  60  7.65214e+07
17  61  8.52037e+07
17  62  6.74499e+07
17  63  8.12247e+07
17  64  5.70671e+07
17  65  5.61819e+07
17  66  5.51844e+07
17  67  4.92387e+07
17  68  6.70528e+07
17  69  4.95708e+07
17  70  6.6389e+07
17  71  7.18018e+07
17  72  6.41297e+07
17  73  5.54412e+07
17  74  4.53728e+07
17  75  3.53697e+07
17  76  3.50334e+07
17  77  3.02503e+07
17  78  1.65767e+07
17  79  2.62472e+07
17  80  2.26771e+07
17  81  2.56063e+07
17  82  2.48777e+07
17  83  1.70686e+07
17  84  1.11909e+07
17  85  9.13519e+06
17  86  3.487e+06
17  87  1.59616e+07
17  88  5.15882e+06
17  89  3.81047e+06
17  90  6.95202e+06
17  91  2.99512e+06
17  92  0
17  93  0
17  94  2.32927e+06
17  95  4.6969e+06
17  96  1.20119e+07
17  97  8.65812e+06
17  98  2.15792e+07
17  99  2.07679e+07
17  100  1.16961e+07
18  0  1.11174e+07
18  1  5.35242e+06
18  2  1.11674e+07
18  3  4.94716e+06
18  4  5.27646e+06
18  5  3.32139e+06
18  6  9.93928e+06
18  7  7.74444e+06
18  8  7.6724e+06
18  9  5.8268e+06
18  10  8.381e+06
18  11  1.75036e+07
18  12  8.29753e+06
18  13  2.45629e+07
18  14  1.20958e+07
18  15  1.27301e+07
18  16  1.49257e+07
18  17  1.19993e+07
18  18  2.56571e+07
18  19  1.35949e+07
18  20  1.19554e+07
18  21  2.39999e+07
18  22  1.18124e+07
18  23  2.65197e+07
18  24  1.87785e+07
18  25  3.15517e+07
18  26  2.14241e+07
18  27  2.28398e+07
18  28  2.33906e+07
18  29  2.29796e+07
18  30  1.43366e+07
18  31  2.60436e+07
18  32  2.27997e+07
18  33  3.13923e+07
18  34  9.71025e+06
18  35  2.13085e+07
18  36  1.3285e+07
18  37  1.66065e+07
18  38  2.00071e+07
18  39  1.63181e+07
18  40  1.59073e+07
18  41  1.23166e+07
18  42  1.159e+07
18  43  2.21391e+07
18  44  2.46205e+07
18  45  6.57672e+06
18  46  8.23079e+06
18  47  1.59431e+07
18  48  1.57265e+07
18  49  2.9945e+07
18  50  2.19156e+07
18  51  4.44215e+07
18  52  4.07601e+07
18  53  7.49283e+07
18  54  6.8343e+07
18  55  9.63334e+07
18  56  7.71811e+07
18  57  6.35925e+07
18  58  4.74667e+07
18  59  5.18718e+07
18  60  6.56494e+07
18  61  7.03385e+07
18  62  7.86539e+07
18  63  8.85767e+07
18  64  6.6978e+07
18  65  5.85746e+07
18  66  6.79226e+07
18  67  7.70964e+07
18  68  5.78087e+07
18  69  3.37207e+07
18  70  4.59393e+07
18  71  7.64727e+07
18  72  7.94134e+07
18  73  5.81887e+07
18  74  4.57385e+07
18  75  5.37477e+07
18  76  5.38228e+07
18  77  3.98773e+07
18  78  2.97977e+07
18  79  3.04417e+07
18  80  2.2326e+07
18  81  3.47332e+07
18  82  1.86795e+07
18  83  3.96098e+06
18  84  1.71983e+07
18  85  1.70719e+07
18  86  1.849e+07
18  87  5.26454e+06
18  88  2.15757e+06
18  89  4.43684e+06
18  90  9.56292e+06
18  91  9.59958e+06
18  92  6.25901e+06
18  93  8.95473e+06
18  94  7.06106e+06
18  95  4.12218e+06
18  96  1.20063e+07
18  97  3.59856e+06
18  98  9.44674e+06
18  99  9.58735e+06
18  100  1.04402e+07
19  0  7.05986e+06
19  1  3.83588e+06
19  2  8.94326e+06
19  3  1.7309e+07
19  4  5.3088e+06
19  5  7.87367e+06
19  6  4.54961e+06
19  7  9.44703e+06
19  8  1.47262e+07
19  9  1.0378e+07
19  10  1.77922e+07
19  11  1.65012e+07
19  12  1.54239e+07
19  13  1.18587e+07
19  14  1.61088e+07
19  15  2.0562e+07
19  16  2.40768e+07
19  17  1.47959e+07
19  18  2.03357e+07
19  19  1.89346e+07
19  20  2.17299e+07
19  21  3.58688e+07
19  22  2.4298e+07
19  23  2.48711e+07
19  24  1.96269e+07
19  25  2.13199e+07
19  26  1.56403e+07
19  27  2.0919e+07
19  28  2.99485e+07
19  29  3.79755e+07
19  30  3.21616e+07
19  31  2.14866e+07
19  32  2.05208e+07
19  33  1.96303e+07
19  34  2.81115e+07
19  35  2.1124e+07
19  36  1.56176e+07
19  37  2.18014e+07
19  38  1.81082e+07
19  39  5.6786e+06
19  40  1.82879e+07
19  41  2.68121e+07
19  42  1.67005e+07
19  43  1.27966e+07
19  44  1.97316e+07
19  45  1.0762e+07
19  46  1.41127e+07
19  47  9.5559e+06
19  48  1.61228e+07
19  49  1.16849e+07
19  50  2.10381e+07
19  51  4.13294e+07
19  52  5.79509e+07
19  53  3.58722e+07
19  54  7.92526e+07
19  55  5.76202e+07
19  56  6.33522e+07
19  57  5.37926e+07
19  58  4.99161e+07
19  59  5.3714e+07
19  60  8.59924e+07
19  61  6.44165e+07
19  62  5.83348e+07
19  63  5.66253e+07
19  64  6.81516e+07
19  65  7.86223e+07
19  66  4.93207e+07
19  67  4.2676e+07
19  68  5.69569e+07
19  69  5.9219e+07
19  70  5.52621e+07
19  71  5.70958e+07
19  72  6.24261e+07
19  73  5.86037e+07
19  74  7.31999e+07
19  75  6.06176e+07
19  76  4.11991e+07
19  77  5.00671e+07
19  78  4.66702e+07
19  79  2.73759e+07
19  80  2.17524e+07
19  81  1.35004e+07
19  82  2.9185e+07
19  83  2.03582e+07
19  84  1.55807e+07
19  85  1.25541e+07
19  86  9.83082e+06
19  87  6.71135e+06
19  88  8.34377e+06
19  89  1.91631e+06
19  90  3.90763e+06
19  91  8.39477e+06
19  92  4.5261e+06
19  93  7.68643e+06
19  94  1.5678e+07
19  95  3.69905e+06
19  96  9.11931e+06
19  97  2.23551e+07
19  98  1.40893e+07
19  99  2.73009e+06
19  100  8.98553e+06
20  0  3.83584e+06
20  1  8.63794e+06
20  2  1.85707e+07
20  3  8.92506e+06
20  4  9.5337e+06
20  5  1.84879e+07
20  6  3.12669e+06
20  7  9.26147e+06
20  8  1.00829e+07
20  9  1.50412e+07
20  10  1.74728e+07
20  11  1.42984e+07
20  12  6.70351e+06
20  13  9.81576e+06
20  14  9.27194e+06
20  15  1.5277e+07
20  16  2.37994e+07
20  17  1.63321e+07
20  18  1.55982e+07
20  19  2.23156e+07
20  20  1.92129e+07
20  21  3.47591e+07
20  22  2.98216e+07
20  23  2.10241e+07
20  24  1.79587e+07
20  25  1.93375e+07
20  26  1.94155e+07
20  27  2.09314e+07
20  28  2.27487e+07
20  29  1.41936e+07
20  30  3.25763e+07
20  31  1.39782e+07
20  32  1.97109e+07
20  33  5.07247e+07
20  34  3.76989e+07
20  35  1.05998e+07
20  36  1.62945e+07
20  37  2.2624e+07
20  38  1.54619e+07
20  39  1.46852e+07
20  40  2.1842e+07
20  41  1.02713e+07
20  42  1.86558e+07
20  43  1.06985e+07
20  44  1.53465e+07
20  45  1.76925e+07
20  46  1.96777e+07
20  47  6.14748e+06
20  48  1.20477e+07
20  49  2.73271e+07
20  50  1.78102e+07
20  51  3.41998e+07
20  52  4.73052e+07
20  53  6.77076e+07
20  54  7.48602e+07
20  55  5.81311e+07
20  56  4.685e+07
20  57  5.55541e+07
20  58  3.94564e+07
20  59  4.74442e+07
20  60  6.26854e+07
20  61  6.8164e+07
20  62  7.81503e+07
20  63  5.63127e+07
20  64  6.14735e+07
20  65  7.02392e+07
20  66  6.28669e+07
20  67  4.81135e+07
20  68  4.43985e+07
20  69  8.0525e+07
20  70  6.30586e+07
20  71  6.04933e+07
20  72  8.08245e+07
20  73  4.98666e+07
20  74  4.3593e+07
20  75  3.69492e+07
20  76  3.19193e+07
20  77  2.77847e+07
20  78  2.46226e+07
20  79  1.85823e+07
20  80  2.16523e+07
20  81  2.5091e+07
20  82  1.48089e+07
20  83  9.28493e+06
20  84  1.02956e+07
20  85  7.08046e+06
20  86  4.44985e+06
20  87  5.78579e+06
20  88  3.07997e+06
20  89  5.67367e+06
20  90  6.88634e+06
20  91  5.81262e+06
20  92  3.31761e+06
20  93  0
20  94  6.2868e+06
20  95  2.849e+06
20  96  2.24073e+07
20  97  8.9128e+06
20  98  8.26731e+06
20  99  1.14673e+07
20  100  1.39615e+07
21  0  1.27526e+07
21  1  1.57609e+07
21  2  2.27922e+07
21  3  1.74542e+07
21  4  1.58717e+07
21  5  1.06464e+07
21  6  9.70203e+06
21  7  6.93804e+06
21  8  1.48769e+07
21  9  9.28196e+06
21  10  1.83368e+07
21  11  1.65667e+07
21  12  1.97993e+07
21  13  1.42493e+07
21  14  8.62339e+06
21  15  1.77656e+07
21  16  2.10836e+07
21  17  1.58466e+07
21  18  1.61652e+07
21  19  1.57043e+07
21  20  3.78112e+07
21  21  3.18156e+07
21  22  3.34867e+07
21  23  2.09972e+07
21  24  1.42376e+07
21  25  1.19575e+07
21  26  3.09641e+07
21  27  2.21622e+07
21  28  2.26907e+07
21  29  1.55528e+07
21  30  2.0647e+07
21  31  2.51936e+07
21  32  2.37736e+07
21  33  2.6948e+07
21  34  2.1052e+07
21  35  2.00741e+07
21  36  1.62385e+07
21  37  1.60664e+07
21  38  2.86238e+07
21  39  1.14434e+07
21  40  1.32124e+07
21  41  1.93402e+07
21  42  3.57812e+07
21  43  1.83821e+07
21  44  2.23574e+07
21  45  9.90754e+06
21  46  0
21  47  1.53424e+07
21  48  1.53168e+07
21  49  1.99668e+07
21  50  2.69547e+07
21  51  3.59377e+07
21  52  5.39432e+07
21  53  7.36075e+07
21  54  5.41874e+07
21  55  9.84493e+07
21  56  5.47163e+07
21  57  5.50204e+07
21  58  4.83062e+07
21  59  5.08887e+07
21  60  6.50833e+07
21  61  8.28852e+07
21  62  7.32662e+07
21  63  9.50428e+07
21  64  8.77765e+07
21  65  5.05636e+07
21  66  4.51898e+07
21  67  8.18741e+07
21  68  5.77294e+07
21  69  7.75665e+07
21  70  5.31305e+07
21  71  7.92477e+07
21  72  6.61921e+07
21  73  7.95159e+07
21  74  4.61711e+07
21  75  3.46471e+07
21  76  3.77646e+07
21  77  4.18369e+07
21  78  2.39762e+07
21  79  5.23764e+06
21  80  2.35859e+07
21  81  2.48783e+07
21  82  1.54654e+07
21  83  1.25931e+07
21  84  1.47817e+07
21  85  1.15133e+07
21  86  8.32498e+06
21  87  3.26304e+06
21  88  4.70164e+06
21  89  0
21  90  1.06905e+07
21  91  6.34146e+06
21  92  0
21  93  0
21  94  7.5065e+06
21  95  9.07755e+06
21  96  2.58891e+07
21  97  3.59265e+06
21  98  4.2177e+06
21  99  9.62082e+06
21  100  1.08231e+07
22  0  1.0338e+07
22  1  1.83778e+07
22  2  1.55852e+07
22  3  2.05348e+07
22  4  2.54197e+07
22  5  1.13895e+07
22  6  7.79902e+06
22  7  1.09465e+07
22  8  1.78758e+07
22  9  1.27373e+07
22  10  1.33007e+07
22  11  1.13225e+07
22  12  1.07832e+07
22  13  1.34519e+07
22  14  2.17568e+07
22  15  1.96134e+07
22  16  2.02403e+07
22  17  1.01593e+07
22  18  1.50674e+07
22  19  2.63277e+07
22  20  2.53835e+07
22  21  3.13862e+07
22  22  2.55034e+07
22  23  3.15271e+07
22  24  3.12418e+07
22  25  1.38897e+07
22  26  1.34111e+07
22  27  1.9814e+07
22  28  3.08672e+07
22  29  2.11335e+07
22  30  5.70383e+06
22  31  4.33943e+07
22  32  2.72435e+07
22  33  3.22623e+07
22  34  2.87352e+07
22  35  5.44482e+06
22  36  2.01289e+07
22  37  3.30279e+06
22  38  1.10798e+07
22  39  1.85525e+07
22  40  3.06912e+07
22  41  2.7326e+07
22  42  2.22415e+07
22  43  1.2696e+07
22  44  1.41261e+07
22  45  1.34864e+07
22  46  8.86822e+06
22  47  1.70867e+07
22  48  562235
22  49  1.43294e+07
22  50  1.8362e+07
22  51  2.73744e+07
22  52  4.7908e+07
22  53  5.64459e+07
22  54  6.4056e+07
22  55  6.2034e+07
22  56  5.31931e+07
22  57  3.21641e+07
22  58  5.07122e+07
22  59  6.46587e+07
22  60  7.14582e+07
22  61  7.04387e+07
22  62  9.34323e+07
22  63  7.1663e+07
22  64  8.78184e+07
22  65  5.94098e+07
22  66  7.51604e+07
22  67  6.49035e+07
22  68  9.43809e+07
22  69  5.99351e+07
22  70  6.48561e+07
22  71  6.04587e+07
22  72  7.09534e+07
22  73  5.87921e+07
22  74  5.59815e+07
22  75  4.72921e+07
22  76  2.48921e+07
22  77  3.96138e+07
22  78  3.58832e+07
22  79  1.85607e+07
22  80  2.88856e+07
22  81  2.06472e+07
22  82  9.29708e+06
22  83  5.70278e+06
22  84  1.76695e+07
22  85  3.90759e+06
22  86  1.21486e+06
22  87  9.4122e+06
22  88  0
22  89  9.71113e+06
22  90  3.92924e+06
22  91  4.62753e+06
22  92  1.28525e+07
22  93  4.06087e+06
22  94  7.305e+06
22  95  6.83788e+06
22  96  8.02979e+06
22  97  6.80918e+06
22  98  1.59958e+07
22  99  5.19961e+06
22  100  1.482e+07
23  0  9.79185e+06
23  1  2.42316e+07
23  2  1.99994e+07
23  3  1.35407e+07
23  4  1.08878e+07
23  5  9.40953e+06
23  6  2.05134e+07
23  7  9.86439e+06
23  8  4.96883e+06
23  9  1.05862e+07
23  10  2.12253e+07
23  11  1.36872e+07
