row  column  (images_14_017.edf P-K*images_14_017.edf Ar-K**(2.3))
85  20  0
85  21  4.46672e+06
85  22  0
85  23  9.81457e+06
85  24  6.98781e+06
85  25  8.92411e+06
85  26  1.19088e+07
85  27  0
85  28  994343
85  29  0
85  30  0
85  31  492505
85  32  0
85  33  2.87197e+06
85  34  0
85  35  9.96481e+06
85  36  0
85  37  777686
85  38  3.96215e+06
85  39  0
85  40  0
85  41  3.80398e+06
85  42  0
85  43  5.04137e+06
85  44  5.2108e+06
85  45  0
85  46  7.24811e+06
85  47  0
85  48  0
85  49  0
85  50  4.60048e+06
85  51  7.68324e+06
85  52  0
85  53  3.93985e+06
85  54  1.68338e+06
85  55  0
85  56  0
85  57  5.27555e+06
85  58  95541
85  59  1.59653e+06
85  60  0
85  61  2.54669e+06
85  62  5.61039e+06
85  63  0
85  64  2.75423e+06
85  65  0
85  66  4.08798e+06
85  67  1.36e+07
85  68  2.23092e+06
85  69  5.04729e+06
85  70  109068
85  71  9.06606e+06
85  72  2.8003e+07
85  73  1.25541e+07
85  74  6.2175e+06
85  75  4.42503e+06
85  76  4.76093e+06
85  77  1.21043e+07
85  78  2.67296e+06
85  79  2.59527e+06
85  80  1.24257e+06
85  81  7.24103e+06
85  82  0
85  83  0
85  84  8.47829e+06
85  85  1.08625e+06
85  86  0
85  87  1.66468e+06
85  88  971444
85  89  0
85  90  1.13888e+06
85  91  1.23578e+06
85  92  0
85  93  0
85  94  0
85  95  1.25817e+06
85  96  0
85  97  6.26982e+06
85  98  3.5139e+06
85  99  0
85  100  0
86  0  1.84088e+06
86  1  5.67685e+06
86  2  2.61138e+06
86  3  1.65873e+06
86  4  58016.6
86  5  4.21685e+06
86  6  958517
86  7  6.64753e+06
86  8  7.03681e+06
86  9  4.1462e+06
86  10  5.25113e+06
86  11  4.20766e+06
86  12  1.34746e+06
86  13  3.26911e+06
86  14  1.33651e+07
86  15  7.74256e+06
86  16  4.57089e+06
86  17  3.87416e+06
86  18  7.56889e+06
86  19  0
86  20  2.19354e+06
86  21  235836
86  22  2.22565e+06
86  23  3.45753e+06
86  24  1.36079e+06
86  25  0
86  26  3.64823e+06
86  27  9.50873e+06
86  28  956829
86  29  2.75997e+06
86  30  4.55217e+06
86  31  586645
86  32  0
86  33  0
86  34  3.68884e+06
86  35  1.7486e+06
86  36  3.52957e+06
86  37  0
86  38  0
86  39  0
86  40  0
86  41  0
86  42  2.34343e+06
86  43  0
86  44  0
86  45  0
86  46  499334
86  47  0
86  48  1.52371e+06
86  49  0
86  50  6.31717e+06
86  51  2.94509e+06
86  52  3.95651e+06
86  53  0
86  54  0
86  55  0
86  56  2.03973e+06
86  57  0
86  58  0
86  59  3.66075e+06
86  60  0
86  61  6.7993e+06
86  62  1.72481e+06
86  63  4.76793e+06
86  64  1.22338e+06
86  65  0
86  66  1.96534e+06
86  67  706310
86  68  8.39764e+06
86  69  0
86  70  1.59767e+07
86  71  2.89589e+06
86  72  1.39102e+07
86  73  2.30642e+07
86  74  6.14517e+06
86  75  9.83465e+06
86  76  6.78557e+06
86  77  5.90488e+06
86  78  5.92004e+06
86  79  1.05594e+07
86  80  0
86  81  2.26812e+06
86  82  4.5361e+06
86  83  2.69671e+06
86  84  397741
86  85  0
86  86  534994
86  87  3.12346e+06
86  88  0
86  89  7.56515e+06
86  90  4.54007e+06
86  91  2.42727e+06
86  92  2.76543e+06
86  93  0
86  94  6.75578e+06
86  95  3.13354e+06
86  96  70495.2
86  97  3.28616e+06
86  98  254959
86  99  736355
86  100  0
87  0  3.87341e+06
87  1  475357
87  2  3.93019e+06
87  3  743939
87  4  1.39202e+06
87  5  0
87  6  5.12519e+06
87  7  2.36154e+06
87  8  3.00441e+06
87  9  5.0719e+06
87  10  5.57281e+06
87  11  5.18435e+06
87  12  8.10102e+06
87  13  0
87  14  3.04643e+06
87  15  5.01651e+06
87  16  9.50997e+06
87  17  1.09475e+07
87  18  5.25509e+06
87  19  3.35061e+06
87  20  4.54748e+06
87  21  2.18533e+06
87  22  2.61348e+06
87  23  7.98439e+06
87  24  5.9831e+06
87  25  8.15199e+06
87  26  2.98948e+06
87  27  0
87  28  0
87  29  2.20445e+06
87  30  5.2735e+06
87  31  0
87  32  4.02669e+06
87  33  4.27383e+06
87  34  7.15551e+06
87  35  5.11398e+06
87  36  3.41468e+06
87  37  0
87  38  2.09823e+06
87  39  1.75412e+06
87  40  0
87  41  1.19419e+06
87  42  4.29169e+06
87  43  0
87  44  259688
87  45  2.35009e+06
87  46  5.22681e+06
87  47  0
87  48  431014
87  49  0
87  50  0
87  51  3.58015e+06
87  52  383314
87  53  0
87  54  3.62702e+06
87  55  0
87  56  7.83647e+06
87  57  841442
87  58  0
87  59  1.21208e+06
87  60  425357
87  61  0
87  62  0
87  63  6.09696e+06
87  64  1.06667e+07
87  65  1.02175e+06
87  66  0
87  67  2.32099e+06
87  68  0
87  69  5.50403e+06
87  70  7.44135e+06
87  71  6.22671e+06
87  72  1.84185e+07
87  73  1.53464e+07
87  74  8.99958e+06
87  75  0
87  76  8.41934e+06
87  77  7.72015e+06
87  78  0
87  79  6.68182e+06
87  80  1.02971e+07
87  81  4.27856e+06
87  82  8.69314e+06
87  83  1.45139e+06
87  84  0
87  85  9.23971e+06
87  86  0
87  87  1.02535e+06
87  88  2.01555e+06
87  89  3.70408e+06
87  90  0
87  91  0
87  92  3.5839e+06
87  93  0
87  94  5.57831e+06
87  95  0
87  96  5.34335e+06
87  97  0
87  98  3.16738e+06
87  99  6.33006e+06
87  100  3.80598e+06
88  0  0
88  1  1.84667e+06
88  2  2.42739e+06
88  3  4.06475e+06
88  4  6.34687e+06
88  5  1.98299e+06
88  6  1.01954e+06
88  7  0
88  8  1.2155e+06
88  9  2.01879e+06
88  10  4.00173e+06
88  11  2.21764e+06
88  12  8.19623e+06
88  13  5.63961e+06
88  14  4.68678e+06
88  15  7.77609e+06
88  16  2.10035e+06
88  17  1.46692e+07
88  18  4.50138e+06
88  19  0
88  20  4.40336e+06
88  21  7.8119e+06
88  22  1.2807e+07
88  23  6.20783e+06
88  24  9.1326e+06
88  25  5.05562e+06
88  26  6.17558e+06
88  27  0
88  28  1.31643e+07
88  29  1.38912e+06
88  30  0
88  31  1.748e+06
88  32  8.76204e+06
88  33  6.72241e+06
88  34  1.02655e+06
88  35  751444
88  36  0
88  37  955123
88  38  26065.8
88  39  0
88  40  6.51104e+06
88  41  6.75779e+06
88  42  3.91697e+06
88  43  0
88  44  0
88  45  733814
88  46  9000.03
88  47  10910.2
88  48  1.10317e+06
88  49  0
88  50  0
88  51  622695
88  52  8.0964e+06
88  53  487004
88  54  754711
88  55  2.92149e+06
88  56  0
88  57  3.37587e+06
88  58  0
88  59  0
88  60  0
88  61  1.17506e+06
88  62  411106
88  63  1.6353e+06
88  64  340277
88  65  0
88  66  0
88  67  490838
88  68  1.12732e+06
88  69  0
88  70  1.20935e+07
88  71  3.44023e+06
88  72  1.22262e+07
88  73  3.26288e+06
88  74  1.60029e+07
88  75  3.14154e+06
88  76  0
88  77  1.29313e+06
88  78  2.50413e+06
88  79  2.86502e+06
88  80  5.65136e+06
88  81  0
88  82  0
88  83  649158
88  84  0
88  85  2.0494e+06
88  86  4.64316e+06
88  87  0
88  88  0
88  89  0
88  90  0
88  91  0
88  92  0
88  93  0
88  94  3.84207e+06
88  95  1.74876e+06
88  96  1.09124e+07
88  97  6.7549e+06
88  98  2.23023e+06
88  99  7.30955e+06
88  100  3.73743e+06
89  0  5.19029e+06
89  1  715955
89  2  0
89  3  844594
89  4  1.30243e+06
89  5  0
89  6  3.45909e+06
89  7  0
89  8  4.31638e+06
89  9  1.7778e+06
89  10  1.1148e+06
89  11  9.84853e+06
89  12  4.30497e+06
89  13  6.30457e+06
89  14  1.84878e+07
89  15  0
89  16  1.84085e+06
89  17  1.05238e+07
89  18  4.41317e+06
89  19  4.33211e+06
89  20  1.07733e+06
89  21  7.0715e+06
89  22  0
89  23  6.57215e+06
89  24  9.67704e+06
89  25  4.01532e+06
89  26  1.26019e+06
89  27  1.74889e+07
89  28  5.74836e+06
89  29  8.10142e+06
89  30  3.88121e+06
89  31  0
89  32  1.91153e+06
89  33  2.55007e+06
89  34  5.54588e+06
89  35  8.54115e+06
89  36  1.25642e+06
89  37  0
89  38  0
89  39  3.30416e+06
89  40  0
89  41  6.88166e+06
89  42  7.02656e+06
89  43  1.15663e+06
89  44  1.32345e+06
89  45  5.43666e+06
89  46  0
89  47  2.0852e+06
89  48  0
89  49  0
89  50  904574
89  51  0
89  52  0
89  53  0
89  54  0
89  55  0
89  56  0
89  57  6.99655e+06
89  58  0
89  59  0
89  60  0
89  61  1.9143e+06
89  62  0
89  63  1.23558e+06
89  64  2.04507e+06
89  65  1.18695e+06
89  66  2.96361e+06
89  67  0
89  68  7.57329e+06
89  69  413486
89  70  768637
89  71  3.06631e+06
89  72  4.76941e+06
89  73  5.07366e+06
89  74  8.01527e+06
89  75  0
89  76  419601
89  77  0
89  78  5.49269e+06
89  79  1.37488e+06
89  80  1.65389e+06
89  81  0
89  82  0
89  83  3.12132e+06
89  84  642769
89  85  4.51614e+06
89  86  0
89  87  0
89  88  7.34743e+06
89  89  5.08265e+06
89  90  0
89  91  0
89  92  0
89  93  6.24862e+06
89  94  4.49239e+06
89  95  418343
89  96  0
89  97  0
89  98  479058
89  99  0
89  100  5.35135e+06
90  0  1.32381e+06
90  1  0
90  2  6.01065e+06
90  3  603366
90  4  4.90543e+06
90  5  0
90  6  1.21311e+06
90  7  1.26901e+06
90  8  0
90  9  0
90  10  6.43308e+06
90  11  1.14513e+07
90  12  0
90  13  4.85514e+06
90  14  3.95648e+06
90  15  948580
90  16  4.15739e+06
90  17  4.29927e+06
90  18  1.46279e+06
90  19  6.87013e+06
90  20  2.41373e+06
90  21  7.09205e+06
90  22  2.72345e+06
90  23  9.87548e+06
90  24  8.70865e+06
90  25  7.2412e+06
90  26  5.3314e+06
90  27  8.05596e+06
90  28  5.61525e+06
90  29  6.17149e+06
90  30  3.72605e+06
90  31  5.40777e+06
90  32  1.2878e+06
90  33  0
90  34  1.74376e+06
90  35  3.06013e+06
90  36  5.12695e+06
90  37  4.67157e+06
90  38  5.75706e+06
90  39  890137
90  40  7.69943e+06
90  41  372700
90  42  4.74005e+06
90  43  2.30461e+06
90  44  2.80169e+06
90  45  0
90  46  0
90  47  0
90  48  0
90  49  0
90  50  0
90  51  0
90  52  2.63507e+06
90  53  0
90  54  0
90  55  0
90  56  2.43154e+06
90  57  0
90  58  0
90  59  0
90  60  0
90  61  0
90  62  2.38447e+06
90  63  0
90  64  6.23102e+06
90  65  0
90  66  0
90  67  0
90  68  8.70685e+06
90  69  0
90  70  5.44847e+06
90  71  1.45656e+06
90  72  6.79769e+06
90  73  1.55299e+07
90  74  7.3918e+06
90  75  6.25087e+06
90  76  1.18481e+07
90  77  3.0153e+06
90  78  4.61344e+06
90  79  5.61114e+06
90  80  3.24465e+06
90  81  0
90  82  0
90  83  3.30172e+06
90  84  1.19467e+06
90  85  0
90  86  0
90  87  5.03229e+06
90  88  0
90  89  1.84074e+06
90  90  0
90  91  1.39441e+06
90  92  4.25231e+06
90  93  6.77232e+06
90  94  1.91397e+06
90  95  7.08767e+06
90  96  4.99703e+06
90  97  1.23498e+06
90  98  0
90  99  1.34507e+06
90  100  2.08507e+06
91  0  0
91  1  1.37099e+06
91  2  1.59506e+06
91  3  1.99462e+06
91  4  2.5539e+06
91  5  2.3448e+06
91  6  0
91  7  1.38103e+06
91  8  2.54437e+06
91  9  2.31366e+06
91  10  6.62722e+06
91  11  3.06133e+06
91  12  0
91  13  2.08292e+06
91  14  6.60051e+06
91  15  3.36501e+06
91  16  3.00547e+06
91  17  6.22455e+06
91  18  5.36119e+06
91  19  0
91  20  6.2664e+06
91  21  4.92616e+06
91  22  1.20786e+07
91  23  7.09797e+06
91  24  5.01337e+06
91  25  4.09474e+06
91  26  6.77992e+06
91  27  0
91  28  5.53745e+06
91  29  1.81452e+06
91  30  457733
91  31  4.7072e+06
91  32  4.23359e+06
91  33  67769.4
91  34  3.34375e+06
91  35  2.59931e+06
91  36  2.43733e+06
91  37  5.8093e+06
91  38  6.58357e+06
91  39  0
91  40  3.5975e+06
91  41  3.30706e+06
91  42  8.54807e+06
91  43  0
91  44  1.19535e+06
91  45  101635
91  46  0
91  47  0
91  48  1.95866e+06
91  49  3.498e+06
91  50  1.57594e+06
91  51  1.38911e+07
91  52  0
91  53  70209.9
91  54  3.55525e+06
91  55  1.74828e+06
91  56  0
91  57  2.07359e+06
91  58  2.81733e+06
91  59  0
91  60  1.29577e+06
91  61  0
91  62  0
91  63  5.99574e+06
91  64  0
91  65  0
91  66  0
91  67  2.06173e+06
91  68  0
91  69  0
91  70  1.24081e+06
91  71  6.53815e+06
91  72  1.03048e+07
91  73  1.80342e+06
91  74  1.95386e+06
91  75  4.24739e+06
91  76  2.74393e+06
91  77  5.4516e+06
91  78  4.74029e+06
91  79  0
91  80  4.93616e+06
91  81  1.35553e+06
91  82  0
91  83  2.49819e+06
91  84  0
91  85  0
91  86  721296
91  87  4.26163e+06
91  88  3.99737e+06
91  89  0
91  90  0
91  91  0
91  92  0
91  93  0
91  94  0
91  95  5.56625e+06
91  96  4.129e+06
91  97  1.90776e+06
91  98  2.4032e+06
91  99  511100
91  100  4.24611e+06
92  0  0
92  1  3.71778e+06
92  2  0
92  3  1.53727e+06
92  4  2.15385e+06
92  5  1.04901e+06
92  6  0
92  7  0
92  8  899906
92  9  2.6633e+06
92  10  3.29603e+06
92  11  6.94286e+06
92  12  3.38684e+06
92  13  6.25942e+06
92  14  7.01654e+06
92  15  5.52795e+06
92  16  6.51795e+06
92  17  7.01869e+06
92  18  2.51679e+06
92  19  0
92  20  453385
92  21  858379
92  22  0
92  23  1.71827e+06
92  24  4.61028e+06
92  25  1.0243e+07
92  26  3.36972e+06
92  27  2.30122e+06
92  28  2.76038e+06
92  29  4.53085e+06
92  30  0
92  31  1.43868e+06
92  32  2.49353e+06
92  33  0
92  34  1.22462e+07
92  35  574066
92  36  0
92  37  4.50466e+06
92  38  966525
92  39  977526
92  40  1.84873e+06
92  41  0
92  42  0
92  43  1.1628e+07
92  44  2.15049e+06
92  45  5.28597e+06
92  46  5.68165e+06
92  47  0
92  48  1.85347e+06
92  49  2.10508e+06
92  50  714355
92  51  0
92  52  0
92  53  1.9749e+06
92  54  1.67692e+06
92  55  952774
92  56  901848
92  57  2.20038e+06
92  58  3.40112e+06
92  59  3.44124e+06
92  60  179705
92  61  3.0693e+06
92  62  0
92  63  0
92  64  0
92  65  0
92  66  0
92  67  0
92  68  0
92  69  0
92  70  90202.3
92  71  2.43805e+06
92  72  5.91583e+06
92  73  0
92  74  9.8779e+06
92  75  0
92  76  1.87325e+06
92  77  9.43e+06
92  78  904469
92  79  3.50715e+06
92  80  38125.4
92  81  0
92  82  0
92  83  0
92  84  0
92  85  0
92  86  233812
92  87  0
92  88  0
92  89  0
92  90  1.89556e+06
92  91  0
92  92  692765
92  93  526251
92  94  1.58342e+06
92  95  0
92  96  0
92  97  5.35353e+06
92  98  0
92  99  3.73544e+06
92  100  0
93  0  1.11498e+06
93  1  0
93  2  1.69583e+06
93  3  0
93  4  1.10577e+06
93  5  0
93  6  1.95179e+06
93  7  0
93  8  0
93  9  2.09469e+06
93  10  1.49495e+06
93  11  0
93  12  1.22419e+07
93  13  5.70628e+06
93  14  3.88063e+06
93  15  3.21016e+06
93  16  0
93  17  4.94878e+06
93  18  4.37978e+06
93  19  0
93  20  7.41234e+06
93  21  6.27936e+06
93  22  1.10241e+06
93  23  1.00649e+07
93  24  1.22467e+07
93  25  9.3821e+06
93  26  1.01777e+07
93  27  0
93  28  3.40415e+06
93  29  5.27006e+06
93  30  1.6275e+06
93  31  6.59416e+06
93  32  3.58384e+06
93  33  2.43879e+06
93  34  2.53862e+06
93  35  6.75371e+06
93  36  462850
93  37  329608
93  38  4.63625e+06
93  39  637112
93  40  3.02809e+06
93  41  2.01095e+06
93  42  5.17206e+06
93  43  0
93  44  2.90247e+06
93  45  1.87779e+06
93  46  4.57592e+06
93  47  0
93  48  2.06479e+06
93  49  3.8401e+06
93  50  917698
93  51  6.77882e+06
93  52  158034
93  53  0
93  54  2.61599e+06
93  55  0
93  56  0
93  57  0
93  58  6.66937e+06
93  59  2.33872e+06
93  60  250957
93  61  4.33769e+06
93  62  4.04186e+06
93  63  964.087
93  64  407096
93  65  0
93  66  819654
93  67  3.72729e+06
93  68  0
93  69  0
93  70  7.08154e+06
93  71  3.78635e+06
93  72  1.33545e+06
93  73  3.49904e+06
93  74  0
93  75  3.53957e+06
93  76  0
93  77  3.53599e+06
93  78  1.66249e+06
93  79  0
93  80  0
93  81  0
93  82  3.0229e+06
93  83  2.24729e+06
93  84  4.82675e+06
93  85  720288
93  86  4.99356e+06
93  87  2.08649e+06
93  88  1.31539e+06
93  89  2.47806e+06
93  90  0
93  91  2.59333e+06
93  92  814341
93  93  5.28895e+06
93  94  3.78222e+06
93  95  0
93  96  2.90717e+06
93  97  0
93  98  0
93  99  0
93  100  0
94  0  351790
94  1  3.24466e+06
94  2  1.46391e+06
94  3  1.40462e+06
94  4  1.00788e+06
94  5  1.71176e+06
94  6  863309
94  7  4.6589e+06
94  8  0
94  9  2.15935e+06
94  10  4.18373e+06
94  11  4.6232e+06
94  12  3.23291e+06
94  13  708518
94  14  2.29947e+06
94  15  3.86514e+06
94  16  6.30755e+06
94  17  3.8004e+06
94  18  1.57193e+06
94  19  3.9862e+06
94  20  0
94  21  1.42987e+06
94  22  2.81927e+06
94  23  3.26155e+06
94  24  0
94  25  5.95434e+06
94  26  1.28592e+07
94  27  7.57199e+06
94  28  6.32256e+06
94  29  861647
94  30  1.45748e+06
94  31  3.50174e+06
94  32  5.0264e+06
94  33  4.77869e+06
94  34  1.47907e+06
94  35  0
94  36  1.81539e+06
94  37  7.83811e+06
94  38  7.17646e+06
94  39  1.37628e+06
94  40  233856
94  41  2.2661e+06
94  42  4.80641e+06
94  43  0
94  44  8.8249e+06
94  45  510274
94  46  0
94  47  1.39438e+06
94  48  4.03465e+06
94  49  2.83071e+06
94  50  918305
94  51  3.3871e+06
94  52  0
94  53  420303
94  54  3.51411e+06
94  55  0
94  56  1.06453e+06
94  57  11257.1
94  58  2.00377e+06
94  59  1.24442e+06
94  60  241273
94  61  0
94  62  0
94  63  0
94  64  0
94  65  1.179e+06
94  66  2.59096e+06
94  67  0
94  68  0
94  69  0
94  70  0
94  71  2.32049e+06
94  72  1.1816e+06
94  73  5.27445e+06
94  74  3.22953e+06
94  75  5.74484e+06
94  76  0
94  77  0
94  78  1.41802e+06
94  79  0
94  80  2.7757e+06
94  81  1.02099e+07
94  82  987355
94  83  0
94  84  0
94  85  1.62486e+06
94  86  0
94  87  0
94  88  0
94  89  0
94  90  1.8798e+06
94  91  1.26509e+06
94  92  0
94  93  0
94  94  5.50105e+06
94  95  0
94  96  6.07572e+06
94  97  842590
94  98  2.35317e+06
94  99  3.90708e+06
94  100  0
95  0  0
95  1  142975
95  2  1.11846e+06
95  3  593383
95  4  0
95  5  0
95  6  2.88492e+06
95  7  1.05846e+06
95  8  993005
95  9  0
95  10  3.66162e+06
95  11  5.32875e+06
95  12  0
95  13  2.68421e+06
95  14  6.50676e+06
95  15  2.19363e+06
95  16  891051
95  17  1.27641e+07
95  18  2.42784e+06
95  19  0
95  20  0
95  21  697137
95  22  2.63557e+06
95  23  2.65733e+06
95  24  0
95  25  1.87319e+06
95  26  76557
95  27  6.31388e+06
95  28  1.7579e+06
95  29  7.2278e+06
95  30  0
95  31  0
95  32  363565
95  33  1.45119e+06
95  34  4.70124e+06
95  35  0
95  36  877921
95  37  0
95  38  243919
95  39  948766
95  40  3.48113e+06
95  41  3.46436e+06
95  42  3.53648e+06
95  43  2.68124e+06
95  44  3.19964e+06
95  45  4.67609e+06
95  46  4.9273e+06
95  47  2.32323e+06
95  48  5.49539e+06
95  49  691245
95  50  0
95  51  2.68527e+06
95  52  2.04176e+06
95  53  0
95  54  820256
95  55  0
95  56  0
95  57  0
95  58  0
95  59  0
95  60  0
95  61  0
95  62  0
95  63  0
95  64  0
95  65  0
95  66  1.04559e+06
95  67  0
95  68  0
95  69  1.05351e+06
95  70  0
95  71  220630
95  72  0
95  73  293411
95  74  6.62865e+06
95  75  2.84066e+06
95  76  0
95  77  3.22481e+06
95  78  971521
95  79  780165
95  80  0
95  81  5.02459e+06
95  82  0
95  83  0
95  84  0
95  85  0
95  86  2.40443e+06
95  87  0
95  88  670912
95  89  0
95  90  2.46831e+06
95  91  132271
95  92  0
95  93  0
95  94  775259
95  95  0
95  96  554995
95  97  0
95  98  56830.9
95  99  948956
95  100  1.81561e+06
96  0  9741.88
96  1  1.11959e+06
96  2  0
96  3  1.60021e+06
96  4  2.05879e+06
96  5  935615
96  6  0
96  7  0
96  8  1.83635e+06
96  9  5.53803e+06
96  10  0
96  11  3.72553e+06
96  12  1.83596e+06
96  13  3.01535e+06
96  14  1.44972e+06
96  15  0
96  16  127288
96  17  569747
96  18  2.84995e+06
96  19  3.8244e+06
96  20  2.4396e+06
96  21  0
96  22  5.21981e+06
96  23  2.11051e+06
96  24  3.70283e+06
96  25  3.18464e+06
96  26  0
96  27  3.03741e+06
96  28  0
96  29  1.07616e+07
96  30  4.27057e+06
96  31  4.39795e+06
96  32  6.92093e+06
96  33  1.26506e+06
96  34  4.65529e+06
96  35  18775.2
96  36  62885.5
96  37  1.17866e+06
96  38  4.63664e+06
96  39  2.15203e+06
96  40  0
96  41  4.25648e+06
96  42  0
96  43  8.5011e+06
96  44  2.92278e+06
96  45  1.11169e+06
96  46  5.58141e+06
96  47  0
96  48  4.06616e+06
96  49  2.89925e+06
96  50  8.52069e+06
96  51  0
96  52  0
96  53  755528
96  54  238425
96  55  0
96  56  407180
96  57  0
96  58  0
96  59  6.28292e+06
96  60  0
96  61  0
96  62  0
96  63  0
96  64  3.25184e+06
96  65  1.21981e+06
96  66  0
96  67  1.80609e+06
96  68  0
96  69  0
96  70  3.29955e+06
96  71  0
96  72  6.81058e+06
96  73  0
96  74  4.2816e+06
96  75  4.17912e+06
96  76  2.98924e+06
96  77  0
96  78  6.93483e+06
96  79  0
96  80  3.73697e+06
96  81  0
96  82  2.13878e+06
96  83  1.06288e+06
96  84  10668
96  85  0
96  86  2.16216e+06
96  87  1.11124e+06
96  88  1.7776e+06
96  89  0
96  90  3.57063e+06
96  91  319189
96  92  447985
96  93  738893
96  94  549234
96  95  0
96  96  0
96  97  0
96  98  0
96  99  0
96  100  0
97  0  1.46991e+06
97  1  2.85058e+06
97  2  780629
97  3  4.28163e+06
97  4  120926
97  5  0
97  6  3.27922e+06
97  7  3.16525e+06
97  8  1.14627e+06
97  9  0
97  10  585695
97  11  146794
97  12  35552.4
97  13  2.84369e+06
97  14  4.32928e+06
97  15  2.18102e+06
97  16  4.93172e+06
97  17  2.06388e+06
97  18  0
97  19  552798
97  20  2.76318e+06
97  21  1.09425e+06
97  22  1.75902e+06
97  23  3.37885e+06
97  24  4.36421e+06
97  25  3.25371e+06
97  26  0
97  27  3.49667e+06
97  28  1.94626e+06
97  29  3.24679e+06
97  30  5070.51
97  31  4.6678e+06
97  32  1.10286e+06
97  33  0
97  34  2.54149e+06
97  35  4.02737e+06
97  36  1.99074e+06
97  37  699165
97  38  4.82612e+06
97  39  0
97  40  2.58487e+06
97  41  0
97  42  4.23745e+06
97  43  2.69757e+06
97  44  2.03238e+06
97  45  4.35084e+06
97  46  3.55699e+06
97  47  0
97  48  0
97  49  0
97  50  1.08085e+06
97  51  781927
97  52  1.33947e+06
97  53  0
97  54  49284.2
97  55  3.78388e+06
97  56  0
97  57  287643
97  58  540946
97  59  847716
97  60  0
97  61  648189
97  62  0
97  63  0
97  64  892050
97  65  0
97  66  0
97  67  0
97  68  0
97  69  433288
97  70  0
97  71  0
97  72  3.00281e+06
97  73  3.10907e+06
97  74  1.76701e+06
97  75  0
97  76  0
97  77  0
97  78  2.05147e+06
97  79  3.69414e+06
97  80  3.22224e+06
97  81  622983
97  82  0
97  83  0
97  84  118052
97  85  1.57695e+06
97  86  234413
97  87  862084
97  88  634478
97  89  33581.3
97  90  1.69591e+06
97  91  0
97  92  4.08126e+06
97  93  0
97  94  974631
97  95  0
97  96  0
97  97  2.9082e+06
97  98  1.49073e+06
97  99  0
97  100  0
98  0  2.20634e+06
98  1  1.95894e+06
98  2  1.52547e+06
98  3  0
98  4  1.68488e+06
98  5  2.12084e+06
98  6  0
98  7  0
98  8  0
98  9  1.97299e+06
98  10  2.60953e+06
98  11  274773
98  12  1.26301e+06
98  13  1.69052e+06
98  14  0
98  15  1.18793e+06
98  16  454068
98  17  492518
98  18  935986
98  19  0
98  20  0
98  21  1.67254e+06
98  22  1.69005e+06
98  23  0
98  24  148481
98  25  0
98  26  0
98  27  6.44867e+06
98  28  0
98  29  1.85964e+06
98  30  0
98  31  0
98  32  1.6364e+06
98  33  417908
98  34  0
98  35  0
98  36  959727
98  37  0
98  38  5.45838e+06
98  39  140862
98  40  2.00401e+06
98  41  1.85052e+06
98  42  8.26376e+06
98  43  1.67647e+06
98  44  0
98  45  6.39623e+06
98  46  0
98  47  2.14558e+06
98  48  463031
98  49  2.27281e+06
98  50  0
98  51  213899
98  52  426815
98  53  0
98  54  421286
98  55  0
98  56  0
98  57  4.00785e+06
98  58  0
98  59  5.87013e+06
98  60  0
98  61  0
98  62  0
98  63  0
98  64  0
98  65  0
98  66  0
98  67  0
98  68  0
98  69  0
98  70  0
98  71  6.8777e+06
98  72  308298
98  73  0
98  74  0
98  75  0
98  76  1.77364e+06
98  77  5.79643e+06
98  78  2.42901e+06
98  79  0
98  80  3.63041e+06
98  81  1.55237e+06
98  82  0
98  83  0
98  84  4.62639e+06
98  85  0
98  86  3.1552e+06
98  87  0
98  88  0
98  89  0
98  90  0
98  91  1.93241e+06
98  92  3.95212e+06
98  93  0
98  94  0
98  95  440668
98  96  0
98  97  5.45146e+06
98  98  0
98  99  1.70831e+06
98  100  0
99  0  2.65338e+06
99  1  565957
99  2  2.04987e+06
99  3  690804
99  4  0
99  5  1.27642e+06
99  6  1.46721e+06
99  7  1.80618e+06
99  8  23894.4
99  9  0
99  10  0
99  11  3.32728e+06
99  12  460493
99  13  353370
99  14  0
99  15  2.15638e+06
99  16  0
99  17  2.27235e+06
99  18  2.02203e+06
99  19  0
99  20  2.86152e+06
99  21  1.90649e+06
99  22  0
99  23  3.22887e+06
99  24  999771
99  25  2.6381e+06
99  26  3.67078e+06
99  27  557428
99  28  4.61864e+06
99  29  323775
99  30  0
99  31  1.60441e+06
99  32  0
99  33  3.74873e+06
99  34  2.07143e+06
99  35  8.56908e+06
99  36  1.65769e+06
99  37  3.87855e+06
99  38  5.36442e+06
99  39  5.54009e+06
99  40  3.25382e+06
99  41  0
99  42  5.39598e+06
99  43  4.00861e+06
99  44  5.72264e+06
99  45  321730
99  46  0
99  47  0
99  48  3.7582e+06
99  49  3.02903e+06
99  50  0
99  51  0
99  52  0
99  53  0
99  54  3.91036e+06
99  55  0
99  56  0
99  57  190397
99  58  900500
99  59  0
99  60  0
99  61  0
99  62  0
99  63  0
99  64  1.50303e+06
99  65  0
99  66  0
99  67  0
99  68  0
99  69  125820
99  70  5.19151e+06
99  71  0
99  72  1.09288e+06
99  73  0
99  74  1.74995e+06
99  75  897712
99  76  632941
99  77  1.17241e+06
99  78  3.34983e+06
99  79  0
99  80  0
99  81  0
99  82  0
99  83  1.43984e+06
99  84  0
99  85  533249
99  86  0
99  87  1.6629e+06
99  88  590502
99  89  3.57725e+06
99  90  4.59944e+06
99  91  0
99  92  3.01601e+06
99  93  1.11833e+06
