row  column  (images_14_017.edf Cu-K*images_14_017.edf Ar-K**(2.3))
45  62  2.13541e+07
45  63  4.7382e+06
45  64  0
45  65  0
45  66  0
45  67  3.57858e+06
45  68  0
45  69  6.30499e+06
45  70  7.01668e+06
45  71  1.94677e+06
45  72  0
45  73  3.27757e+06
45  74  0
45  75  1.88971e+07
45  76  4.0226e+07
45  77  2.06356e+07
45  78  2.56505e+07
45  79  0
45  80  0
45  81  1.72983e+07
45  82  0
45  83  0
45  84  2.58802e+07
45  85  0
45  86  0
45  87  0
45  88  0
45  89  0
45  90  0
45  91  0
45  92  4.33653e+07
45  93  0
45  94  0
45  95  2.09096e+07
45  96  1.34897e+07
45  97  0
45  98  0
45  99  0
45  100  3.66636e+06
46  0  0
46  1  0
46  2  0
46  3  1.66685e+07
46  4  0
46  5  5.39973e+06
46  6  0
46  7  1.86991e+06
46  8  3.08469e+06
46  9  0
46  10  898893
46  11  0
46  12  3.5365e+07
46  13  0
46  14  1.572e+07
46  15  0
46  16  2.21735e+07
46  17  911204
46  18  2.23011e+06
46  19  7.7856e+06
46  20  1.0113e+07
46  21  0
46  22  0
46  23  0
46  24  2.75092e+07
46  25  2.46764e+07
46  26  0
46  27  0
46  28  0
46  29  0
46  30  2.45039e+06
46  31  0
46  32  2.20769e+07
46  33  1.10378e+07
46  34  5.33487e+06
46  35  0
46  36  0
46  37  0
46  38  436430
46  39  0
46  40  6.77367e+06
46  41  8.09268e+06
46  42  0
46  43  0
46  44  5.23694e+06
46  45  2.37664e+07
46  46  0
46  47  0
46  48  0
46  49  3.18451e+07
46  50  0
46  51  0
46  52  1.54306e+07
46  53  3.31702e+07
46  54  0
46  55  0
46  56  0
46  57  1.61496e+07
46  58  0
46  59  0
46  60  0
46  61  4.24211e+07
46  62  1.07066e+07
46  63  4.13945e+07
46  64  0
46  65  0
46  66  1.67169e+07
46  67  4.16642e+06
46  68  9.38104e+06
46  69  687128
46  70  1.80265e+07
46  71  0
46  72  1.7696e+06
46  73  0
46  74  0
46  75  0
46  76  0
46  77  0
46  78  0
46  79  0
46  80  3.87741e+06
46  81  0
46  82  1.67249e+07
46  83  1.22727e+07
46  84  0
46  85  5.53091e+07
46  86  0
46  87  3.72543e+06
46  88  1.36827e+07
46  89  0
46  90  0
46  91  4.07559e+07
46  92  0
46  93  0
46  94  0
46  95  0
46  96  4.22714e+07
46  97  0
46  98  1.81872e+06
46  99  0
46  100  3.25052e+07
47  0  1.24826e+07
47  1  2.48841e+06
47  2  3.61696e+06
47  3  4.8722e+06
47  4  0
47  5  5.97489e+06
47  6  9.32937e+06
47  7  0
47  8  0
47  9  1.58424e+06
47  10  0
47  11  2.86043e+06
47  12  4.00742e+06
47  13  1.44776e+07
47  14  1.04382e+07
47  15  2.95031e+06
47  16  0
47  17  3.93493e+06
47  18  0
47  19  0
47  20  2.50141e+07
47  21  2.02161e+07
47  22  8.23057e+06
47  23  1.15908e+07
47  24  0
47  25  1.57421e+07
47  26  0
47  27  2.04135e+07
47  28  1.78187e+07
47  29  681270
47  30  0
47  31  0
47  32  0
47  33  0
47  34  2.55456e+07
47  35  4.3967e+06
47  36  9.3687e+06
47  37  2.69848e+06
47  38  0
47  39  0
47  40  0
47  41  0
47  42  2.18951e+07
47  43  2.04949e+07
47  44  2.45001e+07
47  45  1.14116e+06
47  46  0
47  47  0
47  48  0
47  49  3.43808e+07
47  50  0
47  51  1.46049e+07
47  52  0
47  53  0
47  54  0
47  55  0
47  56  0
47  57  1.77505e+07
47  58  0
47  59  0
47  60  0
47  61  1.12355e+06
47  62  0
47  63  2.09946e+06
47  64  0
47  65  0
47  66  0
47  67  1.33159e+07
47  68  0
47  69  0
47  70  0
47  71  3.17973e+06
47  72  1.29119e+07
47  73  0
47  74  0
47  75  1.11214e+07
47  76  3.7951e+07
47  77  280975
47  78  0
47  79  573773
47  80  0
47  81  4.45235e+06
47  82  0
47  83  5.50186e+07
47  84  1.73118e+07
47  85  0
47  86  0
47  87  0
47  88  0
47  89  0
47  90  1.69585e+07
47  91  0
47  92  0
47  93  1.27378e+07
47  94  0
47  95  3.85192e+07
47  96  3.2202e+06
47  97  5.25287e+06
47  98  3.76149e+06
47  99  1.66674e+06
47  100  1.06509e+07
48  0  0
48  1  0
48  2  9.88929e+06
48  3  0
48  4  3.9057e+07
48  5  2.30211e+06
48  6  2.81062e+07
48  7  4.49071e+06
48  8  0
48  9  2.81643e+06
48  10  0
48  11  6.28327e+06
48  12  2.04906e+06
48  13  2.60117e+07
48  14  1.82857e+07
48  15  1.25992e+07
48  16  0
48  17  0
48  18  2.2304e+07
48  19  0
48  20  0
48  21  5.64261e+06
48  22  0
48  23  0
48  24  0
48  25  0
48  26  506418
48  27  2.24247e+06
48  28  0
48  29  1.26825e+07
48  30  8.72223e+06
48  31  0
48  32  0
48  33  2.87031e+07
48  34  0
48  35  3.11757e+07
48  36  1.43636e+06
48  37  2.42282e+06
48  38  0
48  39  2.74959e+07
48  40  0
48  41  4.80068e+06
48  42  3.76577e+07
48  43  7.28013e+06
48  44  1.99486e+07
48  45  2.67604e+07
48  46  0
48  47  0
48  48  2.33459e+06
48  49  219442
48  50  0
48  51  1.78605e+07
48  52  0
48  53  0
48  54  2.43276e+07
48  55  3.8063e+06
48  56  3.91316e+07
48  57  0
48  58  2.64004e+06
48  59  0
48  60  2.43968e+07
48  61  0
48  62  1.65333e+07
48  63  2.61193e+07
48  64  0
48  65  0
48  66  0
48  67  0
48  68  9.00956e+06
48  69  1.23016e+07
48  70  5.30569e+06
48  71  1.45208e+07
48  72  0
48  73  0
48  74  0
48  75  0
48  76  0
48  77  0
48  78  0
48  79  2.89986e+07
48  80  0
48  81  0
48  82  0
48  83  1.16298e+07
48  84  0
48  85  0
48  86  2.94353e+07
48  87  0
48  88  2.53891e+06
48  89  0
48  90  2.6588e+07
48  91  2.70016e+07
48  92  0
48  93  1.72121e+07
48  94  2.71155e+07
48  95  0
48  96  2.26778e+07
48  97  0
48  98  1.53006e+07
48  99  4.00459e+07
48  100  1.96022e+06
49  0  2.8322e+06
49  1  2.98032e+06
49  2  0
49  3  0
49  4  4.59021e+06
49  5  3.31958e+07
49  6  6.61286e+06
49  7  3.37443e+06
49  8  0
49  9  1.2125e+07
49  10  0
49  11  0
49  12  0
49  13  0
49  14  1.35216e+07
49  15  3.43585e+07
49  16  0
49  17  4.24196e+06
49  18  2.66978e+07
49  19  0
49  20  0
49  21  0
49  22  1.44465e+07
49  23  7.91901e+06
49  24  846586
49  25  0
49  26  0
49  27  2.38234e+07
49  28  0
49  29  3.53831e+07
49  30  0
49  31  0
49  32  0
49  33  0
49  34  2.32074e+07
49  35  0
49  36  4.81741e+07
49  37  0
49  38  0
49  39  2.1088e+07
49  40  2.67653e+07
49  41  4.72787e+06
49  42  0
49  43  1.98923e+07
49  44  2.01253e+07
49  45  0
49  46  1.71862e+07
49  47  0
49  48  2.25867e+07
49  49  0
49  50  0
49  51  0
49  52  0
49  53  0
49  54  1.83164e+07
49  55  1.47808e+06
49  56  9.979e+06
49  57  0
49  58  0
49  59  2.09722e+07
49  60  1.06459e+07
49  61  1.27556e+07
49  62  0
49  63  0
49  64  0
49  65  0
49  66  1.00801e+07
49  67  0
49  68  1.79892e+07
49  69  1.02647e+07
49  70  2.85101e+07
49  71  2.50193e+07
49  72  0
49  73  1.83901e+06
49  74  0
49  75  9.26846e+06
49  76  0
49  77  0
49  78  1.76868e+07
49  79  1.7494e+07
49  80  0
49  81  0
49  82  0
49  83  3.43311e+07
49  84  0
49  85  2.83404e+07
49  86  3.52702e+07
49  87  1.12562e+07
49  88  839288
49  89  4.47917e+06
49  90  0
49  91  0
49  92  125418
49  93  0
49  94  2.97704e+07
49  95  6.46802e+06
49  96  0
49  97  0
49  98  0
49  99  3.00947e+07
49  100  0
50  0  0
50  1  1.45872e+07
50  2  0
50  3  0
50  4  0
50  5  2.32411e+06
50  6  0
50  7  0
50  8  0
50  9  9.57977e+06
50  10  0
50  11  0
50  12  9.07241e+06
50  13  3.45684e+07
50  14  1.9258e+07
50  15  6.32937e+06
50  16  0
50  17  0
50  18  6.26292e+06
50  19  1.34248e+07
50  20  3.19437e+06
50  21  1.54327e+06
50  22  1.13033e+07
50  23  8.38257e+06
50  24  3.0601e+06
50  25  0
50  26  1.13373e+07
50  27  1.84691e+07
50  28  2.52426e+07
50  29  5.85243e+06
50  30  1.07066e+07
50  31  0
50  32  0
50  33  0
50  34  0
50  35  2.51807e+06
50  36  5.41055e+06
50  37  2.4078e+06
50  38  4.52298e+06
50  39  5.69788e+06
50  40  1.78578e+07
50  41  0
50  42  1.12686e+06
50  43  3.14034e+07
50  44  0
50  45  2.09267e+07
50  46  1.55612e+06
50  47  0
50  48  0
50  49  0
50  50  7.74765e+06
50  51  3.12752e+07
50  52  0
50  53  0
50  54  0
50  55  0
50  56  0
50  57  0
50  58  0
50  59  0
50  60  0
50  61  0
50  62  2.13555e+06
50  63  0
50  64  0
50  65  0
50  66  1.32144e+07
50  67  0
50  68  0
50  69  0
50  70  1.54179e+07
50  71  0
50  72  2.7754e+07
50  73  1.03562e+07
50  74  1.12549e+07
50  75  0
50  76  1.23298e+06
50  77  0
50  78  0
50  79  7.27464e+06
50  80  0
50  81  3.07289e+07
50  82  4.60296e+07
50  83  3.11053e+07
50  84  0
50  85  0
50  86  0
50  87  0
50  88  3.05978e+07
50  89  0
50  90  0
50  91  165102
50  92  0
50  93  3.81626e+07
50  94  5.69134e+06
50  95  0
50  96  0
50  97  0
50  98  0
50  99  1.81623e+06
50  100  6.3845e+06
51  0  0
51  1  0
51  2  0
51  3  0
51  4  0
51  5  0
51  6  0
51  7  0
51  8  5.31218e+06
51  9  3.19486e+06
51  10  0
51  11  0
51  12  344463
51  13  2.08565e+07
51  14  0
51  15  0
51  16  0
51  17  0
51  18  2.46841e+07
51  19  0
51  20  0
51  21  0
51  22  0
51  23  4.58663e+06
51  24  394729
51  25  2.58027e+07
51  26  0
51  27  1.09574e+07
51  28  1.24009e+06
51  29  2.7703e+07
51  30  0
51  31  0
51  32  0
51  33  0
51  34  0
51  35  0
51  36  0
51  37  763645
51  38  7.76284e+06
51  39  1.78091e+07
51  40  3.22555e+07
51  41  0
51  42  0
51  43  2.39493e+07
51  44  0
51  45  714469
51  46  0
51  47  0
51  48  1.57933e+07
51  49  0
51  50  5.27307e+06
51  51  0
51  52  6.24776e+06
51  53  0
51  54  2.28918e+07
51  55  8.71772e+06
51  56  4.23128e+06
51  57  0
51  58  0
51  59  1.85741e+07
51  60  1.12369e+07
51  61  1.67777e+07
51  62  0
51  63  0
51  64  0
51  65  0
51  66  1.81571e+07
51  67  0
51  68  1.01951e+07
51  69  0
51  70  2.59089e+07
51  71  0
51  72  0
51  73  0
51  74  5.45094e+06
51  75  1.00981e+06
51  76  0
51  77  0
51  78  2.23775e+07
51  79  0
51  80  8.08984e+06
51  81  235063
51  82  2.02924e+07
51  83  0
51  84  0
51  85  0
51  86  2.01005e+07
51  87  1.49122e+07
51  88  3.57678e+07
51  89  0
51  90  0
51  91  0
51  92  2.19701e+07
51  93  4.06014e+06
51  94  0
51  95  2.06864e+07
51  96  0
51  97  4.66271e+06
51  98  0
51  99  9.29333e+06
51  100  2.51408e+07
52  0  0
52  1  8.34921e+06
52  2  0
52  3  0
52  4  0
52  5  5.51044e+06
52  6  1.41428e+07
52  7  2.65231e+07
52  8  0
52  9  0
52  10  1.92175e+07
52  11  0
52  12  2.36246e+07
52  13  1.28454e+07
52  14  0
52  15  0
52  16  2.43017e+07
52  17  8.83404e+06
52  18  1.45862e+07
52  19  6.0218e+06
52  20  3.77159e+06
52  21  2.42904e+07
52  22  1.18423e+07
52  23  2.83378e+06
52  24  4.36597e+06
52  25  2.80453e+07
52  26  0
52  27  0
52  28  0
52  29  0
52  30  4.55999e+07
52  31  2.98754e+06
52  32  5.98912e+06
52  33  2.93019e+07
52  34  0
52  35  8.2101e+06
52  36  2.76492e+07
52  37  0
52  38  5.82993e+06
52  39  3.10248e+07
52  40  1.72602e+07
52  41  0
52  42  0
52  43  0
52  44  0
52  45  8.84535e+06
52  46  1.15681e+07
52  47  0
52  48  1.99554e+06
52  49  0
52  50  0
52  51  0
52  52  2.81772e+06
52  53  3.71344e+07
52  54  0
52  55  0
52  56  0
52  57  3.10228e+07
52  58  1.51474e+07
52  59  0
52  60  0
52  61  0
52  62  0
52  63  0
52  64  0
52  65  2.39709e+07
52  66  0
52  67  3.94727e+06
52  68  1.46459e+07
52  69  1.03733e+07
52  70  1.02272e+07
52  71  0
52  72  6.57601e+06
52  73  0
52  74  1.14836e+07
52  75  1.83686e+07
52  76  1.4352e+07
52  77  0
52  78  0
52  79  5.19997e+06
52  80  0
52  81  0
52  82  4.23818e+07
52  83  2.22713e+07
52  84  0
52  85  2.34084e+07
52  86  0
52  87  1.48825e+07
52  88  0
52  89  0
52  90  3.8325e+07
52  91  0
52  92  731210
52  93  0
52  94  0
52  95  1.97201e+07
52  96  0
52  97  0
52  98  3.16459e+07
52  99  1.20298e+07
52  100  0
53  0  0
53  1  0
53  2  4.9545e+06
53  3  1.27195e+06
53  4  0
53  5  0
53  6  3.09208e+07
53  7  0
53  8  0
53  9  4.32825e+06
53  10  1.51572e+07
53  11  2.22898e+07
53  12  1.43791e+06
53  13  0
53  14  2.21471e+07
53  15  3.42436e+07
53  16  5.01104e+06
53  17  104373
53  18  0
53  19  3.39573e+07
53  20  2.2676e+07
53  21  2.74905e+07
53  22  0
53  23  0
53  24  7.00497e+06
53  25  1.58879e+07
53  26  3.73838e+06
53  27  0
53  28  1.8648e+07
53  29  2.08487e+06
53  30  2.42514e+07
53  31  3.43141e+06
53  32  0
53  33  0
53  34  178339
53  35  2.78435e+07
53  36  1.37023e+07
53  37  3.03345e+06
53  38  0
53  39  1.67904e+07
53  40  2.98218e+06
53  41  0
53  42  0
53  43  0
53  44  0
53  45  0
53  46  6.77775e+06
53  47  0
53  48  0
53  49  0
53  50  8.35336e+06
53  51  1.87956e+07
53  52  0
53  53  0
53  54  0
53  55  6.00449e+06
53  56  0
53  57  6.63392e+06
53  58  4.1058e+06
53  59  0
53  60  1.38311e+07
53  61  0
53  62  1.08767e+06
53  63  0
53  64  0
53  65  0
53  66  0
53  67  0
53  68  0
53  69  1.52842e+07
53  70  2.54296e+06
53  71  0
53  72  0
53  73  0
53  74  0
53  75  0
53  76  0
53  77  0
53  78  1.83101e+06
53  79  0
53  80  0
53  81  0
53  82  0
53  83  0
53  84  0
53  85  5.06046e+06
53  86  2.28524e+07
53  87  9.59986e+06
53  88  0
53  89  2.14814e+06
53  90  0
53  91  0
53  92  0
53  93  4.96245e+06
53  94  1.22339e+07
53  95  0
53  96  0
53  97  2.33429e+07
53  98  5.68787e+06
53  99  2.67823e+07
53  100  1.29381e+07
54  0  9.87455e+06
54  1  2.23402e+07
54  2  0
54  3  0
54  4  0
54  5  2.4855e+07
54  6  0
54  7  2.41422e+07
54  8  0
54  9  0
54  10  5.51606e+06
54  11  2.21645e+06
54  12  2.92024e+07
54  13  4.12936e+06
54  14  1.34144e+06
54  15  2.89397e+07
54  16  0
54  17  0
54  18  0
54  19  4.30673e+06
54  20  6.12046e+06
54  21  1.38104e+07
54  22  3.37139e+07
54  23  4.98666e+06
54  24  3.33152e+06
54  25  0
54  26  0
54  27  0
54  28  2.33906e+07
54  29  1.5793e+07
54  30  2.50174e+06
54  31  0
54  32  2.02675e+06
54  33  0
54  34  0
54  35  2.23733e+06
54  36  0
54  37  0
54  38  8.71652e+06
54  39  2.39193e+07
54  40  1.83629e+06
54  41  3.62255e+07
54  42  4.55825e+06
54  43  0
54  44  3.73157e+07
54  45  0
54  46  1.53743e+07
54  47  4.36845e+06
54  48  0
54  49  3.11038e+07
54  50  1.83088e+06
54  51  1.13914e+07
54  52  1.03918e+07
54  53  1.59365e+07
54  54  0
54  55  8.89086e+06
54  56  0
54  57  2.33269e+06
54  58  3.69809e+06
54  59  3.49866e+06
54  60  252254
54  61  0
54  62  0
54  63  4.49562e+06
54  64  0
54  65  1.16989e+07
54  66  1.00202e+07
54  67  3.01932e+07
54  68  3.10852e+06
54  69  0
54  70  2.89921e+07
54  71  0
54  72  0
54  73  2.26206e+07
54  74  9.07948e+06
54  75  0
54  76  1.45178e+07
54  77  2.18247e+07
54  78  4.83195e+07
54  79  0
54  80  0
54  81  0
54  82  1.61006e+07
54  83  8.42783e+06
54  84  0
54  85  0
54  86  668336
54  87  0
54  88  0
54  89  0
54  90  0
54  91  0
54  92  0
54  93  0
54  94  3.71244e+06
54  95  0
54  96  2.1441e+07
54  97  0
54  98  0
54  99  3.62276e+07
54  100  2.77997e+07
55  0  1.65576e+06
55  1  0
55  2  0
55  3  0
55  4  0
55  5  0
55  6  0
55  7  4.70654e+06
55  8  0
55  9  0
55  10  3.04938e+07
55  11  2.10466e+06
55  12  0
55  13  1.58185e+06
55  14  0
55  15  1.28768e+07
55  16  0
55  17  9.04257e+06
55  18  2.04665e+07
55  19  2.06822e+07
55  20  1.64833e+07
55  21  2.0788e+07
55  22  4.97619e+06
55  23  4.03082e+06
55  24  0
55  25  1.15338e+07
55  26  2.31552e+07
55  27  0
55  28  0
55  29  8.73339e+06
55  30  1.82658e+06
55  31  1.82097e+06
55  32  0
55  33  0
55  34  2.77261e+06
55  35  0
55  36  1.29291e+07
55  37  0
55  38  0
55  39  0
55  40  0
55  41  0
55  42  134112
55  43  0
55  44  0
55  45  0
55  46  0
55  47  0
55  48  0
55  49  0
55  50  0
55  51  0
55  52  1.38268e+07
55  53  0
55  54  0
55  55  2.50544e+07
55  56  9.20776e+06
55  57  3.0642e+06
55  58  0
55  59  0
55  60  0
55  61  4.53503e+06
55  62  0
55  63  0
55  64  0
55  65  0
55  66  3.65927e+06
55  67  0
55  68  0
55  69  0
55  70  0
55  71  1.68354e+07
55  72  0
55  73  7.24263e+06
55  74  0
55  75  0
55  76  9.1891e+06
55  77  1.51691e+07
55  78  1.33203e+07
55  79  0
55  80  2.99058e+06
55  81  0
55  82  1.24178e+07
55  83  5.31858e+06
55  84  2.55855e+07
55  85  1.77953e+06
55  86  0
55  87  2.15375e+07
55  88  0
55  89  0
55  90  2.61817e+07
55  91  0
55  92  0
55  93  1.31835e+07
55  94  0
55  95  0
55  96  0
55  97  0
55  98  86178.1
55  99  1.1447e+07
55  100  2.16791e+06
56  0  3.49975e+06
56  1  3.64661e+06
56  2  0
56  3  0
56  4  1.20296e+07
56  5  0
56  6  1.01305e+07
56  7  0
56  8  2.78039e+07
56  9  2.52289e+06
56  10  2.21714e+07
56  11  2.7832e+07
56  12  0
56  13  9.03302e+06
56  14  2.49576e+07
56  15  3.66043e+06
56  16  0
56  17  0
56  18  1.33826e+07
56  19  0
56  20  5.30407e+06
56  21  0
56  22  6.42989e+06
56  23  1.647e+07
56  24  0
56  25  0
56  26  0
56  27  9.85323e+06
56  28  0
56  29  0
56  30  1.30329e+06
56  31  3.44438e+06
56  32  6.71938e+06
56  33  0
56  34  3.05628e+06
56  35  0
56  36  1.43124e+07
56  37  0
56  38  0
56  39  8.53901e+06
56  40  1.42954e+07
56  41  2.14572e+06
56  42  0
56  43  550942
56  44  8.12178e+06
56  45  0
56  46  0
56  47  1.95466e+07
56  48  0
56  49  0
56  50  0
56  51  0
56  52  0
56  53  0
56  54  8.32834e+06
56  55  8.16399e+06
56  56  0
56  57  3.18285e+07
56  58  7.78688e+06
56  59  0
56  60  0
56  61  0
56  62  3.22785e+06
56  63  0
56  64  0
56  65  1.71869e+06
56  66  3.1716e+07
56  67  1.28651e+07
56  68  559697
56  69  1.45727e+06
56  70  0
56  71  0
56  72  8.64683e+06
56  73  0
56  74  3.58589e+07
56  75  41036.2
56  76  5.13285e+06
56  77  1.78792e+07
56  78  0
56  79  0
56  80  1.02357e+07
56  81  0
56  82  0
56  83  3.21739e+07
56  84  4.63942e+06
56  85  0
56  86  2.75034e+07
56  87  0
56  88  0
56  89  0
56  90  0
56  91  2.6958e+06
56  92  4.26794e+06
56  93  0
56  94  0
56  95  0
56  96  3.19654e+07
56  97  3.53906e+06
56  98  9.93076e+06
56  99  0
56  100  1.55776e+07
57  0  0
57  1  1.88843e+07
57  2  4.57762e+06
57  3  0
57  4  1.59463e+07
57  5  1.15963e+06
57  6  0
57  7  1.29921e+07
57  8  1.12964e+07
57  9  2.92986e+06
57  10  1.85277e+07
57  11  9.61176e+06
57  12  2.2041e+07
57  13  0
57  14  4.2842e+06
57  15  0
57  16  0
57  17  2.65159e+06
57  18  5.76167e+06
57  19  3.04381e+06
57  20  3.65466e+06
57  21  2.07859e+07
57  22  0
57  23  0
57  24  6.54276e+06
57  25  1.4385e+06
57  26  3.09312e+06
57  27  0
57  28  0
57  29  0
57  30  4.40325e+07
57  31  0
57  32  0
57  33  0
57  34  7.79086e+06
57  35  6.81585e+06
57  36  2.24246e+07
57  37  3.60435e+07
57  38  0
57  39  2.84211e+07
57  40  0
57  41  0
57  42  3.29091e+06
57  43  0
57  44  0
57  45  0
57  46  0
57  47  0
57  48  0
57  49  0
57  50  0
57  51  0
57  52  0
57  53  0
57  54  0
57  55  1.9487e+07
57  56  0
57  57  0
57  58  0
57  59  2.5326e+07
57  60  0
57  61  1.21203e+07
57  62  1.64267e+07
57  63  1.92083e+07
57  64  0
57  65  0
57  66  0
57  67  9.60746e+06
57  68  3.56463e+07
57  69  4.12838e+07
57  70  0
57  71  917363
57  72  1.0077e+06
57  73  2.70748e+07
57  74  0
57  75  0
57  76  0
57  77  7.43559e+06
57  78  0
57  79  1.63617e+06
57  80  0
57  81  0
57  82  0
57  83  1.13007e+07
57  84  0
57  85  0
57  86  3.30366e+07
57  87  0
57  88  0
57  89  0
57  90  0
57  91  0
57  92  0
57  93  4.52652e+07
57  94  0
57  95  0
57  96  2.88539e+07
57  97  0
57  98  3.89302e+07
57  99  1.53734e+07
57  100  576832
58  0  162736
58  1  0
58  2  0
58  3  3.76157e+07
58  4  0
58  5  0
58  6  2.47729e+07
58  7  0
58  8  0
58  9  1.21434e+07
58  10  0
58  11  0
58  12  5.22117e+06
58  13  3.54083e+06
58  14  6.16323e+06
58  15  0
58  16  931135
58  17  0
58  18  0
58  19  0
58  20  0
58  21  1.67414e+07
58  22  0
58  23  1.14369e+06
58  24  0
58  25  0
58  26  0
58  27  0
58  28  0
58  29  2.69796e+06
58  30  0
58  31  0
58  32  2.2663e+07
58  33  1.27726e+07
58  34  2.81974e+06
58  35  2.89015e+07
58  36  0
58  37  2.95867e+07
58  38  5.53742e+06
58  39  700291
58  40  0
58  41  3.53498e+06
58  42  0
58  43  0
58  44  0
58  45  0
58  46  3.64471e+06
58  47  0
58  48  2.5001e+06
58  49  0
58  50  0
58  51  0
58  52  0
58  53  6.79234e+06
58  54  3.73239e+07
58  55  1.66124e+06
58  56  1.05955e+07
58  57  1.25921e+07
58  58  0
58  59  0
58  60  2.41753e+07
58  61  0
58  62  2.26411e+07
58  63  0
58  64  2.16843e+06
58  65  0
58  66  0
58  67  7.44985e+06
58  68  0
58  69  0
58  70  0
58  71  0
58  72  0
58  73  0
58  74  0
58  75  3.67122e+06
58  76  0
58  77  0
58  78  1.38027e+07
58  79  0
58  80  1.20162e+07
58  81  0
58  82  1.42155e+07
58  83  0
58  84  1.95335e+07
58  85  3.17622e+07
58  86  0
58  87  3.73586e+07
58  88  8.60611e+06
58  89  1.59449e+07
58  90  272236
58  91  1.131e+07
58  92  3.17388e+06
58  93  0
58  94  0
58  95  0
58  96  3.79856e+07
58  97  0
58  98  4.56994e+07
58  99  2.34542e+06
58  100  1.85035e+07
59  0  0
59  1  2.57796e+06
59  2  4.39505e+06
59  3  2.08212e+07
59  4  0
59  5  9.65437e+06
59  6  3.09868e+06
59  7  3.29919e+06
59  8  0
59  9  2.38864e+06
59  10  0
59  11  2.21359e+07
59  12  2.65941e+07
59  13  0
59  14  7.11217e+06
59  15  0
59  16  8.57325e+06
59  17  0
59  18  0
59  19  1.43752e+07
59  20  0
59  21  0
59  22  0
59  23  0
59  24  202393
59  25  0
59  26  0
59  27  0
59  28  2.28076e+07
59  29  0
59  30  1.04523e+07
59  31  0
59  32  0
59  33  1.56753e+07
59  34  0
59  35  0
59  36  7.34157e+06
59  37  0
59  38  0
59  39  0
59  40  0
59  41  0
59  42  0
59  43  3.31396e+07
59  44  3.71161e+06
59  45  0
59  46  0
59  47  0
59  48  1.8776e+06
59  49  0
59  50  0
59  51  0
59  52  0
59  53  2.66045e+07
59  54  1.14956e+07
59  55  1.53171e+07
59  56  0
59  57  1.22953e+07
59  58  0
59  59  1.92817e+07
59  60  0
59  61  0
59  62  0
59  63  1.05523e+07
59  64  1.47115e+06
59  65  0
59  66  7.98287e+06
59  67  826327
59  68  1.72182e+07
59  69  0
59  70  5.78902e+06
59  71  0
59  72  2.0482e+07
59  73  0
59  74  6.49931e+06
59  75  0
59  76  2.69194e+06
59  77  5.37316e+06
59  78  2.6305e+07
59  79  0
59  80  4.19379e+07
59  81  0
59  82  2.14817e+07
59  83  9.85851e+06
59  84  0
59  85  0
59  86  7.4074e+06
59  87  1.48646e+06
59  88  0
59  89  0
59  90  0
59  91  1.15954e+07
59  92  0
59  93  2.5475e+07
59  94  0
59  95  0
59  96  0
59  97  3.04518e+07
59  98  0
59  99  2.7022e+07
59  100  0
60  0  1.66324e+06
60  1  0
60  2  0
60  3  3.56479e+07
60  4  5.32229e+06
60  5  0
60  6  1.68634e+07
60  7  5.63688e+06
60  8  1.05712e+07
60  9  0
60  10  0
60  11  8.68254e+06
60  12  0
60  13  0
60  14  5.10415e+06
60  15  0
60  16  0
60  17  1.81647e+07
60  18  0
60  19  242568
60  20  0
60  21  0
60  22  2.16688e+07
60  23  0
60  24  0
60  25  5.78937e+06
60  26  2.58185e+06
60  27  3.06497e+06
60  28  2.89616e+07
60  29  1.1742e+06
60  30  0
60  31  0
60  32  1.36358e+07
60  33  4.66039e+07
60  34  0
60  35  6.58323e+06
60  36  0
60  37  0
60  38  1.52149e+07
60  39  0
60  40  4.31518e+07
60  41  2.07181e+07
60  42  0
60  43  6.26585e+06
60  44  3.44395e+07
60  45  7.51906e+06
60  46  2.7901e+07
60  47  0
60  48  3.72543e+07
60  49  8.08052e+06
60  50  0
60  51  2.97527e+07
60  52  0
60  53  0
60  54  1.13113e+07
60  55  5.10185e+06
60  56  0
60  57  5.7107e+06
60  58  0
60  59  2.39372e+06
60  60  8.62901e+06
60  61  1.36675e+06
60  62  0
60  63  1.37471e+07
60  64  0
60  65  0
60  66  0
60  67  2.29115e+07
60  68  3.31895e+07
60  69  1.32864e+07
60  70  0
60  71  1.95838e+07
60  72  9.51e+06
60  73  1.23397e+07
60  74  939231
60  75  0
60  76  3.50917e+07
60  77  2.07627e+07
60  78  1.23329e+06
60  79  9.35265e+06
60  80  4.44962e+06
60  81  0
60  82  1.78603e+07
60  83  1.02043e+07
60  84  1.30223e+06
60  85  0
60  86  0
60  87  0
60  88  3.77723e+06
60  89  0
60  90  0
60  91  508717
60  92  4.06457e+07
60  93  0
60  94  0
60  95  0
60  96  410927
60  97  0
60  98  0
60  99  0
60  100  7.79292e+06
61  0  0
61  1  0
61  2  1.50832e+07
61  3  1.68066e+07
61  4  0
61  5  1.89839e+07
61  6  1.13033e+07
61  7  3.3092e+06
61  8  0
61  9  0
61  10  5.06811e+06
61  11  0
61  12  3.24607e+07
61  13  1.76909e+07
61  14  9.60075e+06
61  15  2.53334e+07
61  16  0
61  17  8.59951e+06
61  18  9.78171e+06
61  19  9.14488e+06
61  20  3.3439e+07
61  21  4.10448e+07
61  22  0
61  23  0
61  24  2.32683e+06
61  25  0
61  26  0
61  27  0
61  28  9.53727e+06
61  29  0
61  30  8.96912e+06
61  31  7.14129e+06
