row  column  (images_6a.edf P-K*images_6a.edf Ar-K**2.3)
38  55  4.78342e+07
38  56  6.20095e+07
38  57  4.26133e+07
38  58  5.47675e+07
38  59  4.55149e+07
38  60  4.49288e+07
38  61  4.41107e+07
38  62  3.16063e+07
38  63  4.76092e+07
38  64  4.89429e+07
38  65  2.94318e+07
38  66  4.10674e+07
38  67  2.75339e+07
38  68  2.69363e+07
38  69  2.6884e+07
38  70  2.93174e+07
38  71  2.64409e+07
38  72  1.80077e+07
38  73  2.60196e+07
38  74  2.26055e+07
38  75  1.11554e+07
38  76  2.00644e+07
38  77  1.77442e+07
38  78  5.31759e+06
38  79  1.33903e+07
38  80  5.21832e+06
38  81  1.30355e+07
38  82  1.08728e+07
38  83  4.45317e+06
38  84  8.36252e+06
38  85  3.39883e+06
38  86  7.585e+06
38  87  984554
38  88  1.50738e+06
38  89  4.18261e+06
38  90  0
38  91  2.95208e+06
38  92  1.7891e+06
38  93  887843
38  94  0
38  95  3.20061e+06
38  96  1.44058e+06
38  97  8.26694e+06
38  98  2.03569e+06
38  99  2.07337e+06
38  100  1.1918e+06
39  0  3.22217e+07
39  1  3.51329e+07
39  2  2.32623e+07
39  3  2.78014e+07
39  4  2.38159e+07
39  5  3.88001e+07
39  6  4.72819e+07
39  7  3.97142e+07
39  8  3.57467e+07
39  9  3.81324e+07
39  10  3.55702e+07
39  11  4.76803e+07
39  12  4.1439e+07
39  13  3.98066e+07
39  14  4.88131e+07
39  15  4.18263e+07
39  16  4.19126e+07
39  17  4.11195e+07
39  18  2.58477e+07
39  19  2.48764e+07
39  20  7.86068e+06
39  21  2.57058e+07
39  22  1.86094e+07
39  23  2.36614e+07
39  24  3.35795e+07
39  25  1.56435e+07
39  26  2.88764e+07
39  27  2.29039e+07
39  28  1.59193e+07
39  29  2.04287e+07
39  30  2.09219e+07
39  31  3.15793e+07
39  32  2.52603e+07
39  33  2.27714e+07
39  34  2.86402e+07
39  35  2.41425e+07
39  36  3.63118e+07
39  37  4.62071e+07
39  38  5.03601e+07
39  39  3.78216e+07
39  40  2.88442e+07
39  41  1.98264e+07
39  42  1.40805e+07
39  43  2.41333e+07
39  44  2.79466e+07
39  45  4.09797e+07
39  46  5.14681e+07
39  47  5.51074e+07
39  48  4.95165e+07
39  49  4.01248e+07
39  50  3.34012e+07
39  51  3.20389e+07
39  52  2.54381e+07
39  53  1.91012e+07
39  54  2.29874e+07
39  55  3.5039e+07
39  56  3.84131e+07
39  57  4.70619e+07
39  58  5.07746e+07
39  59  4.42162e+07
39  60  5.0554e+07
39  61  4.05988e+07
39  62  3.33091e+07
39  63  4.13147e+07
39  64  4.4317e+07
39  65  3.23466e+07
39  66  2.49073e+07
39  67  2.8977e+07
39  68  3.22402e+07
39  69  2.2778e+07
39  70  3.25928e+07
39  71  2.33191e+07
39  72  2.36178e+07
39  73  2.58991e+07
39  74  1.98766e+07
39  75  1.58283e+07
39  76  2.00298e+07
39  77  1.06401e+07
39  78  1.01862e+07
39  79  1.76895e+07
39  80  1.37279e+07
39  81  9.83799e+06
39  82  4.20638e+06
39  83  8.24298e+06
39  84  0
39  85  2.93909e+06
39  86  4.0451e+06
39  87  8.83629e+06
39  88  6.35433e+06
39  89  8.8786e+06
39  90  474235
39  91  5.47682e+06
39  92  2.5501e+06
39  93  1.01779e+07
39  94  128453
39  95  0
39  96  4.93739e+06
39  97  2.55076e+06
39  98  5.15327e+06
39  99  3.00321e+06
39  100  3.50771e+06
40  0  3.4874e+07
40  1  3.30558e+07
40  2  3.37267e+07
40  3  2.12099e+07
40  4  2.46774e+07
40  5  5.0929e+07
40  6  4.90747e+07
40  7  3.7888e+07
40  8  3.19041e+07
40  9  3.74744e+07
40  10  3.46554e+07
40  11  4.85764e+07
40  12  3.51893e+07
40  13  3.47355e+07
40  14  4.25805e+07
40  15  4.53294e+07
40  16  3.89984e+07
40  17  3.62208e+07
40  18  3.44686e+07
40  19  2.16106e+07
40  20  2.1244e+07
40  21  1.65323e+07
40  22  2.6386e+07
40  23  2.25313e+07
40  24  2.43481e+07
40  25  1.66132e+07
40  26  3.13795e+07
40  27  2.21562e+07
40  28  2.14876e+07
40  29  1.68287e+07
40  30  3.06448e+07
40  31  2.27079e+07
40  32  3.32745e+07
40  33  2.50918e+07
40  34  2.76249e+07
40  35  3.32292e+07
40  36  2.7649e+07
40  37  3.51607e+07
40  38  3.60317e+07
40  39  4.45232e+07
40  40  3.57885e+07
40  41  3.74555e+07
40  42  2.70923e+07
40  43  2.43183e+07
40  44  2.94884e+07
40  45  2.64868e+07
40  46  4.86126e+07
40  47  6.24755e+07
40  48  4.71475e+07
40  49  4.84115e+07
40  50  4.21428e+07
40  51  2.77753e+07
40  52  1.90154e+07
40  53  1.61089e+07
40  54  1.70068e+07
40  55  3.12842e+07
40  56  3.11062e+07
40  57  4.39404e+07
40  58  4.89381e+07
40  59  5.16441e+07
40  60  3.51995e+07
40  61  3.5284e+07
40  62  4.24007e+07
40  63  5.00507e+07
40  64  4.42385e+07
40  65  3.68891e+07
40  66  2.58092e+07
40  67  2.34635e+07
40  68  2.83552e+07
40  69  2.09491e+07
40  70  2.52983e+07
40  71  2.76799e+07
40  72  3.61911e+07
40  73  2.66713e+07
40  74  2.68411e+07
40  75  1.16619e+07
40  76  1.65194e+07
40  77  1.32567e+07
40  78  9.78511e+06
40  79  1.87183e+07
40  80  2.2069e+07
40  81  1.65851e+07
40  82  4.21115e+06
40  83  1.47022e+07
40  84  7.05279e+06
40  85  3.93652e+06
40  86  7.92921e+06
40  87  2.65847e+06
40  88  2.82322e+06
40  89  6.09196e+06
40  90  3.54504e+06
40  91  5.22497e+06
40  92  5.62543e+06
40  93  4.04063e+06
40  94  7.5212e+06
40  95  78429.1
40  96  0
40  97  1.04558e+06
40  98  2.05935e+06
40  99  0
40  100  2.88561e+06
41  0  2.9943e+07
41  1  2.67454e+07
41  2  2.76121e+07
41  3  2.14477e+07
41  4  2.88143e+07
41  5  3.48626e+07
41  6  3.69961e+07
41  7  3.67044e+07
41  8  3.08195e+07
41  9  4.52293e+07
41  10  3.82722e+07
41  11  3.99459e+07
41  12  4.02821e+07
41  13  4.73009e+07
41  14  4.84357e+07
41  15  3.81397e+07
41  16  3.3131e+07
41  17  3.43207e+07
41  18  2.61425e+07
41  19  2.26616e+07
41  20  1.68999e+07
41  21  2.51411e+07
41  22  1.54223e+07
41  23  8.54462e+06
41  24  1.71374e+07
41  25  1.15971e+07
41  26  2.3173e+07
41  27  2.2684e+07
41  28  2.07081e+07
41  29  1.95187e+07
41  30  2.51336e+07
41  31  2.15084e+07
41  32  2.39609e+07
41  33  2.31175e+07
41  34  3.44302e+07
41  35  2.24008e+07
41  36  2.90171e+07
41  37  4.42523e+07
41  38  4.82431e+07
41  39  3.78711e+07
41  40  3.3431e+07
41  41  2.82744e+07
41  42  2.66345e+07
41  43  2.23608e+07
41  44  2.51857e+07
41  45  3.11774e+07
41  46  6.003e+07
41  47  4.89095e+07
41  48  4.18097e+07
41  49  5.02477e+07
41  50  4.20566e+07
41  51  3.68932e+07
41  52  3.37696e+07
41  53  1.88878e+07
41  54  2.96809e+07
41  55  2.99666e+07
41  56  3.94811e+07
41  57  3.73422e+07
41  58  4.91051e+07
41  59  6.56546e+07
41  60  3.01694e+07
41  61  4.94853e+07
41  62  4.81868e+07
41  63  4.61971e+07
41  64  4.47933e+07
41  65  3.77815e+07
41  66  3.46047e+07
41  67  3.03057e+07
41  68  3.48108e+07
41  69  3.0445e+07
41  70  3.05038e+07
41  71  2.3404e+07
41  72  2.28545e+07
41  73  2.64359e+07
41  74  2.07439e+07
41  75  1.55714e+07
41  76  1.73202e+07
41  77  1.63829e+07
41  78  2.45856e+07
41  79  1.68737e+07
41  80  1.92173e+07
41  81  1.68496e+07
41  82  4.00233e+06
41  83  5.15284e+06
41  84  7.92386e+06
41  85  1.03164e+07
41  86  6.29395e+06
41  87  3.75583e+06
41  88  3.64717e+06
41  89  2.07578e+06
41  90  7.96795e+06
41  91  1.06575e+07
41  92  7.62619e+06
41  93  4.69932e+06
41  94  0
41  95  0
41  96  1.32894e+07
41  97  319026
41  98  2.85004e+06
41  99  2.79296e+06
41  100  4.61513e+06
42  0  3.3822e+07
42  1  3.63778e+07
42  2  2.96486e+07
42  3  2.38634e+07
42  4  3.29909e+07
42  5  4.31772e+07
42  6  3.45082e+07
42  7  2.28413e+07
42  8  3.18054e+07
42  9  3.81353e+07
42  10  4.29066e+07
42  11  4.13377e+07
42  12  3.44128e+07
42  13  3.73659e+07
42  14  3.77173e+07
42  15  3.98742e+07
42  16  3.13208e+07
42  17  3.16557e+07
42  18  3.20541e+07
42  19  2.5697e+07
42  20  1.86966e+07
42  21  1.8578e+07
42  22  2.96345e+07
42  23  2.08536e+07
42  24  1.54118e+07
42  25  1.54231e+07
42  26  1.42214e+07
42  27  2.15565e+07
42  28  1.8683e+07
42  29  1.36266e+07
42  30  2.58411e+07
42  31  3.48614e+07
42  32  2.95793e+07
42  33  2.30924e+07
42  34  2.55166e+07
42  35  1.33923e+07
42  36  2.95931e+07
42  37  3.71408e+07
42  38  4.13996e+07
42  39  3.43446e+07
42  40  2.88241e+07
42  41  4.51262e+07
42  42  2.32311e+07
42  43  2.14277e+07
42  44  2.7441e+07
42  45  2.37578e+07
42  46  4.91412e+07
42  47  6.02177e+07
42  48  4.88174e+07
42  49  4.77261e+07
42  50  3.93233e+07
42  51  3.19968e+07
42  52  2.3736e+07
42  53  2.39777e+07
42  54  2.66929e+07
42  55  2.91861e+07
42  56  3.83848e+07
42  57  3.76686e+07
42  58  4.5398e+07
42  59  3.94384e+07
42  60  4.09892e+07
42  61  5.26316e+07
42  62  5.29709e+07
42  63  4.19805e+07
42  64  4.11331e+07
42  65  3.16735e+07
42  66  2.27166e+07
42  67  3.24176e+07
42  68  2.8827e+07
42  69  3.0637e+07
42  70  3.41002e+07
42  71  2.97929e+07
42  72  2.83505e+07
42  73  2.81038e+07
42  74  2.7789e+07
42  75  3.08621e+07
42  76  1.86467e+07
42  77  2.33054e+07
42  78  1.72006e+07
42  79  1.45095e+07
42  80  1.7452e+07
42  81  1.16037e+07
42  82  1.50543e+07
42  83  1.42057e+07
42  84  7.16693e+06
42  85  6.5098e+06
42  86  5.64978e+06
42  87  1.44196e+07
42  88  1.0521e+07
42  89  8.68269e+06
42  90  2.73447e+06
42  91  5.96894e+06
42  92  1.13672e+07
42  93  3.1286e+06
42  94  3.89491e+06
42  95  7.03033e+06
42  96  1.74096e+07
42  97  8.91308e+06
42  98  1.92343e+06
42  99  1.33829e+07
42  100  0
43  0  2.62562e+07
43  1  3.16321e+07
43  2  2.56901e+07
43  3  2.81787e+07
43  4  2.94787e+07
43  5  3.01047e+07
43  6  2.76611e+07
43  7  4.01958e+07
43  8  4.02923e+07
43  9  4.07532e+07
43  10  2.54588e+07
43  11  4.37528e+07
43  12  3.55422e+07
43  13  4.77484e+07
43  14  4.63405e+07
43  15  3.59172e+07
43  16  3.59718e+07
43  17  3.07187e+07
43  18  3.18063e+07
43  19  2.58051e+07
43  20  1.38128e+07
43  21  1.64152e+07
43  22  2.08369e+07
43  23  2.13515e+07
43  24  1.13595e+07
43  25  1.46786e+07
43  26  1.76774e+07
43  27  9.82359e+06
43  28  2.00658e+07
43  29  1.99449e+07
43  30  2.13445e+07
43  31  2.57152e+07
43  32  3.56148e+07
43  33  3.11836e+07
43  34  1.66831e+07
43  35  2.46532e+07
43  36  3.96399e+07
43  37  3.80864e+07
43  38  5.30078e+07
43  39  3.01211e+07
43  40  2.83697e+07
43  41  3.01762e+07
43  42  1.8523e+07
43  43  1.30456e+07
43  44  2.02234e+07
43  45  3.61903e+07
43  46  4.3781e+07
43  47  4.37342e+07
43  48  4.34345e+07
43  49  5.01288e+07
43  50  4.15042e+07
43  51  3.36431e+07
43  52  2.64327e+07
43  53  1.85752e+07
43  54  2.31135e+07
43  55  2.14414e+07
43  56  3.66984e+07
43  57  3.37858e+07
43  58  4.73353e+07
43  59  5.2955e+07
43  60  3.19063e+07
43  61  3.94098e+07
43  62  3.85989e+07
43  63  3.80025e+07
43  64  4.92066e+07
43  65  4.19717e+07
43  66  2.94307e+07
43  67  2.83036e+07
43  68  3.01408e+07
43  69  3.4237e+07
43  70  4.39264e+07
43  71  4.33989e+07
43  72  3.77673e+07
43  73  3.67924e+07
43  74  3.25827e+07
43  75  3.37181e+07
43  76  2.18831e+07
43  77  1.55689e+07
43  78  1.28938e+07
43  79  1.23226e+07
43  80  2.09452e+07
43  81  8.35373e+06
43  82  6.30037e+06
43  83  1.38911e+07
43  84  1.23481e+07
43  85  8.65566e+06
43  86  1.6288e+07
43  87  8.8547e+06
43  88  8.68782e+06
43  89  7.5477e+06
43  90  1.06535e+07
43  91  1.37782e+06
43  92  9.35234e+06
43  93  7.83146e+06
43  94  3.61808e+06
43  95  7.49462e+06
43  96  2.79978e+06
43  97  7.19806e+06
43  98  1.07185e+07
43  99  1.07752e+07
43  100  8.6738e+06
44  0  2.27158e+07
44  1  3.05212e+07
44  2  2.46971e+07
44  3  2.44597e+07
44  4  3.03968e+07
44  5  3.31715e+07
44  6  3.21781e+07
44  7  4.57042e+07
44  8  3.43785e+07
44  9  3.70751e+07
44  10  4.9508e+07
44  11  4.11417e+07
44  12  4.74652e+07
44  13  3.65645e+07
44  14  3.55846e+07
44  15  3.8074e+07
44  16  3.40389e+07
44  17  2.61337e+07
44  18  3.20972e+07
44  19  3.18777e+07
44  20  2.77343e+07
44  21  2.19116e+07
44  22  2.00485e+07
44  23  2.10418e+07
44  24  1.05148e+07
44  25  2.55781e+07
44  26  1.49314e+07
44  27  1.98556e+07
44  28  2.55458e+07
44  29  1.85684e+07
44  30  2.26741e+07
44  31  2.61307e+07
44  32  3.02809e+07
44  33  2.83242e+07
44  34  2.33398e+07
44  35  2.64125e+07
44  36  2.78416e+07
44  37  2.92189e+07
44  38  4.59695e+07
44  39  3.93549e+07
44  40  3.99794e+07
44  41  4.24852e+07
44  42  3.73198e+07
44  43  3.37302e+07
44  44  3.23711e+07
44  45  3.4191e+07
44  46  4.48194e+07
44  47  5.07609e+07
44  48  4.5007e+07
44  49  4.07613e+07
44  50  4.06493e+07
44  51  4.08863e+07
44  52  2.42739e+07
44  53  1.63405e+07
44  54  2.82356e+07
44  55  3.6237e+07
44  56  3.8492e+07
44  57  3.22381e+07
44  58  4.14998e+07
44  59  4.38426e+07
44  60  4.82481e+07
44  61  3.80893e+07
44  62  5.47715e+07
44  63  4.23541e+07
44  64  4.66091e+07
44  65  2.76983e+07
44  66  1.8837e+07
44  67  3.82577e+07
44  68  2.03286e+07
44  69  3.63021e+07
44  70  3.07842e+07
44  71  4.66141e+07
44  72  4.48532e+07
44  73  2.65204e+07
44  74  2.34674e+07
44  75  2.37779e+07
44  76  2.8744e+07
44  77  1.54054e+07
44  78  2.48085e+07
44  79  1.33334e+07
44  80  1.98526e+07
44  81  1.41701e+07
44  82  1.82061e+07
44  83  2.48904e+06
44  84  1.55308e+07
44  85  2.03831e+06
44  86  1.21249e+07
44  87  4.31963e+06
44  88  1.31321e+07
44  89  1.48387e+06
44  90  8.72846e+06
44  91  1.0961e+07
44  92  8.18993e+06
44  93  1.01578e+07
44  94  3.42311e+06
44  95  5.87958e+06
44  96  6.02729e+06
44  97  4.48491e+06
44  98  3.05924e+06
44  99  6.66234e+06
44  100  3.05407e+06
45  0  3.08732e+07
45  1  4.01105e+07
45  2  3.06734e+07
45  3  2.11071e+07
45  4  2.09347e+07
45  5  3.13575e+07
45  6  3.23865e+07
45  7  2.91064e+07
45  8  3.31653e+07
45  9  4.2494e+07
45  10  3.84164e+07
45  11  3.94341e+07
45  12  4.64012e+07
45  13  4.07357e+07
45  14  4.48229e+07
45  15  3.30186e+07
45  16  4.46818e+07
45  17  3.80895e+07
45  18  2.82157e+07
45  19  1.57219e+07
45  20  2.8868e+07
45  21  2.51245e+07
45  22  2.59447e+07
45  23  1.73568e+07
45  24  2.70617e+07
45  25  1.42185e+07
45  26  2.12081e+07
45  27  2.13608e+07
45  28  2.26526e+07
45  29  1.61865e+07
45  30  2.55623e+07
45  31  3.03995e+07
45  32  1.97657e+07
45  33  1.24731e+07
45  34  2.89919e+07
45  35  3.67284e+07
45  36  3.0282e+07
45  37  3.66166e+07
45  38  4.28173e+07
45  39  3.22013e+07
45  40  2.97815e+07
45  41  3.69878e+07
45  42  3.53631e+07
45  43  3.22333e+07
45  44  3.22603e+07
45  45  3.2306e+07
45  46  3.86128e+07
45  47  4.50099e+07
45  48  4.69569e+07
45  49  3.51091e+07
45  50  4.96888e+07
45  51  4.23454e+07
45  52  2.25066e+07
45  53  2.37744e+07
45  54  2.07112e+07
45  55  3.27817e+07
45  56  3.48771e+07
45  57  4.00281e+07
45  58  3.05096e+07
45  59  4.01898e+07
45  60  3.70517e+07
45  61  2.57658e+07
45  62  3.50465e+07
45  63  3.45541e+07
45  64  4.10317e+07
45  65  3.94574e+07
45  66  2.38062e+07
45  67  2.04819e+07
45  68  2.82094e+07
45  69  3.80468e+07
45  70  5.28487e+07
45  71  3.65232e+07
45  72  3.24716e+07
45  73  3.24143e+07
45  74  3.17981e+07
45  75  2.33894e+07
45  76  2.76059e+07
45  77  1.86464e+07
45  78  2.71598e+07
45  79  2.98898e+07
45  80  1.81012e+07
45  81  1.81952e+07
45  82  1.19277e+07
45  83  1.70349e+07
45  84  1.64819e+07
45  85  1.88614e+07
45  86  1.33931e+07
45  87  1.23799e+07
45  88  1.66031e+07
45  89  2.49384e+07
45  90  1.51058e+07
45  91  8.98506e+06
45  92  1.41571e+07
45  93  5.42072e+06
45  94  3.12852e+06
45  95  4.64712e+06
45  96  1.1861e+07
45  97  1.24851e+07
45  98  9.6596e+06
45  99  5.07691e+06
45  100  7.8991e+06
46  0  3.38627e+07
46  1  3.23629e+07
46  2  2.48868e+07
46  3  2.21005e+07
46  4  3.52738e+07
46  5  2.26523e+07
46  6  3.0582e+07
46  7  4.59449e+07
46  8  3.94742e+07
46  9  4.26286e+07
46  10  3.05354e+07
46  11  3.82274e+07
46  12  3.21999e+07
46  13  4.09778e+07
46  14  3.06117e+07
46  15  3.84463e+07
46  16  2.14495e+07
46  17  4.10064e+07
46  18  2.77887e+07
46  19  1.3981e+07
46  20  2.26858e+07
46  21  2.16255e+07
46  22  2.13435e+07
46  23  2.0393e+07
46  24  1.43045e+07
46  25  8.99951e+06
46  26  1.38767e+07
46  27  2.1388e+07
46  28  1.81851e+07
46  29  2.3998e+07
46  30  2.92187e+07
46  31  2.33791e+07
46  32  3.49047e+07
46  33  3.09366e+07
46  34  3.05332e+07
46  35  3.39367e+07
46  36  3.66166e+07
46  37  4.09883e+07
46  38  2.87455e+07
46  39  3.65185e+07
46  40  4.76082e+07
46  41  3.65241e+07
46  42  2.93218e+07
46  43  2.77108e+07
46  44  2.59922e+07
46  45  3.88122e+07
46  46  3.34725e+07
46  47  4.38526e+07
46  48  4.47781e+07
46  49  4.08027e+07
46  50  4.79949e+07
46  51  3.70599e+07
46  52  2.69652e+07
46  53  2.72107e+07
46  54  3.32894e+07
46  55  3.59809e+07
46  56  3.04897e+07
46  57  4.47824e+07
46  58  3.75969e+07
46  59  3.97213e+07
46  60  3.32261e+07
46  61  4.92131e+07
46  62  3.71816e+07
46  63  2.36834e+07
46  64  3.35663e+07
46  65  3.47474e+07
46  66  4.36646e+07
46  67  2.9242e+07
46  68  3.4527e+07
46  69  3.89354e+07
46  70  5.06353e+07
46  71  3.61667e+07
46  72  4.52896e+07
46  73  3.95092e+07
46  74  2.87734e+07
46  75  3.41006e+07
46  76  2.38912e+07
46  77  2.55584e+07
46  78  2.38966e+07
46  79  2.93053e+07
46  80  1.82341e+07
46  81  1.47606e+07
46  82  3.18434e+07
46  83  1.8708e+07
46  84  2.29199e+07
46  85  1.61254e+07
46  86  2.16096e+07
46  87  1.57807e+07
46  88  1.80007e+07
46  89  1.51356e+07
46  90  1.52904e+06
46  91  1.32519e+07
46  92  1.0759e+07
46  93  5.3018e+06
46  94  3.53526e+06
46  95  1.05697e+07
46  96  3.53364e+06
46  97  1.11713e+07
46  98  1.08935e+07
46  99  8.3386e+06
46  100  5.38545e+06
47  0  3.11251e+07
47  1  2.40998e+07
47  2  2.23099e+07
47  3  2.45113e+07
47  4  2.83342e+07
47  5  3.14686e+07
47  6  3.23006e+07
47  7  3.69018e+07
47  8  3.33883e+07
47  9  3.29524e+07
47  10  3.9524e+07
47  11  3.82767e+07
47  12  4.24587e+07
47  13  4.14361e+07
47  14  2.6768e+07
47  15  2.60767e+07
47  16  2.72719e+07
47  17  3.39179e+07
47  18  3.63363e+07
47  19  2.02918e+07
47  20  1.44824e+07
47  21  1.85893e+07
47  22  1.59561e+07
47  23  1.60913e+07
47  24  2.31643e+07
47  25  1.38546e+07
47  26  2.37197e+07
47  27  1.67787e+07
47  28  1.98864e+07
47  29  2.64372e+07
47  30  1.74883e+07
47  31  3.04546e+07
47  32  3.09573e+07
47  33  3.48555e+07
47  34  1.67511e+07
47  35  2.70717e+07
47  36  2.08718e+07
47  37  2.65841e+07
47  38  2.73562e+07
47  39  3.34567e+07
47  40  2.47877e+07
47  41  2.98517e+07
47  42  2.98316e+07
47  43  2.02675e+07
47  44  1.89051e+07
47  45  2.77967e+07
47  46  2.69653e+07
47  47  4.28794e+07
47  48  3.50816e+07
47  49  4.75589e+07
47  50  3.91145e+07
47  51  3.45165e+07
47  52  1.10917e+07
47  53  2.2567e+07
47  54  3.73467e+07
47  55  2.71291e+07
47  56  3.9397e+07
47  57  4.90744e+07
47  58  3.72387e+07
47  59  5.02109e+07
47  60  4.05266e+07
47  61  4.49073e+07
47  62  3.05613e+07
47  63  3.43334e+07
47  64  4.39394e+07
47  65  2.56555e+07
47  66  2.90211e+07
47  67  2.85782e+07
47  68  2.77869e+07
47  69  3.9238e+07
47  70  4.83967e+07
47  71  3.31812e+07
47  72  3.8711e+07
47  73  3.73021e+07
47  74  2.95062e+07
47  75  3.61113e+07
47  76  1.5681e+07
47  77  3.09901e+07
47  78  2.43602e+07
47  79  1.76025e+07
47  80  2.29099e+07
47  81  2.819e+07
47  82  3.12195e+07
47  83  1.51093e+07
47  84  1.2243e+07
47  85  1.98681e+07
47  86  1.15579e+07
47  87  1.62404e+07
47  88  1.82535e+07
47  89  8.45162e+06
47  90  16266.9
47  91  2.01008e+07
47  92  1.33819e+07
47  93  1.52867e+07
47  94  6.07683e+06
47  95  7.10205e+06
47  96  2.56817e+06
47  97  6.46609e+06
47  98  3.61295e+06
47  99  1.31856e+07
47  100  813545
48  0  3.51671e+07
48  1  2.84672e+07
48  2  3.28933e+07
48  3  2.94654e+07
48  4  3.87057e+07
48  5  2.65006e+07
48  6  3.19049e+07
48  7  3.99625e+07
48  8  3.29725e+07
48  9  4.86466e+07
48  10  4.42486e+07
48  11  3.96007e+07
48  12  3.53314e+07
48  13  3.32169e+07
48  14  2.93963e+07
48  15  3.02971e+07
48  16  3.18315e+07
48  17  2.43547e+07
48  18  3.09191e+07
48  19  2.53517e+07
48  20  2.18332e+07
48  21  2.25754e+07
48  22  1.57331e+07
48  23  2.08866e+07
48  24  2.30644e+07
48  25  2.19541e+07
48  26  2.85213e+07
48  27  1.743e+07
48  28  1.73773e+07
48  29  2.38105e+07
48  30  2.25699e+07
48  31  2.6023e+07
48  32  2.4037e+07
48  33  2.28969e+07
48  34  2.37794e+07
48  35  2.62157e+07
48  36  2.57373e+07
48  37  2.42173e+07
48  38  3.95428e+07
48  39  2.70912e+07
48  40  2.34235e+07
48  41  2.97678e+07
48  42  1.92665e+07
48  43  2.00459e+07
48  44  3.05976e+07
48  45  3.16273e+07
48  46  2.92772e+07
48  47  3.90735e+07
48  48  3.34693e+07
48  49  4.33091e+07
48  50  4.87914e+07
48  51  4.51839e+07
48  52  3.39532e+07
48  53  2.09213e+07
48  54  2.83166e+07
48  55  2.78242e+07
48  56  4.31302e+07
48  57  4.55275e+07
48  58  5.05193e+07
48  59  3.32738e+07
48  60  5.76108e+07
48  61  4.81998e+07
48  62  3.72939e+07
48  63  2.32321e+07
48  64  3.47181e+07
48  65  3.52692e+07
48  66  2.90815e+07
48  67  2.34843e+07
48  68  3.18587e+07
48  69  4.71762e+07
48  70  5.89656e+07
48  71  4.2849e+07
48  72  5.01538e+07
48  73  4.63478e+07
48  74  4.0519e+07
48  75  3.32327e+07
48  76  4.57072e+07
48  77  1.76771e+07
48  78  3.47923e+07
48  79  1.91561e+07
48  80  4.32808e+07
48  81  2.11687e+07
48  82  2.4035e+07
48  83  2.33609e+07
48  84  1.5339e+07
48  85  1.90766e+07
48  86  1.71875e+07
48  87  1.09415e+07
48  88  1.11308e+07
48  89  1.08726e+07
48  90  1.10001e+07
48  91  1.05396e+07
48  92  1.35865e+07
48  93  1.07458e+07
48  94  1.51163e+07
48  95  1.19945e+07
48  96  1.03448e+07
48  97  1.18217e+07
48  98  7.84179e+06
48  99  9.19195e+06
48  100  1.02244e+07
49  0  3.2444e+07
49  1  1.99871e+07
49  2  3.04579e+07
49  3  2.54967e+07
49  4  1.67419e+07
49  5  3.27751e+07
49  6  2.6919e+07
49  7  3.12513e+07
49  8  3.85292e+07
49  9  3.79504e+07
49  10  3.06864e+07
49  11  4.1607e+07
49  12  3.81373e+07
49  13  4.31065e+07
49  14  3.69745e+07
49  15  3.5805e+07
49  16  2.89213e+07
49  17  2.38137e+07
49  18  2.55399e+07
49  19  1.58184e+07
49  20  2.31275e+07
49  21  2.50493e+07
49  22  1.8554e+07
49  23  1.20521e+07
49  24  1.04215e+07
49  25  1.89199e+07
49  26  2.08403e+07
49  27  1.89218e+07
49  28  2.54902e+07
49  29  2.29207e+07
49  30  1.66394e+07
49  31  2.91904e+07
49  32  2.63077e+07
49  33  3.34405e+07
49  34  3.64806e+07
49  35  2.88163e+07
49  36  2.97658e+07
49  37  2.80784e+07
49  38  2.96738e+07
49  39  3.17249e+07
49  40  2.4425e+07
49  41  3.4949e+07
49  42  3.11054e+07
49  43  2.25274e+07
49  44  2.7442e+07
49  45  3.18933e+07
49  46  3.42365e+07
49  47  4.80347e+07
49  48  3.54427e+07
49  49  3.17219e+07
49  50  5.10975e+07
