row  column  (images_6a.edf Cu-K*images_6a.edf Ar-K**2.3)
56  86  1.8405e+07
56  87  5.25791e+06
56  88  0
56  89  0
56  90  1.97848e+07
56  91  0
56  92  1.10594e+07
56  93  1.46018e+07
56  94  0
56  95  1.90003e+07
56  96  2.51191e+07
56  97  1.39577e+07
56  98  4.69722e+06
56  99  1.37936e+06
56  100  1.60998e+07
57  0  0
57  1  2.35518e+07
57  2  1.30898e+07
57  3  0
57  4  5.33316e+06
57  5  7.23095e+06
57  6  4.05921e+06
57  7  0
57  8  1.57775e+07
57  9  5.57668e+06
57  10  9.23294e+06
57  11  0
57  12  2.08131e+07
57  13  0
57  14  1.58271e+07
57  15  0
57  16  6.05281e+06
57  17  2.0645e+07
57  18  0
57  19  0
57  20  0
57  21  0
57  22  0
57  23  0
57  24  8.4699e+06
57  25  0
57  26  2.54123e+07
57  27  2.01434e+07
57  28  1.65016e+06
57  29  0
57  30  0
57  31  0
57  32  1.40273e+07
57  33  0
57  34  0
57  35  3.96325e+06
57  36  3.64922e+06
57  37  1.70272e+07
57  38  1.01805e+07
57  39  0
57  40  4.27439e+06
57  41  0
57  42  0
57  43  3.97855e+07
57  44  4.94013e+06
57  45  563762
57  46  0
57  47  0
57  48  1.32616e+07
57  49  0
57  50  0
57  51  0
57  52  0
57  53  2.09114e+06
57  54  9.07016e+06
57  55  3.20513e+07
57  56  0
57  57  171859
57  58  0
57  59  0
57  60  0
57  61  0
57  62  2.48719e+07
57  63  1.73972e+07
57  64  2.23179e+07
57  65  0
57  66  2.89043e+07
57  67  6.51459e+06
57  68  0
57  69  4.31334e+06
57  70  0
57  71  463208
57  72  126489
57  73  0
57  74  0
57  75  1.38783e+07
57  76  2.577e+07
57  77  0
57  78  2.09229e+07
57  79  4.77228e+06
57  80  1.17072e+07
57  81  5.40983e+06
57  82  1.26884e+07
57  83  0
57  84  1.54698e+07
57  85  0
57  86  9.3494e+06
57  87  1.61907e+07
57  88  5.18299e+06
57  89  3.17719e+06
57  90  1.91776e+07
57  91  3.3145e+07
57  92  2.13402e+07
57  93  0
57  94  2.11759e+07
57  95  2.06789e+07
57  96  1.95318e+07
57  97  555440
57  98  3.80324e+06
57  99  0
57  100  1.04971e+06
58  0  1.35014e+07
58  1  6.13451e+06
58  2  0
58  3  228062
58  4  0
58  5  2.18374e+07
58  6  0
58  7  0
58  8  0
58  9  5.12037e+06
58  10  0
58  11  8.96727e+06
58  12  9.20086e+06
58  13  0
58  14  0
58  15  43465.8
58  16  0
58  17  1.17778e+06
58  18  0
58  19  0
58  20  0
58  21  523526
58  22  8.81249e+06
58  23  0
58  24  0
58  25  7.7584e+06
58  26  1.55181e+06
58  27  0
58  28  3.38132e+06
58  29  0
58  30  0
58  31  2.99317e+07
58  32  233581
58  33  0
58  34  1.66598e+07
58  35  0
58  36  5.27647e+06
58  37  0
58  38  8.72509e+06
58  39  1.7383e+07
58  40  1.37148e+06
58  41  1.90131e+06
58  42  2.33438e+06
58  43  2.64693e+07
58  44  6.33713e+06
58  45  1.48845e+07
58  46  0
58  47  0
58  48  0
58  49  0
58  50  1.62524e+06
58  51  3.32869e+06
58  52  1.19046e+06
58  53  0
58  54  0
58  55  0
58  56  0
58  57  0
58  58  5.76622e+06
58  59  1.49028e+07
58  60  2.01093e+07
58  61  2.14874e+07
58  62  2.13882e+07
58  63  0
58  64  1.11891e+07
58  65  7.10806e+06
58  66  0
58  67  0
58  68  0
58  69  3.62561e+06
58  70  0
58  71  0
58  72  2.54279e+07
58  73  0
58  74  7.6348e+06
58  75  1.50141e+07
58  76  0
58  77  0
58  78  0
58  79  540925
58  80  2.3828e+07
58  81  0
58  82  1.05374e+06
58  83  2.5421e+07
58  84  3.18522e+07
58  85  0
58  86  6.74903e+06
58  87  0
58  88  1.19194e+07
58  89  8.70502e+06
58  90  2.4782e+07
58  91  1.88333e+07
58  92  9.99689e+06
58  93  0
58  94  0
58  95  0
58  96  2.16352e+06
58  97  1.40747e+06
58  98  4.44716e+07
58  99  4.27061e+06
58  100  5.20141e+06
59  0  447659
59  1  0
59  2  3.23349e+07
59  3  0
59  4  0
59  5  4.22849e+06
59  6  0
59  7  5.82105e+06
59  8  1.76663e+06
59  9  1.25345e+07
59  10  1.52192e+06
59  11  0
59  12  0
59  13  0
59  14  0
59  15  0
59  16  3.78282e+06
59  17  0
59  18  0
59  19  0
59  20  4.8688e+06
59  21  1.80502e+07
59  22  0
59  23  1.86621e+07
59  24  1.69636e+07
59  25  3.624e+06
59  26  0
59  27  5.70989e+06
59  28  0
59  29  2.86246e+07
59  30  2.6056e+07
59  31  4.77613e+06
59  32  1.18932e+07
59  33  1.2683e+07
59  34  0
59  35  2.01489e+06
59  36  3.47699e+07
59  37  8.47453e+06
59  38  0
59  39  0
59  40  0
59  41  0
59  42  0
59  43  2.80194e+06
59  44  3.3665e+07
59  45  1.02565e+07
59  46  5.37163e+06
59  47  2.18808e+06
59  48  0
59  49  1.89256e+07
59  50  0
59  51  1.07034e+07
59  52  0
59  53  0
59  54  0
59  55  3.81977e+06
59  56  0
59  57  2.34446e+07
59  58  9.75268e+06
59  59  540331
59  60  2.30079e+07
59  61  0
59  62  0
59  63  1.21732e+07
59  64  0
59  65  0
59  66  1.05826e+07
59  67  0
59  68  4.16923e+06
59  69  1.75088e+07
59  70  0
59  71  1.03491e+07
59  72  5.86045e+06
59  73  0
59  74  6.04284e+06
59  75  6.39841e+06
59  76  0
59  77  2.0092e+07
59  78  6.32658e+06
59  79  1.67749e+06
59  80  781061
59  81  0
59  82  1.41017e+07
59  83  2.15543e+07
59  84  8.05674e+06
59  85  9.09196e+06
59  86  0
59  87  0
59  88  2.54131e+06
59  89  0
59  90  628779
59  91  2.69613e+07
59  92  1.46246e+07
59  93  4.97377e+06
59  94  1.06568e+07
59  95  0
59  96  1.29548e+07
59  97  1.09368e+07
59  98  1.24814e+07
59  99  8.41397e+06
59  100  2.15615e+07
60  0  0
60  1  4.54872e+06
60  2  0
60  3  0
60  4  0
60  5  9.13079e+06
60  6  1.53215e+06
60  7  0
60  8  6.60457e+06
60  9  418785
60  10  0
60  11  7.51192e+06
60  12  2.4943e+07
60  13  9.26301e+06
60  14  2.56265e+07
60  15  0
60  16  5.08841e+06
60  17  0
60  18  0
60  19  0
60  20  0
60  21  0
60  22  1.67446e+07
60  23  667951
60  24  1.00329e+07
60  25  0
60  26  1.45665e+07
60  27  0
60  28  7.82051e+06
60  29  8.89051e+06
60  30  8.07474e+06
60  31  5.44198e+06
60  32  2.00739e+06
60  33  1.34062e+07
60  34  0
60  35  0
60  36  1.02822e+07
60  37  1.18188e+06
60  38  0
60  39  0
60  40  6.2467e+06
60  41  0
60  42  0
60  43  8.06784e+06
60  44  1.22877e+06
60  45  111187
60  46  2.06481e+07
60  47  0
60  48  0
60  49  0
60  50  0
60  51  0
60  52  0
60  53  1.87e+07
60  54  1.37978e+07
60  55  1.17081e+07
60  56  0
60  57  2.53364e+06
60  58  0
60  59  0
60  60  0
60  61  0
60  62  1.80069e+06
60  63  4.12195e+06
60  64  1.27948e+07
60  65  0
60  66  5.99048e+06
60  67  2.94538e+06
60  68  2.01e+07
60  69  5.59783e+06
60  70  2.88743e+07
60  71  0
60  72  0
60  73  1.74749e+06
60  74  0
60  75  0
60  76  0
60  77  0
60  78  1.02498e+06
60  79  0
60  80  0
60  81  0
60  82  0
60  83  1.63783e+07
60  84  0
60  85  0
60  86  0
60  87  0
60  88  0
60  89  1.23496e+07
60  90  2.77872e+07
60  91  3.76545e+06
60  92  0
60  93  3.66614e+06
60  94  0
60  95  1.09257e+07
60  96  0
60  97  1.90795e+07
60  98  0
60  99  1.87129e+07
60  100  1.24064e+06
61  0  5.38008e+06
61  1  3.66982e+06
61  2  0
61  3  0
61  4  1.33853e+07
61  5  0
61  6  0
61  7  4.15851e+06
61  8  0
61  9  1.73046e+07
61  10  1.4157e+06
61  11  6.72222e+06
61  12  0
61  13  0
61  14  981409
61  15  0
61  16  4.64583e+06
61  17  1.82115e+07
61  18  958708
61  19  1.8159e+07
61  20  0
61  21  6.17176e+06
61  22  2.85174e+07
61  23  0
61  24  2.82147e+07
61  25  4.80125e+06
61  26  0
61  27  1.47882e+07
61  28  1.25361e+06
61  29  9.39482e+06
61  30  106200
61  31  0
61  32  0
61  33  2.05841e+07
61  34  1.02568e+07
61  35  4.23652e+06
61  36  9.28176e+06
61  37  576938
61  38  1.44714e+07
61  39  0
61  40  0
61  41  0
61  42  3.01173e+07
61  43  0
61  44  5.88887e+06
61  45  1.08047e+07
61  46  0
61  47  5.11927e+06
61  48  624707
61  49  0
61  50  8.93274e+06
61  51  0
61  52  9.39446e+06
61  53  4.99665e+06
61  54  0
61  55  0
61  56  1.10066e+07
61  57  0
61  58  1.58279e+07
61  59  0
61  60  3.92096e+06
61  61  0
61  62  0
61  63  4.99614e+06
61  64  3.41601e+06
61  65  0
61  66  3.85387e+06
61  67  1.47052e+07
61  68  0
61  69  0
61  70  0
61  71  1.76465e+07
61  72  2.00885e+07
61  73  0
61  74  0
61  75  729481
61  76  2.10047e+07
61  77  1.23314e+07
61  78  0
61  79  0
61  80  1.06738e+07
61  81  0
61  82  0
61  83  0
61  84  819317
61  85  0
61  86  7.86089e+06
61  87  0
61  88  0
61  89  1.24474e+06
61  90  3.84772e+07
61  91  0
61  92  0
61  93  5.14425e+06
61  94  6.49449e+06
61  95  2.69868e+07
61  96  8.27864e+06
61  97  0
61  98  1.54064e+06
61  99  6.22039e+06
61  100  9.69957e+06
62  0  1.07312e+06
62  1  0
62  2  0
62  3  2.6409e+06
62  4  0
62  5  0
62  6  1.20389e+06
62  7  0
62  8  0
62  9  3.80705e+06
62  10  0
62  11  2.40987e+06
62  12  1.18579e+07
62  13  2.02186e+07
62  14  0
62  15  0
62  16  0
62  17  5.96227e+06
62  18  0
62  19  9.82647e+06
62  20  8.07072e+06
62  21  5.18394e+06
62  22  790249
62  23  0
62  24  1.90627e+07
62  25  0
62  26  4.38135e+06
62  27  0
62  28  1.17651e+07
62  29  6.17919e+06
62  30  2.72707e+06
62  31  1.30581e+07
62  32  3.97945e+06
62  33  4.11598e+06
62  34  0
62  35  1.10198e+07
62  36  7.12786e+06
62  37  0
62  38  0
62  39  9.61238e+06
62  40  0
62  41  7.68318e+06
62  42  0
62  43  0
62  44  5.34196e+06
62  45  2.9019e+07
62  46  5.21582e+06
62  47  2.45383e+06
62  48  0
62  49  4.51067e+06
62  50  8.44569e+06
62  51  0
62  52  5.91916e+06
62  53  0
62  54  2.3186e+07
62  55  0
62  56  2.48719e+07
62  57  0
62  58  4.1886e+06
62  59  0
62  60  6.052e+06
62  61  5.16084e+06
62  62  6.23528e+06
62  63  0
62  64  1.46701e+07
62  65  2.06814e+06
62  66  0
62  67  0
62  68  0
62  69  2.02042e+07
62  70  901981
62  71  1.21338e+06
62  72  0
62  73  0
62  74  1.0607e+06
62  75  1.06441e+07
62  76  0
62  77  0
62  78  1.35363e+06
62  79  0
62  80  0
62  81  0
62  82  0
62  83  0
62  84  0
62  85  3.41065e+06
62  86  1.70504e+07
62  87  0
62  88  1.45851e+07
62  89  0
62  90  3.76138e+06
62  91  8.23037e+06
62  92  1.41596e+07
62  93  0
62  94  1.31555e+07
62  95  1.4113e+07
62  96  0
62  97  1.57734e+07
62  98  1.57436e+07
62  99  3.34883e+06
62  100  4.71092e+06
63  0  2.18603e+06
63  1  695073
63  2  0
63  3  0
63  4  0
63  5  9.2661e+06
63  6  2.04508e+06
63  7  8.17322e+06
63  8  3.96547e+06
63  9  9.76856e+06
63  10  79419.9
63  11  1.74215e+06
63  12  0
63  13  0
63  14  0
63  15  7.28262e+06
63  16  347963
63  17  0
63  18  7.34168e+06
63  19  1.52884e+06
63  20  0
63  21  0
63  22  0
63  23  0
63  24  0
63  25  2.71749e+06
63  26  0
63  27  1.05025e+07
63  28  0
63  29  0
63  30  0
63  31  3.06379e+06
63  32  654666
63  33  2.22139e+06
63  34  0
63  35  9.33775e+06
63  36  0
63  37  0
63  38  1.26449e+06
63  39  0
63  40  1.98931e+07
63  41  0
63  42  0
63  43  5.61094e+06
63  44  0
63  45  1.14731e+06
63  46  3.78694e+06
63  47  7.0778e+06
63  48  2.78503e+07
63  49  0
63  50  7.38654e+06
63  51  4.98755e+06
63  52  6.1107e+06
63  53  7.50414e+06
63  54  0
63  55  6.0174e+06
63  56  1.7788e+07
63  57  0
63  58  0
63  59  0
63  60  0
63  61  0
63  62  6.74377e+06
63  63  0
63  64  5.39643e+06
63  65  0
63  66  0
63  67  284333
63  68  6208.92
63  69  0
63  70  1.74946e+07
63  71  7.79823e+06
63  72  0
63  73  0
63  74  3.67208e+06
63  75  2.76894e+07
63  76  3.17966e+06
63  77  0
63  78  515227
63  79  2.25764e+06
63  80  0
63  81  1.16601e+07
63  82  0
63  83  0
63  84  1.16919e+07
63  85  1.76575e+07
63  86  4.74665e+06
63  87  0
63  88  1.28983e+07
63  89  2.3177e+07
63  90  2.03326e+07
63  91  0
63  92  2.44318e+07
63  93  0
63  94  1.59925e+06
63  95  0
63  96  0
63  97  3.542e+06
63  98  2.27051e+06
63  99  0
63  100  9.25161e+06
64  0  0
64  1  0
64  2  1.44016e+07
64  3  0
64  4  238982
64  5  0
64  6  810242
64  7  0
64  8  1.40778e+07
64  9  1.36267e+07
64  10  0
64  11  8.79942e+06
64  12  1.0316e+06
64  13  0
64  14  0
64  15  1.86847e+07
64  16  4.31347e+06
64  17  0
64  18  0
64  19  0
64  20  0
64  21  0
64  22  573229
64  23  0
64  24  3.93033e+06
64  25  1.47751e+07
64  26  2.67552e+06
64  27  947850
64  28  8.50809e+06
64  29  1.80884e+07
64  30  5.52731e+06
64  31  8.59322e+06
64  32  109614
64  33  1.37822e+07
64  34  0
64  35  1.1193e+07
64  36  1.4429e+07
64  37  0
64  38  2.78459e+07
64  39  1.00981e+07
64  40  0
64  41  3.33473e+07
64  42  665722
64  43  0
64  44  0
64  45  3.28706e+06
64  46  7.20868e+06
64  47  6.65083e+06
64  48  0
64  49  3.06331e+06
64  50  3.14331e+07
64  51  0
64  52  2.24419e+06
64  53  2.75175e+06
64  54  8.23082e+06
64  55  3.11087e+07
64  56  0
64  57  4.56761e+06
64  58  0
64  59  0
64  60  1.90685e+07
64  61  0
64  62  6.1495e+06
64  63  417955
64  64  1.29799e+06
64  65  470392
64  66  2.52817e+07
64  67  2.02636e+07
64  68  0
64  69  1.72837e+06
64  70  0
64  71  2.59472e+07
64  72  0
64  73  2.79205e+06
64  74  0
64  75  1.93015e+07
64  76  8.72261e+06
64  77  1.83042e+07
64  78  0
64  79  0
64  80  0
64  81  0
64  82  0
64  83  5.38542e+06
64  84  0
64  85  1.28838e+07
64  86  0
64  87  1.52415e+06
64  88  0
64  89  0
64  90  0
64  91  0
64  92  1.27483e+07
64  93  2.12748e+06
64  94  0
64  95  1.13852e+06
64  96  2.30627e+07
64  97  0
64  98  1.91425e+07
64  99  1.33745e+07
64  100  3.07856e+07
65  0  0
65  1  9.35351e+06
65  2  0
65  3  2.34292e+06
65  4  0
65  5  0
65  6  2.04326e+07
65  7  1.38009e+06
65  8  2.46603e+06
65  9  0
65  10  4.15816e+06
65  11  0
65  12  7.03272e+06
65  13  8.91466e+06
65  14  6.29475e+06
65  15  0
65  16  0
65  17  1.01032e+06
65  18  3.34197e+06
65  19  1.51735e+07
65  20  0
65  21  6.13616e+06
65  22  2.78391e+06
65  23  0
65  24  0
65  25  2.001e+07
65  26  5.87744e+06
65  27  2.10206e+07
65  28  3.76132e+06
65  29  3.95697e+06
65  30  0
65  31  1.32412e+07
65  32  0
65  33  1.24511e+06
65  34  1.9059e+07
65  35  0
65  36  894516
65  37  6.62049e+06
65  38  0
65  39  0
65  40  140371
65  41  0
65  42  0
65  43  0
65  44  1.47944e+07
65  45  5.51737e+06
65  46  0
65  47  0
65  48  1.3964e+07
65  49  0
65  50  4.92524e+06
65  51  3.98893e+06
65  52  6.07292e+06
65  53  824771
65  54  1.12505e+07
65  55  2.80425e+07
65  56  9.55754e+06
65  57  5.44874e+06
65  58  3.52709e+06
65  59  1.40918e+07
65  60  2.54537e+06
65  61  0
65  62  2.23185e+06
65  63  0
65  64  1.56611e+07
65  65  4.8029e+06
65  66  589992
65  67  2.14266e+06
65  68  0
65  69  8.19136e+06
65  70  0
65  71  0
65  72  0
65  73  0
65  74  0
65  75  1.47947e+07
65  76  9.94788e+06
65  77  1.46537e+07
65  78  6.90723e+06
65  79  0
65  80  0
65  81  0
65  82  70676.9
65  83  0
65  84  1.4671e+07
65  85  6.10667e+06
65  86  0
65  87  0
65  88  2.10341e+07
65  89  1.39678e+07
65  90  0
65  91  0
65  92  0
65  93  0
65  94  2.68634e+07
65  95  5.52152e+06
65  96  4.06337e+06
65  97  644061
65  98  0
65  99  6.75933e+06
65  100  0
66  0  0
66  1  7.40946e+06
66  2  2.347e+06
66  3  0
66  4  0
66  5  8.21378e+06
66  6  0
66  7  2.83773e+07
66  8  9.21461e+06
66  9  0
66  10  0
66  11  6.39633e+06
66  12  3.59698e+06
66  13  2.98299e+06
66  14  0
66  15  1.79914e+07
66  16  0
66  17  0
66  18  0
66  19  1.02857e+07
66  20  0
66  21  1.1099e+06
66  22  163637
66  23  1.04816e+07
66  24  0
66  25  0
66  26  0
66  27  1.33774e+07
66  28  4.03345e+06
66  29  6.86913e+06
66  30  1.38243e+07
66  31  0
66  32  1.27874e+06
66  33  5.25635e+06
66  34  0
66  35  2.43028e+06
66  36  0
66  37  0
66  38  0
66  39  0
66  40  8.26739e+06
66  41  4.53931e+06
66  42  6.70701e+06
66  43  1.21489e+07
66  44  0
66  45  1.44358e+06
66  46  4.31577e+06
66  47  0
66  48  5.22152e+06
66  49  7.88021e+06
66  50  4.08899e+06
66  51  1.23041e+07
66  52  1.95277e+06
66  53  2.39298e+07
66  54  3.13707e+07
66  55  2.95318e+06
66  56  0
66  57  6.13082e+06
66  58  0
66  59  2.0212e+07
66  60  0
66  61  0
66  62  0
66  63  2.25001e+07
66  64  0
66  65  0
66  66  0
66  67  1.59013e+07
66  68  1.22001e+07
66  69  0
66  70  1.24649e+07
66  71  1.34966e+07
66  72  2.16307e+06
66  73  0
66  74  0
66  75  0
66  76  0
66  77  0
66  78  2.73683e+07
66  79  0
66  80  3.71115e+07
66  81  4.08761e+06
66  82  0
66  83  0
66  84  2.45203e+07
66  85  0
66  86  2.51755e+07
66  87  7.41651e+06
66  88  0
66  89  1.03984e+06
66  90  3.8704e+06
66  91  1.96985e+06
66  92  0
66  93  0
66  94  1.62654e+07
66  95  8.12529e+06
66  96  0
66  97  1.42332e+06
66  98  88455.2
66  99  3.78733e+06
66  100  5.49488e+06
67  0  5.13069e+06
67  1  1.48538e+06
67  2  96860.7
67  3  2.28608e+06
67  4  2.46909e+07
67  5  0
67  6  1.01542e+07
67  7  5.37747e+06
67  8  0
67  9  1.64165e+06
67  10  2.29173e+07
67  11  1.80055e+06
67  12  2.00659e+06
67  13  0
67  14  2.71745e+07
67  15  0
67  16  5.32956e+06
67  17  0
67  18  1.45993e+06
67  19  0
67  20  0
67  21  0
67  22  1.77318e+07
67  23  1.60606e+06
67  24  0
67  25  1.40678e+07
67  26  0
67  27  5.45872e+06
67  28  0
67  29  1.23726e+07
67  30  8.32866e+06
67  31  4.60025e+06
67  32  1.99144e+07
67  33  0
67  34  0
67  35  2.47701e+07
67  36  3.13809e+06
67  37  6.67153e+06
67  38  0
67  39  7.4222e+06
67  40  1.11592e+07
67  41  320437
67  42  1.05335e+07
67  43  5.15764e+06
67  44  363100
67  45  0
67  46  3.96591e+06
67  47  0
67  48  0
67  49  1.48311e+06
67  50  1.13608e+07
67  51  2.97742e+06
67  52  1.00623e+07
67  53  0
67  54  262010
67  55  0
67  56  0
67  57  0
67  58  1.64673e+06
67  59  1.32844e+07
67  60  2.84041e+07
67  61  5.35039e+06
67  62  2.65872e+07
67  63  1.81072e+06
67  64  0
67  65  1.15669e+07
67  66  0
67  67  2.83953e+07
67  68  0
67  69  0
67  70  0
67  71  0
67  72  0
67  73  0
67  74  5.26432e+06
67  75  1.23197e+07
67  76  0
67  77  0
67  78  0
67  79  1.99354e+07
67  80  4.93966e+06
67  81  0
67  82  4.55528e+06
67  83  0
67  84  1.22469e+07
67  85  1.70614e+07
67  86  0
67  87  5.33216e+06
67  88  0
67  89  7.70583e+06
67  90  0
67  91  2.90738e+06
67  92  5.21413e+06
67  93  1.32313e+06
67  94  1.42565e+07
67  95  5.06253e+06
67  96  2.35215e+07
67  97  1.77663e+07
67  98  3.72766e+06
67  99  0
67  100  9.82952e+06
68  0  8.71524e+06
68  1  1.98551e+07
68  2  1.0089e+07
68  3  0
68  4  0
68  5  1.46958e+06
68  6  1.56682e+07
68  7  6.07428e+06
68  8  2.25571e+07
68  9  2.01764e+07
68  10  9.05058e+06
68  11  0
68  12  5.68405e+06
68  13  1.51785e+07
68  14  0
68  15  1.03472e+07
68  16  0
68  17  3.86826e+06
68  18  809494
68  19  0
68  20  2.1124e+07
68  21  6.9564e+06
68  22  5.45841e+06
68  23  1.07986e+06
68  24  0
68  25  2.08113e+07
68  26  1.12886e+06
68  27  0
68  28  1.98085e+07
68  29  7.38094e+06
68  30  2.14471e+06
68  31  820402
68  32  3.81995e+06
68  33  0
68  34  0
68  35  0
68  36  0
68  37  0
68  38  1.05754e+07
68  39  2.07642e+07
68  40  0
68  41  6.72239e+06
68  42  1.52653e+07
68  43  0
68  44  3.52658e+06
68  45  0
68  46  1.83534e+06
68  47  4.03987e+06
68  48  2.88155e+06
68  49  0
68  50  9.35717e+06
68  51  1.90822e+07
68  52  5.09654e+06
68  53  0
68  54  1.63366e+06
68  55  1.3398e+06
68  56  5.22856e+06
68  57  0
68  58  6.19615e+06
68  59  0
68  60  3.11677e+06
68  61  0
68  62  1.83466e+07
68  63  0
68  64  0
68  65  3.27304e+07
68  66  0
68  67  6.47811e+06
68  68  1.05993e+07
68  69  5.97238e+06
68  70  9.61753e+06
68  71  146001
68  72  1.40867e+07
68  73  0
68  74  2.25988e+07
68  75  2.10279e+06
68  76  9.72642e+06
68  77  2.02704e+07
68  78  0
68  79  0
68  80  0
68  81  0
68  82  3.17175e+06
68  83  3.29859e+06
68  84  0
68  85  0
68  86  0
68  87  7.24098e+06
68  88  0
68  89  0
68  90  1.61736e+07
68  91  3.55811e+07
68  92  0
68  93  3.83649e+06
68  94  2.17798e+07
68  95  0
68  96  1.19946e+07
68  97  1.76311e+07
68  98  0
68  99  0
68  100  9.97738e+06
69  0  2.47062e+06
69  1  1.74686e+06
69  2  0
69  3  4.06058e+06
69  4  0
69  5  8.20674e+06
69  6  1.79819e+07
69  7  6.31797e+06
69  8  0
69  9  5.28693e+06
69  10  0
69  11  0
69  12  2.96911e+07
69  13  0
69  14  2.99149e+07
69  15  1.6563e+07
69  16  5.53669e+06
69  17  0
69  18  0
69  19  2.02683e+07
69  20  0
69  21  0
69  22  4.01616e+06
69  23  0
69  24  0
69  25  0
69  26  9.68825e+06
69  27  6.364e+06
69  28  2.08557e+06
69  29  0
69  30  1.33714e+07
69  31  1.05702e+07
69  32  1.26604e+07
69  33  5.4293e+06
69  34  0
69  35  0
69  36  0
69  37  1.20719e+07
69  38  0
69  39  1.75496e+07
69  40  0
69  41  8.25903e+06
69  42  0
69  43  2.57341e+07
69  44  9.59356e+06
69  45  0
69  46  5.44844e+06
69  47  170907
69  48  2.66561e+07
69  49  7.77217e+06
69  50  499570
69  51  0
69  52  1.77729e+07
69  53  703832
69  54  3.08744e+07
69  55  1.66816e+07
69  56  1.04359e+06
69  57  1.35837e+07
69  58  1.28008e+07
69  59  972920
69  60  1.74743e+07
69  61  980786
69  62  0
69  63  5.91015e+06
69  64  0
69  65  1.85289e+06
69  66  0
69  67  1.98489e+07
69  68  0
69  69  0
69  70  0
69  71  0
69  72  0
69  73  2.87749e+06
69  74  0
69  75  2.38633e+07
69  76  1.04522e+07
69  77  0
69  78  2.28253e+06
69  79  0
69  80  0
69  81  1.33836e+06
69  82  1.38471e+07
69  83  0
69  84  2.76755e+06
69  85  9.15311e+06
69  86  0
69  87  0
69  88  4.3378e+06
69  89  759768
69  90  2.83664e+07
69  91  2.37297e+07
69  92  1.49802e+07
69  93  1.9166e+07
69  94  1.30545e+06
69  95  5.06591e+06
69  96  0
69  97  0
69  98  0
69  99  0
69  100  0
70  0  0
70  1  7.50398e+06
70  2  1.6486e+07
70  3  0
70  4  0
70  5  0
70  6  7.41065e+06
70  7  0
70  8  0
70  9  1.34966e+06
70  10  0
70  11  2.51623e+06
70  12  2.54485e+07
70  13  0
70  14  2.67324e+07
70  15  0
70  16  0
70  17  3.06131e+06
70  18  3.32619e+06
70  19  759552
70  20  0
70  21  3.80565e+06
70  22  1.25143e+07
70  23  0
70  24  0
70  25  4.4963e+06
70  26  0
70  27  0
70  28  2.87563e+06
70  29  9.89214e+06
70  30  5.63183e+06
70  31  0
70  32  3.61906e+06
70  33  0
70  34  3.15789e+06
70  35  2.27962e+07
70  36  0
70  37  0
70  38  5.08721e+06
70  39  1.09728e+07
70  40  2.32767e+06
70  41  4.05803e+06
70  42  2.07053e+07
70  43  8.64105e+06
70  44  0
70  45  3.3664e+06
70  46  1.8531e+07
70  47  5.67368e+06
70  48  1.01028e+07
70  49  2.67329e+07
70  50  4.76947e+06
70  51  0
70  52  3.70028e+06
70  53  0
70  54  1.07382e+07
70  55  1.49605e+07
70  56  0
70  57  0
70  58  3.89695e+07
70  59  1.30704e+06
70  60  0
70  61  1.0235e+07
70  62  0
70  63  1.99645e+06
70  64  6.75842e+06
70  65  3.00212e+07
70  66  0
70  67  6.7879e+06
70  68  0
70  69  0
70  70  2.17761e+07
70  71  4.84326e+06
70  72  0
70  73  0
70  74  0
70  75  0
70  76  0
70  77  5.14442e+06
70  78  2.05748e+07
70  79  8.93024e+06
70  80  5.97526e+06
70  81  0
70  82  8.818e+06
70  83  0
70  84  1.15583e+07
70  85  5.68842e+06
70  86  0
70  87  5.66852e+06
70  88  0
70  89  0
70  90  0
70  91  0
70  92  0
70  93  3.17933e+07
70  94  6.17378e+06
70  95  0
70  96  0
70  97  2.84592e+07
70  98  1.02769e+07
70  99  3.354e+06
70  100  0
71  0  0
71  1  4.81517e+06
71  2  0
71  3  0
71  4  0
71  5  3.98354e+06
71  6  2.41149e+06
71  7  0
71  8  5.39348e+06
71  9  0
71  10  2.99411e+07
71  11  6.06789e+06
71  12  4.16302e+06
71  13  2.33873e+07
71  14  4.54829e+06
71  15  2.47044e+07
71  16  6.67035e+06
71  17  0
71  18  7.17757e+06
71  19  0
71  20  0
71  21  3.27379e+06
71  22  0
71  23  977229
71  24  2.727e+07
71  25  0
71  26  0
71  27  3.75595e+06
71  28  2.9549e+07
71  29  0
71  30  7.08603e+06
71  31  0
71  32  1.76302e+07
71  33  0
71  34  1.10872e+07
71  35  0
71  36  1.11765e+06
71  37  2.0956e+07
71  38  1.93476e+07
71  39  1.12424e+07
71  40  2.43759e+06
71  41  0
71  42  2.37163e+07
71  43  1.11588e+06
71  44  5.57534e+06
71  45  2.5645e+07
71  46  2.31002e+07
71  47  1.02294e+07
71  48  1.37967e+07
71  49  1.20132e+07
71  50  5.33182e+06
71  51  1.03649e+06
71  52  0
71  53  8.30043e+06
71  54  8.70001e+06
71  55  1.1459e+07
71  56  1.55622e+06
71  57  7.83854e+06
71  58  0
71  59  1.09245e+07
71  60  0
71  61  1.62229e+06
71  62  0
71  63  0
71  64  0
71  65  1.92219e+07
71  66  7.6064e+06
71  67  0
71  68  0
71  69  9.46673e+06
71  70  2.00598e+06
71  71  0
71  72  2.02165e+07
71  73  3.34671e+06
71  74  2.16441e+06
71  75  0
71  76  0
71  77  0
