row  column  (images_6a.edf Ca-K*images_6a.edf Ar-K**2.3)
11  47  1.139e+09
11  48  1.37077e+09
11  49  1.53307e+09
11  50  1.50125e+09
11  51  1.53311e+09
11  52  1.55367e+09
11  53  1.78452e+09
11  54  1.57483e+09
11  55  1.43405e+09
11  56  1.44229e+09
11  57  1.44364e+09
11  58  1.37135e+09
11  59  1.39307e+09
11  60  1.23037e+09
11  61  1.25433e+09
11  62  1.08248e+09
11  63  1.05554e+09
11  64  9.52941e+08
11  65  9.03474e+08
11  66  9.63535e+08
11  67  8.29481e+08
11  68  7.36467e+08
11  69  6.84755e+08
11  70  6.57888e+08
11  71  6.0256e+08
11  72  5.82683e+08
11  73  5.50374e+08
11  74  4.58035e+08
11  75  4.48534e+08
11  76  4.78879e+08
11  77  4.55414e+08
11  78  4.33953e+08
11  79  3.93355e+08
11  80  3.17222e+08
11  81  2.70355e+08
11  82  2.87319e+08
11  83  2.85514e+08
11  84  2.15403e+08
11  85  2.20803e+08
11  86  2.21849e+08
11  87  1.90242e+08
11  88  1.78592e+08
11  89  1.68742e+08
11  90  1.45859e+08
11  91  1.33522e+08
11  92  1.06538e+08
11  93  1.45271e+08
11  94  1.32352e+08
11  95  1.27511e+08
11  96  1.41591e+08
11  97  1.09329e+08
11  98  1.57591e+08
11  99  1.28033e+08
11  100  1.29804e+08
12  0  1.93986e+09
12  1  1.64556e+09
12  2  1.52873e+09
12  3  1.46964e+09
12  4  1.54492e+09
12  5  1.48036e+09
12  6  1.47229e+09
12  7  1.71568e+09
12  8  1.69873e+09
12  9  1.75076e+09
12  10  1.8316e+09
12  11  2.00594e+09
12  12  1.99239e+09
12  13  1.98781e+09
12  14  2.1142e+09
12  15  1.89532e+09
12  16  1.73127e+09
12  17  1.85496e+09
12  18  1.77593e+09
12  19  1.72328e+09
12  20  1.63459e+09
12  21  1.65506e+09
12  22  1.46877e+09
12  23  1.52529e+09
12  24  1.66124e+09
12  25  1.61499e+09
12  26  1.78453e+09
12  27  1.82116e+09
12  28  1.89892e+09
12  29  2.0603e+09
12  30  2.00862e+09
12  31  2.07423e+09
12  32  1.93219e+09
12  33  1.97073e+09
12  34  1.85675e+09
12  35  1.81025e+09
12  36  2.1459e+09
12  37  2.26093e+09
12  38  3.12276e+09
12  39  2.72895e+09
12  40  1.82977e+09
12  41  1.45976e+09
12  42  1.03356e+09
12  43  9.65922e+08
12  44  8.26527e+08
12  45  9.50816e+08
12  46  1.04058e+09
12  47  1.21916e+09
12  48  1.46486e+09
12  49  1.74839e+09
12  50  1.52237e+09
12  51  1.45903e+09
12  52  1.67334e+09
12  53  1.94322e+09
12  54  1.53622e+09
12  55  1.48622e+09
12  56  1.6485e+09
12  57  1.52234e+09
12  58  1.49632e+09
12  59  1.48528e+09
12  60  1.45569e+09
12  61  1.30205e+09
12  62  1.30022e+09
12  63  1.27596e+09
12  64  1.05718e+09
12  65  9.91915e+08
12  66  1.11024e+09
12  67  9.44109e+08
12  68  7.9001e+08
12  69  7.67068e+08
12  70  6.50269e+08
12  71  6.5311e+08
12  72  6.10419e+08
12  73  5.42801e+08
12  74  4.90227e+08
12  75  5.07088e+08
12  76  4.83416e+08
12  77  5.24946e+08
12  78  4.91713e+08
12  79  4.69422e+08
12  80  3.44183e+08
12  81  3.55052e+08
12  82  2.63283e+08
12  83  2.7556e+08
12  84  2.39143e+08
12  85  2.40029e+08
12  86  2.28304e+08
12  87  1.99073e+08
12  88  2.10632e+08
12  89  1.81841e+08
12  90  1.74902e+08
12  91  1.35982e+08
12  92  1.45182e+08
12  93  1.43775e+08
12  94  1.01084e+08
12  95  1.34304e+08
12  96  1.32757e+08
12  97  1.48992e+08
12  98  1.41402e+08
12  99  1.25494e+08
12  100  1.4355e+08
13  0  1.86086e+09
13  1  1.89986e+09
13  2  1.64167e+09
13  3  1.45203e+09
13  4  1.53948e+09
13  5  1.67213e+09
13  6  1.6839e+09
13  7  1.60411e+09
13  8  1.7269e+09
13  9  1.95872e+09
13  10  1.90452e+09
13  11  2.11735e+09
13  12  2.23824e+09
13  13  2.09623e+09
13  14  2.16713e+09
13  15  1.88624e+09
13  16  1.87753e+09
13  17  1.94178e+09
13  18  1.83787e+09
13  19  2.15083e+09
13  20  1.88341e+09
13  21  1.66448e+09
13  22  1.7495e+09
13  23  1.86611e+09
13  24  1.7534e+09
13  25  1.61775e+09
13  26  1.75825e+09
13  27  1.93989e+09
13  28  1.83265e+09
13  29  2.1581e+09
13  30  2.14677e+09
13  31  2.21733e+09
13  32  2.13747e+09
13  33  2.07219e+09
13  34  2.03939e+09
13  35  2.24065e+09
13  36  2.17446e+09
13  37  2.75305e+09
13  38  3.3019e+09
13  39  2.81351e+09
13  40  2.0864e+09
13  41  1.54732e+09
13  42  1.10022e+09
13  43  9.65323e+08
13  44  9.61071e+08
13  45  1.05635e+09
13  46  1.1314e+09
13  47  1.29126e+09
13  48  1.59204e+09
13  49  1.75042e+09
13  50  1.94083e+09
13  51  1.69725e+09
13  52  2.03305e+09
13  53  2.04631e+09
13  54  1.71183e+09
13  55  1.68344e+09
13  56  1.70667e+09
13  57  1.56899e+09
13  58  1.60614e+09
13  59  1.48376e+09
13  60  1.39836e+09
13  61  1.42839e+09
13  62  1.39076e+09
13  63  1.18845e+09
13  64  1.05511e+09
13  65  9.91723e+08
13  66  1.04087e+09
13  67  1.04242e+09
13  68  9.02246e+08
13  69  8.9821e+08
13  70  7.92163e+08
13  71  7.3558e+08
13  72  5.86782e+08
13  73  6.07198e+08
13  74  6.02916e+08
13  75  5.02356e+08
13  76  4.58334e+08
13  77  4.49722e+08
13  78  5.07579e+08
13  79  5.03887e+08
13  80  4.01398e+08
13  81  3.63075e+08
13  82  2.7871e+08
13  83  2.67627e+08
13  84  2.56605e+08
13  85  2.59256e+08
13  86  2.68699e+08
13  87  2.21432e+08
13  88  2.25036e+08
13  89  1.89244e+08
13  90  1.93869e+08
13  91  1.70091e+08
13  92  1.60344e+08
13  93  1.83767e+08
13  94  1.54172e+08
13  95  1.41958e+08
13  96  1.3447e+08
13  97  1.52485e+08
13  98  1.41103e+08
13  99  1.55021e+08
13  100  1.303e+08
14  0  1.76637e+09
14  1  1.57156e+09
14  2  1.72966e+09
14  3  1.59889e+09
14  4  1.5898e+09
14  5  1.74313e+09
14  6  1.71002e+09
14  7  1.79746e+09
14  8  1.72067e+09
14  9  1.96592e+09
14  10  2.09513e+09
14  11  2.25022e+09
14  12  2.10328e+09
14  13  2.30909e+09
14  14  2.18022e+09
14  15  2.20185e+09
14  16  1.98042e+09
14  17  2.06908e+09
14  18  2.06946e+09
14  19  2.09096e+09
14  20  1.87843e+09
14  21  1.85217e+09
14  22  1.6654e+09
14  23  1.73634e+09
14  24  1.8089e+09
14  25  1.72234e+09
14  26  1.95771e+09
14  27  2.04712e+09
14  28  1.95452e+09
14  29  2.0347e+09
14  30  2.29079e+09
14  31  2.3959e+09
14  32  2.09928e+09
14  33  2.22645e+09
14  34  2.11445e+09
14  35  2.27954e+09
14  36  2.34436e+09
14  37  2.49506e+09
14  38  3.04298e+09
14  39  2.86007e+09
14  40  2.04392e+09
14  41  1.57458e+09
14  42  1.22673e+09
14  43  1.01296e+09
14  44  1.01367e+09
14  45  1.07142e+09
14  46  1.13577e+09
14  47  1.35919e+09
14  48  1.92093e+09
14  49  1.97895e+09
14  50  1.86636e+09
14  51  1.73044e+09
14  52  2.20718e+09
14  53  2.2558e+09
14  54  1.998e+09
14  55  1.72702e+09
14  56  2.00443e+09
14  57  1.79129e+09
14  58  1.71328e+09
14  59  1.52646e+09
14  60  1.51664e+09
14  61  1.37706e+09
14  62  1.30964e+09
14  63  1.19166e+09
14  64  1.03657e+09
14  65  1.00272e+09
14  66  9.43794e+08
14  67  9.93816e+08
14  68  8.97819e+08
14  69  9.08822e+08
14  70  8.16186e+08
14  71  6.97701e+08
14  72  6.71071e+08
14  73  6.03257e+08
14  74  5.41502e+08
14  75  5.2399e+08
14  76  4.62214e+08
14  77  4.98012e+08
14  78  5.80749e+08
14  79  4.74454e+08
14  80  4.41879e+08
14  81  3.30725e+08
14  82  3.18112e+08
14  83  2.89499e+08
14  84  2.87793e+08
14  85  2.7027e+08
14  86  2.46056e+08
14  87  2.38467e+08
14  88  2.15911e+08
14  89  1.76276e+08
14  90  1.79076e+08
14  91  1.70498e+08
14  92  1.65003e+08
14  93  1.67495e+08
14  94  1.63834e+08
14  95  1.39252e+08
14  96  1.50729e+08
14  97  1.58843e+08
14  98  1.76181e+08
14  99  1.39617e+08
14  100  1.32852e+08
15  0  1.89123e+09
15  1  1.95541e+09
15  2  1.80917e+09
15  3  1.6588e+09
15  4  1.57117e+09
15  5  1.78461e+09
15  6  1.86549e+09
15  7  1.78177e+09
15  8  1.7928e+09
15  9  1.93408e+09
15  10  2.07638e+09
15  11  2.29029e+09
15  12  2.31929e+09
15  13  2.38669e+09
15  14  2.22945e+09
15  15  2.18999e+09
15  16  2.06893e+09
15  17  2.12269e+09
15  18  2.07619e+09
15  19  2.14386e+09
15  20  1.97547e+09
15  21  1.92982e+09
15  22  1.84511e+09
15  23  2.03569e+09
15  24  1.86942e+09
15  25  1.79209e+09
15  26  1.97823e+09
15  27  1.81398e+09
15  28  2.12653e+09
15  29  2.28507e+09
15  30  2.44607e+09
15  31  2.38267e+09
15  32  2.08996e+09
15  33  2.27501e+09
15  34  2.34937e+09
15  35  2.33285e+09
15  36  2.52466e+09
15  37  2.68462e+09
15  38  2.96962e+09
15  39  2.71822e+09
15  40  2.20469e+09
15  41  1.74149e+09
15  42  1.28962e+09
15  43  1.09383e+09
15  44  1.01527e+09
15  45  1.1726e+09
15  46  1.31496e+09
15  47  1.37062e+09
15  48  1.74697e+09
15  49  1.79181e+09
15  50  2.06858e+09
15  51  1.92199e+09
15  52  2.05637e+09
15  53  2.31695e+09
15  54  1.89625e+09
15  55  1.88359e+09
15  56  1.93113e+09
15  57  1.94764e+09
15  58  1.89041e+09
15  59  1.68896e+09
15  60  1.59072e+09
15  61  1.41194e+09
15  62  1.44259e+09
15  63  1.31525e+09
15  64  1.16766e+09
15  65  1.07243e+09
15  66  9.49569e+08
15  67  1.11738e+09
15  68  9.33631e+08
15  69  1.06446e+09
15  70  8.94384e+08
15  71  7.43619e+08
15  72  7.20419e+08
15  73  6.30465e+08
15  74  5.93366e+08
15  75  5.64864e+08
15  76  4.9542e+08
15  77  5.36908e+08
15  78  4.97246e+08
15  79  4.77857e+08
15  80  3.88716e+08
15  81  3.58553e+08
15  82  3.54836e+08
15  83  2.91901e+08
15  84  3.17898e+08
15  85  2.85532e+08
15  86  2.60544e+08
15  87  2.44897e+08
15  88  2.511e+08
15  89  2.37925e+08
15  90  2.14504e+08
15  91  1.92088e+08
15  92  1.53059e+08
15  93  1.50215e+08
15  94  1.89953e+08
15  95  1.96453e+08
15  96  1.44355e+08
15  97  1.42158e+08
15  98  1.41558e+08
15  99  1.33818e+08
15  100  1.59507e+08
16  0  2.07652e+09
16  1  1.78503e+09
16  2  1.74921e+09
16  3  1.63949e+09
16  4  1.56486e+09
16  5  1.72659e+09
16  6  1.86456e+09
16  7  1.82081e+09
16  8  1.91767e+09
16  9  2.03176e+09
16  10  2.2912e+09
16  11  2.39365e+09
16  12  2.27832e+09
16  13  2.34086e+09
16  14  2.53792e+09
16  15  2.24567e+09
16  16  2.18676e+09
16  17  2.41138e+09
16  18  2.13612e+09
16  19  2.05404e+09
16  20  2.06888e+09
16  21  1.85399e+09
16  22  1.81164e+09
16  23  1.88114e+09
16  24  1.93593e+09
16  25  1.87275e+09
16  26  1.93321e+09
16  27  1.92502e+09
16  28  2.20191e+09
16  29  2.39077e+09
16  30  2.28365e+09
16  31  2.46942e+09
16  32  2.30962e+09
16  33  2.08735e+09
16  34  2.05512e+09
16  35  2.21527e+09
16  36  2.32967e+09
16  37  2.55526e+09
16  38  3.60552e+09
16  39  2.9513e+09
16  40  2.3304e+09
16  41  1.91976e+09
16  42  1.32631e+09
16  43  1.10981e+09
16  44  1.08626e+09
16  45  1.23082e+09
16  46  1.41287e+09
16  47  1.61955e+09
16  48  1.96411e+09
16  49  2.33518e+09
16  50  1.98211e+09
16  51  1.85712e+09
16  52  1.98343e+09
16  53  2.43859e+09
16  54  2.00488e+09
16  55  2.05337e+09
16  56  2.17974e+09
16  57  2.18069e+09
16  58  1.94736e+09
16  59  1.78618e+09
16  60  1.56306e+09
16  61  1.54828e+09
16  62  1.43559e+09
16  63  1.23244e+09
16  64  1.14721e+09
16  65  1.15282e+09
16  66  1.20287e+09
16  67  1.0724e+09
16  68  1.06251e+09
16  69  9.05176e+08
16  70  9.26625e+08
16  71  7.68753e+08
16  72  6.80011e+08
16  73  6.73907e+08
16  74  5.83946e+08
16  75  5.42555e+08
16  76  5.7579e+08
16  77  5.42764e+08
16  78  5.14317e+08
16  79  4.90589e+08
16  80  4.64529e+08
16  81  4.24549e+08
16  82  3.45406e+08
16  83  3.35778e+08
16  84  2.81679e+08
16  85  2.92472e+08
16  86  2.92967e+08
16  87  2.58936e+08
16  88  2.38782e+08
16  89  2.6171e+08
16  90  2.17296e+08
16  91  1.70519e+08
16  92  1.72487e+08
16  93  1.59762e+08
16  94  1.8935e+08
16  95  1.42221e+08
16  96  1.66309e+08
16  97  1.57516e+08
16  98  1.449e+08
16  99  1.52071e+08
16  100  1.56519e+08
17  0  2.12032e+09
17  1  1.7725e+09
17  2  1.79669e+09
17  3  1.6161e+09
17  4  1.52777e+09
17  5  1.89353e+09
17  6  1.9815e+09
17  7  1.96711e+09
17  8  1.9256e+09
17  9  2.02693e+09
17  10  2.25163e+09
17  11  2.16337e+09
17  12  2.4861e+09
17  13  2.64022e+09
17  14  2.62019e+09
17  15  2.52651e+09
17  16  2.24281e+09
17  17  2.40008e+09
17  18  2.16015e+09
17  19  2.28373e+09
17  20  2.10401e+09
17  21  2.13676e+09
17  22  2.03962e+09
17  23  2.12429e+09
17  24  1.94135e+09
17  25  1.7733e+09
17  26  1.99606e+09
17  27  2.10928e+09
17  28  2.0168e+09
17  29  2.50741e+09
17  30  2.38837e+09
17  31  2.4395e+09
17  32  2.36897e+09
17  33  2.01282e+09
17  34  2.41717e+09
17  35  2.26248e+09
17  36  2.52811e+09
17  37  3.064e+09
17  38  3.42585e+09
17  39  3.15208e+09
17  40  2.07382e+09
17  41  1.76098e+09
17  42  1.27526e+09
17  43  1.25238e+09
17  44  1.23465e+09
17  45  1.47046e+09
17  46  1.43943e+09
17  47  1.65172e+09
17  48  1.98586e+09
17  49  2.3279e+09
17  50  1.94516e+09
17  51  1.89676e+09
17  52  2.23306e+09
17  53  2.31474e+09
17  54  2.01419e+09
17  55  1.89727e+09
17  56  2.07625e+09
17  57  2.27633e+09
17  58  2.11636e+09
17  59  1.76657e+09
17  60  1.71458e+09
17  61  1.63019e+09
17  62  1.50824e+09
17  63  1.39058e+09
17  64  1.31213e+09
17  65  1.16284e+09
17  66  1.19841e+09
17  67  1.10452e+09
17  68  1.09064e+09
17  69  1.07996e+09
17  70  9.49383e+08
17  71  8.63375e+08
17  72  7.57323e+08
17  73  7.15345e+08
17  74  6.40628e+08
17  75  5.76823e+08
17  76  5.41559e+08
17  77  6.10826e+08
17  78  5.21265e+08
17  79  5.00238e+08
17  80  5.31799e+08
17  81  4.65071e+08
17  82  3.40656e+08
17  83  3.08147e+08
17  84  3.4772e+08
17  85  3.40251e+08
17  86  2.90439e+08
17  87  2.68527e+08
17  88  3.15204e+08
17  89  2.71725e+08
17  90  2.27112e+08
17  91  2.1355e+08
17  92  1.92893e+08
17  93  1.95962e+08
17  94  2.10979e+08
17  95  1.93856e+08
17  96  1.6901e+08
17  97  1.89652e+08
17  98  1.77518e+08
17  99  1.41253e+08
17  100  1.2556e+08
18  0  2.23876e+09
18  1  1.91662e+09
18  2  2.00314e+09
18  3  1.73229e+09
18  4  1.61747e+09
18  5  1.81104e+09
18  6  1.91421e+09
18  7  1.95722e+09
18  8  2.03489e+09
18  9  2.31711e+09
18  10  2.30072e+09
18  11  2.43512e+09
18  12  2.40697e+09
18  13  2.46785e+09
18  14  2.63773e+09
18  15  2.27587e+09
18  16  2.38852e+09
18  17  2.45421e+09
18  18  2.42549e+09
18  19  2.482e+09
18  20  2.49297e+09
18  21  2.20246e+09
18  22  2.1574e+09
18  23  2.21469e+09
18  24  2.02983e+09
18  25  1.9775e+09
18  26  1.82679e+09
18  27  1.94258e+09
18  28  2.07948e+09
18  29  2.32948e+09
18  30  2.34988e+09
18  31  2.45879e+09
18  32  2.22753e+09
18  33  2.35965e+09
18  34  2.58823e+09
18  35  2.47478e+09
18  36  2.83464e+09
18  37  2.80752e+09
18  38  3.52328e+09
18  39  3.02703e+09
18  40  2.56187e+09
18  41  1.90297e+09
18  42  1.43956e+09
18  43  1.22621e+09
18  44  1.29778e+09
18  45  1.49398e+09
18  46  1.68403e+09
18  47  1.82357e+09
18  48  1.97876e+09
18  49  2.11027e+09
18  50  2.36438e+09
18  51  1.98192e+09
18  52  2.09681e+09
18  53  2.72403e+09
18  54  2.22082e+09
18  55  2.00484e+09
18  56  2.2308e+09
18  57  2.45278e+09
18  58  2.20001e+09
18  59  2.17423e+09
18  60  1.95188e+09
18  61  1.71987e+09
18  62  1.67171e+09
18  63  1.63597e+09
18  64  1.36438e+09
18  65  1.33503e+09
18  66  1.2636e+09
18  67  1.21783e+09
18  68  1.28377e+09
18  69  1.20328e+09
18  70  1.00338e+09
18  71  8.50282e+08
18  72  8.18195e+08
18  73  7.66322e+08
18  74  7.4636e+08
18  75  6.89084e+08
18  76  5.71159e+08
18  77  6.19228e+08
18  78  5.51954e+08
18  79  5.52304e+08
18  80  6.33008e+08
18  81  5.22954e+08
18  82  4.09216e+08
18  83  3.59761e+08
18  84  3.45646e+08
18  85  3.28944e+08
18  86  3.61901e+08
18  87  3.31458e+08
18  88  2.88752e+08
18  89  3.10541e+08
18  90  2.55798e+08
18  91  2.4092e+08
18  92  2.07533e+08
18  93  2.09471e+08
18  94  1.93195e+08
18  95  1.88724e+08
18  96  2.15112e+08
18  97  1.63649e+08
18  98  1.65773e+08
18  99  1.50942e+08
18  100  1.43405e+08
19  0  2.20775e+09
19  1  2.02277e+09
19  2  1.78357e+09
19  3  1.77119e+09
19  4  1.65e+09
19  5  1.69469e+09
19  6  2.03617e+09
19  7  1.815e+09
19  8  2.09816e+09
19  9  2.46418e+09
19  10  2.60671e+09
19  11  2.37738e+09
19  12  2.67704e+09
19  13  2.51985e+09
19  14  2.58031e+09
19  15  2.31659e+09
19  16  2.20384e+09
19  17  2.45278e+09
19  18  2.31062e+09
19  19  2.2403e+09
19  20  2.36285e+09
19  21  2.13802e+09
19  22  1.91074e+09
19  23  2.1645e+09
19  24  1.9105e+09
19  25  1.84129e+09
19  26  1.66679e+09
19  27  2.03631e+09
19  28  1.898e+09
19  29  2.14641e+09
19  30  2.44609e+09
19  31  2.50953e+09
19  32  2.52567e+09
19  33  2.18902e+09
19  34  2.45554e+09
19  35  2.53042e+09
19  36  2.62649e+09
19  37  2.91217e+09
19  38  3.30868e+09
19  39  3.06334e+09
19  40  2.60571e+09
19  41  1.99629e+09
19  42  1.42339e+09
19  43  1.36942e+09
19  44  1.44802e+09
19  45  1.60413e+09
19  46  1.64148e+09
19  47  1.89634e+09
19  48  2.20698e+09
19  49  2.34142e+09
19  50  2.28046e+09
19  51  2.12156e+09
19  52  2.24395e+09
19  53  2.2919e+09
19  54  2.04133e+09
19  55  2.18317e+09
19  56  2.26052e+09
19  57  2.40132e+09
19  58  2.24744e+09
19  59  2.36526e+09
19  60  1.96612e+09
19  61  1.86513e+09
19  62  1.53859e+09
19  63  1.43702e+09
19  64  1.4359e+09
19  65  1.36025e+09
19  66  1.15124e+09
19  67  1.19534e+09
19  68  1.20857e+09
19  69  1.13161e+09
19  70  9.43433e+08
19  71  9.40818e+08
19  72  7.5163e+08
19  73  8.46426e+08
19  74  7.43561e+08
19  75  7.07968e+08
19  76  6.88103e+08
19  77  7.2451e+08
19  78  5.8284e+08
19  79  5.56262e+08
19  80  5.54481e+08
19  81  5.61682e+08
19  82  3.87651e+08
19  83  3.86407e+08
19  84  3.6269e+08
19  85  3.88242e+08
19  86  3.15829e+08
19  87  3.44994e+08
19  88  3.49226e+08
19  89  2.77522e+08
19  90  2.56076e+08
19  91  2.17499e+08
19  92  2.21224e+08
19  93  2.24531e+08
19  94  2.17601e+08
19  95  2.18e+08
19  96  1.99673e+08
19  97  1.97845e+08
19  98  1.93411e+08
19  99  1.48894e+08
19  100  1.61991e+08
20  0  2.22153e+09
20  1  2.09428e+09
20  2  1.91989e+09
20  3  1.75148e+09
20  4  1.69355e+09
20  5  1.68301e+09
20  6  1.83937e+09
20  7  1.98854e+09
20  8  2.12187e+09
20  9  2.17815e+09
20  10  2.37594e+09
20  11  2.39499e+09
20  12  2.48127e+09
20  13  2.52032e+09
20  14  2.48466e+09
20  15  2.47471e+09
20  16  2.37679e+09
20  17  2.37425e+09
20  18  2.46128e+09
20  19  2.4076e+09
20  20  2.25927e+09
20  21  2.16633e+09
20  22  1.98148e+09
20  23  2.03681e+09
20  24  2.02539e+09
20  25  1.85132e+09
20  26  1.76092e+09
20  27  1.92747e+09
20  28  2.02248e+09
20  29  2.12515e+09
20  30  2.37403e+09
20  31  2.32801e+09
20  32  2.38504e+09
20  33  2.18939e+09
20  34  2.28679e+09
20  35  2.69936e+09
20  36  2.52418e+09
20  37  3.01874e+09
20  38  3.08989e+09
20  39  3.43309e+09
20  40  2.51392e+09
20  41  1.97779e+09
20  42  1.70269e+09
20  43  1.29086e+09
20  44  1.57517e+09
20  45  1.76845e+09
20  46  1.78282e+09
20  47  1.84382e+09
20  48  2.00936e+09
20  49  2.2228e+09
20  50  2.25795e+09
20  51  2.09107e+09
20  52  2.16798e+09
20  53  2.11741e+09
20  54  2.30257e+09
20  55  2.18341e+09
20  56  2.51804e+09
20  57  2.43084e+09
20  58  2.36755e+09
20  59  2.3662e+09
20  60  2.14843e+09
20  61  1.80087e+09
20  62  1.9909e+09
20  63  1.68113e+09
20  64  1.54104e+09
20  65  1.24475e+09
20  66  1.27846e+09
20  67  1.48849e+09
20  68  1.25155e+09
20  69  1.13107e+09
20  70  1.08265e+09
20  71  8.89779e+08
20  72  8.56122e+08
20  73  8.55838e+08
20  74  7.45667e+08
20  75  7.19267e+08
20  76  7.37369e+08
20  77  6.94432e+08
20  78  6.36308e+08
20  79  7.17177e+08
20  80  6.29616e+08
20  81  5.84829e+08
20  82  4.52784e+08
20  83  3.80589e+08
20  84  3.71536e+08
20  85  4.11215e+08
20  86  3.34427e+08
20  87  3.54199e+08
20  88  3.65111e+08
20  89  3.271e+08
20  90  3.09988e+08
20  91  2.58034e+08
20  92  2.43755e+08
20  93  2.19536e+08
20  94  2.62412e+08
20  95  2.34106e+08
20  96  2.21605e+08
20  97  2.05353e+08
20  98  1.91391e+08
20  99  1.54505e+08
20  100  1.57054e+08
21  0  2.15891e+09
21  1  1.89132e+09
21  2  1.94543e+09
21  3  1.58499e+09
21  4  1.60945e+09
21  5  1.93083e+09
21  6  1.99447e+09
21  7  2.10127e+09
21  8  1.97781e+09
21  9  2.20316e+09
21  10  2.53999e+09
21  11  2.47247e+09
21  12  2.47836e+09
21  13  2.61672e+09
21  14  2.80989e+09
21  15  2.44396e+09
21  16  2.16961e+09
21  17  2.35422e+09
21  18  2.47775e+09
21  19  2.27408e+09
21  20  2.07202e+09
21  21  2.15804e+09
21  22  2.0931e+09
21  23  1.95402e+09
21  24  1.77381e+09
21  25  1.63943e+09
21  26  1.71492e+09
21  27  1.88018e+09
21  28  1.93547e+09
21  29  2.22314e+09
21  30  2.30953e+09
21  31  2.28548e+09
21  32  2.26673e+09
21  33  2.18524e+09
21  34  2.59734e+09
21  35  2.41643e+09
21  36  2.65067e+09
21  37  2.98476e+09
21  38  3.137e+09
21  39  3.05458e+09
21  40  2.52975e+09
21  41  1.89289e+09
21  42  1.48709e+09
21  43  1.39693e+09
21  44  1.62305e+09
21  45  2.02004e+09
21  46  1.97662e+09
21  47  1.92843e+09
21  48  2.42697e+09
21  49  2.20071e+09
21  50  2.14323e+09
21  51  2.07702e+09
21  52  2.03862e+09
21  53  2.44983e+09
21  54  2.12969e+09
21  55  2.39777e+09
21  56  2.62219e+09
21  57  2.52672e+09
21  58  2.5533e+09
21  59  2.02348e+09
21  60  2.10546e+09
21  61  2.12547e+09
21  62  1.84294e+09
21  63  1.77923e+09
21  64  1.55089e+09
21  65  1.41469e+09
21  66  1.4029e+09
21  67  1.36647e+09
21  68  1.21594e+09
21  69  1.22595e+09
21  70  1.0584e+09
21  71  9.37828e+08
21  72  8.41422e+08
21  73  8.87505e+08
21  74  8.87819e+08
21  75  8.34969e+08
21  76  7.24174e+08
21  77  7.04105e+08
21  78  6.53524e+08
21  79  6.60712e+08
21  80  7.15685e+08
21  81  6.38015e+08
21  82  4.752e+08
21  83  4.21938e+08
21  84  3.82725e+08
21  85  4.53155e+08
21  86  3.46171e+08
21  87  3.85254e+08
21  88  4.06782e+08
21  89  3.46061e+08
21  90  3.24634e+08
21  91  2.83918e+08
21  92  2.2082e+08
21  93  2.61551e+08
21  94  2.46621e+08
21  95  2.83076e+08
21  96  2.36649e+08
21  97  2.08333e+08
21  98  2.07195e+08
21  99  1.97233e+08
21  100  1.55598e+08
22  0  2.47203e+09
22  1  2.12617e+09
22  2  1.912e+09
22  3  1.88981e+09
22  4  1.65706e+09
22  5  2.05971e+09
22  6  1.9427e+09
22  7  1.8923e+09
22  8  1.98533e+09
22  9  2.20811e+09
22  10  2.23468e+09
22  11  2.32197e+09
22  12  2.36277e+09
22  13  2.708e+09
22  14  2.68139e+09
22  15  2.69956e+09
22  16  2.41542e+09
22  17  2.33093e+09
22  18  2.32457e+09
22  19  2.18456e+09
22  20  2.22499e+09
22  21  2.02037e+09
22  22  1.95009e+09
22  23  1.95568e+09
22  24  1.75095e+09
22  25  1.49005e+09
22  26  1.69296e+09
22  27  1.99591e+09
22  28  2.13378e+09
22  29  2.11625e+09
22  30  2.41057e+09
22  31  2.48416e+09
22  32  2.37773e+09
22  33  2.23586e+09
22  34  2.24564e+09
22  35  2.47043e+09
22  36  3.1823e+09
22  37  2.9742e+09
22  38  3.02854e+09
22  39  3.02769e+09
22  40  2.2267e+09
22  41  1.97883e+09
22  42  1.49524e+09
22  43  1.49899e+09
22  44  1.58667e+09
22  45  1.83945e+09
22  46  2.12287e+09
22  47  2.09673e+09
22  48  2.26503e+09
22  49  2.30955e+09
22  50  2.1076e+09
22  51  2.19206e+09
22  52  2.14221e+09
22  53  2.33006e+09
22  54  2.27992e+09
22  55  2.31204e+09
22  56  2.65799e+09
22  57  2.35017e+09
22  58  2.61963e+09
22  59  2.42924e+09
22  60  2.25394e+09
22  61  2.20783e+09
22  62  2.02578e+09
22  63  2.0451e+09
22  64  1.75416e+09
22  65  1.61859e+09
22  66  1.49833e+09
22  67  1.36555e+09
22  68  1.24021e+09
22  69  1.26599e+09
22  70  1.27087e+09
22  71  9.34266e+08
22  72  8.47906e+08
22  73  7.85336e+08
22  74  8.77335e+08
22  75  7.74513e+08
22  76  8.37292e+08
22  77  8.07751e+08
22  78  7.00532e+08
22  79  6.97614e+08
22  80  7.99688e+08
22  81  6.7919e+08
22  82  5.27804e+08
22  83  4.73292e+08
22  84  3.98114e+08
22  85  4.00507e+08
22  86  3.97064e+08
22  87  4.21544e+08
22  88  4.12749e+08
22  89  3.5896e+08
22  90  3.49543e+08
22  91  2.90252e+08
22  92  2.96632e+08
22  93  2.59113e+08
22  94  2.75387e+08
22  95  2.86832e+08
22  96  2.98213e+08
22  97  2.52467e+08
22  98  2.2614e+08
