row  column  (images_6a.edf Mn-K*images_6a.edf Ar-K**2.3)
37  67  1.05455e+07
37  68  1.11421e+07
37  69  1.64492e+07
37  70  429310
37  71  7.64415e+06
37  72  3.88289e+06
37  73  9.60428e+06
37  74  3.01339e+06
37  75  0
37  76  9.04652e+06
37  77  9.46117e+06
37  78  1.04577e+07
37  79  1.50877e+06
37  80  0
37  81  3.19562e+06
37  82  1.14832e+07
37  83  1.17189e+07
37  84  1.24016e+07
37  85  1.58261e+07
37  86  1.60002e+07
37  87  1.09486e+07
37  88  1.65117e+07
37  89  3.3607e+07
37  90  9.55107e+06
37  91  1.69274e+07
37  92  1.83281e+06
37  93  1.17481e+07
37  94  4.11094e+06
37  95  1.23873e+07
37  96  8.9464e+06
37  97  1.80308e+07
37  98  3.90791e+06
37  99  8.53508e+06
37  100  4.91349e+06
38  0  1.02779e+07
38  1  1.06887e+07
38  2  4.29357e+06
38  3  7.12346e+06
38  4  9.97286e+06
38  5  8.3847e+06
38  6  3.57346e+06
38  7  1.04912e+07
38  8  9.03925e+06
38  9  7.78154e+06
38  10  8.16849e+06
38  11  8.34185e+06
38  12  3.2074e+06
38  13  1.09045e+07
38  14  8.92599e+06
38  15  3.57949e+06
38  16  1.22161e+07
38  17  4.66437e+06
38  18  1.24586e+07
38  19  9.1936e+06
38  20  5.55932e+06
38  21  2.89041e+06
38  22  4.84481e+06
38  23  5.14566e+06
38  24  1.08993e+07
38  25  9.121e+06
38  26  1.27986e+07
38  27  6.40522e+06
38  28  1.50472e+07
38  29  7.24857e+06
38  30  8.46322e+06
38  31  6.1058e+06
38  32  5.68949e+06
38  33  6.45496e+06
38  34  1.26737e+06
38  35  5.4766e+06
38  36  7.96141e+06
38  37  9.78443e+06
38  38  8.42253e+06
38  39  1.64286e+07
38  40  0
38  41  4.27123e+06
38  42  9.99441e+06
38  43  0
38  44  1.74537e+07
38  45  0
38  46  1.59077e+07
38  47  1.26042e+07
38  48  1.20873e+07
38  49  1.06386e+07
38  50  1.24556e+07
38  51  1.4659e+07
38  52  0
38  53  1.29684e+07
38  54  1.36992e+07
38  55  0
38  56  8.77644e+06
38  57  8.59676e+06
38  58  1.93592e+07
38  59  1.06031e+07
38  60  6.40199e+06
38  61  7.17185e+06
38  62  8.23501e+06
38  63  3.58297e+06
38  64  1.22777e+07
38  65  1.58146e+07
38  66  0
38  67  1.19514e+07
38  68  3.68961e+06
38  69  1.58686e+07
38  70  7.01393e+06
38  71  0
38  72  1.17322e+07
38  73  6.65546e+06
38  74  4.37718e+06
38  75  0
38  76  1.05666e+07
38  77  0
38  78  1.27263e+07
38  79  3.82146e+06
38  80  1.45367e+07
38  81  0
38  82  1.33065e+07
38  83  6.90873e+06
38  84  0
38  85  1.12907e+07
38  86  1.07156e+07
38  87  5.61447e+06
38  88  8.52289e+06
38  89  1.15049e+07
38  90  1.74379e+07
38  91  1.54398e+06
38  92  903731
38  93  0
38  94  1.03535e+07
38  95  1.17271e+07
38  96  8.40296e+06
38  97  1.57674e+07
38  98  8.35705e+06
38  99  1.00675e+07
38  100  1.91938e+07
39  0  0
39  1  0
39  2  4.00565e+06
39  3  7.68381e+06
39  4  6.58483e+06
39  5  3.9617e+06
39  6  1.55273e+06
39  7  9.24636e+06
39  8  8.16411e+06
39  9  7.45299e+06
39  10  7.75948e+06
39  11  7.11422e+06
39  12  5.53261e+06
39  13  0
39  14  2.92784e+06
39  15  1.85672e+06
39  16  1.05865e+07
39  17  5.12626e+06
39  18  5.69811e+06
39  19  7.16436e+06
39  20  1.5529e+07
39  21  7.75922e+06
39  22  68126.2
39  23  4.91677e+06
39  24  7.10281e+06
39  25  8.60745e+06
39  26  6.12498e+06
39  27  1.23517e+07
39  28  1.54779e+07
39  29  1.12253e+07
39  30  0
39  31  5.63961e+06
39  32  8.11443e+06
39  33  3.97736e+06
39  34  2.76702e+06
39  35  2.16137e+06
39  36  9.06604e+06
39  37  2.29227e+06
39  38  0
39  39  1.32066e+07
39  40  0
39  41  0
39  42  6.85711e+06
39  43  1.24861e+07
39  44  8.01966e+06
39  45  0
39  46  0
39  47  1.67726e+07
39  48  9.40796e+06
39  49  7.96045e+06
39  50  7.99177e+06
39  51  4.64096e+06
39  52  1.68614e+07
39  53  8.74304e+06
39  54  5.01314e+06
39  55  4.53597e+06
39  56  4.59438e+06
39  57  1.06214e+07
39  58  0
39  59  5.3901e+06
39  60  1.01084e+07
39  61  7.57524e+06
39  62  0
39  63  9.795e+06
39  64  0
39  65  1.45015e+07
39  66  9.24596e+06
39  67  0
39  68  1.41912e+07
39  69  0
39  70  1.66996e+06
39  71  1.01599e+07
39  72  7.76517e+06
39  73  0
39  74  1.29274e+07
39  75  9.54514e+06
39  76  7.28345e+06
39  77  2.83929e+07
39  78  0
39  79  6.31456e+06
39  80  5.71382e+06
39  81  1.17832e+07
39  82  0
39  83  1.57341e+07
39  84  9.97391e+06
39  85  7.8498e+06
39  86  0
39  87  2.62596e+06
39  88  1.06068e+07
39  89  6.56515e+06
39  90  0
39  91  1.00489e+07
39  92  9.28929e+06
39  93  1.54018e+07
39  94  7.14086e+06
39  95  1.09014e+07
39  96  1.02521e+07
39  97  5.7247e+06
39  98  4.43296e+06
39  99  1.0267e+07
39  100  1.54109e+07
40  0  7.10407e+06
40  1  5.63101e+06
40  2  1.72837e+06
40  3  6.13094e+06
40  4  5.61376e+06
40  5  2.10185e+07
40  6  3.39753e+06
40  7  8.0964e+06
40  8  2.96297e+06
40  9  7.04992e+06
40  10  0
40  11  7.14703e+06
40  12  1.29783e+07
40  13  1.376e+07
40  14  0
40  15  1.59756e+07
40  16  1.09439e+07
40  17  6.51306e+06
40  18  1.23007e+07
40  19  0
40  20  5.59662e+06
40  21  7.0446e+06
40  22  8.47768e+06
40  23  9.61612e+06
40  24  698837
40  25  1.41373e+07
40  26  1.04859e+07
40  27  619205
40  28  4.88327e+06
40  29  4.8333e+06
40  30  5.18293e+06
40  31  1.4787e+07
40  32  4.3516e+06
40  33  7.98978e+06
40  34  7.46857e+06
40  35  0
40  36  1.75907e+07
40  37  4.61469e+06
40  38  1.21822e+07
40  39  8.17271e+06
40  40  3.03716e+06
40  41  8.73241e+06
40  42  3.26441e+06
40  43  1.5469e+07
40  44  1.23015e+07
40  45  1.11006e+07
40  46  1.64163e+07
40  47  9.33964e+06
40  48  0
40  49  7.67102e+06
40  50  0
40  51  1.04041e+07
40  52  6.61261e+06
40  53  0
40  54  1.42199e+07
40  55  5.78939e+06
40  56  0
40  57  8.77645e+06
40  58  1.64774e+07
40  59  9.21235e+06
40  60  2.45981e+07
40  61  6.91583e+06
40  62  0
40  63  3.62326e+06
40  64  1.23657e+07
40  65  1.14173e+07
40  66  8.81826e+06
40  67  0
40  68  1.33754e+07
40  69  0
40  70  3.8262e+06
40  71  1.16662e+06
40  72  5.9269e+06
40  73  5.7907e+06
40  74  1.89687e+07
40  75  5.59688e+06
40  76  9.70631e+06
40  77  3.14078e+06
40  78  1.57748e+07
40  79  83788.7
40  80  0
40  81  1.04476e+07
40  82  1.91326e+06
40  83  8.35761e+06
40  84  1.62344e+07
40  85  1.17411e+07
40  86  1.41417e+07
40  87  6.34743e+06
40  88  1.65563e+07
40  89  8.70817e+06
40  90  2.47307e+06
40  91  2.72271e+06
40  92  8.30418e+06
40  93  9.36036e+06
40  94  5.26652e+06
40  95  1.57842e+07
40  96  1.27216e+07
40  97  1.65805e+07
40  98  1.47585e+07
40  99  0
40  100  1.99622e+07
41  0  6.54098e+06
41  1  1.02548e+07
41  2  1.98773e+07
41  3  8.84853e+06
41  4  5.51205e+06
41  5  1.2124e+07
41  6  3.31684e+06
41  7  0
41  8  1.14291e+07
41  9  1.57619e+07
41  10  6.65734e+06
41  11  1.01247e+07
41  12  1.37502e+06
41  13  8.72804e+06
41  14  0
41  15  0
41  16  9.67445e+06
41  17  4.10628e+06
41  18  0
41  19  1.32734e+07
41  20  3.57702e+06
41  21  1.21665e+07
41  22  5.70859e+06
41  23  3.04325e+06
41  24  0
41  25  3.79404e+06
41  26  0
41  27  5.12853e+06
41  28  5.66694e+06
41  29  0
41  30  6.40664e+06
41  31  1.09826e+07
41  32  5.60492e+06
41  33  1.28297e+07
41  34  6.02463e+06
41  35  6.45628e+06
41  36  1.11073e+07
41  37  6.46728e+06
41  38  1.11938e+07
41  39  0
41  40  6.3139e+06
41  41  6.32109e+06
41  42  9.46914e+06
41  43  1.0989e+07
41  44  0
41  45  4.47717e+06
41  46  1.0254e+07
41  47  1.39006e+06
41  48  0
41  49  1.09866e+06
41  50  5.49028e+06
41  51  1.15112e+07
41  52  0
41  53  1.0747e+07
41  54  1.20045e+07
41  55  5.80467e+06
41  56  9.18327e+06
41  57  3.40671e+06
41  58  1.24044e+07
41  59  3.18924e+07
41  60  9.64187e+06
41  61  0
41  62  4.64162e+06
41  63  761497
41  64  5.3558e+06
41  65  1.36185e+07
41  66  1.23795e+07
41  67  3.40096e+06
41  68  1.30527e+07
41  69  1.03507e+07
41  70  1.21784e+07
41  71  1.10184e+07
41  72  7.11187e+06
41  73  0
41  74  1.33136e+07
41  75  0
41  76  3.29105e+06
41  77  1.06172e+07
41  78  8.84308e+06
41  79  0
41  80  4.40848e+06
41  81  0
41  82  8.80908e+06
41  83  7.96028e+06
41  84  1.68855e+07
41  85  1.27777e+07
41  86  1.06229e+07
41  87  1.70547e+06
41  88  0
41  89  1.34571e+07
41  90  628727
41  91  2.05554e+07
41  92  1.71853e+07
41  93  8.00374e+06
41  94  7.79499e+06
41  95  6.92183e+06
41  96  8.67847e+06
41  97  1.48826e+07
41  98  1.13398e+07
41  99  1.49287e+07
41  100  4.36078e+06
42  0  6.60596e+06
42  1  0
42  2  0
42  3  5.28665e+06
42  4  9.66525e+06
42  5  6.57302e+06
42  6  7.07751e+06
42  7  9.78979e+06
42  8  1.38428e+07
42  9  3.98644e+06
42  10  8.95887e+06
42  11  1.04915e+07
42  12  5.54127e+06
42  13  1.69648e+06
42  14  8.61214e+06
42  15  5.11652e+06
42  16  9.69265e+06
42  17  5.28596e+06
42  18  7.24498e+06
42  19  1.12367e+07
42  20  8.53092e+06
42  21  825789
42  22  658523
42  23  4.3325e+06
42  24  5.53049e+06
42  25  8.18344e+06
42  26  1.21255e+07
42  27  1.35617e+07
42  28  2.8332e+06
42  29  0
42  30  9.23654e+06
42  31  9.33093e+06
42  32  9.93564e+06
42  33  3.89693e+06
42  34  2.43063e+07
42  35  7.69612e+06
42  36  8.81176e+06
42  37  5.03905e+06
42  38  0
42  39  0
42  40  1.7527e+07
42  41  1.51817e+06
42  42  1.24274e+07
42  43  1.17494e+07
42  44  7.00797e+06
42  45  0
42  46  1.66019e+07
42  47  6.85185e+06
42  48  6.4477e+06
42  49  5.87503e+06
42  50  0
42  51  1.95939e+07
42  52  7.12326e+06
42  53  0
42  54  2.41819e+06
42  55  0
42  56  6.42558e+06
42  57  224819
42  58  1.08945e+07
42  59  1.63633e+07
42  60  1.11385e+07
42  61  1.34668e+07
42  62  8.10909e+06
42  63  1.15189e+07
42  64  1.03896e+07
42  65  1.00361e+07
42  66  0
42  67  5.74513e+06
42  68  6.48696e+06
42  69  6.15184e+06
42  70  7.49863e+06
42  71  6.29061e+06
42  72  1.52351e+07
42  73  0
42  74  4.89354e+06
42  75  0
42  76  1.93001e+07
42  77  7.38909e+06
42  78  0
42  79  0
42  80  1.72857e+07
42  81  6.52997e+06
42  82  8.37339e+06
42  83  5.49256e+06
42  84  0
42  85  7.08842e+06
42  86  1.87136e+07
42  87  1.67803e+07
42  88  1.03097e+07
42  89  1.64247e+07
42  90  1.21804e+07
42  91  0
42  92  7.55369e+06
42  93  4.78676e+06
42  94  9.68694e+06
42  95  1.95471e+07
42  96  1.42268e+07
42  97  6.47616e+06
42  98  1.65473e+07
42  99  2.48762e+07
42  100  1.39491e+07
43  0  7.4899e+06
43  1  4.62165e+06
43  2  0
43  3  5.00036e+06
43  4  6.58708e+06
43  5  3.7775e+06
43  6  5.24933e+06
43  7  1.18081e+07
43  8  0
43  9  0
43  10  1.77942e+07
43  11  1.66287e+07
43  12  3.58286e+06
43  13  470673
43  14  1.4387e+07
43  15  8.64899e+06
43  16  6.86519e+06
43  17  1.13651e+07
43  18  4.28875e+06
43  19  7.104e+06
43  20  5.94662e+06
43  21  2.93542e+06
43  22  6.57897e+06
43  23  8.54814e+06
43  24  7.96909e+06
43  25  6.77803e+06
43  26  7.31279e+06
43  27  4.82993e+06
43  28  0
43  29  3.56595e+06
43  30  0
43  31  1.60758e+06
43  32  8.62292e+06
43  33  2.38474e+06
43  34  1.67561e+07
43  35  0
43  36  8.76607e+06
43  37  1.25821e+06
43  38  1.23973e+07
43  39  8.86221e+06
43  40  0
43  41  1.38458e+07
43  42  6.89234e+06
43  43  0
43  44  5.28735e+06
43  45  0
43  46  1.02263e+07
43  47  7.22539e+06
43  48  5.74734e+06
43  49  7.49559e+06
43  50  5.29755e+06
43  51  1.49361e+07
43  52  2.5463e+06
43  53  1.8189e+07
43  54  1.48939e+07
43  55  5.4775e+06
43  56  9.55119e+06
43  57  9.36969e+06
43  58  5.13461e+06
43  59  3.21853e+06
43  60  8.42058e+06
43  61  0
43  62  0
43  63  5.8865e+06
43  64  1.42105e+07
43  65  1.94387e+07
43  66  1.40921e+07
43  67  4.91578e+06
43  68  2.15e+06
43  69  5.78165e+06
43  70  0
43  71  1.37782e+07
43  72  0
43  73  6.55594e+06
43  74  1.482e+07
43  75  1.03997e+07
43  76  1.13931e+07
43  77  5.98138e+06
43  78  0
43  79  1.78289e+07
43  80  2.0699e+06
43  81  8.10979e+06
43  82  1.17058e+07
43  83  1.28272e+07
43  84  6.82828e+06
43  85  1.448e+07
43  86  1.01553e+07
43  87  6.85543e+06
43  88  1.05639e+07
43  89  0
43  90  9.09996e+06
43  91  9.87634e+06
43  92  5.15461e+06
43  93  1.0357e+07
43  94  1.76109e+07
43  95  0
43  96  1.0166e+07
43  97  2.71663e+06
43  98  315876
43  99  8.21345e+06
43  100  1.28317e+07
44  0  1.40602e+07
44  1  1.18558e+07
44  2  5.32336e+06
44  3  7.96491e+06
44  4  7.35877e+06
44  5  3.4217e+06
44  6  0
44  7  6.11095e+06
44  8  5.62713e+06
44  9  5.90616e+06
44  10  73078
44  11  4.29006e+06
44  12  0
44  13  9.73633e+06
44  14  0
44  15  1.19185e+07
44  16  6.42657e+06
44  17  6.10452e+06
44  18  9.19585e+06
44  19  7.32462e+06
44  20  5.72011e+06
44  21  8.74011e+06
44  22  0
44  23  0
44  24  1.10617e+07
44  25  6.5144e+06
44  26  1.41967e+07
44  27  1.70473e+07
44  28  1.20651e+07
44  29  7.21773e+06
44  30  5.88557e+06
44  31  4.35936e+06
44  32  8.69812e+06
44  33  7.34136e+06
44  34  6.46345e+06
44  35  1.48123e+07
44  36  1.00058e+07
44  37  1.15796e+07
44  38  7.64185e+06
44  39  5.97519e+06
44  40  0
44  41  1.81135e+07
44  42  2.87237e+06
44  43  0
44  44  4.68978e+06
44  45  0
44  46  1.42922e+07
44  47  0
44  48  0
44  49  7.05119e+06
44  50  1.51683e+07
44  51  1.22302e+07
44  52  7.80742e+06
44  53  5.22909e+06
44  54  6.44242e+06
44  55  4.84064e+06
44  56  7.70421e+06
44  57  5.84117e+06
44  58  6.88541e+06
44  59  6.54887e+06
44  60  3.45476e+06
44  61  1.01269e+07
44  62  5.30923e+06
44  63  0
44  64  1.93051e+07
44  65  7.63026e+06
44  66  4.85238e+06
44  67  6.83921e+06
44  68  4.24887e+06
44  69  4.74163e+06
44  70  1.55155e+07
44  71  0
44  72  6.38076e+06
44  73  2.38331e+07
44  74  1.16632e+07
44  75  1.2602e+07
44  76  5.53055e+06
44  77  7.27692e+06
44  78  0
44  79  1.03955e+07
44  80  1.09719e+07
44  81  3.41312e+06
44  82  1.38425e+07
44  83  1.57537e+07
44  84  5.46038e+06
44  85  1.12473e+06
44  86  9.14715e+06
44  87  0
44  88  0
44  89  1.11559e+07
44  90  1.38139e+06
44  91  1.51586e+07
44  92  1.54416e+07
44  93  1.49138e+07
44  94  1.04e+07
44  95  1.73237e+07
44  96  1.11008e+07
44  97  1.68841e+07
44  98  2.00707e+07
44  99  0
44  100  4.05784e+06
45  0  9.28669e+06
45  1  0
45  2  2.72137e+06
45  3  0
45  4  1.22773e+07
45  5  4.83589e+06
45  6  1.31183e+07
45  7  9.99382e+06
45  8  5.48109e+06
45  9  4.82474e+06
45  10  9.06766e+06
45  11  1.34697e+07
45  12  0
45  13  2.7297e+06
45  14  1.28635e+07
45  15  0
45  16  6.37912e+06
45  17  0
45  18  1.36243e+07
45  19  0
45  20  9.10162e+06
45  21  0
45  22  1.71334e+07
45  23  8.56352e+06
45  24  4.39993e+06
45  25  5.83828e+06
45  26  7.77671e+06
45  27  1.68088e+07
45  28  0
45  29  7.25446e+06
45  30  4.27384e+06
45  31  1.16785e+07
45  32  1.46627e+07
45  33  4.81373e+06
45  34  0
45  35  3.55758e+06
45  36  1.68252e+07
45  37  9.90348e+06
45  38  1.02045e+07
45  39  3.47592e+06
45  40  0
45  41  0
45  42  7.50022e+06
45  43  1.18337e+07
45  44  8.22004e+06
45  45  2.49404e+06
45  46  1.80335e+07
45  47  3.8616e+06
45  48  1.42024e+07
45  49  1.19959e+07
45  50  2.76382e+06
45  51  9.87294e+06
45  52  1.15042e+07
45  53  1.08874e+07
45  54  8.2651e+06
45  55  5.21865e+06
45  56  1.1086e+07
45  57  0
45  58  6.41316e+06
45  59  1.33856e+06
45  60  8.33318e+06
45  61  1.04588e+07
45  62  1.76433e+07
45  63  1.4399e+07
45  64  5.38688e+06
45  65  1.18567e+07
45  66  1.07183e+07
45  67  1.71551e+07
45  68  1.10144e+07
45  69  1.7552e+07
45  70  8.26086e+06
45  71  1.19508e+07
45  72  1.02563e+07
45  73  0
45  74  1.32528e+07
45  75  1.42162e+07
45  76  1.04731e+07
45  77  8.95384e+06
45  78  2.91102e+06
45  79  0
45  80  0
45  81  9.93279e+06
45  82  0
45  83  1.3324e+07
45  84  0
45  85  8.36299e+06
45  86  5.39084e+06
45  87  1.42526e+07
45  88  2.04711e+07
45  89  1.02322e+07
45  90  1.84415e+07
45  91  9.34623e+06
45  92  4.65024e+06
45  93  0
45  94  1.48913e+07
45  95  2.32974e+07
45  96  0
45  97  1.33799e+07
45  98  1.07591e+07
45  99  1.21161e+07
45  100  6.85896e+06
46  0  3.19722e+06
46  1  0
46  2  5.20369e+06
46  3  1.98634e+06
46  4  7.69983e+06
46  5  0
46  6  1.44215e+07
46  7  4.51679e+06
46  8  0
46  9  1.61595e+07
46  10  4.93562e+06
46  11  6.95897e+06
46  12  1.15434e+07
46  13  1.53133e+07
46  14  4.22285e+06
46  15  0
46  16  0
46  17  6.28234e+06
46  18  0
46  19  6.65729e+06
46  20  1.61451e+07
46  21  7.14847e+06
46  22  0
46  23  1.05182e+06
46  24  4.58532e+06
46  25  5.11187e+06
46  26  6.88469e+06
46  27  5.88714e+06
46  28  6.92477e+06
46  29  9.91567e+06
46  30  0
46  31  0
46  32  6.67849e+06
46  33  1.40981e+07
46  34  0
46  35  1.34625e+07
46  36  7.90141e+06
46  37  1.48951e+07
46  38  8.78611e+06
46  39  1.34752e+07
46  40  9.87872e+06
46  41  5.32288e+06
46  42  1.15677e+07
46  43  7.90988e+06
46  44  1.2602e+07
46  45  0
46  46  8.52139e+06
46  47  1.25113e+07
46  48  7.44061e+06
46  49  3.97677e+06
46  50  9.74102e+06
46  51  8.22919e+06
46  52  7.74998e+06
46  53  1.06779e+07
46  54  1.01873e+07
46  55  8.29546e+06
46  56  5.99924e+06
46  57  6.42101e+06
46  58  0
46  59  8.77792e+06
46  60  1.89343e+07
46  61  5.79243e+06
46  62  8.59981e+06
46  63  1.80676e+07
46  64  2.66587e+06
46  65  8.32489e+06
46  66  416961
46  67  1.24314e+07
46  68  263182
46  69  1.60041e+07
46  70  6.3565e+06
46  71  1.21272e+06
46  72  1.09809e+07
46  73  1.33411e+07
46  74  1.61059e+07
46  75  6.81022e+06
46  76  6.92588e+06
46  77  1.09123e+07
46  78  1.88676e+07
46  79  2.7814e+06
46  80  1.10692e+07
46  81  6.93295e+06
46  82  8.28485e+06
46  83  1.28564e+07
46  84  1.62964e+07
46  85  1.64478e+07
46  86  6.92637e+06
46  87  9.26289e+06
46  88  6.69515e+06
46  89  3.77593e+06
46  90  9.02709e+06
46  91  6.35496e+06
46  92  1.34473e+07
46  93  1.83088e+06
46  94  1.5502e+07
46  95  1.53187e+07
46  96  5.09199e+06
46  97  5.69579e+06
46  98  6.67994e+06
46  99  0
46  100  1.76391e+07
47  0  1.25221e+07
47  1  1.11608e+07
47  2  1.32676e+07
47  3  1.04663e+07
47  4  6.55791e+06
47  5  7.08437e+06
47  6  8.0895e+06
47  7  1.22841e+07
47  8  9.76893e+06
47  9  1.17636e+07
47  10  8.94434e+06
47  11  6.82261e+06
47  12  3.2328e+06
47  13  7.71514e+06
47  14  2.06922e+07
47  15  3.83933e+06
47  16  1.00641e+07
47  17  1.07439e+07
47  18  0
47  19  3.63033e+06
47  20  7.54528e+06
47  21  4.81562e+06
47  22  1.44645e+07
47  23  5.27486e+06
47  24  2.86556e+06
47  25  8.9781e+06
47  26  1.36327e+07
47  27  8.40902e+06
47  28  6.26976e+06
47  29  1.12554e+06
47  30  1.06531e+07
47  31  1.0174e+07
47  32  5.1315e+06
47  33  2.69744e+06
47  34  1.3968e+07
47  35  7.17084e+06
47  36  9.10044e+06
47  37  1.1762e+07
47  38  1.86922e+07
47  39  9.27635e+06
47  40  6.41488e+06
47  41  1.24223e+06
47  42  6.35406e+06
47  43  1.78747e+06
47  44  9.79697e+06
47  45  8.91852e+06
47  46  1.69272e+07
47  47  1.09779e+07
47  48  2.60018e+07
47  49  0
47  50  1.43201e+07
47  51  7.42005e+06
47  52  1.36534e+07
47  53  1.20859e+07
47  54  9.18495e+06
47  55  5.39941e+06
47  56  1.06384e+07
47  57  306950
47  58  4.93555e+06
47  59  1.33102e+07
47  60  0
47  61  1.11151e+07
47  62  1.20663e+07
47  63  1.37106e+07
47  64  1.43596e+07
47  65  5.98559e+06
47  66  1.37553e+07
47  67  1.39078e+07
47  68  2.01585e+07
47  69  0
47  70  1.22334e+07
47  71  6.67743e+06
47  72  1.12499e+07
47  73  1.15536e+07
47  74  1.11402e+07
47  75  6.01276e+06
47  76  1.39021e+07
47  77  5.05272e+06
47  78  2.1927e+07
47  79  8.21574e+06
47  80  1.48061e+07
47  81  0
47  82  4.58373e+06
47  83  4.53843e+06
47  84  1.31641e+07
47  85  3.32804e+06
47  86  6.95604e+06
47  87  8.014e+06
47  88  3.5867e+06
47  89  0
47  90  7.47423e+06
47  91  1.03528e+07
47  92  0
47  93  2.90167e+07
47  94  8.00484e+06
47  95  6.32611e+06
47  96  1.90516e+07
47  97  1.55528e+07
47  98  1.39668e+07
47  99  1.09124e+07
47  100  1.42224e+07
48  0  5.36982e+06
48  1  1.10508e+07
48  2  7.40275e+06
48  3  9.54369e+06
48  4  1.39188e+06
48  5  8.469e+06
48  6  1.40724e+07
48  7  7.98344e+06
48  8  7.60187e+06
48  9  6.72805e+06
48  10  1.82578e+06
48  11  2.86635e+06
48  12  5.95303e+06
48  13  5.94859e+06
48  14  6.11871e+06
48  15  1.21274e+07
48  16  3.58132e+06
48  17  2.87196e+06
48  18  1.05671e+07
48  19  0
48  20  0
48  21  3.9148e+06
48  22  1.18115e+07
48  23  1.05421e+07
48  24  0
48  25  1.06436e+07
48  26  0
48  27  5.65061e+06
48  28  1.59094e+06
48  29  0
48  30  6.28438e+06
48  31  1.21617e+07
48  32  1.28449e+07
48  33  1.35813e+07
48  34  5.08694e+06
48  35  9.16891e+06
48  36  8.67151e+06
48  37  9.34382e+06
48  38  1.47731e+07
48  39  6.59772e+06
48  40  2.76605e+06
48  41  0
48  42  7.07814e+06
48  43  1.31101e+07
48  44  0
48  45  2.28921e+06
48  46  3.60173e+06
48  47  8.61059e+06
48  48  0
48  49  218498
48  50  1.27516e+07
48  51  1.50799e+07
48  52  1.01483e+07
48  53  8.07155e+06
48  54  310399
48  55  1.15528e+07
48  56  1.30391e+07
48  57  0
48  58  6.48017e+06
48  59  1.20142e+07
48  60  1.62393e+07
48  61  1.17853e+07
48  62  3.23709e+06
48  63  0
48  64  2.09507e+07
48  65  1.50576e+07
48  66  1.55635e+07
48  67  7.78292e+06
48  68  6.75396e+06
48  69  1.07789e+07
48  70  1.17527e+07
48  71  0
48  72  1.83104e+07
48  73  1.57176e+07
48  74  1.61833e+07
48  75  7.13274e+06
48  76  2.28537e+07
48  77  9.24349e+06
48  78  1.21238e+07
48  79  1.57189e+07
48  80  2.12061e+06
48  81  0
48  82  5.13031e+06
48  83  2.10342e+07
48  84  5.28803e+06
48  85  1.04283e+07
48  86  1.62937e+07
48  87  1.43284e+07
48  88  2.85418e+07
48  89  1.2412e+07
48  90  8.31743e+06
48  91  3.59787e+06
48  92  0
48  93  2.83553e+06
48  94  3.0945e+06
48  95  1.67741e+07
48  96  1.04827e+07
48  97  8.9956e+06
48  98  0
48  99  2.89324e+07
48  100  1.1813e+07
49  0  0
49  1  6.52498e+06
49  2  1.2046e+07
49  3  0
49  4  9.95957e+06
49  5  6.88192e+06
49  6  1.44237e+06
49  7  7.37681e+06
49  8  5.29978e+06
49  9  0
49  10  1.10956e+07
49  11  5.30181e+06
49  12  1.06912e+06
49  13  0
49  14  1.6264e+07
49  15  9.2731e+06
49  16  7.02149e+06
49  17  4.57381e+06
49  18  1.18741e+07
49  19  1.48172e+07
49  20  6.49878e+06
49  21  1.22055e+07
49  22  9.2808e+06
49  23  3.91481e+06
49  24  4.30487e+06
49  25  5.3896e+06
49  26  0
49  27  1.03607e+07
49  28  1.09571e+07
49  29  5.64102e+06
49  30  1.46977e+07
49  31  2.26485e+06
49  32  1.12689e+07
49  33  2.91031e+06
49  34  0
49  35  0
49  36  1.112e+07
49  37  0
49  38  1.22988e+07
49  39  1.23434e+07
49  40  6.28993e+06
49  41  9.27523e+06
49  42  2.79446e+06
49  43  7.98314e+06
49  44  8.81679e+06
49  45  3.28765e+06
49  46  1.34827e+07
49  47  7.49649e+06
49  48  4.6828e+06
