row  column  (images_6a.edf S-K*images_6a.edf Ar-K**2.3)
35  41  4.96864e+07
35  42  5.93414e+07
35  43  5.65606e+07
35  44  7.27617e+07
35  45  9.28857e+07
35  46  1.01706e+08
35  47  1.10121e+08
35  48  8.11167e+07
35  49  7.80945e+07
35  50  6.01304e+07
35  51  6.7377e+07
35  52  6.72181e+07
35  53  6.61723e+07
35  54  7.65741e+07
35  55  9.73334e+07
35  56  7.57722e+07
35  57  9.36554e+07
35  58  9.7578e+07
35  59  7.86891e+07
35  60  8.38205e+07
35  61  8.69652e+07
35  62  1.02064e+08
35  63  8.48023e+07
35  64  7.51532e+07
35  65  6.21191e+07
35  66  7.03796e+07
35  67  8.39431e+07
35  68  6.29123e+07
35  69  8.1605e+07
35  70  5.8809e+07
35  71  7.24152e+07
35  72  4.58868e+07
35  73  4.92731e+07
35  74  5.94223e+07
35  75  3.83849e+07
35  76  4.18698e+07
35  77  3.69918e+07
35  78  4.01371e+07
35  79  5.1351e+07
35  80  5.80586e+07
35  81  5.13466e+07
35  82  2.68457e+07
35  83  6.50252e+07
35  84  3.59578e+07
35  85  3.11082e+07
35  86  3.54276e+07
35  87  3.914e+07
35  88  1.25156e+07
35  89  2.13019e+07
35  90  2.00314e+07
35  91  9.59646e+06
35  92  2.37928e+07
35  93  1.63689e+07
35  94  3.63231e+07
35  95  3.49749e+07
35  96  3.73403e+07
35  97  1.77383e+07
35  98  1.87753e+07
35  99  1.87483e+07
35  100  1.10956e+07
36  0  7.49087e+07
36  1  5.07652e+07
36  2  5.0377e+07
36  3  4.62934e+07
36  4  4.43498e+07
36  5  5.91889e+07
36  6  6.85368e+07
36  7  7.85268e+07
36  8  6.7212e+07
36  9  6.82176e+07
36  10  7.93622e+07
36  11  7.32716e+07
36  12  9.67633e+07
36  13  1.01197e+08
36  14  7.00567e+07
36  15  9.65039e+07
36  16  8.37972e+07
36  17  6.98505e+07
36  18  9.54166e+07
36  19  7.6099e+07
36  20  6.14676e+07
36  21  5.93461e+07
36  22  8.40475e+07
36  23  6.04271e+07
36  24  7.29379e+07
36  25  8.28989e+07
36  26  7.98171e+07
36  27  6.37931e+07
36  28  6.88787e+07
36  29  7.09618e+07
36  30  6.89858e+07
36  31  7.45341e+07
36  32  7.70126e+07
36  33  7.71483e+07
36  34  7.72376e+07
36  35  7.16188e+07
36  36  1.24828e+08
36  37  1.19233e+08
36  38  1.15288e+08
36  39  8.10331e+07
36  40  7.61421e+07
36  41  6.00206e+07
36  42  5.37042e+07
36  43  6.43741e+07
36  44  7.98885e+07
36  45  8.62922e+07
36  46  1.12459e+08
36  47  7.32855e+07
36  48  7.32974e+07
36  49  8.3924e+07
36  50  7.91175e+07
36  51  6.44396e+07
36  52  5.02232e+07
36  53  6.00665e+07
36  54  5.35271e+07
36  55  8.18094e+07
36  56  6.32652e+07
36  57  7.48493e+07
36  58  7.3428e+07
36  59  9.80126e+07
36  60  8.8604e+07
36  61  9.1926e+07
36  62  9.66679e+07
36  63  8.58866e+07
36  64  1.01818e+08
36  65  6.60737e+07
36  66  7.71798e+07
36  67  7.59652e+07
36  68  6.28765e+07
36  69  5.91566e+07
36  70  5.77503e+07
36  71  6.18882e+07
36  72  4.72173e+07
36  73  4.8818e+07
36  74  4.84046e+07
36  75  3.55476e+07
36  76  4.32031e+07
36  77  4.1636e+07
36  78  5.52574e+07
36  79  4.36152e+07
36  80  5.26055e+07
36  81  5.03036e+07
36  82  3.58857e+07
36  83  4.00518e+07
36  84  3.06272e+07
36  85  3.78254e+07
36  86  3.65299e+07
36  87  2.6988e+07
36  88  3.35586e+07
36  89  3.62379e+07
36  90  2.77411e+07
36  91  2.34111e+07
36  92  1.61989e+07
36  93  3.37615e+07
36  94  3.21412e+07
36  95  4.61514e+07
36  96  3.73211e+07
36  97  1.88164e+07
36  98  1.85536e+07
36  99  2.59667e+07
36  100  1.22119e+07
37  0  5.53664e+07
37  1  5.75476e+07
37  2  4.53613e+07
37  3  4.44076e+07
37  4  3.5245e+07
37  5  5.52818e+07
37  6  6.69981e+07
37  7  7.55668e+07
37  8  6.08367e+07
37  9  7.31811e+07
37  10  9.51127e+07
37  11  8.33778e+07
37  12  8.04571e+07
37  13  8.66611e+07
37  14  8.24824e+07
37  15  8.46828e+07
37  16  6.90249e+07
37  17  8.24761e+07
37  18  5.61872e+07
37  19  6.4335e+07
37  20  5.79875e+07
37  21  4.93865e+07
37  22  7.21534e+07
37  23  7.71739e+07
37  24  6.19157e+07
37  25  7.17459e+07
37  26  7.68456e+07
37  27  7.66011e+07
37  28  6.73961e+07
37  29  8.11809e+07
37  30  4.54337e+07
37  31  7.87017e+07
37  32  9.03502e+07
37  33  9.54475e+07
37  34  8.78137e+07
37  35  8.85116e+07
37  36  1.03031e+08
37  37  1.14703e+08
37  38  9.99753e+07
37  39  9.29229e+07
37  40  7.65249e+07
37  41  6.5676e+07
37  42  5.17653e+07
37  43  5.84299e+07
37  44  7.12649e+07
37  45  1.09818e+08
37  46  9.30294e+07
37  47  8.26647e+07
37  48  7.20817e+07
37  49  7.92283e+07
37  50  8.85087e+07
37  51  7.44024e+07
37  52  5.15649e+07
37  53  4.26117e+07
37  54  7.3106e+07
37  55  7.77264e+07
37  56  6.15319e+07
37  57  8.07963e+07
37  58  1.08825e+08
37  59  8.5668e+07
37  60  9.43102e+07
37  61  7.58178e+07
37  62  6.8636e+07
37  63  8.49963e+07
37  64  8.15543e+07
37  65  6.62534e+07
37  66  7.62056e+07
37  67  7.15432e+07
37  68  6.26881e+07
37  69  6.73722e+07
37  70  5.65792e+07
37  71  7.34242e+07
37  72  5.43023e+07
37  73  4.4821e+07
37  74  4.24848e+07
37  75  4.78028e+07
37  76  4.03589e+07
37  77  4.08985e+07
37  78  4.65159e+07
37  79  4.56668e+07
37  80  5.46342e+07
37  81  4.84447e+07
37  82  3.25574e+07
37  83  3.80167e+07
37  84  2.22857e+07
37  85  3.59694e+07
37  86  3.62561e+07
37  87  2.93716e+07
37  88  2.38435e+07
37  89  3.94059e+07
37  90  3.69825e+07
37  91  2.25161e+07
37  92  2.4403e+07
37  93  3.28289e+07
37  94  2.49469e+07
37  95  2.86081e+07
37  96  2.40854e+07
37  97  2.19419e+07
37  98  3.41061e+07
37  99  1.17508e+07
37  100  1.78713e+07
38  0  6.14059e+07
38  1  5.47276e+07
38  2  6.28215e+07
38  3  4.89124e+07
38  4  4.09838e+07
38  5  5.88305e+07
38  6  8.00045e+07
38  7  6.89449e+07
38  8  5.92182e+07
38  9  6.89622e+07
38  10  8.1177e+07
38  11  8.4079e+07
38  12  7.98255e+07
38  13  9.06734e+07
38  14  9.42013e+07
38  15  7.49579e+07
38  16  8.0454e+07
38  17  6.18423e+07
38  18  6.71124e+07
38  19  6.49428e+07
38  20  5.24742e+07
38  21  7.64634e+07
38  22  6.665e+07
38  23  6.70142e+07
38  24  7.42993e+07
38  25  6.90994e+07
38  26  6.64733e+07
38  27  7.19534e+07
38  28  4.99674e+07
38  29  6.66633e+07
38  30  5.13858e+07
38  31  7.42462e+07
38  32  7.79081e+07
38  33  6.22411e+07
38  34  7.23347e+07
38  35  7.35362e+07
38  36  1.20737e+08
38  37  1.08056e+08
38  38  9.1147e+07
38  39  7.19373e+07
38  40  5.87683e+07
38  41  5.23288e+07
38  42  5.04814e+07
38  43  5.89836e+07
38  44  6.82403e+07
38  45  7.73978e+07
38  46  9.84299e+07
38  47  9.45047e+07
38  48  8.64499e+07
38  49  8.17215e+07
38  50  7.0301e+07
38  51  6.34444e+07
38  52  4.94258e+07
38  53  4.79633e+07
38  54  5.75493e+07
38  55  7.44035e+07
38  56  1.03702e+08
38  57  7.99692e+07
38  58  9.01164e+07
38  59  9.93416e+07
38  60  9.21699e+07
38  61  7.8124e+07
38  62  8.14882e+07
38  63  8.37807e+07
38  64  7.30986e+07
38  65  6.30997e+07
38  66  8.31198e+07
38  67  6.22381e+07
38  68  6.72097e+07
38  69  6.29771e+07
38  70  7.42303e+07
38  71  6.42534e+07
38  72  5.64385e+07
38  73  5.64629e+07
38  74  4.44091e+07
38  75  4.76102e+07
38  76  4.50447e+07
38  77  6.26947e+07
38  78  4.02515e+07
38  79  5.01193e+07
38  80  5.26709e+07
38  81  5.62226e+07
38  82  3.45321e+07
38  83  3.25836e+07
38  84  5.17734e+07
38  85  2.81721e+07
38  86  5.1778e+07
38  87  2.73325e+07
38  88  2.99612e+07
38  89  2.51478e+07
38  90  1.53564e+07
38  91  2.51177e+07
38  92  2.48909e+07
38  93  1.47374e+07
38  94  2.47985e+07
38  95  3.24011e+07
38  96  2.40691e+07
38  97  3.71123e+07
38  98  2.0307e+07
38  99  2.18837e+07
38  100  1.73103e+07
39  0  6.64417e+07
39  1  6.58355e+07
39  2  5.38882e+07
39  3  3.84208e+07
39  4  5.28757e+07
39  5  6.63343e+07
39  6  7.35685e+07
39  7  7.65209e+07
39  8  6.26976e+07
39  9  7.36525e+07
39  10  7.7142e+07
39  11  7.01804e+07
39  12  8.82301e+07
39  13  8.08524e+07
39  14  7.88726e+07
39  15  9.49977e+07
39  16  7.58417e+07
39  17  7.11315e+07
39  18  6.49272e+07
39  19  6.45568e+07
39  20  5.81265e+07
39  21  4.60238e+07
39  22  6.85274e+07
39  23  6.52447e+07
39  24  9.04503e+07
39  25  7.61281e+07
39  26  7.89379e+07
39  27  7.14346e+07
39  28  4.0976e+07
39  29  6.75522e+07
39  30  5.63959e+07
39  31  7.3958e+07
39  32  6.49224e+07
39  33  8.75393e+07
39  34  7.60218e+07
39  35  9.40522e+07
39  36  1.01176e+08
39  37  1.11418e+08
39  38  9.56869e+07
39  39  9.00691e+07
39  40  8.22036e+07
39  41  7.66892e+07
39  42  5.34908e+07
39  43  6.07981e+07
39  44  6.67806e+07
39  45  8.71552e+07
39  46  1.05941e+08
39  47  9.42646e+07
39  48  1.02572e+08
39  49  9.05038e+07
39  50  7.11502e+07
39  51  7.28409e+07
39  52  4.08084e+07
39  53  4.25371e+07
39  54  6.39518e+07
39  55  7.29731e+07
39  56  6.60255e+07
39  57  8.00774e+07
39  58  1.11137e+08
39  59  8.88851e+07
39  60  7.447e+07
39  61  6.92753e+07
39  62  7.352e+07
39  63  7.15139e+07
39  64  6.99456e+07
39  65  6.1257e+07
39  66  6.27151e+07
39  67  6.84974e+07
39  68  7.04181e+07
39  69  5.84809e+07
39  70  7.5126e+07
39  71  7.17836e+07
39  72  6.12195e+07
39  73  4.1917e+07
39  74  5.67474e+07
39  75  4.9449e+07
39  76  4.44154e+07
39  77  3.43016e+07
39  78  3.50342e+07
39  79  4.5716e+07
39  80  6.04074e+07
39  81  4.65231e+07
39  82  5.13548e+07
39  83  3.90859e+07
39  84  4.19174e+07
39  85  3.21101e+07
39  86  4.26517e+07
39  87  4.78518e+07
39  88  2.70504e+07
39  89  4.64005e+07
39  90  2.11311e+07
39  91  2.82445e+07
39  92  3.27576e+07
39  93  4.312e+07
39  94  4.13499e+07
39  95  3.69277e+07
39  96  2.67589e+07
39  97  3.50846e+07
39  98  2.59024e+07
39  99  1.577e+07
39  100  2.08002e+07
40  0  5.17588e+07
40  1  7.20511e+07
40  2  5.22748e+07
40  3  4.91823e+07
40  4  5.89013e+07
40  5  6.98867e+07
40  6  8.17644e+07
40  7  6.643e+07
40  8  6.22956e+07
40  9  5.78463e+07
40  10  6.85728e+07
40  11  7.65815e+07
40  12  8.12774e+07
40  13  9.10139e+07
40  14  1.0165e+08
40  15  7.84647e+07
40  16  9.29323e+07
40  17  7.61498e+07
40  18  6.46571e+07
40  19  6.03712e+07
40  20  6.85856e+07
40  21  5.79378e+07
40  22  6.45971e+07
40  23  6.55131e+07
40  24  6.6392e+07
40  25  6.75591e+07
40  26  7.07719e+07
40  27  7.50159e+07
40  28  5.91261e+07
40  29  6.12815e+07
40  30  5.4358e+07
40  31  7.55335e+07
40  32  8.72223e+07
40  33  7.93401e+07
40  34  7.99834e+07
40  35  9.38707e+07
40  36  6.93928e+07
40  37  1.00242e+08
40  38  9.67619e+07
40  39  8.18783e+07
40  40  8.20345e+07
40  41  8.47698e+07
40  42  5.0663e+07
40  43  6.3569e+07
40  44  6.02258e+07
40  45  8.23187e+07
40  46  9.29534e+07
40  47  1.03748e+08
40  48  9.03207e+07
40  49  8.70144e+07
40  50  7.64891e+07
40  51  6.1542e+07
40  52  4.82787e+07
40  53  5.24012e+07
40  54  5.10725e+07
40  55  5.65565e+07
40  56  7.93848e+07
40  57  6.96779e+07
40  58  8.67549e+07
40  59  1.2612e+08
40  60  6.827e+07
40  61  8.18877e+07
40  62  7.63659e+07
40  63  8.0465e+07
40  64  8.94137e+07
40  65  7.43411e+07
40  66  5.35126e+07
40  67  6.10753e+07
40  68  7.27731e+07
40  69  6.18824e+07
40  70  7.21383e+07
40  71  5.30931e+07
40  72  7.24069e+07
40  73  6.65268e+07
40  74  5.87705e+07
40  75  5.25541e+07
40  76  4.37954e+07
40  77  4.654e+07
40  78  4.10352e+07
40  79  7.11473e+07
40  80  5.7874e+07
40  81  3.47333e+07
40  82  4.78891e+07
40  83  3.90405e+07
40  84  3.232e+07
40  85  3.90297e+07
40  86  4.4465e+07
40  87  3.8621e+07
40  88  3.18178e+07
40  89  3.40338e+07
40  90  2.7726e+07
40  91  2.75913e+07
40  92  2.28058e+07
40  93  2.87179e+07
40  94  3.68547e+07
40  95  3.38295e+07
40  96  2.03292e+07
40  97  3.31701e+07
40  98  2.40656e+07
40  99  1.84769e+07
40  100  1.34258e+07
41  0  7.03322e+07
41  1  6.18514e+07
41  2  5.89318e+07
41  3  4.554e+07
41  4  4.746e+07
41  5  7.54499e+07
41  6  6.33337e+07
41  7  6.67963e+07
41  8  6.4673e+07
41  9  7.25878e+07
41  10  7.33387e+07
41  11  7.64118e+07
41  12  7.08446e+07
41  13  8.83256e+07
41  14  9.77722e+07
41  15  7.76816e+07
41  16  9.44684e+07
41  17  7.67495e+07
41  18  6.87985e+07
41  19  6.84761e+07
41  20  4.46217e+07
41  21  6.36912e+07
41  22  5.9233e+07
41  23  4.75141e+07
41  24  5.6621e+07
41  25  6.84231e+07
41  26  7.83467e+07
41  27  6.46616e+07
41  28  5.14364e+07
41  29  6.62014e+07
41  30  6.34885e+07
41  31  8.79885e+07
41  32  7.79806e+07
41  33  5.21678e+07
41  34  9.30997e+07
41  35  8.22018e+07
41  36  1.00414e+08
41  37  9.26317e+07
41  38  1.06497e+08
41  39  9.49673e+07
41  40  9.91491e+07
41  41  7.62117e+07
41  42  5.11394e+07
41  43  7.17033e+07
41  44  6.02498e+07
41  45  7.77987e+07
41  46  8.51796e+07
41  47  1.01928e+08
41  48  8.13677e+07
41  49  9.30838e+07
41  50  8.0648e+07
41  51  6.6913e+07
41  52  4.82746e+07
41  53  5.66185e+07
41  54  4.90706e+07
41  55  7.45931e+07
41  56  7.03233e+07
41  57  6.71097e+07
41  58  8.54932e+07
41  59  1.00438e+08
41  60  7.83438e+07
41  61  1.13232e+08
41  62  8.91621e+07
41  63  8.34345e+07
41  64  9.77344e+07
41  65  8.62918e+07
41  66  6.5152e+07
41  67  6.32753e+07
41  68  6.21946e+07
41  69  7.07716e+07
41  70  6.48811e+07
41  71  6.30897e+07
41  72  5.65335e+07
41  73  7.91716e+07
41  74  5.61115e+07
41  75  5.32324e+07
41  76  4.96445e+07
41  77  4.53182e+07
41  78  7.19131e+07
41  79  5.22562e+07
41  80  6.70233e+07
41  81  5.92454e+07
41  82  5.1225e+07
41  83  3.93531e+07
41  84  3.97039e+07
41  85  3.83181e+07
41  86  5.05777e+07
41  87  4.09832e+07
41  88  4.23827e+07
41  89  3.20407e+07
41  90  3.12668e+07
41  91  2.19785e+07
41  92  2.82115e+07
41  93  4.06417e+07
41  94  2.60799e+07
41  95  3.6789e+07
41  96  4.03615e+07
41  97  2.96941e+07
41  98  2.88643e+07
41  99  3.29858e+07
41  100  2.50175e+07
42  0  6.03427e+07
42  1  5.76882e+07
42  2  5.80365e+07
42  3  4.35781e+07
42  4  4.28066e+07
42  5  8.4681e+07
42  6  7.21725e+07
42  7  6.46356e+07
42  8  7.14873e+07
42  9  7.17416e+07
42  10  6.66866e+07
42  11  7.7404e+07
42  12  1.06891e+08
42  13  7.60791e+07
42  14  9.32275e+07
42  15  8.88027e+07
42  16  6.2764e+07
42  17  7.57052e+07
42  18  7.61583e+07
42  19  6.12042e+07
42  20  5.39865e+07
42  21  6.39213e+07
42  22  6.30046e+07
42  23  6.71547e+07
42  24  5.63286e+07
42  25  7.38641e+07
42  26  5.10521e+07
42  27  5.79161e+07
42  28  5.5457e+07
42  29  6.95033e+07
42  30  6.58387e+07
42  31  8.01138e+07
42  32  7.71305e+07
42  33  8.1181e+07
42  34  5.25314e+07
42  35  7.48399e+07
42  36  9.40105e+07
42  37  1.06923e+08
42  38  1.00574e+08
42  39  7.89388e+07
42  40  9.04673e+07
42  41  9.28793e+07
42  42  7.0142e+07
42  43  7.05141e+07
42  44  6.38845e+07
42  45  7.19972e+07
42  46  1.03344e+08
42  47  1.07197e+08
42  48  9.74496e+07
42  49  7.84129e+07
42  50  8.23514e+07
42  51  6.95263e+07
42  52  6.13527e+07
42  53  4.86767e+07
42  54  5.92913e+07
42  55  6.9739e+07
42  56  7.92948e+07
42  57  7.81814e+07
42  58  7.85067e+07
42  59  9.2024e+07
42  60  1.02559e+08
42  61  8.8807e+07
42  62  7.53838e+07
42  63  7.09284e+07
42  64  8.4395e+07
42  65  6.55174e+07
42  66  5.81987e+07
42  67  5.67803e+07
42  68  6.0429e+07
42  69  5.25546e+07
42  70  7.08575e+07
42  71  6.6386e+07
42  72  7.83077e+07
42  73  7.00913e+07
42  74  7.89686e+07
42  75  7.12226e+07
42  76  4.9915e+07
42  77  5.03377e+07
42  78  3.88828e+07
42  79  5.62156e+07
42  80  5.75842e+07
42  81  6.74625e+07
42  82  4.6067e+07
42  83  5.64319e+07
42  84  4.09683e+07
42  85  5.06044e+07
42  86  2.81726e+07
42  87  5.33518e+07
42  88  3.74621e+07
42  89  4.33837e+07
42  90  2.33917e+07
42  91  3.6576e+07
42  92  3.23024e+07
42  93  3.38653e+07
42  94  3.04715e+07
42  95  3.61013e+07
42  96  5.55678e+07
42  97  4.23208e+07
42  98  3.78117e+07
42  99  5.50613e+07
42  100  2.6635e+07
43  0  5.10831e+07
43  1  7.05087e+07
43  2  5.39298e+07
43  3  4.69611e+07
43  4  5.78301e+07
43  5  5.92175e+07
43  6  5.57579e+07
43  7  7.76424e+07
43  8  7.10381e+07
43  9  6.61945e+07
43  10  5.54107e+07
43  11  9.40817e+07
43  12  9.22971e+07
43  13  9.10403e+07
43  14  9.0921e+07
43  15  7.48768e+07
43  16  7.76586e+07
43  17  7.53693e+07
43  18  9.54765e+07
43  19  6.91065e+07
43  20  6.17532e+07
43  21  6.87702e+07
43  22  6.35031e+07
43  23  6.91011e+07
43  24  7.35955e+07
43  25  7.11355e+07
43  26  5.30951e+07
43  27  4.97853e+07
43  28  7.13618e+07
43  29  5.19752e+07
43  30  5.99929e+07
43  31  8.98348e+07
43  32  8.20124e+07
43  33  9.22423e+07
43  34  6.8802e+07
43  35  8.44038e+07
43  36  8.84407e+07
43  37  9.62303e+07
43  38  1.14107e+08
43  39  1.06446e+08
43  40  9.00896e+07
43  41  7.50515e+07
43  42  7.29787e+07
43  43  7.27426e+07
43  44  6.78996e+07
43  45  9.05275e+07
43  46  1.02155e+08
43  47  1.01436e+08
43  48  9.82402e+07
43  49  8.71103e+07
43  50  8.16242e+07
43  51  7.05147e+07
43  52  5.80085e+07
43  53  6.57369e+07
43  54  4.8004e+07
43  55  6.40379e+07
43  56  7.20957e+07
43  57  7.89376e+07
43  58  9.81434e+07
43  59  7.36832e+07
43  60  7.33093e+07
43  61  7.0502e+07
43  62  8.90903e+07
43  63  7.26432e+07
43  64  9.23312e+07
43  65  6.51033e+07
43  66  6.13898e+07
43  67  5.4661e+07
43  68  7.20923e+07
43  69  7.05289e+07
43  70  9.45853e+07
43  71  5.61832e+07
43  72  9.10442e+07
43  73  6.20033e+07
43  74  5.81286e+07
43  75  8.25031e+07
43  76  5.26315e+07
43  77  5.36126e+07
43  78  4.40764e+07
43  79  4.60078e+07
43  80  5.63994e+07
43  81  3.91388e+07
43  82  4.69996e+07
43  83  4.82276e+07
43  84  3.79391e+07
43  85  4.30813e+07
43  86  3.34976e+07
43  87  4.03296e+07
43  88  3.19982e+07
43  89  3.37448e+07
43  90  3.51023e+07
43  91  3.91553e+07
43  92  2.35478e+07
43  93  3.58788e+07
43  94  3.13573e+07
43  95  3.89796e+07
43  96  3.2116e+07
43  97  7.25343e+07
43  98  4.79659e+07
43  99  5.57837e+07
43  100  3.93176e+07
44  0  4.68674e+07
44  1  6.18235e+07
44  2  5.99858e+07
44  3  5.06637e+07
44  4  4.75058e+07
44  5  6.53189e+07
44  6  6.40501e+07
44  7  7.17176e+07
44  8  8.6502e+07
44  9  7.23659e+07
44  10  6.95513e+07
44  11  7.78395e+07
44  12  8.02924e+07
44  13  7.82082e+07
44  14  9.39727e+07
44  15  9.11979e+07
44  16  7.10464e+07
44  17  7.29593e+07
44  18  6.84215e+07
44  19  5.93213e+07
44  20  5.75222e+07
44  21  7.07795e+07
44  22  6.21075e+07
44  23  6.67603e+07
44  24  6.99428e+07
44  25  8.3574e+07
44  26  6.95331e+07
44  27  6.34362e+07
44  28  7.81609e+07
44  29  7.3942e+07
44  30  6.30502e+07
44  31  8.62602e+07
44  32  8.78446e+07
44  33  8.37593e+07
44  34  7.18611e+07
44  35  7.46064e+07
44  36  1.05012e+08
44  37  1.01571e+08
44  38  1.00309e+08
44  39  1.04661e+08
44  40  9.68526e+07
44  41  9.05018e+07
44  42  8.03984e+07
44  43  7.58701e+07
44  44  7.88305e+07
44  45  8.5002e+07
44  46  8.29944e+07
44  47  1.01326e+08
44  48  9.89071e+07
44  49  8.80751e+07
44  50  8.50765e+07
44  51  7.84271e+07
44  52  6.46652e+07
44  53  6.17701e+07
44  54  5.38135e+07
44  55  7.75587e+07
44  56  8.36378e+07
44  57  5.97902e+07
44  58  8.52839e+07
44  59  8.4814e+07
44  60  1.06294e+08
44  61  8.36799e+07
44  62  8.83012e+07
44  63  7.56337e+07
44  64  8.17978e+07
44  65  6.06667e+07
44  66  7.20035e+07
44  67  6.1981e+07
44  68  6.87264e+07
44  69  9.5092e+07
44  70  6.72355e+07
44  71  9.72324e+07
44  72  6.09488e+07
44  73  6.20689e+07
44  74  8.27937e+07
44  75  5.76823e+07
44  76  7.0843e+07
44  77  5.94816e+07
44  78  5.65791e+07
44  79  5.85758e+07
44  80  7.82175e+07
44  81  4.75772e+07
44  82  5.56564e+07
44  83  4.0518e+07
44  84  3.77207e+07
44  85  4.89028e+07
44  86  4.2503e+07
44  87  3.88675e+07
44  88  5.62521e+07
44  89  2.9338e+07
44  90  5.15691e+07
44  91  2.60499e+07
44  92  3.82947e+07
44  93  2.79925e+07
44  94  4.87936e+07
44  95  3.61449e+07
44  96  3.53812e+07
44  97  4.19597e+07
44  98  3.54976e+07
44  99  5.80612e+07
44  100  3.51199e+07
45  0  5.79429e+07
45  1  5.55571e+07
45  2  6.63388e+07
45  3  6.13196e+07
45  4  5.97626e+07
45  5  6.1501e+07
45  6  7.12366e+07
45  7  7.20787e+07
45  8  7.20475e+07
45  9  7.88585e+07
45  10  8.90113e+07
45  11  7.23987e+07
45  12  1.04833e+08
45  13  8.56844e+07
45  14  9.10973e+07
45  15  9.28716e+07
45  16  8.56991e+07
45  17  7.96616e+07
45  18  7.6668e+07
45  19  6.20669e+07
45  20  6.59262e+07
45  21  5.79266e+07
45  22  1.02509e+08
45  23  7.01068e+07
45  24  8.20273e+07
45  25  6.13807e+07
45  26  6.59082e+07
45  27  8.24101e+07
45  28  7.16108e+07
45  29  6.74207e+07
45  30  8.22067e+07
45  31  8.1955e+07
45  32  7.85657e+07
45  33  9.26072e+07
45  34  7.72459e+07
45  35  1.012e+08
45  36  9.22432e+07
45  37  9.1501e+07
45  38  8.85024e+07
45  39  8.08143e+07
45  40  8.77656e+07
45  41  9.67589e+07
45  42  7.80983e+07
45  43  9.64199e+07
45  44  7.82005e+07
45  45  9.5665e+07
45  46  8.53316e+07
45  47  9.57824e+07
45  48  9.63343e+07
45  49  9.33349e+07
45  50  1.04439e+08
45  51  8.80325e+07
45  52  6.82678e+07
45  53  5.55119e+07
45  54  4.85718e+07
45  55  6.92005e+07
45  56  7.23466e+07
45  57  8.80764e+07
45  58  8.77242e+07
45  59  8.3898e+07
45  60  8.86103e+07
45  61  7.79752e+07
45  62  6.04646e+07
45  63  6.91313e+07
45  64  9.32532e+07
45  65  7.74849e+07
45  66  5.86402e+07
45  67  5.52694e+07
45  68  6.29292e+07
45  69  7.26416e+07
45  70  8.25859e+07
45  71  8.05568e+07
45  72  7.59292e+07
45  73  7.87571e+07
45  74  7.43011e+07
45  75  5.26693e+07
45  76  6.30976e+07
45  77  6.38316e+07
45  78  7.53447e+07
45  79  6.47721e+07
45  80  6.30542e+07
45  81  5.91738e+07
45  82  5.19884e+07
45  83  4.17312e+07
45  84  6.96197e+07
45  85  5.12549e+07
45  86  4.68777e+07
45  87  4.99967e+07
45  88  4.52001e+07
45  89  7.05313e+07
45  90  3.62267e+07
45  91  3.84746e+07
45  92  5.4265e+07
45  93  4.55147e+07
45  94  3.52351e+07
45  95  4.17514e+07
45  96  4.7602e+07
45  97  5.13216e+07
45  98  4.56351e+07
45  99  3.90525e+07
45  100  4.01549e+07
46  0  6.08695e+07
46  1  7.21011e+07
46  2  5.08495e+07
46  3  7.32609e+07
46  4  6.33744e+07
46  5  5.61945e+07
46  6  5.99182e+07
46  7  6.94679e+07
46  8  7.53208e+07
46  9  6.54088e+07
46  10  6.19342e+07
46  11  6.98408e+07
46  12  7.32711e+07
46  13  7.97187e+07
46  14  7.54776e+07
46  15  8.23851e+07
46  16  8.23402e+07
46  17  9.29332e+07
46  18  8.18919e+07
46  19  6.31717e+07
46  20  7.32497e+07
46  21  6.98561e+07
46  22  7.35301e+07
46  23  8.18258e+07
46  24  6.19334e+07
46  25  4.92896e+07
46  26  8.00032e+07
46  27  6.78747e+07
46  28  8.8217e+07
46  29  8.01917e+07
46  30  8.80356e+07
46  31  8.65886e+07
46  32  9.38542e+07
46  33  7.87204e+07
46  34  7.64185e+07
46  35  9.2804e+07
46  36  9.99618e+07
46  37  9.49199e+07
46  38  8.66447e+07
46  39  8.36568e+07
