row  column  (images_6a.edf Zn-K*images_6a.edf Ar-K**2.3)
36  14  5.27086e+07
36  15  6.19226e+07
36  16  7.66964e+07
36  17  5.56979e+07
36  18  7.53217e+07
36  19  7.1839e+07
36  20  5.72164e+07
36  21  4.55974e+07
36  22  5.73367e+07
36  23  8.01835e+07
36  24  7.52614e+07
36  25  9.55659e+07
36  26  7.35598e+07
36  27  6.73222e+07
36  28  5.9223e+07
36  29  5.19476e+07
36  30  5.94501e+07
36  31  6.67581e+07
36  32  5.58849e+07
36  33  6.35481e+07
36  34  9.11995e+07
36  35  6.94161e+07
36  36  9.89905e+07
36  37  1.11474e+08
36  38  1.0902e+08
36  39  7.95812e+07
36  40  7.9933e+07
36  41  5.98584e+07
36  42  3.66625e+07
36  43  4.36463e+07
36  44  7.00839e+07
36  45  7.73966e+07
36  46  1.08951e+08
36  47  5.81729e+07
36  48  5.12042e+07
36  49  3.62227e+07
36  50  4.89537e+07
36  51  4.46211e+07
36  52  1.03894e+07
36  53  4.12409e+07
36  54  4.34904e+07
36  55  7.02548e+07
36  56  5.09585e+07
36  57  5.78762e+07
36  58  1.03486e+08
36  59  1.21605e+08
36  60  7.98138e+07
36  61  7.07467e+07
36  62  6.08417e+07
36  63  6.31892e+07
36  64  5.08641e+07
36  65  5.1925e+07
36  66  8.46876e+07
36  67  9.82809e+07
36  68  4.79574e+07
36  69  4.58327e+07
36  70  5.1185e+07
36  71  4.14307e+07
36  72  3.42994e+07
36  73  3.52625e+07
36  74  3.07447e+07
36  75  2.7623e+07
36  76  4.71305e+07
36  77  3.3878e+07
36  78  4.17427e+07
36  79  3.13124e+07
36  80  3.46995e+07
36  81  4.15631e+07
36  82  4.48042e+07
36  83  4.91838e+07
36  84  3.71092e+07
36  85  2.39784e+07
36  86  5.10886e+07
36  87  2.35517e+07
36  88  2.38785e+07
36  89  1.63193e+07
36  90  2.54499e+07
36  91  3.55446e+07
36  92  1.0361e+07
36  93  4.57641e+07
36  94  9.14049e+07
36  95  8.1743e+07
36  96  4.57147e+07
36  97  3.8358e+07
36  98  0
36  99  4.13872e+07
36  100  1.70719e+07
37  0  4.03896e+07
37  1  4.18797e+07
37  2  3.59002e+07
37  3  1.19803e+07
37  4  2.73792e+07
37  5  3.74005e+07
37  6  4.53832e+07
37  7  5.04016e+07
37  8  3.49082e+07
37  9  4.05648e+07
37  10  8.46303e+07
37  11  6.48999e+07
37  12  3.96451e+07
37  13  5.39605e+07
37  14  4.56928e+07
37  15  5.11315e+07
37  16  5.77646e+07
37  17  4.69943e+07
37  18  3.72633e+07
37  19  5.19351e+07
37  20  5.10766e+07
37  21  4.54977e+07
37  22  6.7587e+07
37  23  9.94026e+07
37  24  6.77768e+07
37  25  1.03107e+08
37  26  8.82527e+07
37  27  6.4228e+07
37  28  6.55522e+07
37  29  5.65247e+07
37  30  6.57347e+07
37  31  8.34621e+07
37  32  7.44497e+07
37  33  7.5213e+07
37  34  1.19746e+08
37  35  8.11505e+07
37  36  8.51998e+07
37  37  1.33091e+08
37  38  1.12363e+08
37  39  8.40533e+07
37  40  9.13022e+07
37  41  8.27577e+07
37  42  4.52794e+07
37  43  4.27287e+07
37  44  7.64474e+07
37  45  8.58993e+07
37  46  7.46107e+07
37  47  6.78865e+07
37  48  4.99845e+07
37  49  5.86064e+07
37  50  5.06903e+07
37  51  2.68409e+07
37  52  1.88533e+06
37  53  2.38099e+07
37  54  3.48383e+07
37  55  6.49404e+07
37  56  4.56445e+07
37  57  6.95023e+07
37  58  1.15159e+08
37  59  9.24828e+07
37  60  7.44772e+07
37  61  6.95842e+07
37  62  7.77896e+07
37  63  5.25217e+07
37  64  6.45341e+07
37  65  3.9838e+07
37  66  7.43411e+07
37  67  5.90971e+07
37  68  6.14165e+07
37  69  8.45263e+07
37  70  5.68795e+07
37  71  7.3304e+07
37  72  6.14646e+07
37  73  2.86345e+07
37  74  2.53287e+07
37  75  3.65103e+07
37  76  2.26043e+07
37  77  0
37  78  2.79938e+07
37  79  3.40953e+07
37  80  4.06284e+07
37  81  4.01367e+07
37  82  2.77391e+07
37  83  3.14838e+07
37  84  3.56055e+07
37  85  4.76129e+07
37  86  3.15254e+07
37  87  4.16772e+07
37  88  2.63838e+07
37  89  4.11901e+07
37  90  1.81868e+07
37  91  1.06027e+07
37  92  1.87081e+07
37  93  3.79924e+07
37  94  7.18585e+07
37  95  5.0426e+07
37  96  5.17335e+07
37  97  1.49782e+07
37  98  2.19293e+07
37  99  4.32814e+07
37  100  7.96874e+06
38  0  4.34408e+07
38  1  3.97758e+07
38  2  4.2073e+07
38  3  2.08797e+07
38  4  1.3593e+07
38  5  2.52548e+07
38  6  4.6527e+07
38  7  4.43189e+07
38  8  5.64569e+07
38  9  6.39306e+07
38  10  4.95442e+07
38  11  7.01794e+07
38  12  5.52649e+07
38  13  6.17387e+07
38  14  8.12473e+07
38  15  6.23123e+07
38  16  4.59289e+07
38  17  4.78911e+07
38  18  4.92037e+07
38  19  4.26252e+07
38  20  4.67205e+07
38  21  7.22783e+07
38  22  6.69094e+07
38  23  8.99781e+07
38  24  7.65864e+07
38  25  8.29635e+07
38  26  6.57856e+07
38  27  7.63382e+07
38  28  5.50049e+07
38  29  4.93022e+07
38  30  4.62748e+07
38  31  6.31591e+07
38  32  7.17294e+07
38  33  6.10905e+07
38  34  8.9683e+07
38  35  9.98352e+07
38  36  1.01865e+08
38  37  9.81163e+07
38  38  1.15996e+08
38  39  1.00128e+08
38  40  1.11661e+08
38  41  7.16498e+07
38  42  5.24499e+07
38  43  3.57314e+07
38  44  5.1433e+07
38  45  5.36499e+07
38  46  8.02573e+07
38  47  7.80872e+07
38  48  5.43591e+07
38  49  3.59917e+07
38  50  2.98873e+07
38  51  3.31488e+07
38  52  0
38  53  1.38181e+07
38  54  3.09059e+07
38  55  4.94267e+07
38  56  6.57781e+07
38  57  4.79798e+07
38  58  6.23703e+07
38  59  7.82258e+07
38  60  8.40775e+07
38  61  6.8482e+07
38  62  7.05911e+07
38  63  9.15848e+07
38  64  6.0819e+07
38  65  4.89199e+07
38  66  4.85162e+07
38  67  5.55801e+07
38  68  7.36249e+07
38  69  4.29702e+07
38  70  6.43632e+07
38  71  4.5142e+07
38  72  4.88522e+07
38  73  2.88506e+07
38  74  3.65687e+07
38  75  8.82393e+06
38  76  4.00954e+07
38  77  5.69617e+07
38  78  4.69874e+07
38  79  4.7658e+07
38  80  2.7836e+07
38  81  5.63987e+07
38  82  3.18024e+07
38  83  4.73317e+07
38  84  5.63877e+07
38  85  3.05809e+07
38  86  1.21975e+07
38  87  6.08466e+07
38  88  2.13971e+07
38  89  2.5538e+07
38  90  3.01054e+07
38  91  2.80456e+07
38  92  3.1003e+07
38  93  3.57221e+07
38  94  7.04396e+07
38  95  1.13281e+08
38  96  5.56475e+07
38  97  3.47521e+07
38  98  1.56125e+07
38  99  0
38  100  2.54324e+06
39  0  5.73324e+07
39  1  4.90548e+07
39  2  2.68171e+07
39  3  2.01623e+07
39  4  3.12542e+07
39  5  4.55788e+07
39  6  5.73735e+07
39  7  4.83177e+07
39  8  4.17058e+07
39  9  5.6129e+07
39  10  6.705e+07
39  11  6.23707e+07
39  12  5.71433e+07
39  13  6.66997e+07
39  14  6.33293e+07
39  15  1.00873e+08
39  16  4.52628e+07
39  17  6.15627e+07
39  18  4.57158e+07
39  19  6.8379e+07
39  20  5.93742e+07
39  21  6.88687e+07
39  22  1.14032e+08
39  23  5.49286e+07
39  24  8.35627e+07
39  25  7.58644e+07
39  26  1.06274e+08
39  27  9.46996e+07
39  28  6.91784e+07
39  29  5.18515e+07
39  30  3.57612e+07
39  31  1.04666e+08
39  32  4.94185e+07
39  33  8.37245e+07
39  34  7.70443e+07
39  35  1.18778e+08
39  36  8.90098e+07
39  37  1.01467e+08
39  38  1.11342e+08
39  39  1.05984e+08
39  40  9.0152e+07
39  41  9.07416e+07
39  42  5.92263e+07
39  43  5.09062e+07
39  44  4.79537e+07
39  45  9.26753e+07
39  46  7.69955e+07
39  47  8.73621e+07
39  48  5.94359e+07
39  49  3.91075e+07
39  50  3.8646e+07
39  51  4.67309e+07
39  52  1.81199e+07
39  53  1.10581e+07
39  54  1.22694e+07
39  55  5.13524e+07
39  56  4.65566e+07
39  57  4.64272e+07
39  58  7.69901e+07
39  59  9.78699e+07
39  60  9.28831e+07
39  61  5.31387e+07
39  62  6.17684e+07
39  63  6.14254e+07
39  64  9.40663e+07
39  65  4.85112e+07
39  66  7.62901e+07
39  67  6.2302e+07
39  68  6.91857e+07
39  69  6.88108e+07
39  70  4.17552e+07
39  71  4.80015e+07
39  72  5.1459e+07
39  73  8.03769e+07
39  74  2.63259e+07
39  75  4.65142e+07
39  76  4.17729e+07
39  77  6.32112e+07
39  78  3.48803e+07
39  79  3.52894e+07
39  80  4.37257e+07
39  81  5.1285e+07
39  82  4.65152e+07
39  83  3.6936e+07
39  84  3.38138e+07
39  85  3.36849e+07
39  86  4.71669e+07
39  87  5.33962e+07
39  88  4.9983e+07
39  89  5.1693e+07
39  90  1.19819e+07
39  91  4.83808e+07
39  92  6.46571e+07
39  93  4.62733e+07
39  94  6.86109e+07
39  95  5.08595e+07
39  96  6.39342e+07
39  97  2.25707e+07
39  98  3.82753e+07
39  99  3.23132e+07
39  100  2.6482e+07
40  0  6.47136e+07
40  1  5.73115e+07
40  2  4.51815e+07
40  3  2.14959e+07
40  4  2.74401e+07
40  5  7.08454e+07
40  6  8.36087e+07
40  7  4.3442e+07
40  8  4.39649e+07
40  9  6.01717e+07
40  10  3.64032e+07
40  11  5.91536e+07
40  12  4.7993e+07
40  13  8.43391e+07
40  14  8.74622e+07
40  15  6.39018e+07
40  16  7.0994e+07
40  17  5.63638e+07
40  18  7.82293e+07
40  19  5.65469e+07
40  20  6.27656e+07
40  21  5.93273e+07
40  22  7.00788e+07
40  23  9.23923e+07
40  24  8.58723e+07
40  25  9.15288e+07
40  26  7.97577e+07
40  27  1.02383e+08
40  28  6.54742e+07
40  29  5.92251e+07
40  30  4.80309e+07
40  31  5.5261e+07
40  32  7.27911e+07
40  33  7.32859e+07
40  34  8.43619e+07
40  35  1.1682e+08
40  36  1.10755e+08
40  37  8.86045e+07
40  38  1.08314e+08
40  39  1.03411e+08
40  40  1.07866e+08
40  41  8.83689e+07
40  42  6.34433e+07
40  43  6.97318e+07
40  44  3.2574e+07
40  45  3.8397e+07
40  46  7.41813e+07
40  47  9.43722e+07
40  48  6.65546e+07
40  49  5.10932e+07
40  50  5.53872e+07
40  51  4.6429e+07
40  52  2.45317e+07
40  53  2.15799e+07
40  54  2.72298e+07
40  55  2.86863e+07
40  56  8.99732e+07
40  57  4.30502e+07
40  58  5.84898e+07
40  59  9.64945e+07
40  60  9.81512e+07
40  61  6.82109e+07
40  62  8.97343e+07
40  63  7.11533e+07
40  64  6.95902e+07
40  65  5.80612e+07
40  66  4.28335e+07
40  67  5.30929e+07
40  68  5.94557e+07
40  69  5.53617e+07
40  70  4.38346e+07
40  71  4.92039e+07
40  72  5.14872e+07
40  73  4.54126e+07
40  74  4.83901e+07
40  75  3.54028e+07
40  76  2.19526e+07
40  77  1.21707e+07
40  78  2.97744e+07
40  79  4.52263e+07
40  80  3.05339e+07
40  81  4.43508e+07
40  82  6.57429e+07
40  83  3.2144e+07
40  84  3.2201e+07
40  85  4.43612e+07
40  86  4.48945e+07
40  87  4.88418e+07
40  88  1.61953e+07
40  89  5.05847e+07
40  90  5.76212e+07
40  91  3.81178e+07
40  92  1.48885e+07
40  93  4.88769e+07
40  94  6.02205e+07
40  95  8.55332e+07
40  96  7.29631e+07
40  97  4.20467e+07
40  98  2.14097e+07
40  99  4.7912e+07
40  100  5.28578e+07
41  0  7.65249e+07
41  1  4.77109e+07
41  2  4.45397e+07
41  3  2.18942e+07
41  4  2.91359e+07
41  5  6.05675e+07
41  6  5.13803e+07
41  7  4.35983e+07
41  8  4.06555e+07
41  9  5.12873e+07
41  10  4.44005e+07
41  11  5.86558e+07
41  12  6.14386e+07
41  13  6.03468e+07
41  14  8.49656e+07
41  15  6.13321e+07
41  16  6.93823e+07
41  17  6.55588e+07
41  18  5.34927e+07
41  19  4.90292e+07
41  20  5.62888e+07
41  21  2.41023e+07
41  22  1.00394e+08
41  23  7.23177e+07
41  24  1.03214e+08
41  25  8.0096e+07
41  26  8.3432e+07
41  27  7.20335e+07
41  28  7.20574e+07
41  29  4.67952e+07
41  30  5.00265e+07
41  31  7.90483e+07
41  32  7.08e+07
41  33  8.56689e+07
41  34  1.6687e+08
41  35  1.77242e+08
41  36  9.70912e+07
41  37  7.56085e+07
41  38  1.21268e+08
41  39  9.74121e+07
41  40  1.22451e+08
41  41  8.29139e+07
41  42  6.38548e+07
41  43  5.13902e+07
41  44  1.45725e+07
41  45  4.97168e+07
41  46  6.89175e+07
41  47  7.13653e+07
41  48  6.69551e+07
41  49  9.33807e+07
41  50  7.14739e+07
41  51  2.50243e+07
41  52  1.6951e+07
41  53  1.63674e+07
41  54  2.01407e+07
41  55  4.48324e+07
41  56  6.31934e+07
41  57  5.48199e+07
41  58  6.6142e+07
41  59  9.92451e+07
41  60  6.61417e+07
41  61  9.15308e+07
41  62  7.1343e+07
41  63  7.38451e+07
41  64  8.5469e+07
41  65  7.82063e+07
41  66  4.48298e+07
41  67  7.32251e+07
41  68  5.30142e+07
41  69  2.94669e+07
41  70  3.68598e+07
41  71  4.42596e+07
41  72  4.14532e+07
41  73  8.6382e+07
41  74  4.89075e+07
41  75  3.71699e+07
41  76  6.01261e+07
41  77  3.00384e+07
41  78  3.52508e+07
41  79  2.73299e+07
41  80  7.68821e+07
41  81  6.15207e+07
41  82  3.40951e+07
41  83  2.95341e+07
41  84  1.84417e+07
41  85  3.2632e+07
41  86  3.53344e+07
41  87  4.85126e+07
41  88  5.38472e+07
41  89  5.74247e+07
41  90  5.12826e+07
41  91  5.46495e+07
41  92  5.04499e+07
41  93  3.00236e+07
41  94  8.85397e+07
41  95  6.44631e+07
41  96  4.82692e+07
41  97  5.67978e+07
41  98  4.62693e+07
41  99  4.81125e+07
41  100  2.76204e+07
42  0  6.40469e+07
42  1  4.90573e+07
42  2  5.49541e+07
42  3  1.70382e+07
42  4  3.14019e+07
42  5  5.48654e+07
42  6  7.74288e+07
42  7  4.94845e+07
42  8  4.91039e+07
42  9  5.15998e+07
42  10  5.4746e+07
42  11  5.13303e+07
42  12  6.37139e+07
42  13  6.40062e+07
42  14  6.32504e+07
42  15  6.04141e+07
42  16  6.30084e+07
42  17  5.13889e+07
42  18  5.15724e+07
42  19  5.03789e+07
42  20  3.82118e+07
42  21  5.78394e+07
42  22  1.06147e+08
42  23  8.38103e+07
42  24  6.10999e+07
42  25  9.21922e+07
42  26  7.55097e+07
42  27  9.07745e+07
42  28  6.55176e+07
42  29  6.82175e+07
42  30  5.58162e+07
42  31  7.05007e+07
42  32  9.20447e+07
42  33  8.50879e+07
42  34  1.24799e+08
42  35  2.02674e+08
42  36  1.01636e+08
42  37  1.26338e+08
42  38  1.06107e+08
42  39  1.0616e+08
42  40  9.40443e+07
42  41  1.06674e+08
42  42  6.21977e+07
42  43  5.43909e+07
42  44  5.23546e+07
42  45  4.28262e+07
42  46  7.50564e+07
42  47  1.20158e+08
42  48  6.25934e+07
42  49  8.94863e+07
42  50  5.70087e+07
42  51  7.0391e+07
42  52  3.33616e+07
42  53  4.07576e+07
42  54  4.20648e+07
42  55  3.40274e+07
42  56  5.91123e+07
42  57  6.69065e+07
42  58  4.80433e+07
42  59  5.0697e+07
42  60  8.69971e+07
42  61  5.45262e+07
42  62  5.26428e+07
42  63  5.44107e+07
42  64  6.54772e+07
42  65  6.06597e+07
42  66  4.48588e+07
42  67  4.88918e+07
42  68  5.01518e+07
42  69  5.70145e+07
42  70  5.51629e+07
42  71  5.89793e+07
42  72  4.62332e+07
42  73  2.71242e+07
42  74  6.46971e+07
42  75  3.51892e+07
42  76  3.65985e+07
42  77  2.33463e+07
42  78  4.57465e+07
42  79  4.83175e+07
42  80  4.45154e+07
42  81  3.03212e+07
42  82  3.15339e+07
42  83  4.90201e+07
42  84  1.99679e+07
42  85  3.25683e+07
42  86  5.8626e+07
42  87  1.90151e+07
42  88  5.68332e+07
42  89  5.13782e+07
42  90  2.76694e+07
42  91  4.98775e+07
42  92  5.45731e+07
42  93  5.29041e+07
42  94  5.60048e+07
42  95  6.5858e+07
42  96  7.86246e+07
42  97  5.05709e+07
42  98  4.43122e+07
42  99  1.49545e+07
42  100  3.80643e+07
43  0  5.94395e+07
43  1  6.50588e+07
43  2  3.9328e+07
43  3  2.10226e+07
43  4  3.69664e+07
43  5  5.3466e+07
43  6  4.65116e+07
43  7  5.31615e+07
43  8  7.04171e+07
43  9  8.66723e+07
43  10  6.2401e+07
43  11  7.83871e+07
43  12  5.91247e+07
43  13  6.27881e+07
43  14  8.243e+07
43  15  4.78212e+07
43  16  6.52654e+07
43  17  6.31643e+07
43  18  6.05256e+07
43  19  4.92191e+07
43  20  4.36052e+07
43  21  8.17376e+07
43  22  6.72975e+07
43  23  6.09243e+07
43  24  5.64429e+07
43  25  1.22457e+07
43  26  7.09772e+07
43  27  5.57534e+07
43  28  6.32832e+07
43  29  6.21961e+07
43  30  5.89212e+07
43  31  7.77036e+07
43  32  8.71304e+07
43  33  1.16065e+08
43  34  1.53563e+08
43  35  1.89047e+08
43  36  8.399e+07
43  37  9.35649e+07
43  38  1.26148e+08
43  39  8.68024e+07
43  40  1.13154e+08
43  41  8.38653e+07
43  42  8.25802e+07
43  43  6.71649e+07
43  44  3.6174e+07
43  45  7.97433e+07
43  46  7.63493e+07
43  47  1.08708e+08
43  48  6.68184e+07
43  49  4.152e+07
43  50  4.65724e+07
43  51  2.91109e+07
43  52  2.35135e+07
43  53  1.5626e+07
43  54  1.49871e+07
43  55  5.40151e+07
43  56  2.07047e+07
43  57  4.73273e+07
43  58  6.79147e+07
43  59  8.74327e+07
43  60  6.89166e+07
43  61  6.37698e+07
43  62  5.08774e+07
43  63  4.30626e+07
43  64  7.27959e+07
43  65  5.79764e+07
43  66  3.46731e+07
43  67  5.28722e+07
43  68  7.44847e+07
43  69  6.42278e+07
43  70  9.92742e+07
43  71  5.18115e+07
43  72  4.52291e+07
43  73  5.136e+07
43  74  5.07837e+07
43  75  6.22158e+07
43  76  4.69135e+07
43  77  4.41031e+07
43  78  4.19834e+07
43  79  3.34297e+07
43  80  5.61808e+07
43  81  3.09868e+07
43  82  3.70433e+07
43  83  4.17626e+07
43  84  1.89142e+07
43  85  2.05636e+07
43  86  4.36481e+07
43  87  4.5998e+07
43  88  5.62233e+07
43  89  4.19839e+07
43  90  4.08051e+07
43  91  3.18974e+07
43  92  6.37027e+07
43  93  5.03176e+07
43  94  5.47438e+07
43  95  9.11947e+07
43  96  5.52641e+07
43  97  6.79174e+07
43  98  6.02163e+07
43  99  5.80984e+07
43  100  5.20464e+07
44  0  6.68861e+07
44  1  4.74904e+07
44  2  0
44  3  4.40849e+07
44  4  4.42672e+07
44  5  5.40835e+07
44  6  6.90731e+07
44  7  4.96417e+07
44  8  7.69828e+07
44  9  5.66853e+07
44  10  8.7615e+07
44  11  4.51222e+07
44  12  3.65621e+07
44  13  5.43876e+07
44  14  8.83846e+07
44  15  6.70567e+07
44  16  6.21446e+07
44  17  6.73022e+07
44  18  4.09544e+07
44  19  5.49235e+07
44  20  3.179e+07
44  21  6.74718e+07
44  22  9.35745e+07
44  23  5.37803e+07
44  24  5.37273e+07
44  25  5.62574e+07
44  26  6.35261e+07
44  27  5.94047e+07
44  28  7.87178e+07
44  29  8.29116e+07
44  30  4.87102e+07
44  31  8.37635e+07
44  32  1.09585e+08
44  33  7.89817e+07
44  34  1.20685e+08
44  35  2.26785e+08
44  36  1.09281e+08
44  37  9.04282e+07
44  38  1.10293e+08
44  39  2.99282e+07
44  40  9.06155e+07
44  41  9.92446e+07
44  42  6.79023e+07
44  43  8.15999e+07
44  44  6.80665e+07
44  45  5.13296e+07
44  46  6.61705e+07
44  47  1.06417e+08
44  48  7.0797e+07
44  49  5.19649e+07
44  50  5.41214e+07
44  51  4.82362e+07
44  52  3.44386e+07
44  53  0
44  54  1.7868e+07
44  55  9.12696e+06
44  56  4.54784e+07
44  57  3.39274e+07
44  58  5.25112e+07
44  59  4.96618e+07
44  60  9.75642e+07
44  61  7.62971e+07
44  62  6.80428e+07
44  63  6.7324e+07
44  64  8.10782e+07
44  65  6.16845e+07
44  66  5.60244e+07
44  67  6.38751e+07
44  68  5.13787e+07
44  69  9.77664e+07
44  70  5.44283e+07
44  71  5.31162e+07
44  72  5.21511e+07
44  73  9.3337e+07
44  74  5.96155e+07
44  75  4.99109e+07
44  76  8.44716e+07
44  77  5.77964e+07
44  78  4.79952e+07
44  79  4.55071e+07
44  80  5.43457e+07
44  81  5.77443e+07
44  82  3.12772e+07
44  83  2.91606e+07
44  84  2.78e+07
44  85  3.37136e+07
44  86  3.18412e+07
44  87  4.26532e+07
44  88  7.03049e+07
44  89  3.59972e+07
44  90  6.10357e+07
44  91  2.09971e+07
44  92  4.59228e+07
44  93  4.49496e+07
44  94  6.87637e+07
44  95  4.95997e+07
44  96  4.87825e+07
44  97  5.31059e+07
44  98  1.53658e+07
44  99  5.51635e+07
44  100  4.77258e+07
45  0  5.06685e+07
45  1  5.10392e+07
45  2  5.14824e+07
45  3  6.39106e+07
45  4  4.78222e+07
45  5  3.05241e+07
45  6  5.12691e+07
45  7  6.18108e+07
45  8  5.50034e+07
45  9  5.22537e+07
45  10  7.01443e+07
45  11  4.923e+07
45  12  7.9256e+07
45  13  5.79379e+07
45  14  4.88757e+07
45  15  7.15686e+07
45  16  6.04788e+07
45  17  6.09372e+07
45  18  6.20229e+07
45  19  5.22837e+07
45  20  6.19839e+07
45  21  3.67047e+07
45  22  1.04458e+08
45  23  6.83238e+07
45  24  8.91241e+07
45  25  7.16227e+07
45  26  6.55077e+07
45  27  6.20357e+07
45  28  7.50552e+07
45  29  7.32669e+07
45  30  7.19714e+07
45  31  9.18742e+07
45  32  9.3056e+07
45  33  8.89888e+07
45  34  1.54695e+08
45  35  2.23788e+08
45  36  9.74327e+07
45  37  7.22246e+07
45  38  9.7769e+07
45  39  9.46836e+07
45  40  1.01036e+08
45  41  1.13374e+08
45  42  9.5521e+07
45  43  1.28992e+08
45  44  6.43487e+07
45  45  6.38836e+07
45  46  8.37231e+07
45  47  7.70686e+07
45  48  7.80673e+07
45  49  6.4572e+07
45  50  7.22057e+07
45  51  3.79355e+07
45  52  2.74074e+07
45  53  1.89871e+07
45  54  1.69432e+07
45  55  2.60463e+07
45  56  4.84175e+07
45  57  9.48783e+07
45  58  6.65058e+07
45  59  0
45  60  7.72117e+07
45  61  6.50542e+07
45  62  4.17937e+07
45  63  5.46323e+07
45  64  8.50258e+07
45  65  5.25636e+07
45  66  6.57035e+07
45  67  5.39778e+07
45  68  5.21231e+07
45  69  6.7608e+07
45  70  6.48602e+07
45  71  6.51333e+07
45  72  7.93913e+07
45  73  6.98477e+07
45  74  5.24079e+07
45  75  5.45415e+07
45  76  4.43742e+07
45  77  4.30849e+07
45  78  1.10611e+08
45  79  7.63786e+07
45  80  3.49569e+07
45  81  6.26678e+07
45  82  5.14664e+07
45  83  4.33753e+07
45  84  8.05474e+07
45  85  4.13942e+07
45  86  5.60224e+07
45  87  5.1588e+07
45  88  5.49044e+07
45  89  8.82657e+06
45  90  4.30233e+07
45  91  2.73154e+07
45  92  4.15074e+07
45  93  6.11146e+07
45  94  6.26811e+07
45  95  1.61805e+07
45  96  0
45  97  6.35893e+07
45  98  6.03867e+07
45  99  4.69055e+07
45  100  3.74007e+07
46  0  6.05185e+07
46  1  7.35106e+07
46  2  3.16552e+07
46  3  3.94638e+07
46  4  7.6339e+07
46  5  5.05124e+07
46  6  3.86108e+07
46  7  3.15114e+07
46  8  5.97042e+07
46  9  8.2865e+07
46  10  5.84489e+07
46  11  5.46007e+07
46  12  4.28823e+07
46  13  9.11707e+07
46  14  4.7932e+07
46  15  8.94613e+07
46  16  6.16852e+07
46  17  6.91797e+07
46  18  4.66919e+07
46  19  4.71747e+07
46  20  3.69635e+07
46  21  4.18004e+07
46  22  1.00516e+08
46  23  9.87893e+07
46  24  6.11191e+07
46  25  4.84831e+07
46  26  7.31549e+07
46  27  5.24422e+07
46  28  0
46  29  9.43279e+07
46  30  8.77763e+07
46  31  1.03648e+08
46  32  1.12288e+08
46  33  9.06786e+07
46  34  1.04219e+08
46  35  1.70746e+08
46  36  9.86772e+07
46  37  8.01923e+07
46  38  8.28406e+07
46  39  9.00107e+07
46  40  1.41847e+08
46  41  1.06923e+08
46  42  9.29358e+07
46  43  7.41142e+07
46  44  9.26189e+07
46  45  8.43464e+07
46  46  5.71432e+07
46  47  7.6875e+07
46  48  6.78109e+07
46  49  8.45704e+07
46  50  8.52349e+07
46  51  5.83686e+07
46  52  6.74205e+07
46  53  2.58933e+07
46  54  3.07154e+07
46  55  1.41927e+07
46  56  4.445e+07
46  57  4.20154e+07
46  58  4.79628e+07
46  59  7.33547e+07
46  60  9.48549e+07
46  61  7.60899e+07
46  62  5.31849e+07
46  63  4.37328e+07
46  64  6.02351e+07
46  65  6.16917e+07
46  66  3.73915e+07
46  67  5.36411e+07
46  68  8.21867e+07
46  69  4.70509e+07
46  70  1.08594e+08
46  71  7.87995e+07
46  72  8.01586e+07
46  73  7.30741e+07
46  74  7.42462e+07
46  75  6.23527e+07
46  76  5.40427e+07
46  77  6.47676e+07
46  78  6.44934e+07
46  79  9.01901e+07
46  80  6.29417e+07
46  81  5.21237e+07
46  82  6.80533e+07
46  83  4.13713e+07
46  84  1.98044e+07
46  85  4.60999e+07
46  86  4.37684e+07
46  87  3.50053e+07
46  88  3.30613e+06
46  89  7.77377e+07
46  90  3.96575e+07
46  91  3.22474e+07
46  92  3.84143e+07
46  93  8.21444e+07
46  94  4.78282e+07
46  95  5.66475e+07
46  96  9.36351e+07
46  97  8.34362e+07
46  98  5.36916e+07
46  99  6.84643e+07
46  100  5.16748e+07
47  0  6.50589e+07
47  1  7.90498e+07
47  2  5.76434e+07
47  3  4.38235e+07
47  4  2.59153e+07
47  5  4.84647e+07
47  6  7.33499e+07
47  7  4.23025e+07
47  8  5.22692e+07
47  9  5.43658e+07
47  10  5.57931e+07
47  11  5.02481e+07
47  12  7.1257e+07
47  13  5.8175e+07
47  14  8.12483e+07
