row  column  (images_10_7176.edf Cu_K*images_10_7176.edf Ar_K**2.3)
24  59  1.43122e+07
24  60  6.98088e+06
24  61  1.64992e+07
24  62  1.24115e+07
24  63  5.19113e+06
24  64  1.24818e+07
24  65  6.02778e+06
24  66  1.06951e+07
24  67  7.93733e+06
24  68  1.29119e+07
24  69  1.60204e+07
24  70  1.10831e+07
24  71  1.52676e+07
24  72  2.34371e+07
24  73  1.17316e+07
24  74  1.4254e+07
24  75  2.29024e+07
24  76  9.34958e+06
24  77  8.03901e+06
24  78  8.61095e+06
24  79  1.07556e+07
24  80  5.96614e+06
24  81  1.55666e+07
24  82  5.23251e+06
24  83  1.42385e+07
24  84  1.62738e+07
24  85  1.28647e+07
24  86  8.03327e+06
24  87  9.14772e+06
24  88  7.93553e+06
24  89  9.04816e+06
24  90  1.05913e+07
24  91  8.23879e+06
24  92  8.10378e+06
24  93  3.48033e+06
24  94  7.53535e+06
24  95  3.6831e+06
24  96  8.76733e+06
24  97  1.64161e+07
24  98  1.55421e+07
24  99  1.48699e+07
24  100  1.29448e+07
25  0  0
25  1  517697
25  2  0
25  3  0
25  4  0
25  5  0
25  6  1.71063e+06
25  7  3.34576e+06
25  8  0
25  9  4.68332e+06
25  10  0
25  11  1.92757e+06
25  12  4.3007e+06
25  13  3.57948e+06
25  14  0
25  15  854383
25  16  3.00042e+06
25  17  3.48961e+06
25  18  5.11014e+06
25  19  1.5878e+06
25  20  2.07158e+06
25  21  1.28008e+06
25  22  0
25  23  1.77347e+06
25  24  1.16969e+06
25  25  1.12865e+06
25  26  522562
25  27  4.75691e+06
25  28  1.08625e+07
25  29  6.08355e+06
25  30  3.53525e+06
25  31  2.29237e+06
25  32  6.3256e+06
25  33  7.21654e+06
25  34  1.18145e+07
25  35  5.45893e+06
25  36  5.26023e+06
25  37  1.41367e+06
25  38  4.15419e+06
25  39  2.54174e+06
25  40  9.31987e+06
25  41  6.04749e+06
25  42  3.5888e+06
25  43  2.74003e+06
25  44  0
25  45  5.37458e+06
25  46  7.91875e+06
25  47  0
25  48  8.13084e+06
25  49  4.02389e+06
25  50  1.56076e+07
25  51  6.85611e+06
25  52  8.3741e+06
25  53  6.54321e+06
25  54  1.17305e+07
25  55  9.12621e+06
25  56  1.59817e+07
25  57  1.18563e+07
25  58  1.19147e+07
25  59  1.58587e+07
25  60  9.17715e+06
25  61  1.05063e+07
25  62  7.29419e+06
25  63  9.39058e+06
25  64  1.31472e+07
25  65  9.95331e+06
25  66  1.14419e+07
25  67  8.34252e+06
25  68  1.03074e+07
25  69  9.85889e+06
25  70  1.7129e+07
25  71  1.17974e+07
25  72  1.27474e+07
25  73  1.52166e+07
25  74  2.05015e+07
25  75  1.14241e+07
25  76  1.61925e+07
25  77  1.51483e+07
25  78  7.76472e+06
25  79  1.59926e+07
25  80  1.79756e+07
25  81  1.16178e+07
25  82  1.6075e+07
25  83  7.97354e+06
25  84  1.72916e+07
25  85  1.25694e+07
25  86  1.1381e+07
25  87  1.09194e+07
25  88  1.07333e+07
25  89  1.78768e+07
25  90  1.0861e+07
25  91  7.33345e+06
25  92  7.76797e+06
25  93  3.16492e+06
25  94  5.55644e+06
25  95  6.8212e+06
25  96  7.55966e+06
25  97  8.65904e+06
25  98  1.37803e+07
25  99  1.32254e+07
25  100  1.44804e+07
26  0  3.24344e+06
26  1  0
26  2  8.83195e+06
26  3  0
26  4  0
26  5  1.83923e+06
26  6  1.47251e+06
26  7  0
26  8  0
26  9  33697.1
26  10  4.98232e+06
26  11  5.81223e+06
26  12  3.15511e+06
26  13  383933
26  14  0
26  15  1.00017e+06
26  16  1.76535e+06
26  17  1.42694e+06
26  18  1.27376e+06
26  19  2.08566e+06
26  20  0
26  21  4.10039e+06
26  22  6.72935e+06
26  23  680825
26  24  0
26  25  7.90988e+06
26  26  2.44779e+06
26  27  2.45808e+06
26  28  4.78407e+06
26  29  4.41495e+06
26  30  462754
26  31  3.14831e+06
26  32  4.55596e+06
26  33  5.33382e+06
26  34  6.45613e+06
26  35  4.53058e+06
26  36  5.19408e+06
26  37  2.19431e+06
26  38  7.15073e+06
26  39  1.6989e+06
26  40  0
26  41  3.33657e+06
26  42  0
26  43  2.28467e+06
26  44  276136
26  45  5.85883e+06
26  46  3.24547e+06
26  47  0
26  48  6.50734e+06
26  49  8.96588e+06
26  50  8.01526e+06
26  51  8.15465e+06
26  52  1.25256e+07
26  53  562824
26  54  3.63781e+06
26  55  1.30503e+07
26  56  7.02944e+06
26  57  7.53761e+06
26  58  1.14775e+07
26  59  4.43131e+06
26  60  9.23873e+06
26  61  9.9103e+06
26  62  1.5663e+07
26  63  2.41871e+06
26  64  7.51487e+06
26  65  6.50536e+06
26  66  1.48274e+07
26  67  1.09212e+07
26  68  1.19759e+07
26  69  1.19589e+07
26  70  1.22335e+07
26  71  2.03303e+07
26  72  1.38528e+07
26  73  1.31119e+07
26  74  1.72363e+07
26  75  8.82064e+06
26  76  5.89338e+06
26  77  7.1123e+06
26  78  1.25809e+07
26  79  1.02648e+07
26  80  1.76849e+07
26  81  1.29633e+07
26  82  9.62497e+06
26  83  1.46461e+07
26  84  1.82216e+07
26  85  1.6792e+07
26  86  1.87457e+07
26  87  8.18333e+06
26  88  8.06375e+06
26  89  9.99729e+06
26  90  1.55875e+07
26  91  1.03266e+07
26  92  8.10455e+06
26  93  3.06874e+06
26  94  1.16343e+07
26  95  1.64723e+06
26  96  8.02164e+06
26  97  9.50844e+06
26  98  9.54534e+06
26  99  1.63688e+07
26  100  1.6778e+07
27  0  4.33232e+06
27  1  0
27  2  0
27  3  0
27  4  2.83967e+06
27  5  0
27  6  0
27  7  1.79684e+06
27  8  0
27  9  2.71235e+06
27  10  6.49948e+06
27  11  4.0058e+06
27  12  1.46777e+06
27  13  2.21052e+06
27  14  6.96027e+06
27  15  4.93286e+06
27  16  0
27  17  1.26249e+06
27  18  0
27  19  0
27  20  1.18829e+06
27  21  1.50088e+06
27  22  3.33808e+06
27  23  7.02005e+06
27  24  0
27  25  1.86114e+06
27  26  0
27  27  1.33806e+06
27  28  5.33849e+06
27  29  9.53325e+06
27  30  1.52116e+06
27  31  4.24703e+06
27  32  7.33811e+06
27  33  2.59821e+06
27  34  4.76577e+06
27  35  8.87025e+06
27  36  4.58059e+06
27  37  6.08457e+06
27  38  3.2705e+06
27  39  0
27  40  6.67081e+06
27  41  2.6998e+06
27  42  3.12432e+06
27  43  2.14619e+06
27  44  7.0346e+06
27  45  1.49969e+06
27  46  5.37395e+06
27  47  924545
27  48  3.78942e+06
27  49  6.02927e+06
27  50  258802
27  51  5.5739e+06
27  52  3.81566e+06
27  53  9.32933e+06
27  54  8.10378e+06
27  55  1.0295e+07
27  56  8.07908e+06
27  57  9.4711e+06
27  58  8.18079e+06
27  59  8.23225e+06
27  60  1.07121e+07
27  61  1.65205e+07
27  62  1.10043e+07
27  63  6.77002e+06
27  64  9.53656e+06
27  65  8.76538e+06
27  66  1.57124e+07
27  67  1.43279e+07
27  68  1.49312e+07
27  69  6.30799e+06
27  70  1.1847e+07
27  71  1.95077e+07
27  72  1.2355e+07
27  73  1.45729e+07
27  74  1.30825e+07
27  75  1.28839e+07
27  76  1.02828e+07
27  77  5.18516e+06
27  78  1.31919e+07
27  79  9.48639e+06
27  80  1.02035e+07
27  81  9.64081e+06
27  82  1.61427e+07
27  83  1.62709e+07
27  84  2.18891e+07
27  85  1.51551e+07
27  86  9.24307e+06
27  87  1.25892e+07
27  88  6.26274e+06
27  89  1.04839e+07
27  90  9.48504e+06
27  91  6.51436e+06
27  92  8.15747e+06
27  93  9.78125e+06
27  94  1.50289e+06
27  95  1.17382e+07
27  96  1.06431e+07
27  97  8.81738e+06
27  98  1.0049e+07
27  99  1.86733e+07
27  100  1.85542e+07
28  0  1.10195e+06
28  1  2.1923e+06
28  2  0
28  3  4.8957e+06
28  4  1.1454e+06
28  5  1.58335e+06
28  6  4.37265e+06
28  7  0
28  8  1.77445e+06
28  9  2.57093e+06
28  10  0
28  11  357301
28  12  1.5279e+06
28  13  3.17099e+06
28  14  3.02079e+06
28  15  1.07334e+06
28  16  2.28507e+06
28  17  670312
28  18  0
28  19  0
28  20  1.31689e+06
28  21  731219
28  22  0
28  23  1.72283e+06
28  24  1.6653e+06
28  25  7.0511e+06
28  26  4.4643e+06
28  27  4.56643e+06
28  28  1.6581e+06
28  29  5.35408e+06
28  30  1.48898e+06
28  31  9.36512e+06
28  32  7.59652e+06
28  33  2.90029e+06
28  34  3.8495e+06
28  35  1.26343e+06
28  36  5.44032e+06
28  37  2.18491e+06
28  38  3.2484e+06
28  39  3.5253e+06
28  40  6.87514e+06
28  41  1.07531e+07
28  42  3.87163e+06
28  43  1.43179e+06
28  44  4.96398e+06
28  45  8.41151e+06
28  46  1.27067e+06
28  47  4.78606e+06
28  48  3.2377e+06
28  49  1.4457e+07
28  50  4.82316e+06
28  51  6.16055e+06
28  52  4.86529e+06
28  53  0
28  54  4.76207e+06
28  55  1.12191e+07
28  56  4.93607e+06
28  57  4.63014e+06
28  58  1.28761e+07
28  59  5.27171e+06
28  60  5.1896e+06
28  61  1.43408e+07
28  62  1.22208e+07
28  63  7.09176e+06
28  64  5.37803e+06
28  65  1.21072e+07
28  66  1.15907e+07
28  67  1.41665e+07
28  68  1.54231e+07
28  69  1.26734e+07
28  70  1.10665e+07
28  71  1.00775e+07
28  72  1.37753e+07
28  73  1.4979e+07
28  74  1.92693e+07
28  75  365787
28  76  4.13907e+06
28  77  1.44966e+07
28  78  8.2651e+06
28  79  1.39745e+07
28  80  1.22061e+07
28  81  1.31603e+07
28  82  1.12716e+07
28  83  1.62253e+07
28  84  1.52167e+07
28  85  1.05851e+07
28  86  8.08862e+06
28  87  1.20086e+07
28  88  1.36558e+07
28  89  1.41231e+07
28  90  1.47706e+07
28  91  5.34807e+06
28  92  5.14256e+06
28  93  5.28037e+06
28  94  1.0105e+07
28  95  6.2679e+06
28  96  5.55141e+06
28  97  6.85298e+06
28  98  9.34188e+06
28  99  1.51753e+07
28  100  1.78807e+07
29  0  0
29  1  1.70659e+06
29  2  1.6427e+06
29  3  408716
29  4  0
29  5  0
29  6  3.46447e+06
29  7  1.80689e+06
29  8  0
29  9  5.92471e+06
29  10  2.51621e+06
29  11  0
29  12  1.3774e+06
29  13  1.72298e+06
29  14  2.20422e+06
29  15  7.52686e+06
29  16  2.71236e+06
29  17  70388.4
29  18  447199
29  19  2.47541e+06
29  20  0
29  21  628252
29  22  26092.4
29  23  0
29  24  1.72653e+06
29  25  5.20948e+06
29  26  896712
29  27  5.16118e+06
29  28  3.78233e+06
29  29  2.80951e+06
29  30  1.07256e+07
29  31  2.86636e+06
29  32  0
29  33  5.23904e+06
29  34  1.11599e+07
29  35  5.98164e+06
29  36  7.36529e+06
29  37  3.98426e+06
29  38  26265
29  39  1.62718e+06
29  40  0
29  41  268177
29  42  5.15946e+06
29  43  1.17704e+06
29  44  5.7931e+06
29  45  4.54403e+06
29  46  7.58945e+06
29  47  4.59861e+06
29  48  9.35218e+06
29  49  8.54946e+06
29  50  4.7549e+06
29  51  7.1354e+06
29  52  7.98757e+06
29  53  8.98215e+06
29  54  3.93777e+06
29  55  233654
29  56  6.0039e+06
29  57  1.06631e+07
29  58  6.38123e+06
29  59  1.05917e+07
29  60  1.15419e+07
29  61  6.97338e+06
29  62  1.18332e+07
29  63  9.83766e+06
29  64  8.04789e+06
29  65  8.60107e+06
29  66  2.0615e+07
29  67  1.2466e+07
29  68  1.69474e+07
29  69  1.49106e+07
29  70  1.89678e+07
29  71  1.87733e+07
29  72  1.27599e+07
29  73  1.35648e+07
29  74  1.72622e+07
29  75  7.00907e+06
29  76  1.22619e+07
29  77  7.39836e+06
29  78  6.07021e+06
29  79  7.03647e+06
29  80  1.63386e+07
29  81  8.13201e+06
29  82  1.25337e+07
29  83  1.28931e+07
29  84  9.1345e+06
29  85  1.25114e+07
29  86  1.37607e+07
29  87  1.2816e+07
29  88  1.53774e+07
29  89  1.76419e+07
29  90  6.66625e+06
29  91  9.59017e+06
29  92  1.17883e+07
29  93  1.67596e+06
29  94  5.89415e+06
29  95  1.25482e+07
29  96  6.955e+06
29  97  2.62498e+06
29  98  1.06482e+07
29  99  2.12185e+07
29  100  1.95698e+07
30  0  0
30  1  0
30  2  2.59066e+06
30  3  0
30  4  0
30  5  0
30  6  2.29813e+06
30  7  2.7609e+06
30  8  0
30  9  3.66524e+06
30  10  583905
30  11  0
30  12  0
30  13  0
30  14  0
30  15  4.03766e+06
30  16  3.8764e+06
30  17  954631
30  18  2.6128e+06
30  19  0
30  20  4.39266e+06
30  21  2.57914e+06
30  22  206756
30  23  901890
30  24  791136
30  25  1.4552e+06
30  26  0
30  27  0
30  28  627287
30  29  6.29245e+06
30  30  6.20663e+06
30  31  3.46879e+06
30  32  5.51281e+06
30  33  5.19044e+06
30  34  4.38227e+06
30  35  4.38211e+06
30  36  8.66398e+06
30  37  901914
30  38  6.59652e+06
30  39  0
30  40  7.26883e+06
30  41  3.5566e+06
30  42  2.83198e+06
30  43  5.28804e+06
30  44  0
30  45  3.46616e+06
30  46  6.43942e+06
30  47  4.37751e+06
30  48  6.81126e+06
30  49  7.40626e+06
30  50  7.40567e+06
30  51  544688
30  52  3.18139e+06
30  53  2.79521e+06
30  54  7.06218e+06
30  55  2.42451e+06
30  56  4.12979e+06
30  57  6.81113e+06
30  58  8.33638e+06
30  59  2.28242e+06
30  60  1.0059e+07
30  61  1.19157e+07
30  62  1.4302e+07
30  63  7.93959e+06
30  64  5.72345e+06
30  65  5.56179e+06
30  66  1.14599e+07
30  67  1.49493e+07
30  68  1.21413e+07
30  69  1.47226e+07
30  70  7.10709e+06
30  71  1.92329e+07
30  72  1.42201e+07
30  73  1.34253e+07
30  74  8.80489e+06
30  75  6.30597e+06
30  76  1.03553e+07
30  77  8.59962e+06
30  78  1.2174e+07
30  79  9.66458e+06
30  80  1.08653e+07
30  81  1.4118e+07
30  82  1.58891e+07
30  83  8.16687e+06
30  84  1.5162e+07
30  85  1.30746e+07
30  86  1.61063e+07
30  87  1.67143e+07
30  88  1.37435e+07
30  89  1.46936e+07
30  90  1.67358e+07
30  91  1.09733e+07
30  92  1.05949e+07
30  93  9.07308e+06
30  94  1.04872e+07
30  95  6.07215e+06
30  96  1.17929e+07
30  97  1.19989e+07
30  98  1.17928e+07
30  99  1.38474e+07
30  100  1.412e+07
31  0  1.78601e+06
31  1  1.84126e+06
31  2  858501
31  3  1.25358e+06
31  4  3.2264e+06
31  5  0
31  6  2.14916e+06
31  7  0
31  8  3.89662e+06
31  9  0
31  10  243209
31  11  6.17518e+06
31  12  2.11376e+06
31  13  4.2826e+06
31  14  0
31  15  0
31  16  522202
31  17  2.10535e+06
31  18  2.83264e+06
31  19  5.05308e+06
31  20  6.49941e+06
31  21  3.03638e+06
31  22  0
31  23  1.98867e+06
31  24  4.24644e+06
31  25  2.83779e+06
31  26  1.17441e+06
31  27  7.281e+06
31  28  1.36948e+06
31  29  3.45532e+06
31  30  1.24493e+06
31  31  6.92403e+06
31  32  1.85152e+06
31  33  3.3693e+06
31  34  3.62934e+06
31  35  2.08079e+06
31  36  3.84798e+06
31  37  0
31  38  1.20241e+06
31  39  2.74418e+06
31  40  6.6058e+06
31  41  5.29124e+06
31  42  2.42519e+06
31  43  4.13257e+06
31  44  771571
31  45  4.96074e+06
31  46  6.98156e+06
31  47  0
31  48  2.55202e+06
31  49  7.1407e+06
31  50  2.44851e+06
31  51  5.50203e+06
31  52  1.0418e+06
31  53  0
31  54  8.07764e+06
31  55  444342
31  56  3.3442e+06
31  57  2.09256e+06
31  58  9.62673e+06
31  59  1.52402e+06
31  60  1.00157e+07
31  61  5.13938e+06
31  62  1.18202e+07
31  63  1.00018e+07
31  64  6.51383e+06
31  65  1.06878e+07
31  66  1.6787e+07
31  67  8.81855e+06
31  68  9.16254e+06
31  69  1.18706e+07
31  70  1.70554e+07
31  71  1.17854e+07
31  72  1.05889e+07
31  73  1.21486e+07
31  74  7.5769e+06
31  75  6.51806e+06
31  76  1.29576e+07
31  77  1.10305e+07
31  78  4.64701e+06
31  79  1.90991e+07
31  80  1.58101e+07
31  81  1.78952e+07
31  82  1.52314e+07
31  83  1.06941e+07
31  84  7.80904e+06
31  85  9.19581e+06
31  86  1.02231e+07
31  87  1.56969e+07
31  88  4.70736e+06
31  89  1.06413e+07
31  90  2.41032e+07
31  91  1.16474e+07
31  92  9.23896e+06
31  93  8.42407e+06
31  94  3.13799e+06
31  95  1.01672e+07
31  96  8.69852e+06
31  97  5.13731e+06
31  98  1.6024e+07
31  99  1.10642e+07
31  100  1.51716e+07
32  0  2.3201e+06
32  1  0
32  2  284575
32  3  0
32  4  892459
32  5  0
32  6  2.1901e+06
32  7  1.64866e+06
32  8  1.16405e+06
32  9  2.10937e+06
32  10  0
32  11  4.72519e+06
32  12  577465
32  13  1.5433e+06
32  14  1.30896e+06
32  15  0
32  16  1.08709e+06
32  17  0
32  18  3.13795e+06
32  19  1.65902e+06
32  20  615340
32  21  869739
32  22  1.58951e+06
32  23  151060
32  24  0
32  25  5.60774e+06
32  26  1.70303e+06
32  27  0
32  28  0
32  29  3.377e+06
32  30  1.02224e+06
32  31  3.10708e+06
32  32  2.57597e+06
32  33  0
32  34  5.78737e+06
32  35  4.50277e+06
32  36  5.17936e+06
32  37  230084
32  38  5.61531e+06
32  39  141856
32  40  1.00648e+07
32  41  4.30437e+06
32  42  2.92717e+06
32  43  7.1595e+06
32  44  1.02058e+06
32  45  2.13667e+06
32  46  4.7081e+06
32  47  4.03278e+06
32  48  1.4866e+06
32  49  3.52605e+06
32  50  4.52992e+06
32  51  3.48701e+06
32  52  632349
32  53  6.2906e+06
32  54  1.01197e+07
32  55  8.9275e+06
32  56  0
32  57  9.96275e+06
32  58  0
32  59  7.35851e+06
32  60  1.13967e+07
32  61  6.42608e+06
32  62  1.46685e+07
32  63  4.18786e+06
32  64  1.25002e+07
32  65  9.58129e+06
32  66  1.35446e+07
32  67  1.77728e+07
32  68  9.51797e+06
32  69  1.57853e+07
32  70  9.42926e+06
32  71  1.80024e+07
32  72  1.63576e+07
32  73  1.65405e+07
32  74  1.82355e+07
32  75  1.3577e+07
32  76  3.99077e+06
32  77  1.25153e+07
32  78  1.7635e+07
32  79  3.38361e+06
32  80  1.45741e+07
32  81  1.10438e+07
32  82  1.04426e+07
32  83  1.70596e+07
32  84  7.50498e+06
32  85  1.41684e+07
32  86  1.49708e+07
32  87  1.1346e+07
32  88  1.10678e+07
32  89  8.49186e+06
32  90  7.93124e+06
32  91  7.92428e+06
32  92  1.10155e+07
32  93  2.80779e+06
32  94  2.76728e+06
32  95  9.97593e+06
32  96  9.42641e+06
32  97  9.19268e+06
32  98  7.6411e+06
32  99  6.90643e+06
32  100  1.20086e+07
33  0  0
33  1  0
33  2  834289
33  3  0
33  4  1.66939e+06
33  5  1.8767e+06
33  6  259245
33  7  0
33  8  3.08266e+06
33  9  0
33  10  1.07281e+06
33  11  2.38325e+06
33  12  0
33  13  4.40321e+06
33  14  141795
33  15  2.41835e+06
33  16  3.08511e+06
33  17  0
33  18  3.03913e+06
33  19  2.30236e+06
33  20  593866
33  21  0
33  22  2.8831e+06
33  23  0
33  24  0
33  25  6.46675e+06
33  26  3.1108e+06
33  27  3.02993e+06
33  28  2.70287e+06
33  29  1.46779e+06
33  30  4.89947e+06
33  31  3.50569e+06
33  32  3.10354e+06
33  33  3.20477e+06
33  34  5.30019e+06
33  35  313528
33  36  1.21106e+06
33  37  6.45301e+06
33  38  4.53715e+06
33  39  4.9101e+06
33  40  4.89572e+06
33  41  4.82412e+06
33  42  5.71287e+06
33  43  1.96367e+06
33  44  7.65557e+06
33  45  2.53586e+06
33  46  1.73104e+06
33  47  1.31019e+07
33  48  6.19067e+06
33  49  1.25128e+07
33  50  7.35906e+06
33  51  0
33  52  115697
33  53  0
33  54  3.44885e+06
33  55  3.83621e+06
33  56  8.00275e+06
33  57  3.56783e+06
33  58  7.83119e+06
33  59  1.17624e+07
33  60  5.83903e+06
33  61  8.62318e+06
33  62  9.36353e+06
33  63  0
33  64  5.69657e+06
33  65  9.0961e+06
33  66  5.30187e+06
33  67  1.12848e+07
33  68  1.21568e+07
33  69  2.0889e+07
33  70  1.23135e+07
33  71  1.22614e+07
33  72  1.11745e+07
33  73  1.26579e+07
33  74  4.53432e+06
33  75  1.33807e+07
33  76  1.13932e+07
33  77  1.26269e+07
33  78  1.6457e+07
33  79  1.15138e+07
33  80  1.49406e+07
33  81  1.67299e+07
33  82  1.22716e+07
33  83  5.19386e+06
33  84  9.5452e+06
33  85  2.17842e+07
33  86  1.22674e+07
33  87  1.40973e+07
33  88  1.54215e+07
33  89  1.54382e+07
33  90  8.57645e+06
33  91  1.10586e+07
33  92  1.54936e+07
33  93  7.97946e+06
33  94  1.3599e+06
33  95  7.76107e+06
33  96  1.5266e+07
33  97  1.05247e+07
33  98  1.51707e+07
33  99  1.54367e+07
33  100  1.47231e+07
34  0  151804
34  1  189569
34  2  601784
34  3  0
34  4  0
34  5  5.29005e+06
34  6  0
34  7  6.01913e+06
34  8  0
34  9  2.9272e+06
34  10  0
34  11  2.00566e+06
34  12  1.65962e+06
34  13  2.18247e+06
34  14  2.29856e+06
34  15  0
34  16  3.10111e+06
34  17  3.26328e+06
34  18  0
34  19  204232
34  20  2.57592e+06
34  21  1.06862e+06
34  22  2.22031e+06
34  23  0
34  24  0
34  25  0
34  26  4.15843e+06
34  27  0
34  28  4.35979e+06
34  29  1.16028e+06
34  30  4.1597e+06
34  31  4.68339e+06
34  32  6.22442e+06
34  33  5.83771e+06
34  34  0
34  35  6.27413e+06
34  36  1.02439e+06
34  37  7.54728e+06
34  38  2.2815e+06
34  39  3.76215e+06
34  40  5.55782e+06
34  41  5.28906e+06
34  42  4.14488e+06
34  43  542844
34  44  8.37112e+06
34  45  4.27711e+06
34  46  2.75387e+06
34  47  952585
34  48  7.23223e+06
34  49  537056
34  50  930184
34  51  4.17495e+06
34  52  7.75603e+06
34  53  5.33249e+06
34  54  1.0093e+07
34  55  0
34  56  1.16638e+07
34  57  2.19949e+06
34  58  9.0133e+06
34  59  8.95764e+06
34  60  5.6347e+06
34  61  6.46083e+06
34  62  9.27084e+06
34  63  6.0219e+06
34  64  9.88258e+06
34  65  1.16832e+07
34  66  1.10034e+07
34  67  8.27165e+06
34  68  1.90876e+07
34  69  9.99581e+06
34  70  1.04237e+07
34  71  1.79291e+07
34  72  1.45155e+07
34  73  1.56627e+07
34  74  9.19227e+06
34  75  7.40907e+06
34  76  1.16848e+07
34  77  7.33839e+06
34  78  9.67919e+06
34  79  1.65502e+07
34  80  1.13488e+07
34  81  8.70476e+06
34  82  1.33035e+07
34  83  1.4873e+07
34  84  1.17114e+07
34  85  1.23665e+07
34  86  1.71486e+07
34  87  1.54869e+07
34  88  7.46877e+06
34  89  1.19505e+07
34  90  8.77751e+06
34  91  8.56747e+06
34  92  9.49991e+06
34  93  1.09682e+07
34  94  2.99728e+06
34  95  3.3926e+06
34  96  5.34589e+06
34  97  3.57309e+06
34  98  1.13377e+07
34  99  1.7045e+07
34  100  1.90874e+07
35  0  3.99463e+06
35  1  1.73067e+06
35  2  0
35  3  0
35  4  2.70665e+06
35  5  0
35  6  0
35  7  0
35  8  1.96509e+06
35  9  2.48884e+06
35  10  1.63904e+06
35  11  0
35  12  74849.6
35  13  0
35  14  0
35  15  0
35  16  0
35  17  2.32129e+06
35  18  1.78854e+06
35  19  513916
35  20  474685
35  21  30138.9
35  22  2.80535e+06
35  23  6.53988e+06
35  24  3.27451e+06
35  25  391652
35  26  1.79966e+06
35  27  4.88285e+06
35  28  0
35  29  0
35  30  5.09318e+06
35  31  1.76395e+06
35  32  4.11253e+06
35  33  1.75739e+06
35  34  6.03624e+06
35  35  4.9961e+06
35  36  4.48639e+06
35  37  978957
35  38  1.0282e+07
35  39  6.83714e+06
35  40  3.52134e+06
35  41  1.00629e+07
35  42  2.6657e+06
35  43  0
35  44  6.91403e+06
35  45  5.08289e+06
35  46  2.63436e+06
35  47  1.39733e+06
35  48  9.77518e+06
35  49  6.66872e+06
35  50  4.40154e+06
35  51  3.77802e+06
35  52  5.47755e+06
35  53  744432
35  54  4.6414e+06
35  55  7.69677e+06
35  56  3.64792e+06
35  57  4.94441e+06
35  58  1.44504e+06
35  59  1.08566e+07
35  60  6.6814e+06
35  61  9.48788e+06
35  62  5.31895e+06
35  63  5.18215e+06
35  64  1.68382e+07
35  65  1.41192e+07
35  66  7.26157e+06
35  67  1.58371e+07
35  68  9.46616e+06
35  69  1.59944e+07
35  70  2.48055e+07
35  71  1.55277e+07
35  72  1.51081e+07
35  73  1.49768e+07
35  74  8.21172e+06
35  75  7.85477e+06
35  76  7.90526e+06
35  77  8.81112e+06
35  78  1.04556e+07
35  79  1.27523e+07
35  80  1.23683e+07
35  81  1.84612e+07
35  82  1.32299e+07
35  83  1.91858e+07
35  84  1.40318e+07
35  85  1.06207e+07
35  86  1.32623e+07
35  87  1.38068e+07
35  88  1.15858e+07
35  89  1.79792e+07
35  90  1.11879e+07
35  91  1.11126e+07
35  92  8.11324e+06
35  93  1.6164e+07
35  94  7.72029e+06
35  95  6.86917e+06
35  96  6.57877e+06
35  97  1.07148e+07
35  98  1.03481e+07
35  99  1.80873e+07
35  100  6.58442e+06
36  0  0
36  1  4.32183e+06
36  2  3.62543e+06
36  3  0
36  4  1.93685e+06
36  5  3.32473e+06
36  6  0
36  7  0
36  8  646696
36  9  0
36  10  2.23153e+06
36  11  3.63314e+06
36  12  4.30209e+06
36  13  3.61015e+06
36  14  3.15209e+06
36  15  0
36  16  739887
36  17  0
36  18  0
36  19  0
36  20  2.66531e+06
36  21  0
36  22  0
36  23  6.28168e+06
36  24  919753
36  25  3.50876e+06
36  26  2.01743e+06
36  27  1.9726e+06
36  28  2.93752e+06
36  29  5.38614e+06
36  30  2.5503e+06
36  31  392603
36  32  1.09882e+06
36  33  3.03817e+06
36  34  2.33327e+06
36  35  2.64314e+06
36  36  4.30538e+06
36  37  9.34453e+06
36  38  4.68061e+06
36  39  2.67227e+06
36  40  7.48638e+06
36  41  2.64136e+06
36  42  4.961e+06
36  43  3.29369e+06
36  44  1.26355e+06
36  45  1.92694e+06
36  46  6.2926e+06
36  47  5.60929e+06
36  48  0
36  49  7.83161e+06
36  50  0
36  51  1.21044e+07
36  52  1.64961e+06
36  53  2.25473e+06
36  54  617894
36  55  4.17263e+06
36  56  7.24141e+06
36  57  6.62981e+06
36  58  4.52515e+06
36  59  9.04994e+06
36  60  6.61017e+06
36  61  4.63999e+06
36  62  4.37346e+06
36  63  4.16432e+06
36  64  6.4316e+06
36  65  7.43668e+06
36  66  9.78108e+06
36  67  7.52982e+06
36  68  1.40006e+07
36  69  1.68717e+07
36  70  9.4298e+06
36  71  1.08352e+07
36  72  1.55779e+07
36  73  1.5346e+07
36  74  4.62962e+06
36  75  1.348e+07
36  76  3.80514e+06
36  77  1.43266e+07
36  78  5.59531e+06
36  79  1.69499e+07
36  80  1.67227e+07
36  81  1.79383e+07
36  82  9.1256e+06
36  83  1.92308e+07
36  84  1.50886e+07
36  85  1.68844e+07
36  86  8.26709e+06
36  87  1.42678e+07
36  88  1.21763e+07
36  89  1.1054e+07
36  90  1.84061e+07
36  91  1.31486e+07
36  92  1.65187e+07
36  93  5.23963e+06
36  94  5.70868e+06
36  95  4.12119e+06
36  96  1.16918e+07
36  97  750638
36  98  1.08182e+07
36  99  1.05955e+07
36  100  1.14335e+07
37  0  101483
37  1  4.53384e+06
37  2  0
37  3  0
37  4  1.59012e+06
37  5  2.68204e+06
37  6  0
37  7  2.80179e+06
37  8  1.63872e+06
37  9  0
37  10  0
