row  column  (images_10_7176.edf Fe_K*images_10_7176.edf Ar_K**2.3)
51  11  1.58081e+07
51  12  2.12372e+07
51  13  2.25046e+07
51  14  1.31724e+07
51  15  2.23476e+07
51  16  2.42638e+07
51  17  1.94957e+07
51  18  2.11408e+07
51  19  1.55421e+07
51  20  2.04064e+07
51  21  2.35441e+07
51  22  1.77212e+07
51  23  2.21377e+07
51  24  1.95054e+07
51  25  1.86655e+07
51  26  2.25131e+07
51  27  1.89882e+07
51  28  1.30653e+07
51  29  1.87558e+07
51  30  1.71977e+07
51  31  2.23636e+07
51  32  2.24863e+07
51  33  1.85274e+07
51  34  2.30631e+07
51  35  2.08462e+07
51  36  1.86225e+07
51  37  2.15497e+07
51  38  2.30344e+07
51  39  2.21091e+07
51  40  2.49816e+07
51  41  2.77498e+07
51  42  2.29494e+07
51  43  3.06399e+07
51  44  2.4047e+07
51  45  3.45027e+07
51  46  3.63015e+07
51  47  4.07385e+07
51  48  5.02372e+07
51  49  5.11119e+07
51  50  5.73057e+07
51  51  5.64701e+07
51  52  4.36272e+07
51  53  9.17985e+07
51  54  5.08269e+07
51  55  3.43731e+07
51  56  3.01798e+07
51  57  3.29347e+07
51  58  3.45977e+07
51  59  3.1798e+07
51  60  2.82263e+07
51  61  4.10855e+07
51  62  5.01195e+07
51  63  5.19993e+07
51  64  3.80213e+07
51  65  4.43916e+07
51  66  4.46943e+07
51  67  6.07956e+07
51  68  4.93092e+07
51  69  5.80246e+07
51  70  6.86495e+07
51  71  6.11156e+07
51  72  5.11004e+07
51  73  5.19945e+07
51  74  5.91589e+07
51  75  6.04908e+07
51  76  5.1153e+07
51  77  6.06526e+07
51  78  7.7921e+07
51  79  7.9246e+07
51  80  9.4064e+07
51  81  7.88747e+07
51  82  8.86448e+07
51  83  1.0969e+08
51  84  9.71631e+07
51  85  1.08346e+08
51  86  8.34793e+07
51  87  8.70278e+07
51  88  8.29884e+07
51  89  7.77521e+07
51  90  7.90321e+07
51  91  9.07744e+07
51  92  1.03431e+08
51  93  1.028e+08
51  94  8.44067e+07
51  95  7.82252e+07
51  96  7.99139e+07
51  97  7.1083e+07
51  98  8.66841e+07
51  99  7.37753e+07
51  100  8.71499e+07
52  0  1.94431e+07
52  1  1.13342e+07
52  2  1.35679e+07
52  3  2.14267e+07
52  4  1.27304e+07
52  5  1.541e+07
52  6  1.05371e+07
52  7  8.94404e+06
52  8  1.42257e+07
52  9  1.90483e+07
52  10  1.52041e+07
52  11  1.80587e+07
52  12  1.54682e+07
52  13  2.39789e+07
52  14  1.71155e+07
52  15  2.76801e+07
52  16  2.29199e+07
52  17  2.94805e+07
52  18  1.77143e+07
52  19  1.62301e+07
52  20  1.54151e+07
52  21  1.85767e+07
52  22  1.18172e+07
52  23  1.83862e+07
52  24  2.02577e+07
52  25  1.84966e+07
52  26  1.45579e+07
52  27  2.21227e+07
52  28  2.16363e+07
52  29  2.09598e+07
52  30  1.81814e+07
52  31  1.19309e+07
52  32  2.15359e+07
52  33  1.66136e+07
52  34  1.89436e+07
52  35  1.57991e+07
52  36  1.85643e+07
52  37  2.20803e+07
52  38  2.49672e+07
52  39  2.51049e+07
52  40  1.83137e+07
52  41  2.6924e+07
52  42  2.04493e+07
52  43  2.63234e+07
52  44  3.09692e+07
52  45  3.34858e+07
52  46  4.0211e+07
52  47  4.12774e+07
52  48  2.92765e+07
52  49  4.22479e+07
52  50  4.384e+07
52  51  6.31762e+07
52  52  5.08005e+07
52  53  7.31404e+07
52  54  6.75319e+07
52  55  4.84543e+07
52  56  4.37271e+07
52  57  2.92499e+07
52  58  3.04466e+07
52  59  3.31946e+07
52  60  4.43922e+07
52  61  3.46446e+07
52  62  3.88539e+07
52  63  3.47547e+07
52  64  3.96393e+07
52  65  2.8928e+07
52  66  4.39768e+07
52  67  6.43873e+07
52  68  5.69045e+07
52  69  5.43944e+07
52  70  5.40299e+07
52  71  4.84442e+07
52  72  4.90797e+07
52  73  5.09284e+07
52  74  4.59393e+07
52  75  5.11e+07
52  76  4.7243e+07
52  77  6.46893e+07
52  78  7.2938e+07
52  79  8.729e+07
52  80  8.77085e+07
52  81  8.27684e+07
52  82  8.52297e+07
52  83  8.20667e+07
52  84  9.39072e+07
52  85  1.01095e+08
52  86  7.24982e+07
52  87  8.7475e+07
52  88  8.83894e+07
52  89  6.55912e+07
52  90  6.99695e+07
52  91  8.41279e+07
52  92  9.75024e+07
52  93  8.27676e+07
52  94  6.44992e+07
52  95  8.58775e+07
52  96  6.64168e+07
52  97  5.22701e+07
52  98  6.31495e+07
52  99  8.05841e+07
52  100  6.68895e+07
53  0  1.57769e+07
53  1  1.48555e+07
53  2  2.34862e+07
53  3  1.12979e+07
53  4  1.72803e+07
53  5  1.96722e+07
53  6  1.07886e+07
53  7  1.63229e+07
53  8  1.44321e+07
53  9  2.26399e+07
53  10  1.92673e+07
53  11  1.39975e+07
53  12  1.56794e+07
53  13  1.69769e+07
53  14  1.69837e+07
53  15  1.77874e+07
53  16  2.48081e+07
53  17  1.97744e+07
53  18  1.95564e+07
53  19  1.56966e+07
53  20  1.97998e+07
53  21  1.63642e+07
53  22  1.62347e+07
53  23  2.50637e+07
53  24  2.14381e+07
53  25  1.81883e+07
53  26  1.52337e+07
53  27  2.49905e+07
53  28  2.16488e+07
53  29  2.71805e+07
53  30  2.00647e+07
53  31  1.77685e+07
53  32  2.06427e+07
53  33  1.6707e+07
53  34  1.93197e+07
53  35  2.13553e+07
53  36  2.09837e+07
53  37  1.95881e+07
53  38  2.6324e+07
53  39  2.13312e+07
53  40  2.38584e+07
53  41  2.24512e+07
53  42  2.91661e+07
53  43  2.33143e+07
53  44  1.98329e+07
53  45  2.89017e+07
53  46  4.18722e+07
53  47  3.16609e+07
53  48  3.96719e+07
53  49  3.86529e+07
53  50  4.65185e+07
53  51  5.40171e+07
53  52  5.03471e+07
53  53  1.03631e+08
53  54  6.16972e+07
53  55  3.15338e+07
53  56  4.21975e+07
53  57  3.62778e+07
53  58  3.24717e+07
53  59  3.33209e+07
53  60  3.41943e+07
53  61  4.11334e+07
53  62  3.73226e+07
53  63  4.23707e+07
53  64  3.77783e+07
53  65  4.54038e+07
53  66  4.82981e+07
53  67  6.07472e+07
53  68  5.53458e+07
53  69  5.08999e+07
53  70  5.00839e+07
53  71  5.37435e+07
53  72  6.19096e+07
53  73  5.34382e+07
53  74  6.665e+07
53  75  5.48416e+07
53  76  6.83182e+07
53  77  6.02423e+07
53  78  7.25735e+07
53  79  7.06891e+07
53  80  7.39677e+07
53  81  8.28775e+07
53  82  7.95271e+07
53  83  7.73786e+07
53  84  8.22767e+07
53  85  8.04029e+07
53  86  7.92729e+07
53  87  7.74058e+07
53  88  7.1801e+07
53  89  8.90969e+07
53  90  7.31255e+07
53  91  8.3404e+07
53  92  8.56933e+07
53  93  8.80335e+07
53  94  6.8301e+07
53  95  6.56218e+07
53  96  5.93281e+07
53  97  6.69614e+07
53  98  7.7201e+07
53  99  7.68812e+07
53  100  6.3141e+07
54  0  1.79354e+07
54  1  1.5994e+07
54  2  1.53581e+07
54  3  7.31205e+06
54  4  1.87932e+07
54  5  1.95423e+07
54  6  1.5428e+07
54  7  1.72489e+07
54  8  1.58546e+07
54  9  2.30034e+07
54  10  1.61722e+07
54  11  1.76498e+07
54  12  2.01018e+07
54  13  1.98253e+07
54  14  2.20271e+07
54  15  1.80775e+07
54  16  2.97367e+07
54  17  2.48737e+07
54  18  2.00916e+07
54  19  1.98227e+07
54  20  1.55165e+07
54  21  1.33926e+07
54  22  1.37835e+07
54  23  2.25608e+07
54  24  1.63607e+07
54  25  1.26103e+07
54  26  2.28579e+07
54  27  1.94221e+07
54  28  1.68605e+07
54  29  2.67186e+07
54  30  2.00415e+07
54  31  1.20816e+07
54  32  2.43934e+07
54  33  1.80728e+07
54  34  2.36503e+07
54  35  2.07827e+07
54  36  2.35642e+07
54  37  2.17539e+07
54  38  2.55346e+07
54  39  2.75179e+07
54  40  2.06111e+07
54  41  2.71425e+07
54  42  2.27979e+07
54  43  2.8179e+07
54  44  2.64892e+07
54  45  2.26168e+07
54  46  3.24076e+07
54  47  3.08438e+07
54  48  3.32981e+07
54  49  3.83599e+07
54  50  4.6908e+07
54  51  4.92968e+07
54  52  4.97559e+07
54  53  8.59406e+07
54  54  5.67662e+07
54  55  4.06253e+07
54  56  3.72442e+07
54  57  3.49119e+07
54  58  3.17649e+07
54  59  4.66231e+07
54  60  2.99109e+07
54  61  3.79951e+07
54  62  3.94902e+07
54  63  3.4459e+07
54  64  4.23264e+07
54  65  3.88695e+07
54  66  4.74833e+07
54  67  4.46886e+07
54  68  6.01214e+07
54  69  4.0621e+07
54  70  6.19095e+07
54  71  5.49259e+07
54  72  4.49431e+07
54  73  4.04503e+07
54  74  4.1081e+07
54  75  3.93719e+07
54  76  6.09165e+07
54  77  4.8994e+07
54  78  6.78492e+07
54  79  6.40725e+07
54  80  7.83321e+07
54  81  8.31774e+07
54  82  7.30062e+07
54  83  6.28724e+07
54  84  8.47024e+07
54  85  8.49046e+07
54  86  5.91471e+07
54  87  9.48272e+07
54  88  6.75054e+07
54  89  7.4014e+07
54  90  6.55614e+07
54  91  8.5846e+07
54  92  7.49249e+07
54  93  6.7379e+07
54  94  7.63736e+07
54  95  6.1423e+07
54  96  6.2399e+07
54  97  5.5644e+07
54  98  5.92287e+07
54  99  7.44282e+07
54  100  6.64362e+07
55  0  1.50757e+07
55  1  2.05226e+07
55  2  1.46492e+07
55  3  1.68431e+07
55  4  1.2203e+07
55  5  2.15942e+07
55  6  1.0667e+07
55  7  1.27673e+07
55  8  1.07025e+07
55  9  2.03929e+07
55  10  1.24499e+07
55  11  2.46182e+07
55  12  2.00386e+07
55  13  2.23773e+07
55  14  1.99767e+07
55  15  2.25059e+07
55  16  2.45998e+07
55  17  2.93283e+07
55  18  2.04128e+07
55  19  1.96504e+07
55  20  1.96572e+07
55  21  2.08465e+07
55  22  1.84937e+07
55  23  2.14946e+07
55  24  1.61465e+07
55  25  1.90139e+07
55  26  1.91746e+07
55  27  1.7582e+07
55  28  2.10219e+07
55  29  2.58135e+07
55  30  1.96788e+07
55  31  1.77844e+07
55  32  1.99597e+07
55  33  1.8297e+07
55  34  1.878e+07
55  35  2.4603e+07
55  36  2.21922e+07
55  37  2.24136e+07
55  38  1.74532e+07
55  39  1.86716e+07
55  40  1.92098e+07
55  41  2.22513e+07
55  42  2.50351e+07
55  43  2.25955e+07
55  44  2.62722e+07
55  45  3.36438e+07
55  46  3.42487e+07
55  47  3.0942e+07
55  48  3.46719e+07
55  49  3.1195e+07
55  50  4.56658e+07
55  51  3.96418e+07
55  52  4.81605e+07
55  53  1.17864e+08
55  54  5.85553e+07
55  55  4.50501e+07
55  56  2.99275e+07
55  57  3.80135e+07
55  58  3.59044e+07
55  59  3.62422e+07
55  60  2.90501e+07
55  61  3.39447e+07
55  62  3.87481e+07
55  63  3.75296e+07
55  64  3.08787e+07
55  65  4.65029e+07
55  66  4.80631e+07
55  67  5.23211e+07
55  68  5.6133e+07
55  69  4.41088e+07
55  70  5.07782e+07
55  71  4.72061e+07
55  72  5.87599e+07
55  73  5.03304e+07
55  74  4.72777e+07
55  75  4.43358e+07
55  76  5.60889e+07
55  77  4.33965e+07
55  78  6.14137e+07
55  79  6.62139e+07
55  80  7.9994e+07
55  81  7.20785e+07
55  82  6.53875e+07
55  83  7.67485e+07
55  84  7.20333e+07
55  85  6.44264e+07
55  86  7.57612e+07
55  87  1.03685e+08
55  88  5.62113e+07
55  89  5.08316e+07
55  90  7.53657e+07
55  91  7.39813e+07
55  92  8.47233e+07
55  93  6.63838e+07
55  94  6.29453e+07
55  95  5.57896e+07
55  96  6.77443e+07
55  97  4.3101e+07
55  98  6.39368e+07
55  99  7.445e+07
55  100  5.49245e+07
56  0  2.10012e+07
56  1  1.20302e+07
56  2  1.49889e+07
56  3  1.81972e+07
56  4  1.44003e+07
56  5  1.43683e+07
56  6  1.59966e+07
56  7  1.80202e+07
56  8  1.24078e+07
56  9  1.71751e+07
56  10  1.46271e+07
56  11  1.9228e+07
56  12  1.96634e+07
56  13  2.08782e+07
56  14  2.2632e+07
56  15  2.08186e+07
56  16  2.95543e+07
56  17  2.55339e+07
56  18  2.48537e+07
56  19  1.62374e+07
56  20  1.37401e+07
56  21  1.99406e+07
56  22  1.51057e+07
56  23  1.95836e+07
56  24  2.11854e+07
56  25  1.08835e+07
56  26  1.7975e+07
56  27  2.0117e+07
56  28  1.90035e+07
56  29  1.27034e+07
56  30  1.94275e+07
56  31  1.64307e+07
56  32  1.49473e+07
56  33  1.77235e+07
56  34  1.68904e+07
56  35  1.51136e+07
56  36  2.5358e+07
56  37  2.34392e+07
56  38  1.90743e+07
56  39  2.82658e+07
56  40  2.2532e+07
56  41  2.52078e+07
56  42  3.40367e+07
56  43  2.37193e+07
56  44  2.80335e+07
56  45  3.82572e+07
56  46  3.37141e+07
56  47  2.8088e+07
56  48  3.53403e+07
56  49  3.44371e+07
56  50  3.33562e+07
56  51  3.85053e+07
56  52  3.05811e+07
56  53  8.77488e+07
56  54  5.81748e+07
56  55  3.50835e+07
56  56  3.06832e+07
56  57  3.50103e+07
56  58  2.95936e+07
56  59  3.43712e+07
56  60  3.41361e+07
56  61  3.73779e+07
56  62  3.77084e+07
56  63  4.65491e+07
56  64  4.59128e+07
56  65  4.80036e+07
56  66  3.69571e+07
56  67  5.94247e+07
56  68  5.88172e+07
56  69  4.30246e+07
56  70  4.73988e+07
56  71  4.73944e+07
56  72  4.10818e+07
56  73  4.42897e+07
56  74  4.12927e+07
56  75  3.39209e+07
56  76  4.63769e+07
56  77  4.82294e+07
56  78  5.14733e+07
56  79  5.5853e+07
56  80  7.39486e+07
56  81  6.84496e+07
56  82  6.50708e+07
56  83  5.55855e+07
56  84  7.15813e+07
56  85  5.59049e+07
56  86  6.01847e+07
56  87  7.32297e+07
56  88  5.90653e+07
56  89  5.70997e+07
56  90  7.68158e+07
56  91  7.62512e+07
56  92  7.96792e+07
56  93  5.65535e+07
56  94  4.32034e+07
56  95  6.1351e+07
56  96  7.88146e+07
56  97  5.3214e+07
56  98  4.96365e+07
56  99  5.9919e+07
56  100  5.91089e+07
57  0  1.78172e+07
57  1  2.2258e+07
57  2  1.32108e+07
57  3  1.53779e+07
57  4  1.75637e+07
57  5  1.53185e+07
57  6  1.24726e+07
57  7  1.64598e+07
57  8  1.683e+07
57  9  1.4922e+07
57  10  1.74495e+07
57  11  2.41288e+07
57  12  1.36324e+07
57  13  1.7953e+07
57  14  1.96792e+07
57  15  2.9576e+07
57  16  3.18109e+07
57  17  2.96946e+07
57  18  2.33494e+07
57  19  1.99774e+07
57  20  1.61337e+07
57  21  2.10378e+07
57  22  1.74309e+07
57  23  1.6429e+07
57  24  1.3981e+07
57  25  1.70224e+07
57  26  1.2767e+07
57  27  2.10641e+07
57  28  1.73385e+07
57  29  1.77077e+07
57  30  1.49587e+07
57  31  1.71267e+07
57  32  2.05767e+07
57  33  2.22174e+07
57  34  1.42683e+07
57  35  2.3051e+07
57  36  1.74754e+07
57  37  2.00294e+07
57  38  2.19848e+07
57  39  2.35748e+07
57  40  2.17414e+07
57  41  2.5764e+07
57  42  2.88284e+07
57  43  1.91851e+07
57  44  1.67004e+07
57  45  2.62846e+07
57  46  2.39123e+07
57  47  3.21655e+07
57  48  3.77233e+07
57  49  4.36697e+07
57  50  3.15412e+07
57  51  3.50625e+07
57  52  4.02551e+07
57  53  7.74839e+07
57  54  4.33015e+07
57  55  3.75921e+07
57  56  3.21234e+07
57  57  3.2641e+07
57  58  3.19677e+07
57  59  2.96807e+07
57  60  3.45499e+07
57  61  3.64311e+07
57  62  3.16052e+07
57  63  3.48486e+07
57  64  2.67894e+07
57  65  4.06415e+07
57  66  4.16755e+07
57  67  4.22256e+07
57  68  5.74544e+07
57  69  4.55894e+07
57  70  4.95078e+07
57  71  5.25716e+07
57  72  3.59782e+07
57  73  3.90772e+07
57  74  4.00707e+07
57  75  3.98804e+07
57  76  4.83602e+07
57  77  5.39536e+07
57  78  5.57757e+07
57  79  5.46049e+07
57  80  5.50052e+07
57  81  7.24831e+07
57  82  6.09313e+07
57  83  6.25914e+07
57  84  6.71516e+07
57  85  5.97613e+07
57  86  5.60806e+07
57  87  6.26933e+07
57  88  6.93478e+07
57  89  6.41239e+07
57  90  8.39952e+07
57  91  7.06524e+07
57  92  7.54353e+07
57  93  5.71556e+07
57  94  6.24389e+07
57  95  5.96997e+07
57  96  6.25365e+07
57  97  5.0263e+07
57  98  6.2044e+07
57  99  5.27142e+07
57  100  4.80646e+07
58  0  1.8763e+07
58  1  1.32137e+07
58  2  2.75577e+07
58  3  1.62364e+07
58  4  1.13647e+07
58  5  1.89778e+07
58  6  1.44499e+07
58  7  2.16887e+07
58  8  1.34119e+07
58  9  1.78843e+07
58  10  2.13271e+07
58  11  2.12825e+07
58  12  2.05208e+07
58  13  2.48402e+07
58  14  2.35435e+07
58  15  3.15565e+07
58  16  3.25198e+07
58  17  4.17865e+07
58  18  2.76707e+07
58  19  2.16086e+07
58  20  1.75669e+07
58  21  1.1767e+07
58  22  1.7543e+07
58  23  1.69138e+07
58  24  2.36337e+07
58  25  2.1753e+07
58  26  2.70897e+07
58  27  2.12534e+07
58  28  1.76411e+07
58  29  1.72537e+07
58  30  1.54117e+07
58  31  1.65735e+07
58  32  1.70763e+07
58  33  1.94707e+07
58  34  2.65913e+07
58  35  1.78619e+07
58  36  2.2876e+07
58  37  1.43512e+07
58  38  2.76055e+07
58  39  2.37182e+07
58  40  3.11866e+07
58  41  2.75325e+07
58  42  2.21845e+07
58  43  2.13996e+07
58  44  1.12541e+07
58  45  1.80454e+07
58  46  2.66045e+07
58  47  2.61344e+07
58  48  3.7403e+07
58  49  3.27656e+07
58  50  3.71663e+07
58  51  3.62962e+07
58  52  3.59595e+07
58  53  6.59859e+07
58  54  4.86435e+07
58  55  2.78172e+07
58  56  2.52493e+07
58  57  2.84549e+07
58  58  2.60916e+07
58  59  4.0906e+07
58  60  3.78339e+07
58  61  2.93017e+07
58  62  3.26964e+07
58  63  3.15274e+07
58  64  3.65476e+07
58  65  4.54422e+07
58  66  4.59782e+07
58  67  5.06262e+07
58  68  7.32875e+07
58  69  4.1387e+07
58  70  4.00555e+07
58  71  4.45094e+07
58  72  5.48807e+07
58  73  3.44573e+07
58  74  4.26719e+07
58  75  3.89494e+07
58  76  4.22564e+07
58  77  3.70175e+07
58  78  3.85849e+07
58  79  7.15983e+07
58  80  8.57129e+07
58  81  6.43937e+07
58  82  6.03514e+07
58  83  6.07263e+07
58  84  6.66419e+07
58  85  6.45329e+07
58  86  4.98191e+07
58  87  6.71356e+07
58  88  6.05945e+07
58  89  5.73489e+07
58  90  8.27538e+07
58  91  6.02623e+07
58  92  6.03751e+07
58  93  5.665e+07
58  94  4.56976e+07
58  95  5.76534e+07
58  96  3.92975e+07
58  97  5.68373e+07
58  98  4.33456e+07
58  99  5.53326e+07
58  100  3.99988e+07
59  0  2.35349e+07
59  1  1.32527e+07
59  2  1.49795e+07
59  3  2.12106e+07
59  4  1.96103e+07
59  5  1.85375e+07
59  6  2.44229e+07
59  7  1.55512e+07
59  8  1.31823e+07
59  9  1.50205e+07
59  10  2.0165e+07
59  11  1.67235e+07
59  12  2.08093e+07
59  13  2.11814e+07
59  14  1.91959e+07
59  15  3.67561e+07
59  16  4.13717e+07
59  17  3.74002e+07
59  18  2.81523e+07
59  19  2.20039e+07
59  20  1.86167e+07
59  21  1.91932e+07
59  22  1.84149e+07
59  23  1.19073e+07
59  24  2.09997e+07
59  25  2.12923e+07
59  26  2.69879e+07
59  27  2.32656e+07
59  28  1.9874e+07
59  29  2.07939e+07
59  30  1.2485e+07
59  31  1.37693e+07
59  32  1.76828e+07
59  33  2.3744e+07
59  34  1.67645e+07
59  35  2.29987e+07
59  36  2.08882e+07
59  37  1.74938e+07
59  38  1.81879e+07
59  39  3.03275e+07
59  40  2.79089e+07
59  41  2.25832e+07
59  42  1.95102e+07
59  43  2.86324e+07
59  44  2.34747e+07
59  45  1.80197e+07
59  46  2.83746e+07
59  47  3.04207e+07
59  48  2.8451e+07
59  49  3.34072e+07
59  50  3.49447e+07
59  51  3.73361e+07
59  52  2.92168e+07
59  53  5.19116e+07
59  54  4.27122e+07
59  55  2.68335e+07
59  56  2.25516e+07
59  57  3.46474e+07
59  58  3.2106e+07
59  59  3.73208e+07
59  60  2.89031e+07
59  61  3.38171e+07
59  62  4.31448e+07
59  63  2.92203e+07
59  64  3.57542e+07
59  65  4.12435e+07
59  66  3.0603e+07
59  67  5.71037e+07
59  68  5.20302e+07
59  69  4.92587e+07
59  70  5.58462e+07
59  71  5.68099e+07
59  72  4.73104e+07
59  73  3.89307e+07
59  74  4.5328e+07
59  75  4.58031e+07
59  76  4.5377e+07
59  77  5.74009e+07
59  78  6.16217e+07
59  79  6.99256e+07
59  80  7.34244e+07
59  81  6.04341e+07
59  82  5.26986e+07
59  83  6.39732e+07
59  84  5.79882e+07
59  85  5.60081e+07
59  86  5.30839e+07
59  87  5.41457e+07
59  88  5.78143e+07
59  89  7.35462e+07
59  90  8.4959e+07
59  91  6.10785e+07
59  92  7.70641e+07
59  93  5.26315e+07
59  94  5.72109e+07
59  95  5.58403e+07
59  96  6.12474e+07
59  97  6.16241e+07
59  98  3.98526e+07
59  99  4.42022e+07
59  100  4.66305e+07
60  0  2.82764e+07
60  1  1.91146e+07
60  2  1.32673e+07
60  3  2.09746e+07
60  4  1.11401e+07
60  5  1.64841e+07
60  6  1.75481e+07
60  7  2.03389e+07
60  8  1.58429e+07
60  9  1.73207e+07
60  10  1.97947e+07
60  11  1.47923e+07
60  12  1.67246e+07
60  13  2.65212e+07
60  14  2.81481e+07
60  15  2.67275e+07
60  16  4.51383e+07
60  17  3.37558e+07
60  18  2.88953e+07
60  19  2.37818e+07
60  20  1.82395e+07
60  21  1.78555e+07
60  22  1.69213e+07
60  23  2.37078e+07
60  24  1.7808e+07
60  25  1.49865e+07
60  26  2.14635e+07
60  27  1.65786e+07
60  28  1.7185e+07
60  29  1.40409e+07
60  30  2.00893e+07
60  31  1.51237e+07
60  32  2.06732e+07
60  33  1.83666e+07
60  34  2.11679e+07
60  35  2.1524e+07
60  36  1.90643e+07
60  37  1.596e+07
60  38  1.28596e+07
60  39  1.73145e+07
60  40  1.59904e+07
60  41  2.35933e+07
60  42  2.36825e+07
60  43  2.27511e+07
60  44  2.64533e+07
60  45  3.1633e+07
60  46  2.18401e+07
60  47  2.98641e+07
60  48  3.25722e+07
60  49  2.94069e+07
60  50  3.25744e+07
60  51  2.82622e+07
60  52  3.21145e+07
60  53  4.65793e+07
60  54  4.85025e+07
60  55  3.21155e+07
60  56  3.12505e+07
60  57  2.22638e+07
60  58  3.53892e+07
60  59  4.05946e+07
60  60  4.23315e+07
60  61  3.60473e+07
60  62  3.24339e+07
60  63  4.01751e+07
60  64  3.3363e+07
60  65  3.87033e+07
60  66  3.38108e+07
60  67  3.63917e+07
60  68  8.34973e+07
60  69  6.1947e+07
60  70  3.14651e+07
60  71  4.4465e+07
60  72  4.47298e+07
60  73  3.86812e+07
60  74  4.714e+07
60  75  4.55039e+07
60  76  4.15496e+07
60  77  4.76266e+07
60  78  4.76335e+07
60  79  6.06786e+07
60  80  6.23176e+07
60  81  6.71632e+07
60  82  4.6742e+07
60  83  4.85386e+07
60  84  6.07365e+07
60  85  4.60228e+07
60  86  5.76612e+07
60  87  6.25504e+07
60  88  5.21944e+07
60  89  7.304e+07
60  90  8.70214e+07
60  91  5.19766e+07
60  92  5.40606e+07
60  93  4.417e+07
60  94  4.82663e+07
60  95  4.90674e+07
60  96  4.09744e+07
60  97  4.43107e+07
60  98  3.86038e+07
60  99  5.3023e+07
60  100  5.91706e+07
61  0  2.1771e+07
61  1  1.93048e+07
61  2  1.80247e+07
61  3  2.00162e+07
61  4  1.22344e+07
61  5  1.83406e+07
61  6  1.33185e+07
61  7  1.29297e+07
61  8  1.67262e+07
61  9  1.93475e+07
61  10  1.44922e+07
61  11  2.37694e+07
61  12  2.58825e+07
61  13  3.07574e+07
61  14  3.65879e+07
61  15  3.97283e+07
61  16  5.2325e+07
61  17  3.74522e+07
61  18  2.12769e+07
61  19  2.15097e+07
61  20  1.36187e+07
61  21  1.8222e+07
61  22  1.66051e+07
61  23  1.82395e+07
61  24  1.54728e+07
61  25  1.90268e+07
61  26  2.0543e+07
61  27  1.67989e+07
61  28  1.41015e+07
61  29  1.20015e+07
61  30  1.4757e+07
61  31  1.58704e+07
61  32  1.60949e+07
61  33  1.65307e+07
61  34  2.21864e+07
61  35  2.33293e+07
61  36  1.81844e+07
61  37  1.91886e+07
61  38  2.03289e+07
61  39  1.1478e+07
61  40  2.44947e+07
61  41  2.05422e+07
61  42  2.22511e+07
61  43  1.89613e+07
61  44  2.20226e+07
61  45  2.26046e+07
61  46  2.10898e+07
61  47  2.96031e+07
61  48  3.85585e+07
61  49  3.0164e+07
61  50  3.56442e+07
61  51  3.39091e+07
61  52  3.83778e+07
61  53  4.46409e+07
61  54  3.56985e+07
61  55  3.04473e+07
61  56  2.90177e+07
61  57  2.71255e+07
61  58  3.36981e+07
61  59  2.29971e+07
61  60  3.32054e+07
61  61  3.54365e+07
61  62  2.39749e+07
61  63  3.09754e+07
61  64  3.11117e+07
61  65  4.42912e+07
61  66  4.15368e+07
61  67  4.5439e+07
61  68  7.98932e+07
61  69  5.39822e+07
61  70  3.73075e+07
61  71  5.45732e+07
61  72  4.86134e+07
61  73  3.63449e+07
61  74  3.91972e+07
61  75  3.22645e+07
61  76  4.8957e+07
61  77  4.82272e+07
61  78  5.20875e+07
61  79  6.5225e+07
61  80  7.23737e+07
61  81  5.51006e+07
61  82  6.03105e+07
61  83  4.93381e+07
61  84  5.11718e+07
61  85  5.37918e+07
61  86  6.05825e+07
61  87  6.11262e+07
61  88  5.16928e+07
61  89  5.74745e+07
61  90  8.61588e+07
61  91  6.93911e+07
61  92  4.97691e+07
61  93  5.64856e+07
61  94  4.64618e+07
61  95  4.91601e+07
61  96  4.07086e+07
61  97  3.86043e+07
61  98  5.76921e+07
61  99  4.48056e+07
61  100  5.5029e+07
62  0  1.66509e+07
62  1  1.78522e+07
62  2  1.95366e+07
62  3  1.69547e+07
62  4  1.87892e+07
62  5  1.78094e+07
62  6  1.6475e+07
62  7  2.18163e+07
62  8  1.3736e+07
62  9  2.01719e+07
62  10  2.04437e+07
62  11  2.33886e+07
62  12  2.5547e+07
62  13  3.2301e+07
62  14  4.29728e+07
62  15  4.79187e+07
62  16  4.93042e+07
62  17  3.33257e+07
62  18  2.2495e+07
62  19  2.10012e+07
62  20  2.51039e+07
62  21  2.32958e+07
62  22  2.08741e+07
62  23  1.84128e+07
62  24  1.77344e+07
62  25  2.42953e+07
62  26  2.12019e+07
62  27  1.76892e+07
62  28  1.7416e+07
62  29  1.51357e+07
62  30  1.21208e+07
62  31  2.57502e+07
62  32  2.37955e+07
62  33  1.31002e+07
62  34  1.54067e+07
62  35  1.94412e+07
62  36  1.46109e+07
62  37  1.82458e+07
62  38  1.65956e+07
62  39  2.06991e+07
62  40  2.17439e+07
62  41  2.59342e+07
62  42  2.22462e+07
62  43  2.70005e+07
62  44  2.91437e+07
62  45  2.44657e+07
62  46  2.41313e+07
62  47  3.1027e+07
62  48  3.379e+07
62  49  2.50376e+07
62  50  3.45793e+07
62  51  2.66807e+07
62  52  3.18902e+07
62  53  3.47194e+07
62  54  4.01371e+07
62  55  3.6889e+07
62  56  3.11739e+07
62  57  3.18137e+07
62  58  2.43394e+07
62  59  2.84269e+07
62  60  3.67641e+07
62  61  3.09017e+07
62  62  3.25756e+07
62  63  3.9518e+07
